sep=,
DeviceTag:,RW2,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.1.0,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
SyncStatus:,Un-synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2024-06-16 16:21:44.954 +0200,,,,,,,,,,,,,,,,,
 2024,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status,Euler_X,Euler_Y,Euler_Z
52,1053485252,-0.26231816,0.494315,-0.08141613,0,66.27600649382427,-8.422747400164102,-80.56098445219668
53,1053501919,-0.15386274,0.49009886,-0.19371414,0,66.08823377708032,-8.646195349334992,-80.47726996470979
54,1053518586,-0.03782979,0.5268326,-0.22334671,0,65.9139633421298,-8.854907026079541,-80.41646996631223
55,1053535253,-0.0033336957,0.5134173,-0.22166348,0,65.7346509555756,-9.046292279839111,-80.37446136274906
56,1053551920,-0.030188106,0.51392734,-0.38861942,0,65.5807115654093,-9.21805892529925,-80.345107643657
57,1053568587,-0.07854201,0.59369,-0.4251213,0,65.47296820391118,-9.358366139512402,-80.32955447368262
58,1053585254,-0.06503914,0.57989967,-0.47810555,0,65.38997098982689,-9.476981999652539,-80.32822073735827
59,1053601921,-0.041542787,0.59504783,-0.55493736,0,65.36417479485186,-9.56885834988729,-80.33427747676288
60,1053618588,0.024234168,0.5969124,-0.5183258,0,65.37924485816339,-9.634085141863203,-80.34351837322059
61,1053635255,0.052239895,0.58296067,-0.4296522,0,65.41830586800229,-9.682184669069427,-80.35089700307562
62,1053651922,0.04766928,0.56911695,-0.3802986,0,65.44153546530482,-9.71834995447762,-80.36072110076651
63,1053668589,-0.020974008,0.4385342,-0.47467422,0,65.44792412591653,-9.737749677969031,-80.37834644276613
64,1053685256,-0.042889453,0.362036,-0.4971285,0,65.48966753470454,-9.733498327484815,-80.40581571644047
65,1053701923,-0.0066135246,0.3807561,-0.31954956,0,65.54998110136025,-9.707328434165001,-80.44067871577776
66,1053718590,-0.11866258,0.3313231,-0.32849026,0,65.60286674317307,-9.66429401166413,-80.49001730364488
67,1053735257,-0.051404405,0.26224685,-0.33084297,0,65.67895248247467,-9.600958277093152,-80.55421451118048
68,1053751924,0.0426085,0.28278592,-0.3560543,0,65.77928713210785,-9.519682821122665,-80.6270468632128
69,1053768591,0.14756839,0.30879074,-0.10924244,0,65.898149216474,-9.431376625074062,-80.70255665257851
70,1053785258,0.21664262,0.21791194,0.00788784,0,65.96884258100322,-9.344083609825526,-80.77709390423382
71,1053801925,0.22499508,0.095611915,-0.19663525,0,65.99507043443614,-9.255780602822451,-80.8504130867264
72,1053818592,0.15564995,-0.004791224,-0.34757805,0,66.04506300246476,-9.15951652431034,-80.91781796898628
73,1053835259,0.17577082,-0.08197717,-0.34070206,0,66.14695225830444,-9.053555595708117,-80.9792818484678
74,1053851926,0.17670397,-0.09570244,-0.17129803,0,66.28959548864945,-8.943802380736797,-81.02947985839782
75,1053868593,0.17452875,-0.0883654,-0.05626011,0,66.42906246950128,-8.83719563686422,-81.074614104004
76,1053885260,0.15696488,-0.12946229,-0.027103424,0,66.57018331251984,-8.737750358305668,-81.11327455801721
77,1053901927,0.17780903,-0.19057453,0.038607597,0,66.71105514601099,-8.637682165288673,-81.1417529368022
78,1053918594,0.51960725,-0.2930009,0.1510191,0,66.82338067150027,-8.540067357771653,-81.13504383719568
79,1053935261,0.8500312,-0.59475076,0.33726692,0,66.85115779373085,-8.467188448047366,-81.05002713032827
80,1053951928,1.1096799,-0.8301847,0.28289127,0,66.80079293091883,-8.393719585691903,-80.84935453520384
81,1053968595,0.9884067,-1.2032496,0.39509392,0,66.7118306433706,-8.346704560516834,-80.51189495353357
82,1053985262,0.37434977,-1.5109621,0.5882969,0,66.64064272340781,-8.345140423897098,-80.07551368950409
83,1054001929,0.26868358,-2.0941653,0.52723217,0,66.47487019804592,-8.398872233072845,-79.5768693295179
84,1054018596,0.58819467,-2.2083688,-0.17476368,0,66.39837813872516,-8.480538350325132,-79.00920546838931
85,1054035263,0.3979123,-2.0639687,0.4286661,0,66.12323491428674,-8.442595006582403,-78.40010640497586
86,1054051930,-0.19449337,-2.9059877,-1.8236203,0,65.06672463965172,-8.299392712628562,-77.92810850630289
87,1054068597,-1.5673466,-3.873378,-4.8114758,0,64.44393409582567,-7.988999449581236,-77.54082667304675
88,1054085264,-0.11399776,-4.3787713,-6.6585083,0,65.31162484744952,-7.500421866179275,-77.05226790423625
89,1054101931,1.4896846,-4.2384233,-4.279472,0,67.55379748490132,-6.688750748399564,-76.36427680836017
90,1054118598,3.4320276,-3.5088658,-4.1557837,0,69.86798600384414,-5.562590676382061,-75.53372854916152
91,1054135265,6.5173445,-1.7054439,0.5895262,0,72.38632404923354,-4.328243895925725,-74.35235250103412
92,1054151932,6.557843,-0.24961726,4.2349987,0,73.72476205257297,-3.2980626901341785,-72.7766622635144
93,1054168599,4.192887,1.7628288,2.0894337,0,73.78132827495949,-2.5000521188461065,-70.96339749320839
94,1054185266,0.2109998,0.76943976,-1.0202637,0,73.61723873098472,-1.754606666666372,-69.20411704128882
95,1054201933,-0.44997963,0.06186481,-3.0068455,0,74.38229144866206,-0.8994604231487398,-67.66655258585513
96,1054218600,0.11431593,0.74310595,-0.6747942,0,75.75639920461767,0.014941032925185898,-66.35893252308263
97,1054235267,0.8894989,0.93324685,1.0489397,0,76.80760404320223,0.9226685657378524,-65.29104078003385
98,1054251934,2.0662463,1.1358418,0.9904289,0,76.9269710598713,1.8340499924464087,-64.3560384912053
99,1054268601,1.7384316,1.6231102,-0.8888159,0,76.25062489993883,2.7897347770617804,-63.47395691628881
100,1054285268,0.794819,2.0642617,-1.2864275,0,75.51681274709752,3.806714718875891,-62.63537847119202
101,1054301935,0.5992208,2.1353765,-1.2968178,0,74.72987111857266,4.869249540381314,-61.871176955314674
102,1054318602,0.664389,2.60887,-1.5969,0,74.37491993054064,5.962476724851953,-61.09735415038656
103,1054335269,0.726977,2.7591095,-0.091630936,0,74.46444977212767,7.0338568833020565,-60.266915975353726
104,1054351936,0.6883221,2.4967446,0.22204208,0,74.68664028746511,8.000855403824628,-59.395611624028014
105,1054368603,0.89613795,2.4013944,0.49111843,0,75.16630391540015,8.857315099708993,-58.44538097751877
106,1054385270,0.71438694,2.117707,0.4156084,0,75.75178913892377,9.597719907961483,-57.43805905799347
107,1054401937,0.54521513,1.8423632,0.6614065,0,76.37359668990878,10.289410061540048,-56.43775353910165
108,1054418604,1.4171845,1.7975607,0.8618994,0,76.77551356119973,10.941927343424378,-55.433003230330016
109,1054435271,1.5721124,2.0459049,-0.0018777847,0,77.14693928229995,11.571872836339388,-54.38916751298227
110,1054451938,1.86402,2.4139297,0.908432,0,77.81513648221558,12.141475433005485,-53.222445657750995
111,1054468605,2.0990746,1.9120448,2.4650354,0,78.32990090457908,12.541243501630914,-51.93172995641216
112,1054485272,1.8161497,1.6436678,1.4882164,0,78.65461601802127,12.763718391775754,-50.52369934134618
113,1054501939,1.5953488,1.3253644,0.78912926,0,79.07027378308827,12.859564889579449,-49.02228663115244
114,1054518606,1.1034887,0.9854847,0.8517294,0,79.54610793158925,12.850434635469368,-47.48182284642327
115,1054535273,1.0245457,0.7983485,1.1034727,0,79.97406759295758,12.759631949368092,-45.95963766743975
116,1054551940,1.0290341,0.6425899,1.5032253,0,80.40274190028408,12.574266012532256,-44.43713041584538
117,1054568607,1.2304463,0.35498774,2.6765127,0,80.78639150495191,12.245526740733611,-42.89866775450849
118,1054585274,1.0653105,-0.12860534,1.7318678,0,80.6732955061357,11.785073610723304,-41.35607977652319
119,1054601941,-1.6986821,0.024795633,-1.7791395,0,80.6287977637891,11.294750990258615,-39.900265727701935
120,1054618608,-3.7299125,-1.1736902,-2.1840854,0,81.11582466568925,10.847143606786998,-38.63628169856191
121,1054635275,-1.0699489,0.5510839,-3.2332978,0,81.73250247092562,10.660182505317284,-37.474383374893975
122,1054651942,-1.5661175,0.2758293,-1.1457996,0,82.13409151135771,10.619784485119,-36.32329945631823
123,1054668609,-1.6247368,-0.1543567,-0.019699097,0,81.84945209099418,10.618698494553499,-35.26360202586959
124,1054685276,-3.4235706,0.12133177,-1.6627054,0,81.1581127921866,10.603015017491858,-34.303140583326744
125,1054701943,-5.010837,-0.9299793,-0.24962044,0,80.61089359995749,10.592771236696631,-33.56110284519517
126,1054718610,-5.3189683,-1.6871401,0.4936638,0,80.04001998994337,10.503157537968406,-33.14524034167791
127,1054735277,-5.301418,-1.8152394,0.36705112,0,79.58592382038479,10.37715661041211,-33.06249421822983
128,1054751944,-5.3444395,-1.9565519,-0.41641426,0,79.57677876996011,10.137479950743364,-33.21662721464643
129,1054768611,-6.3828306,-2.0198338,-0.7025757,0,80.13636519138196,9.827544435924034,-33.61573700388241
130,1054785278,-8.2014,-2.4353118,-0.69477177,0,80.73621710127588,9.531446325330132,-34.44142065165643
131,1054801945,-8.364113,-1.9471828,-1.1871634,0,81.2476927804702,9.345636025907792,-35.71124968577054
132,1054818612,-8.693786,-1.7146318,-1.6816435,0,81.64204091646437,9.34962375500109,-37.3858114969932
133,1054835279,-9.689512,-1.0774022,-2.6004353,0,82.01768989756992,9.578456881403955,-39.46985876916762
134,1054851946,-10.850551,-0.2989003,-2.1001863,0,82.52194188771597,10.080270294504677,-42.022918640952525
135,1054868613,-11.2322445,0.8549174,-1.8953223,0,83.04392728773757,10.896750535231993,-45.08470785392997
136,1054885280,-11.221743,2.1747735,-1.5631943,0,83.57826603160231,11.975567104087808,-48.655251185494414
137,1054901947,-10.5319195,3.4780421,-1.1512728,0,84.08818201451344,13.266950671818263,-52.695702558902816
138,1054918614,-9.666825,4.7940655,-1.0418415,0,84.54153516704197,14.725574469421773,-57.15639002077184
139,1054935281,-8.278786,5.792313,-0.5378237,0,84.97672386108545,16.38414959704344,-61.94930174784363
140,1054951948,-7.256482,6.2548404,0.22200012,0,85.11806462433614,18.18080469123056,-67.04252457894185
141,1054968615,-6.0454197,6.85585,0.9762869,0,84.8715262438697,20.050163918572686,-72.45044322359183
142,1054985282,-4.1994543,7.451165,2.4087143,0,84.38040292729055,21.846277602182052,-78.13347805147853
143,1055001949,-2.9736686,7.649206,4.2898817,0,83.71606961026575,23.463654596039166,-84.01154647857932
144,1055018616,-1.2971147,7.3727827,4.8530016,0,82.54370432961281,24.813834359609878,-90.05351745722325
145,1055035283,0.11801149,6.4967785,4.939378,0,80.89353450825404,25.880438853826337,-96.14574026128831
146,1055051950,1.3674638,5.6483293,4.2691193,0,78.76456366037642,26.7028961162139,-102.21285179778074
147,1055068617,2.2815793,5.408277,4.3820286,0,76.32960215613372,27.3164307853899,-108.2162230160738
148,1055085284,3.3890767,5.073225,4.5091333,0,73.64093136976507,27.70369865712346,-114.14872058371976
149,1055101951,4.2220798,4.6670895,4.503805,0,70.85409117493157,27.902428642861782,-119.96177800140947
150,1055118618,5.122412,3.7852738,4.5016127,0,67.99180193385097,27.898304370731896,-125.62633208019227
151,1055135285,6.0509567,2.8469048,4.0608788,0,65.21440209794548,27.68338316251329,-131.06693950566182
152,1055151952,6.7484007,1.9253545,3.3349934,0,62.74697875345007,27.26975888647923,-136.22362056261358
153,1055168619,7.0567627,0.44575864,3.1493626,0,60.60404224192482,26.66773793431242,-141.04848384041455
154,1055185286,7.0902505,-0.6556733,2.2213383,0,58.65758022512531,25.915170827228714,-145.5013560155156
155,1055201953,6.8779097,-1.2457203,1.2368202,0,57.03720785751671,25.04136352107469,-149.5567671003006
156,1055218620,6.718134,-1.8693466,0.124881744,0,55.88835151565626,24.07102843905515,-153.21652733939234
157,1055235287,6.2932777,-2.866857,-0.20967102,0,55.172582957248295,23.049597656194866,-156.49655562095683
158,1055251954,5.696373,-3.833603,-0.9776077,0,54.62214943720318,21.984588739437026,-159.43027459858945
159,1055268621,5.1427274,-4.3378677,-1.7288961,0,54.2391479054134,20.907392483787127,-162.04165585533053
160,1055285288,4.8174286,-4.846325,-2.295384,0,54.00383900612888,19.829200334030407,-164.3614255529438
161,1055301955,4.6102767,-5.58614,-2.7428465,0,53.90377341056043,18.76515741970606,-166.41375059834894
162,1055318622,4.264376,-6.417208,-2.9655385,0,53.839580408235754,17.756174598641966,-168.19291804848257
163,1055335289,4.083492,-7.146517,-3.7658224,0,53.75920096189063,16.85289762872429,-169.6542224998733
164,1055351956,3.8885965,-7.8679485,-4.4320483,0,53.83013325332919,16.134415239917168,-170.69459627112013
165,1055368623,3.8121288,-8.115676,-4.7682395,0,54.04990238539382,15.605740640760382,-171.26591468071388
166,1055385290,3.719715,-7.998121,-5.007903,0,54.32669907398564,15.276101661161144,-171.38751709266273
167,1055401957,3.8062544,-7.3321586,-5.2326837,0,54.58875801459203,15.127085045662144,-171.14108554527036
168,1055418624,3.9043043,-7.1822715,-5.3773117,0,54.89607914705175,15.175372961592801,-170.5808768823969
169,1055435291,4.0853033,-7.6012573,-5.314611,0,55.22202872799331,15.428638673069214,-169.6976589315335
170,1055451958,4.4884076,-8.028906,-4.93376,0,55.5219716298204,15.854963832602348,-168.44017759484356
171,1055468625,4.940957,-8.071639,-4.7880216,0,55.8348784805753,16.45724918630331,-166.7688786266371
172,1055485292,5.143179,-8.134316,-4.802128,0,56.220693598441215,17.253368513525558,-164.64964897179757
173,1055501959,5.6070375,-7.886134,-4.4734225,0,56.720591467463635,18.24381787147598,-162.08866375007526
174,1055518626,6.0777817,-7.4803724,-3.8948746,0,57.33358763512761,19.38099453672924,-159.13929721257423
175,1055535293,6.765272,-7.378578,-3.0812125,0,58.089501891970976,20.63486191215896,-155.79953408583444
176,1055551960,7.5388937,-6.5932937,-1.8555408,0,58.98920749058629,21.949165403255964,-152.0468035510419
177,1055568627,8.27258,-5.908698,-1.0266199,0,59.99715648829331,23.302590241101402,-147.8830361170567
178,1055585294,8.872209,-4.5237293,0.088134766,0,61.14459479697745,24.63328678083,-143.34496843406527
179,1055601961,9.013301,-3.000446,1.0473213,0,62.38958482243421,25.858115642143527,-138.52302639701009
180,1055618628,9.025588,-2.0376375,1.7752371,0,63.85637708795378,26.93873520813172,-133.46188288949125
181,1055635295,8.887864,-1.2207942,2.6053753,0,65.57896547879233,27.825972029801214,-128.13016258614684
182,1055651962,8.551636,0.11458512,3.718111,0,67.42123206541717,28.44933708608096,-122.54578766104348
183,1055668629,7.6036453,1.7360909,4.658127,0,69.17011454366897,28.74516420978695,-116.80727943853302
184,1055685296,6.68303,3.011261,4.9132004,0,70.72239209147556,28.703448130755977,-111.05440200931625
185,1055701963,5.536772,4.0669575,4.8171625,0,72.0341213910127,28.32909747556937,-105.35928674071518
186,1055718630,4.5743303,4.878939,4.434371,0,73.25151458823899,27.66191198774938,-99.74125584090187
187,1055735297,3.675664,5.415554,4.135931,0,74.38124720105328,26.717979304713744,-94.19859784985549
188,1055751964,2.4749422,6.2926865,3.6461153,0,75.38279516430556,25.538737339829705,-88.73166129204745
189,1055768631,1.6515062,7.0324597,2.539751,0,76.3240468129176,24.21578182588399,-83.37416524425004
190,1055785298,0.36210752,7.273474,2.151801,0,77.33732004014858,22.805274761754507,-78.13348178406515
191,1055801965,-0.6818911,7.2068133,1.5284624,0,78.3723703204686,21.337146594750973,-73.04707282608585
192,1055818632,-1.9327966,6.935467,1.0630083,0,79.43179674567796,19.80599843275022,-68.14397899230605
193,1055835299,-3.195579,6.403801,0.9341173,0,80.34844256511487,18.22818209056956,-63.506632956556054
194,1055851966,-3.2213345,5.990706,-0.11904144,0,81.06297862816459,16.646579830613845,-59.1495900729473
195,1055868633,-3.5423555,5.7996836,-0.2982359,0,81.82445937359603,15.11833171114894,-54.98725360432862
196,1055885300,-4.2366037,5.3135686,0.24885273,0,82.38493134187681,13.635000053838462,-51.035252812150894
197,1055901967,-4.7074323,5.1590185,-0.20596218,0,82.74114973557916,12.216241292993372,-47.269118296932014
198,1055918634,-5.650537,4.615936,-0.5718212,0,82.96867338529967,10.898900709857463,-43.73000951973402
199,1055935301,-5.9251204,3.827316,-1.542141,0,83.17501299061611,9.705762230692875,-40.416447443289506
200,1055951968,-6.5616045,2.75509,-1.7331343,0,83.60764998933237,8.63408424105896,-37.31512325761302
201,1055968635,-7.4659967,1.5968235,-1.764677,0,84.03369737363545,7.6202853365305385,-34.51127553687087
202,1055985302,-8.517841,0.37347808,-2.6677737,0,84.38396331530805,6.643421741823258,-32.09272258233488
203,1056001969,-9.173589,-0.85667646,-3.2725182,0,84.7208334662154,5.764441085764065,-30.129784890885535
204,1056018636,-9.675752,-1.8274151,-4.259847,0,85.08167831729966,5.040384972242841,-28.63093346116374
205,1056035303,-10.664828,-2.4946706,-4.557039,0,85.78049646996291,4.54297521041848,-27.576606024275936
206,1056051970,-11.226126,-2.8872666,-3.8654418,0,86.899383396451,4.293454442391728,-26.9156798327723
207,1056068637,-11.123186,-3.4709542,-3.0738468,0,88.14549917718331,4.27613978807887,-26.62634840693634
208,1056085304,-10.792089,-4.0039945,-2.9609847,0,89.32440307281169,4.455643811551377,-26.715399243170427
209,1056101971,-11.011311,-4.3104615,-2.8882709,0,90.56341056213328,4.850144164128785,-27.196362508379096
210,1056118638,-11.237313,-4.395186,-2.6835537,0,91.7409835701835,5.457858841079691,-28.115396165142904
211,1056135305,-11.366313,-4.3587575,-2.0963955,0,92.66195303384502,6.245479925392516,-29.503291880573702
212,1056151972,-11.258016,-3.9046175,-2.124714,0,93.13224715317784,7.202250752857637,-31.365663868758844
213,1056168639,-11.259224,-3.116465,-2.1335344,0,93.40054073193183,8.337690094854551,-33.63368137769026
214,1056185306,-11.412091,-2.034412,-1.7660141,0,93.59695244711573,9.657322026908911,-36.278226974455386
215,1056201973,-11.51423,-0.78497124,-0.82278633,0,93.68390550323844,11.139979418646643,-39.28111201988738
216,1056218640,-11.484633,0.62388545,0.3896761,0,93.49747493115545,12.716760459387562,-42.6731288494033
217,1056235307,-10.828973,2.2634125,0.9866991,0,93.0629289131256,14.363920424731655,-46.40179880104755
218,1056251974,-10.368184,3.449065,2.3101034,0,92.56152022596955,16.01934410440949,-50.43588942549726
219,1056268641,-9.589063,4.586427,3.8317947,0,91.84674715595783,17.610759069860208,-54.779176519997144
220,1056285308,-8.399496,5.805436,4.7377043,0,90.76455360517512,19.08279022576498,-59.39928938344613
221,1056301975,-6.872581,6.815372,5.1103983,0,89.28852705836536,20.416496246703467,-64.24251242229109
222,1056318642,-5.06075,7.3939276,5.177392,0,87.49472507936194,21.608599791895966,-69.25462591510956
223,1056335309,-3.7374506,7.500397,5.620826,0,85.41390005089922,22.651998945222893,-74.38551244029921
224,1056351976,-2.4345496,7.686106,6.0453033,0,82.9294126847017,23.522192590976147,-79.63608235529445
225,1056368643,-1.0790887,7.8596087,5.8019905,0,80.0640950968629,24.221262656889166,-84.96552558565308
226,1056385310,0.39746845,8.026776,5.308446,0,77.19581863117352,24.735464209781796,-90.28778620380784
227,1056401977,1.8175789,7.3396163,6.1132355,0,74.45643739485972,25.068784805788127,-95.5156670546365
228,1056418644,3.2140849,6.735077,5.933071,0,71.58723526312578,25.191892895595405,-100.64318161090375
229,1056435311,4.527301,6.2238326,5.09196,0,68.75948103474867,25.144543609297983,-105.61601015901815
230,1056451978,5.450043,5.3605747,4.23621,0,66.07822718161815,24.965817621311533,-110.39770164007042
231,1056468645,5.987041,4.108193,3.827402,0,63.51491123330536,24.63707992487171,-114.9878062458597
232,1056485312,6.366555,3.3177364,2.931363,0,60.87483738525376,24.162242399520373,-119.41113397074056
233,1056501979,6.694925,2.7280946,1.8835173,0,58.28586617017143,23.58368660341676,-123.6690437048181
234,1056518646,6.9353685,1.9548202,0.9886656,0,55.83643409153529,22.93868849153315,-127.75532413944674
235,1056535313,7.3103676,1.2283748,0.2748661,0,53.658006293725585,22.226482659628505,-131.6390600713935
236,1056551980,7.6622725,0.23664597,0.028827667,0,51.85788285162519,21.45940221980372,-135.2827202302824
237,1056568647,7.6176033,-0.69497555,-0.24890232,0,50.21093584464847,20.641919178109617,-138.68568550360078
238,1056585314,7.3229575,-1.2990025,-0.9856138,0,48.61517571614229,19.774870660130205,-141.87562768364742
239,1056601981,7.0527196,-1.7477329,-1.7717705,0,47.13160179534604,18.876231319044905,-144.86546332178176
240,1056618648,6.974461,-2.317536,-2.1174989,0,45.86291085904285,17.962460312172468,-147.64542848462307
241,1056635315,6.955203,-2.7795455,-2.0945172,0,44.69007023777827,17.034078099000745,-150.23258646742832
