sep=,
DeviceTag:,RW2,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.1.0,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
SyncStatus:,Un-synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2024-06-16 16:19:49.771 +0200,,,,,,,,,,,,,,,,,
 2024,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
12, 937650824, 0.5278338, 0.61067855, 0.53509164, 0.24928069, 0.02146149, -0.1133946, 0.73018646, 0
13, 937667491, 0.5275833, 0.6092036, 0.5361173, 0.25120938, -0.08858422, -0.04067064, 0.13412571, 0
14, 937684158, 0.5269057, 0.6081893, 0.5373265, 0.25250214, 0.034547728, -0.023660857, -0.41603184, 0
15, 937700825, 0.5260623, 0.60762864, 0.5384581, 0.25319895, 0.3896593, 0.029038804, -0.34181023, 0
16, 937717492, 0.5254511, 0.6074458, 0.5391459, 0.253443, 0.37738866, 0.30389157, -0.0917387, 0
17, 937734159, 0.5251506, 0.60741735, 0.539388, 0.25361872, 0.3847467, 0.45433098, -0.013290405, 0
18, 937750826, 0.5249526, 0.6076428, 0.53927886, 0.25372058, 0.33953652, 0.5683248, -0.08284569, 0
19, 937767493, 0.5249418, 0.6079511, 0.5388606, 0.25389314, 0.555832, 0.39017093, -0.116446495, 0
20, 937784160, 0.5248803, 0.6084493, 0.53827846, 0.25406197, 0.74325347, 0.1443002, -0.22812462, 0
21, 937800827, 0.5246337, 0.60935825, 0.5375833, 0.2538634, 1.062569, -0.18619457, -0.29542732, 0
22, 937817494, 0.5251185, 0.6099061, 0.53650886, 0.25381908, 1.386102, -0.21585764, 0.18651772, 0
23, 937834161, 0.5268171, 0.6092545, 0.5350864, 0.25486532, 1.2581455, 0.015080196, 0.32956982, 0
24, 937850828, 0.52914, 0.6077805, 0.53358495, 0.2567131, 0.85624015, 0.14874743, 0.38491726, 0
25, 937867495, 0.5315612, 0.6058149, 0.5322475, 0.25912306, 0.5578805, 0.17274222, 0.55638885, 0
26, 937884162, 0.5339642, 0.60351336, 0.5310687, 0.2619559, 0.48246077, 0.05280069, 0.47106266, 0
27, 937900829, 0.5359807, 0.601215, 0.530212, 0.26484248, 0.35859615, -0.11454145, 0.26635075, 0
28, 937917496, 0.5383234, 0.5996059, 0.528568, 0.2670153, 0.36389115, -0.021984063, 0.534565, 0
29, 937934163, 0.54107624, 0.5969564, 0.5270989, 0.2702726, 0.31687835, 0.26160917, 0.69052505, 0
30, 937950830, 0.5445402, 0.5937275, 0.5252102, 0.27407834, 0.14606437, 0.37239516, 0.14877033, 0
31, 937967497, 0.5481193, 0.59034336, 0.5233557, 0.27777627, -0.062680855, 0.49119094, -0.3592348, 0
32, 937984164, 0.55113536, 0.5869681, 0.5220241, 0.28144255, -0.36222488, 0.6251512, -0.20443153, 0
33, 938000831, 0.55404764, 0.58382195, 0.5205934, 0.28489727, -0.4044979, 0.65706617, 0.11001587, 0
34, 938017498, 0.5567772, 0.580144, 0.51956254, 0.28894275, -0.2037667, 0.59326106, 0.3867054, 0
35, 938034165, 0.5595455, 0.57614905, 0.51859057, 0.2933012, 0.58826953, 0.37556434, 0.5066347, 0
36, 938050832, 0.5633336, 0.57184327, 0.5167619, 0.2976721, 1.3455294, 0.2748532, 0.88863564, 0
37, 938067499, 0.56760746, 0.56627834, 0.5149944, 0.30320317, 1.3613423, 0.15094456, 0.65578556, 0
38, 938084166, 0.57232785, 0.5604323, 0.5127944, 0.30886784, 1.2229965, 0.061126098, 0.3819046, 0
39, 938100833, 0.5768122, 0.5547314, 0.51071787, 0.31421122, 0.8900391, -0.0787834, -0.3541546, 0
40, 938117500, 0.5801993, 0.54996204, 0.5091817, 0.31881863, 0.7565808, -0.20019408, -0.114886284, 0
41, 938134167, 0.5837341, 0.5449247, 0.5075277, 0.3236175, 0.8476054, 0.0034163955, 0.36907005, 0
42, 938150834, 0.5878833, 0.53905976, 0.50544274, 0.32914472, 0.9667521, 0.15038891, 0.4731655, 0
43, 938167501, 0.59260684, 0.5325456, 0.5029189, 0.3350908, 1.0757873, 0.21610506, 0.401371, 0
44, 938184168, 0.5976678, 0.5255809, 0.5002297, 0.34107053, 0.43942982, 0.15381491, -0.6931448, 0
45, 938200835, 0.6013113, 0.5197048, 0.49864486, 0.3459564, 0.118695885, 0.04062996, -1.0102711, 0
46, 938217502, 0.6041724, 0.5150804, 0.49729294, 0.34981212, 0.047989573, 0.17325272, -0.95117474, 0
47, 938234169, 0.6059669, 0.51153535, 0.49688694, 0.35247675, 0.2421573, -0.10469056, -0.9261303, 0
48, 938250836, 0.60853106, 0.50774336, 0.49591658, 0.35490042, 0.7440172, -0.20703045, -0.12901115, 0
49, 938267503, 0.61187613, 0.50316495, 0.49424112, 0.35799336, 1.033871, -0.3197934, 0.08202553, 0
50, 938284170, 0.6151086, 0.49915, 0.49228105, 0.36076447, 0.7227566, -0.22550423, -0.08609867, 0
51, 938300837, 0.6180325, 0.49573338, 0.4904672, 0.36294243, 0.47557813, 0.12067353, 0.013663292, 0
52, 938317504, 0.6211724, 0.49205542, 0.48856306, 0.36514848, 0.52885133, 0.20450385, -0.052495003, 0
53, 938334171, 0.6249636, 0.4879354, 0.4861433, 0.36743057, 1.0922745, -0.34453583, -0.39237404, 0
54, 938350838, 0.6287144, 0.48396206, 0.48365298, 0.36956665, 1.3827267, -0.7776932, -0.7929392, 0
55, 938367505, 0.63181823, 0.48105362, 0.48145083, 0.37094343, 0.69701016, -0.36172375, -0.796196, 0
56, 938384172, 0.6328884, 0.48037586, 0.48083237, 0.3707999, 0.28650182, -0.04399942, -1.5913334, 0
57, 938400839, 0.632751, 0.48131517, 0.48117095, 0.3693742, 0.34668648, 0.19539212, 0.06974316, 0
58, 938417506, 0.634716, 0.4791887, 0.48004755, 0.37022856, 0.13804115, 0.9227744, 1.8239727, 0
59, 938434173, 0.6399947, 0.47273618, 0.47653326, 0.37395748, -0.20964912, 1.4090627, 1.4957333, 0
60, 938450840, 0.64616215, 0.46310943, 0.4725923, 0.3803436, 0.074229546, 0.6557696, -0.5736122, 0
61, 938467507, 0.64918804, 0.4578358, 0.47058535, 0.38404614, 0.7146838, -0.51260805, -2.7542133, 0
62, 938484174, 0.6482934, 0.45742834, 0.47203678, 0.3842618, 0.22867924, 0.2716402, -1.8942533, 0
63, 938500841, 0.6487786, 0.45446244, 0.47250783, 0.38637748, -0.21886188, 1.5552301, 2.2027874, 0
64, 938517508, 0.6536486, 0.44397867, 0.46935388, 0.39412475, -0.47178444, 2.036296, 2.3195057, 0
65, 938534175, 0.65858126, 0.43021822, 0.4661682, 0.4048103, -1.2620815, 1.0704746, -1.5409145, 0
66, 938550842, 0.66039985, 0.42160863, 0.4653928, 0.41173902, 1.1283262, -0.8035085, -2.0926604, 0
67, 938567509, 0.6604386, 0.4162758, 0.46570075, 0.4167242, 3.1005924, -1.0113937, 0.20591164, 0
68, 938584176, 0.66076714, 0.4127566, 0.46532544, 0.4201098, 3.1494277, -1.039888, -0.122629166, 0
69, 938600843, 0.6597585, 0.4111746, 0.46559832, 0.42293406, 2.6524844, -0.90326905, 0.5004673, 0
70, 938617510, 0.6577935, 0.41227868, 0.46590504, 0.4245792, 2.242632, -0.789929, 0.26495838, 0
71, 938634177, 0.65318733, 0.41676578, 0.46787634, 0.4251412, 2.062308, -1.0471549, -0.31783962, 0
72, 938650844, 0.647533, 0.42694235, 0.47016326, 0.4211518, 1.9369545, -0.89565015, -0.7815571, 0
73, 938667511, 0.6387664, 0.44060802, 0.4747662, 0.41525894, 2.2243729, -1.2865967, -1.3281403, 0
74, 938684178, 0.6289775, 0.45761222, 0.47974136, 0.4059894, 2.460486, -1.9938527, -2.0292077, 0
75, 938700845, 0.6191043, 0.4747511, 0.48468354, 0.3954793, 1.6319346, -1.4288783, -1.5935555, 0
76, 938717512, 0.61230516, 0.49127445, 0.48668784, 0.38323328, 0.79286975, -0.46136448, -0.87919426, 0
77, 938734179, 0.60539836, 0.50375086, 0.48970753, 0.37405276, -0.58918124, 0.35337332, -1.2146559, 0
78, 938750846, 0.5968889, 0.5151673, 0.49468306, 0.3655352, -1.9377357, 1.2470158, -1.3437853, 0
79, 938767513, 0.58543617, 0.5281037, 0.5020952, 0.35534793, -2.3843062, 1.3621832, -0.43052483, 0
80, 938784180, 0.5768394, 0.535316, 0.5083704, 0.3496478, -0.71059906, 1.5777078, 3.248269, 0
81, 938800847, 0.5737464, 0.5361392, 0.5109936, 0.34965187, -0.7210327, 1.8669872, 1.7946959, 0
82, 938817514, 0.5694502, 0.53288406, 0.5161242, 0.35408795, -1.0359558, 1.5642126, -0.47140884, 0
83, 938834181, 0.5623493, 0.52816087, 0.5245461, 0.36008576, -0.80721456, 1.4826006, -1.1533089, 0
84, 938850848, 0.5562816, 0.5260837, 0.531325, 0.36260405, -0.43405434, 1.4749967, -1.4101486, 0
85, 938867515, 0.551097, 0.5229656, 0.5382346, 0.36483362, 0.43005413, 0.89846957, -0.6406326, 0
86, 938884182, 0.54788357, 0.51925737, 0.54346126, 0.36721444, 1.1403942, 0.3423691, 0.6223841, 0
87, 938900849, 0.5454265, 0.5158875, 0.5477827, 0.36919507, 1.5830636, 0.17603165, -0.12756062, 0
88, 938917516, 0.5412711, 0.51561195, 0.5525199, 0.3686362, 1.1126869, 0.33854547, -0.3185892, 0
89, 938934183, 0.5357865, 0.5176508, 0.5575163, 0.36626127, 0.11153162, 1.0352659, 0.420866, 0
90, 938950850, 0.53060544, 0.5198338, 0.56211364, 0.36367565, -0.6455546, 1.7521315, 0.7350254, 0
91, 938967517, 0.5261873, 0.5212039, 0.5660949, 0.3619549, -0.92428285, 2.2167506, 1.1610641, 0
92, 938984184, 0.5212525, 0.5227647, 0.57035565, 0.36015046, -0.8491655, 1.9423137, 1.0041246, 0
93, 939000851, 0.51513064, 0.52586067, 0.5749341, 0.35715947, -0.34435344, 1.6204044, 0.42697525, 0
94, 939017518, 0.50738865, 0.5313015, 0.5798215, 0.35225484, 0.6268593, 1.446848, -0.051392555, 0
95, 939034185, 0.4991395, 0.53836787, 0.5842129, 0.34600055, 1.7360481, 1.207921, -0.7093601, 0
96, 939050852, 0.49166617, 0.5460639, 0.5872593, 0.33942044, 2.0128117, 1.0755104, -0.40447903, 0
97, 939067519, 0.4867223, 0.55276895, 0.5881479, 0.33411223, 1.8061159, 1.2737592, 0.5506363, 0
98, 939084186, 0.48562938, 0.55678695, 0.58657, 0.3317968, 1.1547806, 1.5415081, 1.5579948, 0
99, 939100853, 0.4868752, 0.55892605, 0.583894, 0.33109322, -0.25602156, 1.762224, 0.46202278, 0
100, 939117520, 0.48787186, 0.5613081, 0.58179146, 0.32929304, -0.8464809, 1.9435042, 0.2789011, 0
101, 939134187, 0.48865616, 0.56366146, 0.58022213, 0.32687035, -0.33641583, 2.4340458, 1.3573456, 0
102, 939150854, 0.48976347, 0.56515324, 0.5786201, 0.32547382, 0.23996931, 2.6643388, 2.0071402, 0
103, 939167521, 0.4899677, 0.56677437, 0.57742137, 0.324475, 0.06364263, 2.705077, 1.3118677, 0
104, 939184188, 0.48901683, 0.5686118, 0.576738, 0.32390988, 0.44156414, 2.8055415, 1.4050264, 0
105, 939200855, 0.48925385, 0.56865996, 0.5753696, 0.3258947, 0.5387018, 2.8417509, 2.0790157, 0
106, 939217522, 0.49149382, 0.5663852, 0.5728155, 0.33094585, 0.13237265, 2.4468412, 1.9797869, 0
107, 939234189, 0.49411356, 0.5633043, 0.5697843, 0.33747146, -0.47676164, 2.299061, 1.4593, 0
108, 939250856, 0.49625465, 0.55992436, 0.5668272, 0.34485304, -0.6414292, 2.1481645, 1.228755, 0
109, 939267523, 0.4982501, 0.55592424, 0.5639453, 0.35307476, -0.8882273, 2.0102007, 0.6657734, 0
110, 939284190, 0.49936542, 0.55194294, 0.5618404, 0.36101142, -1.1468642, 1.7252874, 0.0017566681, 0
111, 939300857, 0.49951267, 0.5485951, 0.5604782, 0.36796194, -1.4560112, 1.3339776, 0.08606815, 0
112, 939317524, 0.4994831, 0.5454675, 0.5593094, 0.37437388, -1.792365, 1.1549916, 0.86437607, 0
113, 939334191, 0.4998559, 0.5416272, 0.55793935, 0.38142973, -2.6289365, 1.1880052, 0.9241085, 0
114, 939350858, 0.4989793, 0.5379702, 0.5576272, 0.38815033, -3.4492652, 0.8396926, 0.17530537, 0
115, 939367525, 0.49617264, 0.53484124, 0.55888486, 0.394216, -2.7631836, 0.09974791, 0.1560669, 0
116, 939384192, 0.4926123, 0.5317988, 0.5608696, 0.39993677, -3.0439346, -0.11562593, -0.11499596, 0
117, 939400859, 0.4879534, 0.5289221, 0.56389105, 0.40517977, -3.338654, -0.07659409, 0.7156687, 0
118, 939417526, 0.4831976, 0.5251382, 0.5671995, 0.41113955, -3.5260117, -0.15545103, 1.2705374, 0
119, 939434193, 0.47760054, 0.5211864, 0.570992, 0.41741073, -3.2386441, -0.58236927, 1.225318, 0
120, 939450860, 0.47106892, 0.51740813, 0.5752027, 0.42370516, -2.8437388, -1.2046037, 0.9999647, 0
121, 939467527, 0.46363786, 0.5141208, 0.57971746, 0.42970723, -2.5736432, -1.6220222, 0.63950825, 0
122, 939484194, 0.45541212, 0.51101804, 0.5847065, 0.43540776, -2.4709737, -1.8605576, 0.5907469, 0
123, 939500861, 0.44728035, 0.50737745, 0.58954537, 0.44152653, -2.3900683, -2.2465208, 1.1533995, 0
124, 939517528, 0.43996066, 0.50260705, 0.59357065, 0.44888246, -2.5416658, -2.4367793, 1.3929615, 0
125, 939534195, 0.43253273, 0.4973852, 0.59734446, 0.45684135, -2.574057, -2.5698104, 0.7387247, 0
126, 939550862, 0.4236757, 0.49267724, 0.601886, 0.46422246, -2.2702305, -2.94825, 0.3394251, 0
127, 939567529, 0.4140498, 0.48812568, 0.60654753, 0.4715899, -1.4380031, -3.3726296, 0.69586086, 0
128, 939584196, 0.40430915, 0.48354948, 0.6109623, 0.47899902, -1.1771902, -3.5967405, 0.11521721, 0
129, 939600863, 0.39440176, 0.4789867, 0.61534095, 0.48618472, -1.1663954, -3.5379145, 0.10712242, 0
130, 939617530, 0.3844421, 0.47400787, 0.6196175, 0.49355447, -1.0693966, -3.4389794, 0.10475063, 0
131, 939634197, 0.37378308, 0.46897247, 0.6242415, 0.5006743, -0.8671031, -3.3840854, -0.26033497, 0
132, 939650864, 0.36238813, 0.46399158, 0.629143, 0.5075106, -0.10776319, -3.3144798, -0.15354538, 0
133, 939667531, 0.35134965, 0.45871675, 0.63346857, 0.5146368, 0.37555674, -3.155339, -0.28674126, 0
134, 939684198, 0.340912, 0.45323157, 0.63733894, 0.52168995, 0.32032847, -3.061702, -0.67217827, 0
135, 939700865, 0.33099338, 0.44756258, 0.64103484, 0.5283998, 0.072581366, -3.0801864, -0.799592, 0
136, 939717532, 0.32132784, 0.44169274, 0.64482456, 0.53465736, -0.28969535, -3.0406141, -1.0788918, 0
137, 939734199, 0.3116395, 0.4355503, 0.6488868, 0.5404848, -0.05111719, -3.0474634, -1.1201677, 0
138, 939750866, 0.30227062, 0.42880213, 0.6528414, 0.54640675, 0.5043362, -3.1030455, -1.0460062, 0
139, 939767533, 0.29368907, 0.42145944, 0.6564068, 0.5524943, 0.9095462, -2.9729536, -1.2698994, 0
140, 939784200, 0.28551745, 0.41377196, 0.6601654, 0.55808175, 1.0933216, -2.9747553, -1.7526503, 0
141, 939800867, 0.27763316, 0.40604895, 0.66434145, 0.56275713, 1.4101052, -2.9688635, -1.6647453, 0
142, 939817534, 0.27014205, 0.3985348, 0.6689138, 0.5663469, 1.3755062, -2.85033, -1.7893333, 0
143, 939834201, 0.262447, 0.39172873, 0.6751734, 0.5672849, 1.5669729, -2.5346124, -2.5697336, 0
144, 939850868, 0.25527686, 0.3846247, 0.6830025, 0.5660444, 0.35732356, -1.8607582, -3.425716, 0
145, 939867535, 0.2502758, 0.37621745, 0.6909197, 0.56431675, 1.8541739, -0.9275111, -2.4990487, 0
146, 939884202, 0.2486272, 0.366239, 0.6972111, 0.56387174, 2.0363312, -1.011061, -1.5662794, 0
147, 939900869, 0.2486852, 0.3557967, 0.7032419, 0.56304187, 2.031782, -1.4384276, -0.83433723, 0
148, 939917536, 0.24926277, 0.34571522, 0.7092932, 0.5614743, 2.2423034, -1.9799017, -0.31579113, 0
149, 939934203, 0.25003102, 0.3365077, 0.71430457, 0.5603721, 2.8627505, -1.9153892, 0.9529152, 0
150, 939950870, 0.25120553, 0.328434, 0.717123, 0.5610368, 2.4975874, -2.0400777, 1.2783012, 0
151, 939967537, 0.25182247, 0.32135284, 0.71877587, 0.5627432, 1.6093271, -2.0864704, 1.006383, 0
152, 939984204, 0.25215903, 0.3139075, 0.7192789, 0.566142, 1.3031875, -1.6040955, 1.2469063, 0
153, 940000871, 0.25261244, 0.30495104, 0.718263, 0.5720936, 0.92368996, -1.2746639, 0.05505848, 0
154, 940017538, 0.2525344, 0.29541808, 0.7167537, 0.5789816, 1.9125181, -0.77391315, -0.25763607, 0
155, 940034205, 0.25246176, 0.2863441, 0.7140026, 0.58691704, 2.2809997, -0.556682, 0.525918, 0
156, 940050872, 0.25150368, 0.27849463, 0.71102667, 0.5946669, 1.7022939, -0.7324087, 0.15504742, 0
157, 940067539, 0.24861042, 0.27241218, 0.7090256, 0.60105604, 1.0571709, -1.0591631, 0.9517565, 0
158, 940084206, 0.24355365, 0.2678255, 0.70765704, 0.6067734, 0.6513583, -0.94115496, 1.1690245, 0
159, 940100873, 0.23686239, 0.26420906, 0.70624614, 0.61262345, 1.4012845, -0.37381336, 1.2160196, 0
160, 940117540, 0.22964305, 0.26153302, 0.7040424, 0.61902344, 2.0243535, -0.16277605, 0.4992876, 0
161, 940134207, 0.22240561, 0.25956687, 0.7013734, 0.6254894, 2.194239, -0.55079436, 0.19534206, 0
162, 940150874, 0.21546103, 0.25795054, 0.698718, 0.6315316, 2.2441268, -1.232219, -0.5549545, 0
163, 940167541, 0.20906012, 0.2569298, 0.6970033, 0.63597846, 2.2997954, -1.8840028, -0.98955727, 0
164, 940184208, 0.20300932, 0.2561972, 0.696266, 0.6390345, 2.0291638, -2.4639869, -0.677124, 0
165, 940200875, 0.19687377, 0.25566372, 0.697114, 0.6402421, 1.9830918, -2.1600945, -0.8671303, 0
166, 940217542, 0.19039573, 0.25529048, 0.6994764, 0.6397733, 2.1542387, -1.3108046, -0.7039957, 0
167, 940234209, 0.18387173, 0.2551815, 0.7026949, 0.6381964, 1.7777349, -0.61779827, -0.92454624, 0
168, 940250876, 0.17747253, 0.25490385, 0.70656127, 0.6358458, 1.2709646, -0.05699843, -0.76896286, 0
169, 940267543, 0.17157032, 0.25389743, 0.7100559, 0.6339729, 1.1142343, 0.44384548, -0.4808159, 0
170, 940284210, 0.16641472, 0.252339, 0.71278906, 0.63290125, 1.2205648, 0.73448414, -0.6537943, 0
171, 940300877, 0.1617185, 0.25097045, 0.71517485, 0.6319708, 1.5222846, 0.6142956, -0.5336485, 0
172, 940317544, 0.15768725, 0.25016415, 0.7170278, 0.631209, 1.211386, 0.080372244, -0.30155087, 0
173, 940334211, 0.15411592, 0.24953479, 0.7181692, 0.6310426, 0.7123817, -0.4307477, -0.13486671, 0
174, 940350878, 0.15100645, 0.24840638, 0.71813655, 0.63227546, 0.57317036, -0.6015548, 0.11852741, 0
175, 940367545, 0.14824103, 0.2466903, 0.71685827, 0.6350463, 1.0845356, -0.45879117, -0.029830933, 0
176, 940384212, 0.14551575, 0.24517944, 0.7154224, 0.6378748, 1.2930596, -0.6348896, -0.52947235, 0
177, 940400879, 0.14261541, 0.24395505, 0.7146028, 0.6399145, 1.1492442, -0.98398226, -0.8152523, 0
178, 940417546, 0.14000592, 0.24287568, 0.7143242, 0.6412112, 1.3231053, -1.2328228, -0.6370697, 0
179, 940434213, 0.13819854, 0.24181922, 0.71402925, 0.64233, 1.3531857, -1.4917825, -0.29002476, 0
180, 940450880, 0.13726278, 0.24055262, 0.71347785, 0.64361787, 1.2375579, -1.3707829, -0.21286774, 0
181, 940467547, 0.13709418, 0.23923428, 0.7130149, 0.6446575, 1.0646241, -1.233207, -0.3815508, 0
182, 940484214, 0.13758495, 0.23784357, 0.713065, 0.64501184, 0.70375097, -1.176677, -0.38914776, 0
183, 940500881, 0.13879786, 0.23609711, 0.71383154, 0.6445454, 0.26277143, -1.2582179, -0.44037247, 0
184, 940517548, 0.14084764, 0.23385844, 0.71556723, 0.64299065, -0.090943284, -1.3889645, -0.39400864, 0
185, 940534215, 0.1439114, 0.23099115, 0.7178991, 0.6407452, -0.15400903, -1.4061723, 0.051856995, 0
186, 940550882, 0.1476603, 0.22740616, 0.72038823, 0.6383766, -0.504528, -1.4726859, 0.48564434, 0
187, 940567549, 0.15138057, 0.22316074, 0.7229452, 0.6361089, -0.43798482, -0.9137804, 0.70978165, 0
188, 940584216, 0.15509035, 0.21878332, 0.72506315, 0.63432264, 0.28875527, -0.23223384, 1.1514559, 0
189, 940600883, 0.15886374, 0.21472578, 0.72603726, 0.63366073, 0.687416, 0.19234362, 1.2336979, 0
190, 940617550, 0.16244717, 0.21096401, 0.725863, 0.6342153, 0.9994869, 0.3082032, 1.1542206, 0
191, 940634217, 0.16545576, 0.20757821, 0.72471744, 0.63586277, 0.9131398, 0.19949755, 0.8151827, 0
192, 940650884, 0.16735925, 0.20453647, 0.72351706, 0.6377143, 0.8379825, 0.18061708, 0.52106476, 0
193, 940667551, 0.16839612, 0.20171015, 0.721723, 0.6403693, 1.2915734, 0.4891975, 0.85394573, 0
194, 940684218, 0.16875315, 0.19936547, 0.71934474, 0.6436768, 1.5603294, 0.5890086, 0.27437592, 0
195, 940700885, 0.16823733, 0.19797152, 0.71735936, 0.6464518, 1.618855, 0.60119456, 0.051753998, 0
196, 940717552, 0.16679516, 0.19762322, 0.7160879, 0.6483393, 1.5596714, 0.7305407, -0.15960789, 0
197, 940734219, 0.16468588, 0.19815539, 0.71558225, 0.6492737, 1.3765028, 0.8003623, -0.5001097, 0
198, 940750886, 0.16241968, 0.19937466, 0.7153782, 0.6496958, 1.4202368, 0.9620049, -0.104231834, 0
199, 940767553, 0.16061153, 0.20114233, 0.7143096, 0.65077543, 1.6196573, 1.0314102, 0.21710777, 0
200, 940784220, 0.15929998, 0.20365454, 0.7131787, 0.6515563, 1.4725823, 0.74662197, -0.24887848, 0
201, 940800887, 0.15828085, 0.20662256, 0.71251124, 0.65160054, 0.91435206, 0.41367877, 0.160635, 0
202, 940817554, 0.1574247, 0.20956782, 0.7118499, 0.65159005, 1.0468719, 0.4847198, 0.42534542, 0
203, 940834221, 0.15707065, 0.2130153, 0.7112248, 0.65124, 1.4709108, 0.5974908, 0.13392925, 0
204, 940850888, 0.15720055, 0.21699983, 0.7106389, 0.6505324, 1.2051383, 0.65946156, -0.048491478, 0
205, 940867555, 0.15782326, 0.22121058, 0.71006864, 0.64958555, 1.1497613, 0.668797, -0.29360867, 0
206, 940884222, 0.15907028, 0.2254746, 0.7092768, 0.6486796, 1.0983925, 0.60475713, -0.20070744, 0
207, 940900889, 0.16135156, 0.22953986, 0.70769715, 0.64841586, 0.91078377, 0.2977795, -0.15582561, 0
208, 940917556, 0.16456875, 0.23330909, 0.7053252, 0.6488462, 0.6126761, 0.08011989, -0.21300125, 0
209, 940934223, 0.16798991, 0.23683958, 0.70325595, 0.6489366, 0.48791492, 0.103809394, -0.2101469, 0
210, 940950890, 0.1715466, 0.24042456, 0.70151436, 0.64857274, 0.37768516, -0.192582, -0.049777985, 0
211, 940967557, 0.17529607, 0.24371132, 0.69967866, 0.6483263, 0.24810497, -0.48357552, 0.06841183, 0
212, 940984224, 0.17919011, 0.24664612, 0.69745946, 0.64854294, 0.26226005, -0.72484565, -0.07180405, 0
213, 941000891, 0.18308933, 0.24949981, 0.6954737, 0.6484948, 0.0013167148, -1.0587486, -0.4054203, 0
214, 941017558, 0.18696581, 0.25214264, 0.6936821, 0.64828545, -0.24297702, -1.1811484, -0.19002628, 0
215, 941034225, 0.19082023, 0.254411, 0.6918475, 0.6482367, -0.53728503, -1.3340557, -0.38401413, 0
216, 941050892, 0.19443789, 0.2562362, 0.6900137, 0.6483972, -0.91645116, -1.4844937, -0.14163494, 0
217, 941067559, 0.19771184, 0.25741917, 0.68784064, 0.6492471, -1.2127875, -1.269772, -0.07061386, 0
218, 941084226, 0.20058152, 0.25806457, 0.6855582, 0.6505233, -1.0514178, -1.1655953, -0.14473343, 0
219, 941100893, 0.20316255, 0.258621, 0.68336046, 0.6518126, -1.2805398, -1.4221617, -0.30087662, 0
220, 941117560, 0.20533712, 0.25913915, 0.68166953, 0.6526954, -1.6854895, -1.7610676, -0.5541706, 0
221, 941134227, 0.20693834, 0.2593672, 0.68034995, 0.6534753, -1.9963202, -1.8623341, -0.3868332, 0
222, 941150894, 0.20788333, 0.25925556, 0.67944473, 0.6541613, -2.0665016, -1.8478608, -0.4601307, 0
223, 941167561, 0.20839347, 0.2587687, 0.67862713, 0.6550399, -2.004571, -1.7489585, -0.3237524, 0
224, 941184228, 0.20850421, 0.2578286, 0.67795855, 0.65606683, -2.1153772, -1.8566, -0.51313305, 0
225, 941200895, 0.20802362, 0.25645754, 0.677993, 0.65672076, -2.215371, -1.930637, -0.48680687, 0
226, 941217562, 0.20694524, 0.25459298, 0.67868733, 0.65706944, -2.0710373, -1.8483708, -0.26767254, 0
