"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.917336250E-1,-4.770977139E-1,-3.971531490E0,-1.190007788E0,4.173344359E0
8.017056250E-1,-5.584172809E-1,-4.019943804E0,-9.902519909E-1,4.177604224E0
8.116766250E-1,-1.131537970E0,-4.151584509E0,-7.124200773E-1,4.361602284E0
8.216486250E-1,-8.373078328E-1,-4.096357265E0,-5.679353786E-1,4.219452315E0
8.316196250E-1,5.910833359E-2,-4.030017387E0,-4.551174456E-1,4.056065313E0
8.415916250E-1,5.880135477E-1,-4.102918133E0,-5.422017825E-1,4.180153097E0
8.515636250E-1,9.885033810E-1,-4.231729955E0,-4.553139120E-1,4.369437962E0
8.615346250E-1,1.203783828E0,-4.315322919E0,-2.593199211E-1,4.487577768E0
8.715066250E-1,1.204841589E0,-4.418474236E0,-2.194243687E-1,4.585052331E0
8.814776250E-1,1.294494023E0,-4.445376690E0,-2.831403083E-1,4.638669758E0
8.914496250E-1,1.202209758E0,-4.549219147E0,-2.711201870E-1,4.713195233E0
9.014216250E-1,8.171437097E-1,-4.857166852E0,-2.459227806E-1,4.931558748E0
9.113926250E-1,4.275507474E-1,-5.050734833E0,-5.797806680E-2,5.069130444E0
9.213646250E-1,4.239172876E-2,-5.203461767E0,1.185423571E-1,5.204984507E0
9.313356250E-1,-3.207080841E-1,-5.462259532E0,3.084207451E-1,5.480351834E0
9.413076250E-1,-8.269325334E-1,-5.787579315E0,4.459811711E-1,5.863342984E0
9.512786250E-1,-1.383569337E0,-6.083309264E0,6.202983642E-1,6.269424676E0
9.612506250E-1,-2.213820750E0,-6.336824654E0,8.122671318E-1,6.761370194E0
9.712226250E-1,-2.953412839E0,-6.696738319E0,9.942506093E-1,7.386303932E0
9.811936250E-1,-3.270842389E0,-6.957180905E0,1.429996229E0,7.819569381E0
9.911656250E-1,-3.479200317E0,-7.166156884E0,1.888997396E0,8.186998870E0
1.001137625E0,-3.590070543E0,-7.407896567E0,2.339817138E0,8.558053651E0
1.011108625E0,-3.878900192E0,-7.799289887E0,2.794453942E0,9.147882939E0
1.021080625E0,-4.212275099E0,-8.101620172E0,3.152596486E0,9.660143660E0
1.031051625E0,-4.272676837E0,-8.270464371E0,3.287811009E0,9.872489529E0
1.041023625E0,-4.117704572E0,-8.333518991E0,3.510294641E0,9.936055464E0
1.050994625E0,-4.697869987E0,-8.739278335E0,3.968677171E0,1.068622322E1
1.060966625E0,-5.750611464E0,-9.520699650E0,4.218494782E0,1.189575354E1
1.070938625E0,-6.940211701E0,-1.052167865E1,4.519312978E0,1.339016243E1
1.080909625E0,-8.827484168E0,-1.190578008E1,4.862997696E0,1.559874427E1
1.090881625E0,-1.120047724E1,-1.372941087E1,5.104637976E0,1.843921750E1
1.100852625E0,-1.417451145E1,-1.551064934E1,5.861971101E0,2.181420920E1
1.110824625E0,-1.788085329E1,-1.689615762E1,7.008181490E0,2.557967288E1
1.120796625E0,-2.114506143E1,-1.806784725E1,8.476455347E0,2.907595265E1
1.130767625E0,-2.428436369E1,-1.958891620E1,9.958060856E0,3.275086157E1
1.140739625E0,-2.626124649E1,-2.123190896E1,1.012890013E1,3.525679570E1
1.150710625E0,-2.622660992E1,-2.303290751E1,8.877146325E0,3.601601898E1
1.160682625E0,-2.532771512E1,-2.366237665E1,8.208182169E0,3.561987474E1
1.170654625E0,-2.361906047E1,-2.323222506E1,7.960494114E0,3.407294771E1
1.180625625E0,-2.052745045E1,-2.342175203E1,6.696985656E0,3.185599326E1
1.190597625E0,-1.696564710E1,-2.260343888E1,6.838180711E0,2.907764340E1
1.200568625E0,-1.396556705E1,-1.970348655E1,7.445440954E0,2.527249564E1
1.210540625E0,-1.198140797E1,-1.590077557E1,8.090447313E0,2.149055929E1
1.220512625E0,-1.284041307E1,-1.390193648E1,1.149160075E1,2.214039145E1
1.230483625E0,-1.693785996E1,-1.459166000E1,1.629323952E1,2.766364574E1
1.240455625E0,-2.012473399E1,-1.678728129E1,1.571099834E1,3.055573924E1
1.250427625E0,-2.057240384E1,-2.516090809E1,1.205078986E1,3.466289994E1
1.260398625E0,-1.870283850E1,-3.793923776E1,2.214429445E0,4.235664797E1
1.270370625E0,-1.568096236E1,-5.532008629E1,-1.115408543E1,5.857147898E1
1.280341625E0,-1.176704905E1,-7.147299614E1,-2.596428278E1,7.694801232E1
1.290313625E0,-5.977523777E0,-7.789208819E1,-2.924364222E1,8.341521926E1
1.300285625E0,-1.166131268E0,-7.423362569E1,-2.189196137E1,7.740315897E1
1.310256625E0,-9.833005285E-1,-5.834564617E1,-2.396605998E1,6.308370104E1
1.320228625E0,1.168084705E1,-4.326434851E1,-2.560655246E1,5.161338556E1
1.330199625E0,3.052841115E1,-2.746443273E1,-1.749740926E1,4.463673693E1
1.340171625E0,1.985198945E1,-9.743708947E0,-8.817393043E0,2.380730496E1
1.350143625E0,3.256276390E0,-6.249021109E0,-6.587144541E0,9.645935618E0
1.360114625E0,-1.929319210E0,-7.760863155E0,-5.333172891E0,9.612283944E0
1.370086625E0,-1.949081045E0,-6.833173156E0,-4.211142493E0,8.259836160E0
1.380057625E0,-1.627367824E-1,-1.495700222E1,-9.661309399E0,1.780672059E1
1.390029625E0,8.238849061E0,-2.217345803E1,-1.563014421E1,2.835211249E1
1.400001625E0,2.329280455E1,-2.085396599E1,-1.460098631E1,3.450552771E1
1.409972625E0,3.571149304E1,-1.520470665E1,-1.138695196E1,4.044943157E1
1.419944625E0,3.333453672E1,-1.096007481E1,-9.462225155E0,3.634347649E1
1.429916625E0,2.503461525E1,-8.294008770E0,-6.323550305E0,2.712028449E1
1.439887625E0,1.902138662E1,-7.523156297E0,-4.465571219E0,2.093686595E1
1.449859625E0,1.363596418E1,-6.960572290E0,-4.857797182E0,1.606198242E1
1.459830625E0,9.569056123E0,-5.726505733E0,-7.017307824E0,1.317582301E1
1.469802625E0,8.556781472E0,-5.090318145E0,-1.014670841E1,1.421567935E1
1.479774625E0,1.017949023E1,-4.433618816E0,-1.154529690E1,1.601789243E1
1.489745625E0,9.703799361E0,-3.127594376E0,-1.098069794E1,1.498403470E1
1.499717750E0,7.192845331E0,-1.936529119E0,-9.207865427E0,1.184364617E1
1.509688750E0,4.428232654E0,-1.483930654E0,-7.231764983E0,8.608700215E0
1.519660750E0,2.552892015E0,-1.693275593E0,-5.949916148E0,6.692229975E0
1.529632750E0,2.201997680E0,-2.133722374E0,-5.361444179E0,6.176297324E0
1.539603750E0,2.019096190E0,-2.476409850E0,-5.098900688E0,6.017320283E0
1.549575750E0,1.345071269E0,-2.776616426E0,-4.558945405E0,5.504797790E0
1.559546750E0,9.273415053E-1,-2.964717845E0,-4.127679045E0,5.165970235E0
1.569518750E0,1.113757172E0,-2.798033608E0,-3.554342886E0,4.658626456E0
1.579490750E0,1.286498541E0,-2.462993121E0,-2.608367473E0,3.811167077E0
1.589461750E0,7.566250277E-1,-2.188228364E0,-1.559807925E0,2.791742390E0
1.599433750E0,-4.847341776E-4,-2.005432416E0,-8.442911625E-1,2.175910609E0
1.609404750E0,-3.150409627E-1,-1.871142338E0,-4.661797929E-1,1.953905846E0
1.619376750E0,-4.307491744E-1,-1.718590820E0,-2.203675246E-1,1.785402225E0
1.629348750E0,-7.493078220E-1,-1.860484326E0,5.093392611E-2,2.006354506E0
1.639319750E0,-1.046821171E0,-2.175310988E0,2.460742235E-1,2.426595348E0
1.649291750E0,-1.216744182E0,-2.688297450E0,5.319329023E-2,2.951311422E0
1.659262750E0,-1.082516668E0,-3.151015106E0,-5.028178614E-1,3.369505058E0
1.669234750E0,-7.871626961E-1,-3.486507875E0,-9.474728841E-1,3.697711068E0
1.679206750E0,-3.995934552E-1,-3.317919492E0,-1.310538783E0,3.589676390E0
1.689177750E0,1.200064999E-1,-2.340767895E0,-1.018817101E0,2.555696419E0
1.699149750E0,-1.059866309E-1,-1.732488190E0,-3.146152854E-1,1.764009998E0
1.709120750E0,-1.021312693E0,-1.943105190E0,3.790498477E-1,2.227648128E0
1.719092750E0,-1.845036859E0,-2.093857812E0,8.753626817E-1,2.924835273E0
1.729064750E0,-2.371434202E0,-2.004896227E0,1.209987724E0,3.332773522E0
1.739035750E0,-3.132530596E0,-2.152078538E0,1.331709212E0,4.027113035E0
1.749007750E0,-3.820669525E0,-2.723202696E0,7.044140697E-1,4.744422802E0
1.758978750E0,-3.566736059E0,-3.272652687E0,-1.766818070E-1,4.843870166E0
1.768950750E0,-2.952697139E0,-3.235398322E0,-9.097326154E-1,4.473682614E0
1.778922750E0,-2.819827642E0,-2.290045492E0,-5.239456058E-1,3.670184639E0
1.788893750E0,-3.645783691E0,-1.732464509E0,1.741388530E-1,4.040234688E0
1.798865750E0,-4.244124883E0,-2.242532625E0,4.687414581E-1,4.822993588E0
1.808836750E0,-4.015025419E0,-2.661085385E0,5.616513759E-1,4.849459435E0
1.818808750E0,-3.669942631E0,-3.077223537E0,5.663753414E-1,4.822713411E0
1.828780750E0,-3.922837340E0,-3.330127601E0,6.561675239E-1,5.187384548E0
1.838751750E0,-4.005043344E0,-3.508967615E0,2.076118237E-1,5.328820562E0
1.848723750E0,-3.205540684E0,-3.578063285E0,-3.428813106E-1,4.816180597E0
1.858694750E0,-2.666190004E0,-3.622485460E0,-5.587213361E-1,4.532454035E0
1.868666750E0,-2.035516341E0,-3.192213418E0,-4.736659831E-1,3.815483291E0
1.878638750E0,-1.426555874E0,-2.943366445E0,2.626259369E-1,3.281377771E0
1.888609750E0,-1.597932795E0,-2.889778468E0,1.337895566E0,3.562888344E0
1.898581750E0,-2.571454293E0,-2.901343968E0,2.013803875E0,4.368704619E0
1.908552750E0,-3.091150435E0,-2.984164515E0,1.926740588E0,4.708797953E0
1.918524750E0,-2.637477252E0,-2.946805777E0,8.404407710E-1,4.043054691E0
1.928496750E0,-1.925759718E0,-2.917856505E0,-7.357557303E-1,3.572642379E0
1.938467750E0,-1.336157920E0,-2.629756588E0,-1.113682913E0,3.152971191E0
1.948439750E0,-9.880730259E-1,-1.966612751E0,-6.299597186E-1,2.289258235E0
1.958410750E0,-8.266876081E-1,-1.722177210E0,-3.589874661E-1,1.943753777E0
1.968382750E0,-7.144768354E-1,-9.128892347E-1,1.277265787E-2,1.159313178E0
1.978354750E0,-7.058353085E-1,-2.190158676E-2,9.813797182E-1,1.209044794E0
1.988325750E0,-1.242404395E0,2.106930140E-1,2.011645668E0,2.373747779E0
1.998297750E0,-2.053582775E0,-8.921827823E-2,2.440308555E0,3.190653219E0
2.008269750E0,-1.346108858E0,-2.618990549E-1,2.370119163E0,2.738259487E0
2.018240750E0,2.363387556E-1,-1.087895376E0,1.643100343E0,1.984729476E0
2.028212750E0,1.545513091E0,-1.703154902E0,7.049765718E-1,2.405481096E0
2.038183750E0,2.846198585E0,-1.456396408E0,1.952326834E-2,3.197236000E0
2.048155750E0,3.628939324E0,-7.356023140E-1,-6.934797764E-2,3.703393110E0
2.058127750E0,3.125735254E0,2.873474530E-1,5.539780748E-1,3.187425473E0
2.068098750E0,1.943302388E0,1.072513252E0,1.040713754E0,2.451488112E0
2.078070750E0,1.451825786E0,1.581444523E0,1.156717835E0,2.438598172E0
2.088041750E0,1.458975907E0,1.730281890E0,8.100071830E-1,2.403871409E0
2.098013750E0,1.711441430E0,1.409101789E0,3.361219293E-1,2.242226030E0
2.107985750E0,2.412939201E0,1.030898545E0,-1.143323618E-1,2.626423288E0
2.117956750E0,3.118984059E0,1.173353164E0,-5.969861001E-1,3.385441125E0
2.127928750E0,3.923629345E0,9.355876873E-1,-1.239638954E0,4.219821832E0
2.137899750E0,4.377114540E0,5.314908894E-1,-1.557350340E0,4.676211538E0
2.147871750E0,3.778689733E0,7.037425169E-1,-1.116362107E0,4.002500966E0
2.157843750E0,2.663407022E0,9.377479412E-1,-6.434626937E-1,2.896058080E0
2.167814750E0,2.393849211E0,1.438867625E0,-1.025344348E-1,2.794882358E0
2.177786750E0,2.622347581E0,1.709938988E0,2.520828223E-1,3.140723472E0
2.187757750E0,2.624264299E0,1.634202635E0,2.512835079E-1,3.101697078E0
2.197729750E0,2.394861364E0,1.476731708E0,1.493209308E-1,2.817515614E0
2.207701750E0,2.004541885E0,1.123136545E0,2.135046476E-1,2.307641242E0
2.217672750E0,1.380603337E0,7.327933846E-1,1.458213723E-1,1.569813872E0
2.227644750E0,1.235815460E0,5.872732902E-1,1.410436124E-1,1.375508295E0
2.237615750E0,1.501515571E0,4.556422332E-1,4.273794240E-1,1.626287805E0
2.247587750E0,1.686149591E0,1.034521187E-1,8.454401404E-1,1.889066387E0
2.257559750E0,1.284209063E0,-8.540147167E-2,9.481429750E-1,1.598581068E0
2.267530750E0,1.172244532E0,2.353312438E-1,1.000405973E0,1.558958033E0
2.277502750E0,1.223056251E0,4.851396820E-1,9.256101447E-1,1.608720375E0
2.287473750E0,1.137442781E0,7.183895729E-1,7.866884869E-1,1.558441027E0
2.297445750E0,9.911761433E-1,8.035207205E-1,7.245226443E-1,1.467313449E0
2.307417750E0,1.178484095E0,7.886105398E-1,6.356011122E-1,1.553936974E0
2.317388750E0,1.454390813E0,6.585732146E-1,3.499277902E-1,1.634448156E0
2.327360750E0,1.447292586E0,5.393612051E-1,2.221070713E-1,1.560415935E0
2.337331750E0,1.380910901E0,5.105501463E-1,4.049688005E-1,1.526949933E0
2.347303750E0,1.204820539E0,5.761595605E-1,5.516345108E-1,1.444940485E0
2.357275750E0,1.104301640E0,9.353689284E-1,5.627214164E-1,1.552756432E0
2.367246750E0,1.197196647E0,1.501660435E0,5.860406971E-1,2.007911247E0
2.377218750E0,1.220390213E0,1.810073433E0,6.037992758E-1,2.265014717E0
2.387189750E0,1.212100030E0,1.913953604E0,5.203828973E-1,2.324479134E0
2.397161750E0,1.281272592E0,1.904847735E0,3.181657147E-1,2.317613810E0
2.407133750E0,2.609086681E0,1.294895142E0,1.198772764E-1,2.915211365E0
2.417104750E0,4.633605286E0,6.979787703E-1,-1.951783628E0,5.076113833E0
2.427076750E0,3.518029045E0,2.674129354E0,-2.597340209E0,5.125785045E0
2.437047750E0,2.648541938E0,2.404784089E0,-1.261009943E0,3.793139463E0
2.447019750E0,2.398759410E0,1.375173320E0,-9.065020287E-1,2.909792827E0
2.456991750E0,2.511332637E0,1.813211341E0,-3.674758691E-1,3.119225144E0
2.466962750E0,2.106063290E0,1.851805450E0,-1.716894543E-1,2.809655366E0
2.476934750E0,1.651158683E0,1.733367904E0,-1.941679054E-1,2.401789013E0
2.486905750E0,1.023788112E0,1.768517856E0,-1.694236583E-1,2.050488205E0
2.496881125E0,7.577400917E-1,1.585629814E0,-8.651891112E-2,1.759510579E0
2.506853125E0,3.434698328E-1,1.457609998E0,8.025069594E-2,1.499679501E0
2.516824125E0,-2.119615674E-1,1.230155355E0,5.092340112E-2,1.249321054E0
2.526796125E0,-2.929598299E-1,1.100459142E0,-1.703709072E-1,1.151460825E0
2.536767125E0,-1.165964037E-2,1.241370315E0,-4.756920433E-1,1.329443164E0
2.546739125E0,4.366244566E-1,1.363683249E0,-8.456827998E-1,1.662964918E0
2.556711125E0,7.006049010E-1,1.433614925E0,-1.015613412E0,1.891446426E0
2.566682125E0,5.677722412E-1,1.538236085E0,-8.214905298E-1,1.833952633E0
2.576654125E0,4.200736204E-1,1.568375997E0,-5.116699612E-1,1.702372245E0
2.586625125E0,4.818807364E-1,1.589371155E0,-4.185086131E-1,1.712734414E0
2.596597125E0,7.849963027E-1,1.618714822E0,-4.957684582E-1,1.866076964E0
2.606568125E0,9.292433122E-1,1.490225767E0,-6.262648630E-1,1.864530409E0
2.616540125E0,8.287355223E-1,1.230682920E0,-5.847057778E-1,1.594761381E0
2.626512125E0,5.383622083E-1,9.596114114E-1,-3.792615169E-1,1.163841581E0
2.636483125E0,2.282890400E-1,8.127616601E-1,-2.366426647E-1,8.767537583E-1
2.646455125E0,2.321420628E-1,7.404753104E-1,-2.646180832E-1,8.198880122E-1
2.656427125E0,2.800389451E-1,7.640993772E-1,-2.680620933E-1,8.568120884E-1
2.666398125E0,8.401250213E-2,7.464554040E-1,-2.641087908E-1,7.962457058E-1
2.676370125E0,-1.933794084E-1,5.876866883E-1,-3.047983950E-1,6.896907284E-1
2.686341125E0,-4.498838952E-1,3.745059764E-1,-2.245839518E-1,6.269674609E-1
2.696313125E0,-5.381727585E-1,2.802633320E-1,-1.604154378E-1,6.276229489E-1
2.706285125E0,-3.320031506E-1,2.355897273E-1,-3.409868127E-1,5.310373038E-1
2.716256125E0,-2.184101692E-1,2.910295178E-1,-5.621782100E-1,6.696607515E-1
2.726228125E0,-2.516398957E-1,3.707070404E-1,-5.343478024E-1,6.973334359E-1
2.736199125E0,-3.804827079E-1,3.502742377E-1,-3.874961507E-1,6.462293706E-1
2.746171125E0,-3.717610011E-1,3.996870106E-1,-3.513118261E-1,6.491347684E-1
2.756142125E0,-3.102558938E-1,4.440618226E-1,-4.571592933E-1,7.088330137E-1
2.766114125E0,-1.271018037E-1,3.927427112E-1,-5.908494473E-1,7.207667965E-1
2.776086125E0,-3.118495524E-2,2.430677314E-1,-6.299263895E-1,6.759154382E-1
2.786057125E0,-5.039656699E-2,6.256535366E-2,-6.815128648E-1,6.862317556E-1
2.796029125E0,1.000183779E-1,2.684953719E-2,-7.346903676E-1,7.419531722E-1
2.806000125E0,2.841004211E-1,5.425514460E-2,-8.464201337E-1,8.944739866E-1
2.815972125E0,3.079126221E-1,1.709646919E-1,-9.021072614E-1,9.684196507E-1
2.825944125E0,1.527272263E-1,3.197886094E-1,-8.558744967E-1,9.263430868E-1
2.835915125E0,-4.595531434E-2,3.009167209E-1,-5.909108430E-1,6.647092509E-1
2.845887125E0,-2.998630527E-1,2.105447870E-1,-3.107830203E-1,4.804508751E-1
2.855858125E0,-3.294294986E-1,1.134438774E-1,-2.066569734E-1,4.050930912E-1
2.865830125E0,-8.117718726E-2,3.592046902E-2,-2.949686408E-1,3.080365480E-1
2.875802125E0,1.683439699E-1,3.146971464E-3,-4.661552346E-1,4.956312120E-1
2.885773125E0,2.740753698E-1,5.879506901E-2,-5.118079555E-1,5.835422451E-1
2.895745125E0,1.708021393E-1,1.860338438E-1,-4.998714495E-1,5.600477014E-1
2.905716125E0,-1.170013234E-1,2.562920867E-1,-4.155920219E-1,5.020873152E-1
2.915688125E0,-1.785765973E-1,1.837418814E-1,-5.130089736E-1,5.734360357E-1
2.925660125E0,-5.517344981E-2,3.144050780E-1,-7.356183207E-1,8.018908756E-1
2.935631125E0,1.215066031E-1,4.661680984E-1,-8.993462062E-1,1.020245142E0
2.945603125E0,1.804675868E-1,3.835399246E-1,-9.769861203E-1,1.064975729E0
2.955574125E0,5.307810009E-3,3.092430098E-1,-8.351695061E-1,8.905995261E-1
2.965546125E0,-1.430804899E-1,1.011764190E-1,-5.693071353E-1,5.956671123E-1
2.975518125E0,-7.542908192E-5,-7.532690182E-2,-2.252826941E-1,2.375425016E-1
2.985489125E0,2.252812323E-1,-4.149622768E-2,4.824069858E-2,2.340955692E-1
2.995461125E0,4.847523040E-1,6.007590160E-2,8.845258534E-2,4.964048449E-1
3.005432125E0,1.070235177E0,1.824221648E-1,-2.378840286E-1,1.111427006E0
3.015404125E0,1.501658243E0,2.057600105E-1,-2.656583029E-1,1.538794656E0
3.025376125E0,1.133486847E0,2.739322592E-1,2.071276742E-1,1.184370377E0
3.035347125E0,3.162150836E-1,1.298464867E-1,6.621872324E-1,7.452140766E-1
3.045319125E0,-5.002348539E-1,-6.577825248E-2,8.864805776E-1,1.020004658E0
3.055290125E0,-7.626619855E-1,-9.482151881E-2,7.220551193E-1,1.054517909E0
3.065262125E0,-5.550571784E-1,-1.005180225E-2,3.442823035E-1,6.532379463E-1
3.075234125E0,-1.921886230E-1,7.261540174E-2,-7.403744459E-2,2.183827067E-1
3.085205125E0,1.594725743E-1,1.582661475E-1,-4.254241151E-1,4.811084629E-1
3.095177125E0,3.723761281E-1,2.507574047E-1,-6.045518124E-1,7.530113882E-1
3.105148125E0,4.401710853E-1,3.165485211E-1,-6.250018644E-1,8.273940301E-1
3.115120125E0,2.377688384E-1,1.985790449E-1,-3.965435475E-1,5.032041759E-1
3.125091125E0,-1.017433065E-1,5.096930176E-2,-2.322560835E-1,2.586357641E-1
3.135063125E0,-2.089359257E-1,3.321276963E-2,-1.381281906E-1,2.526592689E-1
3.145035125E0,-1.483181334E-1,1.249886200E-1,-1.344877142E-1,2.360240858E-1
3.155006125E0,6.652932733E-2,2.675280963E-1,-1.910373062E-1,3.353992935E-1
