"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.280099583E-1,-1.614927873E-1,-1.212664287E-1,-3.033412689E-1,3.644192537E-1
5.379809583E-1,-5.721398190E-2,-4.290540665E-2,-3.159659922E-1,3.239580557E-1
5.479529583E-1,1.290319696E-2,-1.026942100E-1,-3.113086849E-1,3.280635465E-1
5.579239583E-1,-4.662569761E-3,-8.419522762E-2,-3.103830707E-1,3.216336837E-1
5.678959583E-1,-2.400091991E-2,-8.480406895E-2,-3.176722097E-1,3.296716656E-1
5.778669583E-1,-1.157251686E-2,-5.390884325E-2,-3.629770213E-1,3.671408511E-1
5.878389583E-1,-1.386784136E-2,4.191415742E-2,-3.572368097E-1,3.599545136E-1
5.978099583E-1,-9.439218700E-2,1.399199237E-1,-3.718273669E-1,4.083418431E-1
6.077819583E-1,-1.690444663E-1,2.632683997E-1,-4.214743209E-1,5.249065489E-1
6.177529583E-1,-2.599401645E-1,3.068838045E-1,-4.876232868E-1,6.320783405E-1
6.277249583E-1,-2.963987236E-1,2.724839039E-1,-5.214640474E-1,6.588053081E-1
6.376969583E-1,-2.438625142E-1,2.925569567E-1,-5.390659207E-1,6.600383062E-1
6.476679583E-1,-1.477041757E-1,3.698857990E-1,-5.839468092E-1,7.068422057E-1
6.576399583E-1,-9.264942437E-2,4.233708653E-1,-5.888689953E-1,7.311590108E-1
6.676109583E-1,-5.682952747E-2,4.308561784E-1,-5.657034963E-1,7.133632226E-1
6.775829583E-1,4.382999763E-2,5.058043268E-1,-6.603131998E-1,8.329301336E-1
6.875539583E-1,3.231349710E-1,5.999535620E-1,-8.548208284E-1,1.093196750E0
6.975259583E-1,5.008723466E-1,6.774746315E-1,-9.841267401E-1,1.295511646E0
7.074969583E-1,4.805735913E-1,7.029961199E-1,-1.086205092E0,1.380215934E0
7.174689583E-1,4.338726108E-1,8.141825335E-1,-1.104308072E0,1.438970103E0
7.274399583E-1,4.455373675E-1,9.955273488E-1,-1.136871800E0,1.575454137E0
7.374119583E-1,4.885597184E-1,1.119649558E0,-1.360864599E0,1.828731305E0
7.473839583E-1,6.917604026E-1,1.237084014E0,-1.553711618E0,2.103076105E0
7.573549583E-1,7.723999384E-1,1.303914619E0,-1.610930132E0,2.211761942E0
7.673269583E-1,5.623369619E-1,1.276831047E0,-1.595214570E0,2.119252204E0
7.772979583E-1,4.407990763E-1,1.372012023E0,-1.525601129E0,2.098613738E0
7.872699583E-1,5.640952197E-1,1.487948568E0,-1.590670699E0,2.249983918E0
7.972409583E-1,6.810959584E-1,1.442909805E0,-1.620424256E0,2.274127344E0
8.072129583E-1,3.830560675E-1,1.286282340E0,-1.533373248E0,2.037765376E0
8.171839583E-1,-2.131310105E-4,1.177316406E0,-1.348284899E0,1.789957020E0
8.271559583E-1,-3.710064179E-1,1.139129118E0,-9.643222207E-1,1.537913605E0
8.371269583E-1,-6.460483325E-1,1.086969616E0,-6.180354917E-1,1.407426468E0
8.470989583E-1,-8.382699922E-1,1.119306180E0,-5.783545321E-1,1.513286777E0
8.570699583E-1,-5.928842783E-1,1.126918670E0,-8.586987019E-1,1.535845343E0
8.670419583E-1,-9.990143359E-2,1.239662928E0,-1.033428124E0,1.617009016E0
8.770129583E-1,-1.263010275E-1,1.271819690E0,-1.096067591E0,1.683698737E0
8.869849583E-1,-4.698255318E-1,1.213233806E0,-9.778567708E-1,1.627536839E0
8.969569583E-1,-9.422495663E-1,1.206559794E0,-7.766032094E-1,1.716605175E0
9.069279583E-1,-1.071780596E0,1.186048054E0,-9.595082080E-1,1.864424746E0
9.168999583E-1,-8.042973769E-1,1.024593858E0,-1.437968323E0,1.940216416E0
9.268709583E-1,-5.273247117E-1,1.026494495E0,-1.743954872E0,2.091205609E0
9.368429583E-1,-4.135951978E-1,1.076081808E0,-1.754184576E0,2.099089463E0
9.468139583E-1,-5.123418063E-1,1.184756988E0,-1.413946207E0,1.914520077E0
9.567859583E-1,-4.572972876E-1,1.007470287E0,-1.096550571E0,1.557735646E0
9.667569583E-1,-1.676367491E-1,9.156163761E-1,-9.109254473E-1,1.302398018E0
9.767289583E-1,3.022531021E-1,9.146366751E-1,-7.431986511E-1,1.216659944E0
9.866999583E-1,7.631516898E-1,8.826038736E-1,-7.481032956E-1,1.386018990E0
9.966719583E-1,7.527945167E-1,7.496171397E-1,-7.302184170E-1,1.289125431E0
1.006643958E0,1.430550545E-1,4.733794695E-1,-6.686767647E-1,8.316739063E-1
1.016614208E0,-3.518725741E-1,1.952975875E-1,-8.648058262E-1,9.538577322E-1
1.026586208E0,-9.280139351E-1,1.000128230E-1,-1.059282757E0,1.411840072E0
1.036557208E0,-1.687705243E0,-6.684653878E-2,-1.172959792E0,2.056368673E0
1.046529208E0,-1.747310005E0,-8.114181161E-3,-1.065103660E0,2.046363580E0
1.056500208E0,-1.628216255E0,3.433055261E-1,-7.029458338E-1,1.806399652E0
1.066472208E0,-1.633021497E0,5.303980082E-1,-4.600063026E-1,1.777550859E0
1.076443208E0,-1.712899141E0,3.073466116E-1,-3.644815099E-1,1.778013548E0
1.086415208E0,-1.829708968E0,-2.471121043E-2,-3.533916076E-1,1.863687522E0
1.096386208E0,-2.117759183E0,-1.755500785E-1,-2.787728767E-1,2.143230297E0
1.106358208E0,-2.089214830E0,-2.317362660E-1,-1.276761465E-1,2.105901589E0
1.116329208E0,-1.685846413E0,-3.737201107E-1,7.163803965E-2,1.728258331E0
1.126301208E0,-1.219421622E0,-5.567388377E-1,2.649455273E-1,1.366434542E0
1.136273208E0,-6.076373881E-1,-9.337097079E-1,2.489794126E-1,1.141502414E0
1.146244208E0,-5.099239826E-2,-1.494842436E0,9.916760802E-2,1.498995779E0
1.156216208E0,9.860335171E-2,-2.163676490E0,2.702264401E-1,2.182714114E0
1.166187208E0,-4.598893583E-2,-2.500410331E0,6.003643289E-1,2.571887271E0
1.176159208E0,4.191009361E-1,-2.698932073E0,7.113757646E-1,2.822398875E0
1.186130208E0,5.448423851E-1,-3.152026674E0,7.736287308E-1,3.290991765E0
1.196102208E0,-1.276985121E-1,-3.674286236E0,9.333188215E-1,3.793121442E0
1.206073208E0,-1.777144253E-2,-3.794948208E0,1.158277580E0,3.967814850E0
1.216045208E0,5.452049124E-1,-3.775984811E0,1.352595466E0,4.047817212E0
1.226016208E0,9.326864451E-1,-3.844812094E0,1.547411828E0,4.248172243E0
1.235988208E0,1.379010263E0,-4.089453750E0,1.533815297E0,4.580162731E0
1.245959208E0,2.014190961E0,-4.195605564E0,1.337161448E0,4.842320933E0
1.255931208E0,2.408185122E0,-4.433043450E0,1.171262784E0,5.179100919E0
1.265902208E0,2.510581563E0,-4.718316238E0,1.031119643E0,5.443228419E0
1.275874208E0,2.300648394E0,-4.978595395E0,7.565607083E-1,5.536404903E0
1.285846208E0,2.071527003E0,-4.868369533E0,5.852975160E-1,5.323046047E0
1.295817208E0,2.062544510E0,-4.667382312E0,4.375079709E-1,5.121519377E0
1.305789208E0,2.121596711E0,-4.525660715E0,3.254788274E-1,5.008863542E0
1.315760208E0,1.841347851E0,-4.658343101E0,1.200608790E-1,5.010502667E0
1.325732208E0,1.404034007E0,-4.930506139E0,-7.781591535E-2,5.127110063E0
1.335703208E0,1.082386860E0,-4.994287568E0,9.671820939E-2,5.111147037E0
1.345675208E0,7.005882365E-1,-5.069410840E0,5.116038877E-1,5.143101076E0
1.355646208E0,3.267546898E-1,-5.216089999E0,9.334506762E-1,5.309020029E0
1.365618208E0,-1.503553033E-2,-5.292814239E0,1.271816767E0,5.443493963E0
1.375589208E0,-2.851722157E-1,-5.235658291E0,1.609433829E0,5.484862640E0
1.385561208E0,-5.515818858E-1,-5.220990551E0,1.546196192E0,5.472998042E0
1.395532208E0,-8.561019534E-1,-5.279008963E0,1.424559488E0,5.534457148E0
1.405504208E0,-1.056454459E0,-5.301874500E0,1.225239016E0,5.543210251E0
1.415475208E0,-1.266819152E0,-5.482085102E0,9.368438154E-1,5.704012987E0
1.425447208E0,-1.749376411E0,-5.816220147E0,5.455329412E-1,6.098060414E0
1.435418208E0,-2.157520834E0,-6.230301833E0,3.397787780E-1,6.602045645E0
1.445390208E0,-2.728261707E0,-6.790552216E0,3.675027663E-1,7.327350792E0
1.455362208E0,-3.312948774E0,-7.183161757E0,4.450368458E-1,7.922846723E0
1.465333208E0,-3.672907462E0,-7.506591135E0,4.964362103E-1,8.371714795E0
1.475305208E0,-4.164945982E0,-7.894597163E0,6.977090675E-1,8.953113276E0
1.485276208E0,-5.025363180E0,-8.727500288E0,1.206555408E0,1.014294397E1
1.495248208E0,-6.427902054E0,-1.017858041E1,2.135376259E0,1.222625273E1
1.505219208E0,-9.075180409E0,-1.268154188E1,3.445964159E0,1.597044373E1
1.515191208E0,-1.343810025E1,-1.542378662E1,4.690798949E0,2.098759936E1
1.525162208E0,-1.770325698E1,-1.767860980E1,6.443518213E0,2.583519845E1
1.535134208E0,-2.195316067E1,-2.043229754E1,8.621796078E0,3.120505430E1
1.545105208E0,-2.625444501E1,-2.287499059E1,1.117894311E1,3.657225514E1
1.555077208E0,-2.973951417E1,-2.554560576E1,1.422071030E1,4.170425972E1
1.565048208E0,-3.042645209E1,-2.893050745E1,1.583279351E1,4.487115552E1
1.575020208E0,-2.690667385E1,-3.340092367E1,1.514801906E1,4.548684734E1
1.584991208E0,-2.027809243E1,-3.779429464E1,1.182478562E1,4.449084507E1
1.594963208E0,-1.425452475E1,-3.867008358E1,7.471983805E0,4.188552712E1
1.604935208E0,-1.010512184E1,-3.742711055E1,1.036222216E0,3.878112747E1
1.614906208E0,-6.247161110E0,-3.597119595E1,-4.434308496E0,3.677794246E1
1.624878208E0,-5.579872182E0,-2.957655227E1,-2.795542109E0,3.022784269E1
1.634849208E0,-6.565827931E0,-1.915659530E1,6.380833722E0,2.123205781E1
1.644821208E0,-9.963299961E0,-1.567812880E1,1.632943378E1,2.473300379E1
1.654792208E0,-1.977128150E1,-2.313601965E1,1.320535183E1,3.317469358E1
1.664764208E0,-1.932543248E1,-3.204443981E1,3.308751642E0,3.756682447E1
1.674735208E0,-1.146633142E1,-3.970083076E1,-9.274554090E0,4.235150615E1
1.684707208E0,-1.065553311E1,-5.057033220E1,-1.893155468E1,5.503910108E1
1.694678208E0,-1.297427571E1,-6.658533664E1,-2.489408561E1,7.226101566E1
1.704650208E0,-8.108189519E0,-7.767391688E1,-2.537513136E1,8.211502538E1
1.714621208E0,-1.319564545E-1,-7.079719834E1,-2.629436278E1,7.552254114E1
1.724593208E0,8.879134378E0,-6.851845420E1,-3.660314665E1,7.818828517E1
1.734564208E0,2.206304856E1,-4.563017406E1,-3.921861322E1,6.408580592E1
1.744536208E0,2.638725632E1,-1.608253510E1,-3.914653811E1,4.987370727E1
1.754508208E0,1.814323657E1,-1.785267205E0,-2.457707296E1,3.060060012E1
1.764479208E0,2.175995697E0,1.816038762E0,-1.635825939E1,1.660197591E1
1.774451208E0,-4.117353154E0,-7.235599002E0,-1.221312377E1,1.478062523E1
1.784422208E0,-3.398612822E0,-1.268010931E1,-8.688946087E0,1.574272929E1
1.794394208E0,1.730420907E0,-1.480363677E1,-1.407102041E1,2.049721039E1
1.804365208E0,1.340074823E1,-1.492107225E1,-2.229036959E1,2.998464652E1
1.814337208E0,2.808893641E1,-1.105829166E1,-2.463905345E1,3.896610217E1
1.824308208E0,3.813799164E1,-5.173078465E0,-2.152179286E1,4.409597164E1
1.834280208E0,3.432759976E1,-2.003500204E0,-1.686276885E1,3.829818653E1
1.844251208E0,2.328976868E1,-1.939699772E0,-1.230785100E1,2.641323450E1
1.854223208E0,1.634652519E1,-4.527420142E0,-1.073446584E1,2.007324528E1
1.864194208E0,1.292917614E1,-4.851127848E0,-1.224514313E1,1.845645056E1
1.874166208E0,1.169564986E1,-1.195772558E0,-1.299433283E1,1.752343527E1
1.884137208E0,9.319082977E0,7.269603485E-1,-1.151873417E1,1.483425144E1
1.894109208E0,5.802811897E0,6.523896378E-1,-9.154793758E0,1.085856744E1
1.904081208E0,3.028008108E0,-3.519883490E-1,-6.979233679E0,7.615932750E0
1.914052208E0,1.821565551E0,-1.225992430E0,-4.455153527E0,4.966845220E0
1.924024208E0,1.742944474E0,-7.222436920E-1,-3.256748260E0,3.763761499E0
1.933995208E0,2.607700306E0,-4.468442202E-3,-2.784351123E0,3.814804324E0
1.943967208E0,3.779495187E0,-7.393811502E-1,-2.261117123E0,4.465861507E0
1.953938208E0,4.263525360E0,-2.409673969E0,-1.711791678E0,5.187909779E0
1.963910208E0,3.971628261E0,-3.213860395E0,-9.958787665E-1,5.205238150E0
1.973881208E0,3.215852249E0,-2.819430909E0,-4.692799866E-1,4.302455118E0
1.983853208E0,2.669456259E0,-1.925842894E0,-1.933142120E-1,3.297307683E0
1.993824208E0,1.920956522E0,-1.474241818E0,1.962916142E-1,2.429401839E0
2.003796208E0,5.569139618E-1,-1.824617212E0,4.110048813E-1,1.951488187E0
2.013771542E0,-8.565720695E-1,-2.704754730E0,4.629535916E-1,2.874672136E0
2.023743542E0,-1.781520309E0,-3.197206648E0,2.821506670E-1,3.670906422E0
2.033714542E0,-1.900419931E0,-3.019404807E0,1.611475092E-1,3.571326059E0
2.043686542E0,-1.626704750E0,-2.122144449E0,1.583104402E-1,2.678568200E0
2.053657542E0,-8.078378659E-1,-7.630404465E-1,-8.532257080E-2,1.114501091E0
2.063629542E0,-1.401577592E-3,-7.972367178E-1,-8.832698715E-1,1.189854619E0
2.073600542E0,1.827079475E-1,-2.349046821E0,-1.372443840E0,2.726720605E0
2.083572542E0,-4.690566230E-1,-3.646168145E0,-4.268789023E-1,3.700916353E0
2.093544542E0,-1.844274967E0,-3.771295636E0,3.909237885E-1,4.216259283E0
2.103515542E0,-3.069141515E0,-3.524392862E0,6.873676819E-1,4.723711361E0
2.113487542E0,-3.844146681E0,-3.516262894E0,7.198010176E-1,5.259247279E0
2.123458542E0,-3.562806730E0,-3.588866016E0,9.916468441E-2,5.058002048E0
2.133430542E0,-2.461803505E0,-3.750277527E0,-9.974326640E-1,4.595642496E0
2.143401542E0,-1.280534965E0,-3.913149088E0,-1.962883982E0,4.561295771E0
2.153373542E0,-8.704726553E-1,-3.863000735E0,-1.693006913E0,4.306596073E0
2.163344542E0,-1.539042124E0,-3.939900684E0,-1.333382685E0,4.435017187E0
2.173316542E0,-2.744871308E0,-4.090033501E0,-3.390063608E-1,4.937369527E0
2.183287542E0,-4.298958902E0,-4.564839399E0,5.050076437E-1,6.290774125E0
2.193259542E0,-5.941315479E0,-5.459185066E0,7.727569109E-1,8.105497175E0
2.203230542E0,-6.652664931E0,-5.486210897E0,2.937524199E-1,8.628021278E0
2.213202542E0,-5.793447581E0,-4.703800818E0,-6.710568738E-1,7.492669373E0
2.223173542E0,-3.944306561E0,-4.352149853E0,-1.915514519E0,6.178022213E0
2.233145542E0,-2.096060166E0,-4.378298602E0,-2.685751864E0,5.547632823E0
2.243116542E0,-1.015715738E0,-3.824348301E0,-2.211487711E0,4.532989773E0
2.253088542E0,-8.613808197E-1,-3.007760369E0,-8.607154065E-1,3.244908376E0
2.263059542E0,-1.907212203E0,-3.063430540E0,7.602415305E-1,3.687822155E0
2.273031542E0,-3.932638735E0,-3.279781612E0,2.011522876E0,5.501712381E0
2.283003542E0,-4.389481401E0,-2.828689097E0,2.507894767E0,5.792975500E0
2.292974542E0,-3.009798416E0,-2.476230048E0,2.256197276E0,4.503446225E0
2.302946542E0,-1.572097018E0,-2.827138708E0,1.327330232E0,3.496570871E0
2.312917542E0,-6.850821514E-1,-3.979986564E0,2.009559381E-1,4.043515041E0
2.322889542E0,-9.180145020E-2,-3.692046568E0,-2.425711566E-1,3.701145246E0
2.332860542E0,7.519886242E-1,-2.314543133E0,-4.086882144E-1,2.467716122E0
2.342832542E0,1.596092237E0,-1.776129908E0,-6.832114810E-1,2.483732233E0
2.352803542E0,1.561491192E0,-1.425411720E0,-7.230456376E-1,2.234468239E0
2.362775542E0,6.834350639E-1,-2.539849216E-1,-1.101270443E-1,7.373735775E-1
2.372746542E0,-5.067686789E-2,7.368434586E-1,9.780690247E-1,1.225612273E0
2.382718542E0,-3.420926674E-1,2.846814881E-1,2.216873581E0,2.261105796E0
2.392689542E0,-9.304922774E-1,-1.019936697E0,2.435844206E0,2.799897095E0
2.402661542E0,-1.049443136E0,-1.427117938E0,2.036101062E0,2.698833829E0
2.412632542E0,-5.686808985E-1,-1.236575452E0,1.398124226E0,1.951222223E0
2.422604542E0,-1.760603942E-2,-1.275872396E0,5.618074965E-1,1.394197979E0
2.432575542E0,2.577791067E-1,-1.114073068E0,4.438638943E-1,1.226631169E0
2.442547542E0,-1.690378882E-1,-8.983767378E-1,5.296483952E-1,1.056495146E0
2.452519542E0,-4.335447282E-1,-4.720235002E-1,5.930199337E-1,8.731780218E-1
2.462490542E0,1.704491137E-1,2.649165836E-1,1.013252891E0,1.061091474E0
2.472462542E0,7.776799741E-1,1.633603880E-1,1.092822386E0,1.351197071E0
2.482433542E0,1.065203794E0,-4.770059127E-1,8.298087788E-1,1.432053202E0
2.492405542E0,1.476479255E0,-6.337987080E-1,5.196566731E-1,1.688708042E0
2.502376542E0,1.728461067E0,-3.848134482E-1,3.215185082E-1,1.799731424E0
2.512348542E0,1.183209376E0,-1.760099620E-2,5.993477905E-1,1.326465981E0
2.522319542E0,4.753113896E-1,4.008244403E-1,1.273180338E0,1.416887194E0
2.532291542E0,2.829724932E-1,6.814505920E-2,2.018563508E0,2.039440075E0
2.542262542E0,3.682493095E-1,-5.771552682E-1,2.193853678E0,2.298197058E0
2.552234542E0,3.440910995E-1,-6.132888682E-1,1.929558946E0,2.053708754E0
2.562205542E0,3.524232356E-1,-2.880616173E-1,1.385766721E0,1.458605854E0
2.572177542E0,7.151225142E-1,4.108497839E-1,5.465567887E-1,9.894049113E-1
2.582148542E0,1.376158576E0,1.214163805E0,-6.170566678E-2,1.836249918E0
2.592120542E0,1.924311947E0,1.698622579E0,-4.918449765E-1,2.613466398E0
2.602091542E0,2.137654773E0,1.471054208E0,-6.599389780E-1,2.677515241E0
2.612063542E0,2.378850226E0,7.855792701E-1,-3.347747308E-1,2.527476470E0
2.622035542E0,2.706445745E0,1.079931030E-1,-2.235659516E-1,2.717810298E0
2.632006542E0,2.704024413E0,-1.093261220E-1,-2.442148089E-1,2.717230410E0
2.641978542E0,2.124537860E0,-3.027834445E-3,3.888866186E-2,2.124895907E0
2.651949542E0,1.302852326E0,2.402223301E-1,3.744130057E-1,1.376704779E0
2.661921542E0,8.804898128E-1,7.800359635E-1,4.565921134E-1,1.261822005E0
2.671892542E0,8.878456101E-1,1.435169407E0,2.398457694E-1,1.704554795E0
2.681864542E0,1.423063040E0,1.937175383E0,9.305843711E-2,2.405497194E0
2.691835542E0,2.233178542E0,1.888329936E0,-1.615983295E-1,2.928991357E0
2.701807542E0,2.572574328E0,1.407007609E0,-5.652392274E-1,2.986185605E0
2.711778542E0,2.598907848E0,1.246313990E0,-4.582281643E-1,2.918491668E0
2.721750542E0,2.532869394E0,1.161539888E0,-2.751348853E-1,2.800053836E0
2.731721542E0,2.455432086E0,1.245911263E0,-2.763926214E-1,2.767279257E0
2.741693542E0,2.153650124E0,1.439064969E0,-1.972762853E-1,2.597697975E0
2.751664542E0,1.414495845E0,1.231927646E0,8.837072432E-2,1.877832156E0
2.761636542E0,9.210652502E-1,1.265019671E0,2.611787510E-1,1.586458415E0
2.771607542E0,7.777809848E-1,1.509891561E0,2.022335547E-1,1.710442690E0
2.781579542E0,8.059464379E-1,1.622188215E0,5.573215127E-2,1.812222485E0
2.791550542E0,1.250856838E0,1.681969416E0,-1.050159931E-1,2.098735883E0
2.801522542E0,1.797590943E0,1.598649663E0,-3.456113756E-1,2.430321207E0
2.811494542E0,2.354114749E0,1.481512831E0,-4.291166317E-1,2.814405373E0
2.821465542E0,2.457959838E0,1.274537330E0,-3.618508476E-1,2.792301561E0
2.831437542E0,2.272773548E0,1.202500072E0,-1.439993799E-1,2.575313931E0
2.841408542E0,2.084058171E0,1.236901142E0,-6.227050781E-2,2.424273192E0
2.851380542E0,2.036623803E0,1.411861675E0,-1.842288083E-1,2.484980917E0
2.861351542E0,2.175377354E0,1.720835128E0,-5.006029361E-1,2.818535696E0
2.871323542E0,2.331586597E0,1.827560847E0,-7.985261750E-1,3.068211003E0
2.881294542E0,2.442991258E0,1.806209154E0,-9.789741737E-1,3.192019459E0
2.891266542E0,2.494515168E0,1.606808283E0,-9.930314648E-1,3.128985502E0
2.901237542E0,2.358135880E0,1.362613062E0,-8.307314694E-1,2.847390728E0
2.911209542E0,2.082377096E0,1.204228070E0,-5.957201779E-1,2.478173147E0
2.921180542E0,2.402491103E0,1.040076408E0,-6.066942322E-1,2.687340754E0
2.931152542E0,2.379892200E0,1.013000145E0,-5.773891568E-1,2.650176299E0
2.941123542E0,1.820256359E0,1.023632722E0,-4.624311429E-1,2.138924899E0
2.951095542E0,1.491598693E0,1.105039705E0,-6.165555614E-1,1.956047078E0
2.961066542E0,1.455432202E0,1.305323213E0,-7.291448683E-1,2.086577059E0
2.971038542E0,1.239073236E0,1.552984371E0,-9.643070179E-1,2.208381979E0
2.981009542E0,1.153936315E0,1.279045826E0,-1.098628086E0,2.043161989E0
2.990981542E0,1.031945562E0,1.034226853E0,-1.083109576E0,1.818698211E0
3.000953542E0,9.267518136E-1,1.188905295E0,-1.009864429E0,1.814439553E0
3.010920792E0,9.788008037E-1,1.172821067E0,-7.788988262E-1,1.714713868E0
3.020892792E0,9.454170030E-1,1.260102747E0,-7.331981581E-1,1.737599431E0
3.030863792E0,9.438329923E-1,1.208511302E0,-7.442260069E-1,1.704462564E0
3.040835792E0,8.383436671E-1,9.900327203E-1,-7.311949021E-1,1.489171204E0
3.050806792E0,5.601047873E-1,8.520797999E-1,-7.670453507E-1,1.275976461E0
3.060778792E0,4.039092851E-1,6.822387967E-1,-6.729654050E-1,1.039939865E0
3.070749792E0,4.856100905E-1,4.967079596E-1,-4.467816550E-1,8.259236068E-1
3.080721792E0,5.533448213E-1,4.953002425E-1,-4.099254853E-1,8.482639477E-1
3.090692792E0,4.656199220E-1,4.647498563E-1,-4.619756448E-1,8.038755109E-1
3.100664792E0,5.697430453E-1,4.489126727E-1,-5.254120874E-1,8.956492544E-1
3.110635792E0,6.255360076E-1,4.752746983E-1,-4.367963648E-1,8.988728497E-1
3.120607792E0,4.249294406E-1,4.394318511E-1,-3.338274819E-1,6.964956345E-1
3.130578792E0,3.205788606E-1,4.343821956E-1,-3.077237570E-1,6.214117865E-1
3.140550792E0,3.480721763E-1,4.693068838E-1,-3.812542480E-1,6.976804374E-1
3.150521792E0,4.049620762E-1,4.800850564E-1,-3.726986021E-1,7.303288250E-1
