sep=,
DeviceTag:,RW2,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.1.0,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
SyncStatus:,Un-synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2024-06-16 16:50:30.673 +0200,,,,,,,,,,,,,,,,,
 2024,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status,Euler_X,Euler_Y,Euler_Z
52,2779177587,0.10445129,-0.46745378,-0.5996237,0,-124.51795101523084,-16.73625685338294,-79.13533827596889
53,2779194254,0.61487955,-0.54195285,-0.3930645,0,-124.64143449776276,-16.97641234068878,-78.83532919059888
54,2779210921,1.2030886,-0.51221615,-0.14054394,0,-124.79653265159708,-17.19682180305152,-78.45080517352547
55,2779227588,1.3688154,-0.5664565,-0.21646214,0,-124.96771712824568,-17.389520736075028,-77.98852545736966
56,2779244255,1.4844168,-0.58178276,-0.29833984,0,-125.21409371312303,-17.542664723975772,-77.46826271938187
57,2779260922,1.5271802,-0.59800804,-0.1523819,0,-125.58211372374151,-17.653463980532337,-76.8981766609542
58,2779277589,1.6972005,-0.51620024,0.2246542,0,-126.06120270592793,-17.736437254193618,-76.28955841899818
59,2779294256,1.8153892,-0.349722,0.49999142,0,-126.58770675431302,-17.80243363728197,-75.64605453708603
60,2779310923,1.8730574,-0.3533628,0.6711836,0,-127.10971290471181,-17.861928990199367,-74.95930170679306
61,2779327590,1.7078737,-0.48088878,0.69438934,0,-127.56405885586005,-17.905060213721978,-74.20149052119038
62,2779344257,1.2972951,-0.7824051,0.8477707,0,-127.94641241080156,-17.92838298283018,-73.40889949869981
63,2779360924,0.62791336,-1.0158209,1.0739098,0,-128.1968924435909,-17.92628541822206,-72.61645620597189
64,2779377591,-0.051477324,-1.1474878,0.8190985,0,-128.34626754429073,-17.89786635640828,-71.85574040994534
65,2779394258,-0.52092254,-1.2429844,0.50822926,0,-128.4487765084962,-17.839140598007006,-71.13332547898692
66,2779410925,-0.73630077,-1.2898545,0.26211262,0,-128.62325804529914,-17.778994885373606,-70.45254480690201
67,2779427592,-1.2947724,-1.2548348,0.14819145,0,-128.81695737442618,-17.7260304486069,-69.83616157299919
68,2779444259,-2.02933,-1.1254778,0.020335197,0,-128.95078519477954,-17.67972158344076,-69.34611361665361
69,2779460926,-2.60247,-1.0702842,-0.5030823,0,-129.03277212323425,-17.64982882287007,-69.03830216347606
70,2779477593,-2.8738797,-0.75888795,-0.7022791,0,-129.11746559878858,-17.654162224042576,-68.94132839514234
71,2779494260,-3.18452,-0.39966178,-0.52718353,0,-129.23034575518676,-17.694911640025712,-69.06300483348697
72,2779510927,-3.9668918,-0.14143386,-0.36422062,0,-129.26790919581373,-17.771454418418216,-69.43541637595703
73,2779527594,-4.662241,0.07801108,-0.41917992,0,-129.18060743300398,-17.857701396155363,-70.12498230506895
74,2779544261,-5.375396,0.28630078,-0.8711262,0,-129.01280260479433,-17.95849218591634,-71.16058923181347
75,2779560928,-5.4264846,0.7009311,-0.80972576,0,-128.7483688575583,-18.057350226395076,-72.59336075685064
76,2779577595,-5.2303495,0.8015261,-1.2485676,0,-128.29163717479364,-18.12572083101061,-74.45591725156243
77,2779594262,-5.293054,1.0770403,-1.4196882,0,-127.84063693510636,-18.15472403557881,-76.74429476525582
78,2779610929,-5.2917857,1.4418304,-1.6356726,0,-127.39409265307111,-18.100029215623472,-79.47489888473129
79,2779627596,-4.758223,1.9692832,-1.6842489,0,-126.95359690794552,-17.928694098682783,-82.65659449461353
80,2779644263,-3.40078,2.4915607,-1.4787731,0,-126.46673511529364,-17.639334592837336,-86.17471546182004
81,2779660930,-2.559885,2.7174132,-1.4937515,0,-125.82082400669192,-17.216461154920264,-89.8657847652798
82,2779677597,-2.8231525,2.5918784,-1.573062,0,-125.03874182383754,-16.65108931716242,-93.73203284713084
83,2779694264,-1.925335,3.2609947,-1.1079788,0,-124.23838432993118,-15.96222467630549,-97.77167544339997
84,2779710931,-0.7789545,3.487584,-0.5396471,0,-123.4808931674658,-15.201450931495758,-101.85450648169362
85,2779727598,0.24998069,3.4243708,-0.9585695,0,-122.89884226272073,-14.3734193595683,-105.8929009349284
86,2779744265,1.4915437,3.0213077,-1.3066921,0,-122.57554918015668,-13.46191772533407,-109.86785007548725
87,2779760932,3.169649,2.4716747,-0.90418816,0,-122.55309459816202,-12.506077443123168,-113.70398611471816
88,2779777599,4.029346,1.8208221,-0.032053947,0,-122.79455758536879,-11.572118256469023,-117.29291330495175
89,2779794266,4.8334284,1.3261408,0.754385,0,-123.20965553701178,-10.704989241358811,-120.59484391157126
90,2779810933,5.4537373,0.65451455,1.3021917,0,-123.70705435037796,-9.915590825350364,-123.57103759312412
91,2779827600,6.103921,-0.21704918,1.7721424,0,-124.2518990769703,-9.231809507913644,-126.18738057281597
92,2779844267,6.7366705,-1.1743853,1.9734497,0,-124.7994562851734,-8.635993462386717,-128.40286531598113
93,2779860934,7.437296,-2.0596986,2.0653687,0,-125.35632928695117,-8.137881729553351,-130.15796509287125
94,2779877601,7.8527627,-2.7421427,2.3882322,0,-125.91618648024003,-7.750296340944306,-131.40328841028838
95,2779894268,7.9565983,-2.984279,2.863927,0,-126.3715759423317,-7.454180553441942,-132.11267523854326
96,2779910935,7.8138323,-3.120577,3.3918362,0,-126.61500774139161,-7.240982550122997,-132.32052626610928
97,2779927602,7.781938,-3.0582201,3.577961,0,-126.59427245182185,-7.09427086180052,-132.04273031794577
98,2779944269,7.563571,-3.00882,3.5352888,0,-126.40711150565464,-7.018463883935126,-131.2703913967444
99,2779960936,7.3276315,-2.7744024,3.1543303,0,-126.1118564356359,-7.003442475530806,-129.98930673176915
100,2779977603,6.7792125,-2.1696098,2.7250938,0,-125.6412308797218,-7.008623308615592,-128.2265058837545
101,2779994270,5.857567,-1.4049113,2.6288261,0,-125.08610929744852,-7.02400856816998,-126.02063971741225
102,2780010937,5.031844,-0.45962936,3.2532425,0,-124.44798198918035,-7.084298848747456,-123.4412364403658
103,2780027604,4.303537,0.36594748,3.6551886,0,-123.63674893604646,-7.220878578683713,-120.517024478244
104,2780044271,3.317181,1.1743376,3.2153368,0,-122.62245204530474,-7.4339091856599255,-117.28872215505274
105,2780060938,2.1857038,1.8083221,2.718193,0,-121.55358721431631,-7.716540643309357,-113.79832465317654
106,2780077605,0.8117472,2.4484403,1.4303532,0,-120.59998368204131,-8.08570041365354,-110.05828980102044
107,2780094272,-0.9865627,2.9025838,1.5318222,0,-120.01473410589021,-8.498642099064957,-106.18865135352164
108,2780110939,-2.325215,3.4855688,1.3179626,0,-119.31245221411545,-8.900853593863369,-102.30997723254183
109,2780127606,-3.0157075,3.5552766,0.42361546,0,-118.48634469018089,-9.261674616232787,-98.47683737895625
110,2780144273,-4.054579,3.5305037,0.0529356,0,-117.79369448926343,-9.620536602684547,-94.67968504223273
111,2780160940,-6.445484,3.206068,-0.72948456,0,-117.36452815024509,-10.013146837827195,-90.93512664353602
112,2780177607,-8.586459,2.8909974,-0.7167587,0,-117.10938074839669,-10.393366373637205,-87.38986414786206
113,2780194274,-9.925039,2.5841439,-2.1135945,0,-117.05076216413437,-10.742338046583576,-84.14358372902294
114,2780210941,-10.468492,2.3503115,-2.0658503,0,-117.05715738708885,-11.087920564799088,-81.30781791288487
115,2780227608,-10.188146,1.9444684,-2.878286,0,-117.09941839976318,-11.442950376028506,-78.93638742571636
116,2780244275,-10.467023,1.2023592,-3.805264,0,-117.19247613279764,-11.7988961888512,-77.02895397908283
117,2780260942,-11.491722,0.4843461,-4.410991,0,-117.51334776368695,-12.15524675138462,-75.62924531695135
118,2780277609,-12.627726,-0.15989268,-4.1838937,0,-118.06860804263533,-12.52574064185354,-74.84719589242162
119,2780294276,-12.52808,-0.5082837,-4.2578435,0,-118.72811661677322,-12.908300254776533,-74.76443837563504
120,2780310943,-11.424529,-0.5520605,-4.5402265,0,-119.32109060302398,-13.25548341360749,-75.34814910037905
121,2780327610,-10.649738,-0.39021182,-5.0016904,0,-119.69056759546885,-13.488678091675203,-76.53689025456121
122,2780344277,-10.225349,0.19050926,-5.2454605,0,-119.89955713480542,-13.570697771257175,-78.27219561711267
123,2780360944,-10.058137,0.9184733,-5.058895,0,-120.09854099566742,-13.509006396337075,-80.48603409391474
124,2780377611,-9.90362,1.608481,-4.642928,0,-120.31356384051362,-13.301512572986518,-83.13339547654036
125,2780394278,-9.037455,2.1958697,-4.495667,0,-120.47023220852589,-12.92587643111373,-86.21926564826485
126,2780410945,-8.207334,2.6708014,-4.5311403,0,-120.58061398720484,-12.377489639300029,-89.68100046746977
127,2780427612,-7.7248626,3.4608164,-4.2297873,0,-120.75060561998201,-11.670635181051248,-93.4797031029666
128,2780444279,-7.098755,4.069098,-4.0671687,0,-120.96786601502518,-10.771869875960842,-97.6128279473962
129,2780460946,-6.2844687,4.4870896,-3.3951764,0,-121.14776816110825,-9.650284150574812,-102.07297207535335
130,2780477613,-6.063144,5.323687,-3.0240445,0,-121.36029493528099,-8.340115023039505,-106.8618011447022
131,2780494280,-4.897709,6.4349422,-1.9245267,0,-121.68734440387807,-6.920102349479767,-111.9468177626588
132,2780510947,-3.0514226,6.9356265,-0.91289806,0,-122.23513506660166,-5.4752627049086575,-117.2295977407427
133,2780527614,-1.1262853,6.634835,-0.21215057,0,-122.9136175696694,-4.050414103407477,-122.64252134504031
134,2780544281,0.026375646,6.144803,-0.16060257,0,-123.61191046990562,-2.623150025252678,-128.2031919732965
135,2780560948,1.7837033,5.6534796,0.7127571,0,-124.31290966118742,-1.1854986924159647,-133.94338399601614
136,2780577615,3.2128654,4.9576387,1.6516542,0,-125.06427357128757,0.1791427057104477,-139.7017491052162
137,2780594282,3.889964,4.139309,3.8290272,0,-125.848978626547,1.3593347084447949,-145.42724679437995
138,2780610949,5.433063,2.6137128,4.7157183,0,-126.22264222901377,2.351089317132738,-151.11071915629554
139,2780627616,6.2346754,0.34954464,4.5473747,0,-126.24710225169777,3.1755539867751477,-156.71556265374784
140,2780644283,6.4130573,-1.7178484,3.0942497,0,-126.0533273306624,3.864195850731877,-162.13548694888036
141,2780660950,5.2236066,-1.3044748,1.9504585,0,-125.9836016517215,4.471529592045361,-167.35252998751847
142,2780677617,3.5791914,1.6607267,3.348649,0,-126.05015292427768,4.941250607427604,-172.67999762827355
143,2780694284,5.5653057,1.1928223,4.7050037,0,-125.92318512292336,5.294613787814462,-178.3149038729875
144,2780710951,5.794877,1.9799203,4.9338226,0,-125.58617833199467,5.554941626885006,175.88666540725174
145,2780727618,6.535725,2.2079566,3.8877153,0,-125.27017357635566,5.697758722228313,169.91831766165927
146,2780744285,7.013419,1.6008108,4.045171,0,-124.96146296028932,5.847196936724407,163.96080044909885
147,2780760952,7.434471,1.9037834,3.5401373,0,-124.42678716715152,6.048430893616499,157.92538513578774
148,2780777619,7.4796185,2.7905512,3.4723854,0,-123.77335809354014,6.277184491438204,151.78938913747047
149,2780794286,8.597994,2.246583,2.5549803,0,-122.95561749005628,6.574368483214223,145.53511243133823
150,2780810953,9.067929,2.6043398,0.861248,0,-122.0597343668161,6.99022134510468,139.19917833868575
151,2780827620,10.302938,2.0218077,-0.263072,0,-121.00427254908901,7.453696565522358,132.8814773179302
152,2780844287,10.704646,0.6676361,-0.7083473,0,-119.86569214191476,7.894729896591141,126.7289171949177
153,2780860954,10.41861,-0.9105717,-1.1505451,0,-118.7382016173579,8.255547571924998,120.8636653308739
154,2780877621,9.37728,-2.970103,-0.64503574,0,-117.66462735870485,8.423402309994787,115.39510483294679
155,2780894288,8.224884,-4.4072204,0.37293243,0,-116.6520270026977,8.380009414343018,110.44310066224529
156,2780910955,7.0457487,-5.931977,1.0080023,0,-115.41676848026934,8.074402332872841,106.08918726874971
157,2780927622,6.4722333,-7.144582,-1.0906153,0,-114.33639472082993,7.51624596007902,102.48320602804276
158,2780944289,6.2370567,-7.564855,-1.560153,0,-113.52745738765884,6.703075390640267,99.63254913955775
159,2780960956,6.550782,-7.928377,-2.1263366,0,-112.899633029183,5.752887118477865,97.47783960958994
160,2780977623,6.5316434,-8.64891,-2.1694775,0,-112.31922445764982,4.824272611584434,95.99302740806606
161,2780994290,6.7947335,-10.217564,-1.5921688,0,-111.71588356655674,3.9627669941119743,95.1748753848939
162,2781010957,6.2547626,-12.118863,-1.6356926,0,-111.14573985280516,3.175280382662209,95.07425407055914
163,2781027624,5.444488,-14.472904,0.58113384,0,-110.78790906691691,2.549972101850086,95.75670159800059
164,2781044291,7.413963,-16.671211,-0.24670696,0,-109.81175076159357,2.1859542446399054,97.23181927524347
165,2781060958,9.66917,-19.059412,0.26287556,0,-109.21642160690631,2.165653373423561,99.4437748514117
166,2781077625,13.497411,-23.587254,1.7507381,0,-108.63343783625824,2.6871992638861095,102.48402813821443
167,2781094292,18.645607,-29.22059,4.905512,0,-108.26414664292835,3.8066580862944366,106.65314642629947
168,2781110959,25.889143,-33.959454,8.327782,0,-108.12556526979454,5.31771939424413,112.27124584839612
169,2781127626,36.432087,-36.806446,20.243662,0,-107.969025620704,7.0508111382959955,119.80624014699605
170,2781144293,47.394154,-31.387856,37.090115,0,-105.96057238577404,8.998335615862795,129.89966463865204
171,2781160960,53.101456,-22.643486,34.423233,0,-101.34972940260354,10.88888033189253,142.46324352261107
172,2781177627,67.569565,-13.341606,16.900377,0,-97.68010950563021,12.938867479576473,157.26871843939776
173,2781194294,74.72193,13.204775,21.210848,0,-96.7428717561256,15.946127647006135,174.78824217194995
174,2781210961,57.26737,54.219,29.92134,0,-95.29415051979835,19.875781197008767,-166.2812052972435
175,2781227628,31.510984,77.58384,50.958706,0,-91.7563078322606,23.57592037064469,-146.33703901398962
176,2781244295,-23.10906,101.0091,53.53022,0,-84.21365571287747,24.120183310569637,-124.5613069503083
177,2781260962,-61.510445,77.41959,30.577488,0,-80.20742737966792,19.32654265037886,-103.3095003370104
178,2781277629,-71.75634,66.89039,14.294546,0,-75.7353334595015,10.970611760453924,-85.71586991856442
179,2781294296,-65.70339,94.4413,-10.566096,0,-72.59237651929152,-0.11364792238347686,-68.31358590041452
180,2781310963,-100.678894,-3.2146027,-77.279236,0,-82.12198780439584,-11.125322560015132,-53.08813796229386
181,2781327630,-56.002728,-36.36023,-34.836018,0,-89.21745256550402,-16.77336556393201,-41.87206977758039
182,2781344297,-54.688118,-42.746815,0.871788,0,-85.9633129558052,-17.98373257113172,-34.697884703636035
183,2781360964,-27.723629,-34.001812,-37.736145,0,-79.10640380408726,-20.43148230177955,-30.83711912837895
184,2781377631,-11.667761,-29.784082,-28.033953,0,-79.54103770815925,-24.201365948752642,-28.760965849756012
185,2781394298,-15.856521,-35.119335,-13.280834,0,-75.4696721685665,-27.510142836029033,-28.71838425090937
186,2781410965,-3.9520502,-27.387701,-27.751507,0,-67.80227848263752,-29.689809675920152,-30.33232761122338
187,2781427632,-0.3676757,-24.687061,-28.931448,0,-60.99769117159822,-31.264173697200487,-32.564603373558036
188,2781444299,2.3578792,-22.301394,-25.695211,0,-54.840420462959806,-32.31224937725354,-35.96278340953777
189,2781460966,-0.6985629,-20.515314,-22.32134,0,-48.91530081420587,-32.89449005005891,-40.5914728854581
190,2781477633,-1.9947801,-19.112038,-22.16505,0,-42.855505839797196,-32.69520589871414,-46.40781722368158
191,2781494300,-2.3501158,-14.814968,-22.69115,0,-37.44159417752135,-31.415643416213392,-53.278727754312406
192,2781510967,-5.1555014,-11.273335,-20.27391,0,-33.23896755976618,-28.938821488979023,-60.568229970106664
193,2781527634,-9.080781,-6.0189753,-15.798912,0,-29.656758955569288,-25.25731904288047,-67.69932279680611
194,2781544301,-9.549458,1.1021714,-11.136522,0,-25.829080209237524,-20.616592701522734,-74.2134218986879
195,2781560968,-4.1740756,9.412077,-6.6450844,0,-22.40339909517204,-15.4769090617317,-80.15769125046761
196,2781577635,-0.041988235,14.308809,-1.2465582,0,-20.55369840183625,-10.46285924493769,-85.68508520891078
197,2781594302,-0.31438294,15.0122385,3.2761946,0,-19.99432086216926,-6.040843847319467,-90.85704480670468
198,2781610969,-2.2308626,14.702518,6.349291,0,-19.652043606244597,-2.0892013583776428,-95.67034791567872
199,2781627636,-0.37314382,15.613238,8.698919,0,-18.92930431007365,1.3403158362800274,-100.04175180305116
200,2781644303,4.8351583,14.03319,10.436739,0,-18.402016055613952,3.872867648115814,-103.97631010325816
201,2781660970,8.756506,8.882411,9.323595,0,-19.141831829929384,5.432565601010444,-107.52536573915762
202,2781677637,7.00207,7.6762223,8.840277,0,-21.041872628889866,6.501042361881235,-110.76348343857929
203,2781694304,5.2655425,8.03512,8.467958,0,-22.851455379508398,7.126174635938882,-113.62798711337412
204,2781710971,5.6020007,6.1128726,6.8727913,0,-24.39048937727378,7.212841672718417,-115.99026110949332
205,2781727638,6.459882,2.1759834,3.5203657,0,-26.03554322435093,6.755736807119549,-117.76749514219924
206,2781744305,5.9177475,-0.59118,0.12352848,0,-28.42948893963731,6.222661255301923,-119.10366045032144
207,2781760972,4.0186005,0.8572649,1.9021101,0,-31.12854463826427,5.95898583419445,-120.14226662372047
208,2781777639,2.8906648,0.9125996,3.0084,0,-33.14790949836795,5.800942773514046,-120.82964937772046
209,2781794306,2.3149457,-1.2956713,1.5496101,0,-34.55702115290499,5.65225432315438,-121.15768410485363
210,2781810973,2.058355,-3.8075898,-0.8168411,0,-35.80045829130984,5.525153037927905,-121.28561142969582
211,2781827640,2.1271248,-5.3988385,-3.1035113,0,-37.5075808784689,5.541701735065951,-121.37321357070262
212,2781844307,1.4865695,-4.539393,-1.8104811,0,-39.727334769846294,5.7631744425560205,-121.50511138746322
213,2781860974,0.46517417,-3.0302777,0.8196974,0,-41.7081518378656,6.077919441501376,-121.60047832019536
214,2781877641,-0.04784619,-2.1379604,2.1677465,0,-42.96107304644232,6.39704314906935,-121.58879925787281
215,2781894308,0.35203627,-1.7673967,1.8094482,0,-43.36791763953953,6.69305613680609,-121.49038745806016
216,2781910975,1.9186052,-2.572084,-0.08576012,0,-43.46525347956554,6.915797772588473,-121.36362328689042
217,2781927642,3.0585816,-3.011195,-1.2820883,0,-43.96599745655114,7.090743460012965,-121.30573980420432
218,2781944309,3.2557516,-2.336043,-0.79174805,0,-45.113324935906036,7.1864720536861775,-121.34549684850717
219,2781960976,2.2752616,-0.97986764,0.7226372,0,-46.58417119025438,7.1455808479476755,-121.46453141142857
220,2781977643,1.1693906,-0.21736914,1.774004,0,-47.87689050238892,7.011983440149775,-121.57642761229481
221,2781994310,0.9155162,0.18459913,2.2277699,0,-48.66407376411741,6.903983984611249,-121.69644300089719
222,2782010977,1.886975,-0.11695053,1.5185366,0,-49.13540239791997,6.804206329969775,-121.82075722868795
223,2782027644,2.2584584,-0.4894951,0.5151119,0,-49.65727612344265,6.679781749017476,-121.92611836568528
224,2782044311,2.2505355,-0.57142115,-0.4271593,0,-50.45645830153508,6.512892242828951,-122.01430409630393
225,2782060978,1.9433497,-0.19666491,-0.7319164,0,-51.6367240442948,6.332740948124249,-122.10219643754877
226,2782077645,1.6131511,0.70356673,0.50966454,0,-52.947658427897586,6.199101186543022,-122.18447202859775
227,2782094312,0.9591005,1.2384593,1.8855267,0,-53.942781534017556,6.110999346260329,-122.20951323601376
228,2782110979,0.93404603,0.9461004,1.6273928,0,-54.41557702150392,6.088073540653614,-122.16887594193294
229,2782127646,0.7578891,0.6181452,0.18421555,0,-54.53915279738105,6.128113355968832,-122.07407950054844
230,2782144313,1.4429208,0.7648834,-1.2580872,0,-54.61823079370618,6.2795649328548535,-122.00480900968375
231,2782160980,2.2574832,0.929988,-1.5477514,0,-54.957259603416496,6.516234214322806,-121.980366503203
232,2782177647,2.5767474,0.9228767,-1.1157675,0,-55.545574003439064,6.809749125641168,-121.98165799530473
233,2782194314,2.2971375,0.9482716,-0.56329155,0,-56.32934666180334,7.1113810408734155,-121.9768682950177
234,2782210981,1.2669562,1.0054061,-0.48588848,0,-57.14281762623526,7.405862251597113,-121.912755536797
235,2782227648,0.15323456,1.1260666,-1.1508989,0,-57.81637836130639,7.765893936684569,-121.81733086000838
236,2782244315,0.47803319,1.7511237,-1.3995647,0,-58.37659604159047,8.255446967280331,-121.79400348676332
237,2782260982,0.9105102,1.6878606,-0.9544029,0,-58.96066541992812,8.818271839347737,-121.83514987041343
238,2782277649,1.5259622,1.3773822,-0.6680231,0,-59.646609462328804,9.42525845013645,-121.96783192428094
239,2782294316,1.7818667,1.2624557,-0.50167847,0,-60.47214448355404,10.039456099705006,-122.14404193270087
240,2782310983,1.3252752,1.1044577,-0.9970751,0,-61.344667017628346,10.681857670238415,-122.3263236205039
241,2782327650,1.0051829,0.965234,-1.5467834,0,-62.22184847739025,11.413266257314714,-122.48355075527218
242,2782344317,0.7296559,0.9286561,-1.5674553,0,-63.09668941151769,12.242579646753004,-122.58357263026765
243,2782360984,0.47486556,0.99047333,-0.56067085,0,-63.975595524756336,13.094501346149483,-122.61735246697512
244,2782377651,0.15572281,0.9067268,0.5149517,0,-64.72507315439135,13.898169234233896,-122.58831044300821
245,2782394318,0.09654821,0.58559203,0.62542915,0,-65.31880631025446,14.6087310133207,-122.51389813002716
