"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.661960417E-1,-1.871758050E0,-1.108035379E0,-1.304892712E0,2.536526284E0
6.761670417E-1,-1.869239069E0,-9.045288858E-1,-1.197210973E0,2.396985882E0
6.861390417E-1,-1.694565781E0,-8.586393526E-1,-1.381195952E0,2.348726672E0
6.961100417E-1,-1.645166164E0,-1.172289117E0,-1.469422835E0,2.498006595E0
7.060810417E-1,-1.793110076E0,-1.301474722E0,-1.535798088E0,2.695877587E0
7.160530417E-1,-1.690696678E0,-1.182992591E0,-1.318567595E0,2.448784848E0
7.260240417E-1,-1.871049952E0,-1.172253595E0,-1.096944088E0,2.465419385E0
7.359950417E-1,-2.210472634E0,-1.066028105E0,-8.106047684E-1,2.584508711E0
7.459670417E-1,-2.399910727E0,-1.023055163E0,-7.220937109E-1,2.706960046E0
7.559380417E-1,-2.179146177E0,-9.169571427E-1,-6.999555677E-1,2.465649257E0
7.659090417E-1,-2.140587882E0,-8.481380457E-1,-6.545987159E-1,2.393732254E0
7.758810417E-1,-2.315664044E0,-8.572427452E-1,-9.503546843E-1,2.645815397E0
7.858520417E-1,-1.805460564E0,-6.546615735E-1,-1.279324884E0,2.307583538E0
7.958230417E-1,-1.142096872E0,-2.651142195E-1,-1.022296487E0,1.555558074E0
8.057950417E-1,-1.158875458E0,-4.318782717E-2,-6.360086632E-1,1.322635450E0
8.157660417E-1,-1.250497819E0,1.607984304E-1,-4.256939641E-1,1.330720211E0
8.257380417E-1,-1.402039522E0,3.000294060E-1,-3.730511892E-1,1.481519374E0
8.357090417E-1,-9.361076510E-1,5.461954308E-1,-5.101181102E-1,1.197851188E0
8.456800417E-1,-5.074856937E-1,6.381548837E-1,-6.732609817E-1,1.057385329E0
8.556520417E-1,-2.505590379E-1,7.121639693E-1,-7.223161975E-1,1.044843548E0
8.656230417E-1,4.386932015E-2,6.781469151E-1,-7.873173550E-1,1.040036717E0
8.755940417E-1,3.100187892E-1,4.636230978E-1,-9.197269687E-1,1.075618763E0
8.855660417E-1,3.252291512E-1,4.289777604E-1,-1.021789972E0,1.154924528E0
8.955370417E-1,3.135662949E-1,6.350739858E-1,-9.296961790E-1,1.168750518E0
9.055080417E-1,1.199427652E-1,7.425288525E-1,-7.437845421E-1,1.057804712E0
9.154800417E-1,-2.803681433E-2,9.037424353E-1,-5.822766982E-1,1.075445306E0
9.254510417E-1,2.994943857E-2,7.979405764E-1,-5.515953344E-1,9.704965457E-1
9.354220417E-1,1.567556655E-1,3.534027904E-1,-7.188783270E-1,8.162425620E-1
9.453940417E-1,2.475839746E-1,-4.015575349E-2,-1.011787652E0,1.042412855E0
9.553650417E-1,-8.593711317E-2,-3.635187659E-1,-1.032982566E0,1.098446203E0
9.653370417E-1,-7.077159923E-1,-6.189508733E-1,-1.023529957E0,1.389811384E0
9.753080417E-1,-8.439116782E-1,-7.474755970E-1,-9.732234371E-1,1.489318820E0
9.852790417E-1,-4.506454951E-1,-5.738121226E-1,-8.416657627E-1,1.113886426E0
9.952510417E-1,-8.905309439E-3,-6.653461906E-1,-9.353428352E-1,1.147881125E0
1.005222042E0,2.709459400E-1,-8.347944072E-1,-1.109509243E0,1.414674579E0
1.015193042E0,3.222815698E-1,-1.015278366E0,-1.189007914E0,1.596369441E0
1.025165042E0,-2.202365470E-1,-1.089250614E0,-8.438081825E-1,1.395343430E0
1.035136042E0,-8.931534201E-1,-9.248508838E-1,-4.772450638E-1,1.371435394E0
1.045107042E0,-1.253465281E0,-1.047270530E0,-1.361012533E-2,1.633442992E0
1.055079042E0,-1.245579726E0,-1.351124015E0,-2.799632236E-2,1.837876152E0
1.065050042E0,-7.867422813E-1,-1.171899253E0,6.362618476E-2,1.412925889E0
1.075021042E0,-2.462566566E-1,-1.092195857E0,6.006581515E-2,1.121223454E0
1.084993042E0,3.708234000E-1,-1.089223132E0,-6.941814423E-2,1.152708074E0
1.094964042E0,1.000991279E0,-1.144359160E0,-2.082544327E-2,1.520518046E0
1.104935042E0,1.491527649E0,-1.159117825E0,3.802532047E-2,1.889353007E0
1.114907042E0,1.879083441E0,-9.893696460E-1,4.225870460E-2,2.124051006E0
1.124878042E0,2.097024956E0,-8.692236900E-1,3.165533450E-1,2.292001202E0
1.134850042E0,1.957377659E0,-8.899777973E-1,9.355197135E-1,2.344906163E0
1.144821042E0,1.500963301E0,-7.539969966E-1,1.638278729E0,2.346350250E0
1.154792042E0,1.323666952E0,-5.840008959E-1,2.346766261E0,2.756893747E0
1.164764042E0,1.368244954E0,-6.792154938E-1,2.623125261E0,3.035492395E0
1.174735042E0,1.582828413E0,-1.028217377E0,2.704721401E0,3.298195661E0
1.184706042E0,1.641485342E0,-1.531702698E0,2.831542246E0,3.613615748E0
1.194678042E0,1.246412954E0,-1.778098519E0,3.124947342E0,3.805321995E0
1.204649042E0,4.263935834E-1,-1.769565092E0,3.588626280E0,4.023855202E0
1.214620042E0,-2.103360415E-2,-1.900396543E0,4.002341346E0,4.430652963E0
1.224592042E0,-5.340156806E-1,-2.125448564E0,4.295241827E0,4.822012722E0
1.234563042E0,-8.003627855E-1,-2.091912151E0,4.585973575E0,5.103707541E0
1.244534042E0,-4.035935354E-1,-1.824874782E0,4.677355031E0,5.036934166E0
1.254506042E0,-1.188353026E-1,-1.948308043E0,4.321587042E0,4.741955358E0
1.264477042E0,-1.594705278E-1,-2.270407472E0,3.537812807E0,4.206697089E0
1.274448042E0,-2.549631608E-1,-2.323250514E0,3.133350960E0,3.909013610E0
1.284420042E0,-9.138677663E-1,-2.186751942E0,3.028161889E0,3.845361203E0
1.294391042E0,-1.278273847E0,-1.979082231E0,3.112554753E0,3.903683849E0
1.304362125E0,-1.687925098E0,-1.784640968E0,3.336136492E0,4.142926649E0
1.314334125E0,-1.494285196E0,-1.754735384E0,3.312485674E0,4.035411485E0
1.324305125E0,-1.125586089E0,-1.968574200E0,2.969172839E0,3.736069562E0
1.334276125E0,-9.187881982E-1,-2.243805857E0,2.522395277E0,3.498758981E0
1.344248125E0,-5.751601982E-1,-2.481923774E0,1.854929763E0,3.151431310E0
1.354219125E0,-4.389990109E-1,-2.616731623E0,1.015308772E0,2.840925275E0
1.364190125E0,-3.355465633E-1,-2.727095480E0,3.978346127E-1,2.776312956E0
1.374162125E0,-3.311132044E-1,-2.823962501E0,6.289557517E-2,2.844003518E0
1.384133125E0,-5.426140112E-1,-3.002682939E0,2.363678455E-2,3.051408445E0
1.394104125E0,-4.613798136E-1,-3.062385058E0,1.934785187E-2,3.097006283E0
1.404076125E0,-4.532931143E-1,-3.055346764E0,3.729354143E-2,3.089014294E0
1.414047125E0,-3.250414556E-1,-2.786092131E0,-5.992635906E-2,2.805628714E0
1.424019125E0,-8.659083188E-2,-2.674286936E0,-4.434779781E-1,2.712191237E0
1.433990125E0,-2.879537362E-1,-2.668191214E0,-7.745075673E-1,2.793210282E0
1.443961125E0,-7.068535280E-1,-2.721675403E0,-1.212796142E0,3.062357489E0
1.453933125E0,-8.119338405E-1,-2.744013813E0,-1.663920524E0,3.310208434E0
1.463904125E0,-9.927829581E-1,-2.659847237E0,-1.986662269E0,3.465145350E0
1.473875125E0,-1.357350422E0,-2.618783411E0,-2.218090387E0,3.690576064E0
1.483847125E0,-1.982054663E0,-2.756584742E0,-2.297827697E0,4.099672213E0
1.493818125E0,-2.599337034E0,-3.000070111E0,-2.207897521E0,4.542222490E0
1.503789125E0,-3.268426904E0,-3.316925465E0,-2.204411995E0,5.152090955E0
1.513761125E0,-3.933561718E0,-3.694029652E0,-2.213730118E0,5.832612099E0
1.523732125E0,-4.515982988E0,-4.227871670E0,-2.238615868E0,6.578784250E0
1.533703125E0,-5.457608072E0,-5.542330134E0,-2.046962850E0,8.043193774E0
1.543675125E0,-7.918159688E0,-7.843297201E0,-1.212899053E0,1.121096285E1
1.553646125E0,-1.124481550E1,-9.568078469E0,9.444422722E-2,1.476492198E1
1.563617125E0,-1.522529119E1,-1.147289434E1,2.234100648E0,1.919447842E1
1.573589125E0,-2.104332690E1,-1.471382471E1,5.924889480E0,2.635189860E1
1.583560125E0,-2.835772824E1,-1.875978804E1,1.186758607E1,3.601291431E1
1.593531125E0,-3.545552065E1,-2.424729000E1,1.886969113E1,4.691577837E1
1.603503125E0,-3.729869166E1,-3.210823059E1,2.217550455E1,5.398040268E1
1.613474125E0,-3.324460889E1,-4.045979467E1,1.998691512E1,5.605065371E1
1.623445125E0,-2.587112494E1,-4.138592347E1,1.639643703E1,5.148740539E1
1.633417125E0,-1.683535944E1,-4.107409847E1,8.879719684E0,4.526986099E1
1.643388125E0,-6.829529756E0,-4.238148444E1,2.057870539E-1,4.292872055E1
1.653359125E0,-1.639851630E-2,-3.855324920E1,-4.885321780E0,3.886154477E1
1.663331125E0,2.131274437E0,-3.309188195E1,-9.948635144E0,3.462066324E1
1.673302125E0,7.794046104E-2,-2.583294028E1,-7.224809135E0,2.682433122E1
1.683274125E0,-2.863267484E0,-1.427108757E1,9.074065930E0,1.715228596E1
1.693245125E0,-8.189749407E0,-1.055256598E1,1.615437399E1,2.096168990E1
1.703216125E0,-1.850386009E1,-2.661980477E1,7.443901967E0,3.326287000E1
1.713188125E0,-2.272053054E1,-4.272090829E1,-4.609979319E0,4.860607392E1
1.723159125E0,-2.255685060E1,-5.516229099E1,-8.511663187E0,6.020081616E1
1.733130125E0,-1.723026869E1,-7.242496963E1,-1.705795826E1,7.637560032E1
1.743102125E0,-6.855537001E0,-7.860934977E1,-3.452881883E1,8.613168748E1
1.753073125E0,1.177728869E1,-7.616795012E1,-4.813502302E1,9.086936555E1
1.763044125E0,2.352788601E1,-4.799417996E1,-6.501595332E1,8.416695858E1
1.773016125E0,3.430962308E1,-1.205872687E1,-5.384102139E1,6.497244581E1
1.782987125E0,2.502394291E1,1.188373608E1,-2.886579047E1,4.000818368E1
1.792958125E0,-1.035409043E1,3.803712892E0,-2.040302170E1,2.319393703E1
1.802930125E0,-2.560287106E1,-9.579499251E0,-4.899277915E0,2.777186951E1
1.812901125E0,-2.170945106E1,-1.247715947E1,1.600606288E0,2.509066986E1
1.822873125E0,-8.576008871E0,-1.811903378E1,-2.018039715E1,2.844460831E1
1.832844125E0,8.834107309E0,-1.937097761E1,-3.741885428E1,4.305167687E1
1.842815125E0,3.240259814E1,-1.220159306E1,-3.598056553E1,4.993403984E1
1.852787125E0,4.132846171E1,-5.131799462E0,-3.217482336E1,5.262695480E1
1.862758125E0,3.232400688E1,-3.035514471E0,-2.618273242E1,4.170840737E1
1.872729125E0,2.272911893E1,-3.140146302E0,-1.767881445E1,2.896573573E1
1.882701125E0,1.616875113E1,-4.109854977E0,-1.269025891E1,2.096096592E1
1.892672125E0,1.132536441E1,-4.740126645E0,-1.076858435E1,1.633080183E1
1.902643125E0,7.381695778E0,-4.519097800E0,-1.092763563E1,1.394004656E1
1.912615125E0,4.079967227E0,-3.060926470E0,-1.112762678E1,1.224089380E1
1.922586125E0,2.123067870E0,-1.231560149E0,-1.011857043E1,1.041199430E1
1.932558125E0,2.328133816E0,8.703972262E-1,-8.299975269E0,8.664143804E0
1.942529125E0,3.403302873E0,2.076268218E0,-7.029627907E0,8.081400168E0
1.952500125E0,3.565933236E0,9.005770451E-1,-5.190829443E0,6.361731617E0
1.962472125E0,3.063556255E0,-6.296068391E-1,-3.306617116E0,4.551428177E0
1.972443125E0,3.383551564E0,-1.632551966E0,-1.639530910E0,4.098988742E0
1.982414125E0,4.039691606E0,-2.844150597E0,-6.123014197E-1,4.978274191E0
1.992386125E0,4.908165098E0,-3.157555509E0,-2.911018771E-1,5.843370750E0
2.002357125E0,5.764320846E0,-2.957100970E0,4.679158312E-1,6.495443494E0
2.012328125E0,5.947422311E0,-2.289867298E0,1.462019091E0,6.538564384E0
2.022300125E0,5.051766867E0,-1.664168445E0,2.097592721E0,5.717490736E0
2.032271125E0,3.839792259E0,-1.968214596E0,2.696523605E0,5.088134515E0
2.042242125E0,2.524366958E0,-2.193931446E0,3.118693160E0,4.572965204E0
2.052214125E0,9.894266564E-1,-1.717933886E0,3.706515504E0,4.203393762E0
2.062185125E0,-6.423160547E-1,-1.217913917E0,3.821043747E0,4.061558757E0
2.072157125E0,-1.530008175E0,-1.173089747E0,3.313683184E0,3.833739795E0
2.082128125E0,-1.431159241E0,-1.321139493E0,2.438055623E0,3.120535459E0
2.092099125E0,-9.748320061E-1,-1.202901191E0,1.343822304E0,2.050152945E0
2.102071125E0,-9.816674012E-1,-1.318562040E0,1.155208084E0,2.009174571E0
2.112042125E0,-1.114143673E0,-1.617954392E0,1.907011790E0,2.737843404E0
2.122013125E0,-9.594894969E-1,-1.493925008E0,2.530484608E0,3.091243176E0
2.131985125E0,-5.888438523E-1,-1.865346578E0,2.594709547E0,3.249426499E0
2.141956125E0,-6.233131886E-4,-2.655422064E0,1.957393447E0,3.298887060E0
2.151927125E0,8.738733959E-1,-3.317127779E0,1.122827958E0,3.609395245E0
2.161899125E0,1.402848777E0,-3.658950743E0,7.589627445E-1,3.991482140E0
2.171870125E0,1.288453850E0,-3.195398397E0,8.755334204E-1,3.554890013E0
2.181841125E0,7.466900235E-1,-2.627968510E0,1.224073082E0,2.993679908E0
2.191813125E0,2.089063972E-1,-2.211093755E0,1.514254607E0,2.688037293E0
2.201784125E0,-5.472830129E-1,-1.702889585E0,1.576943775E0,2.384555159E0
2.211755125E0,-1.231407244E0,-1.525133936E0,1.398045289E0,2.407681033E0
2.221727125E0,-1.327372332E0,-2.086245907E0,1.275878828E0,2.782481999E0
2.231698125E0,-1.152724187E0,-2.927304436E0,9.994996548E-1,3.301042846E0
2.241670125E0,-8.589746904E-1,-3.294247916E0,5.725125790E-1,3.452198938E0
2.251641125E0,-7.463485461E-1,-3.287501691E0,3.760578275E-1,3.392067660E0
2.261612125E0,-1.064117235E0,-2.945830169E0,5.217020291E-1,3.175284851E0
2.271584125E0,-1.469224030E0,-2.631485610E0,8.767408705E-1,3.138791219E0
2.281555125E0,-1.843663348E0,-2.455488804E0,1.372121074E0,3.363218109E0
2.291526125E0,-2.221342024E0,-2.308733485E0,1.354435000E0,3.478376757E0
2.301498875E0,-2.158052931E0,-2.215840378E0,1.036085683E0,3.261995490E0
2.311469875E0,-1.911098701E0,-2.117353532E0,8.658860993E-1,2.980812467E0
2.321440875E0,-1.921126091E0,-2.418477976E0,8.529409486E-1,3.204258017E0
2.331412875E0,-2.036577026E0,-3.366139140E0,8.778512567E-1,4.031024872E0
2.341383875E0,-1.919287142E0,-3.592795930E0,9.161300540E-1,4.175061677E0
2.351354875E0,-1.778383278E0,-2.870380622E0,1.109178218E0,3.554153671E0
2.361326875E0,-1.719861420E0,-2.218614298E0,1.288904085E0,3.088923186E0
2.371297875E0,-1.684799176E0,-2.190844701E0,1.454206041E0,3.122989590E0
2.381268875E0,-1.675110925E0,-2.290037891E0,1.342176898E0,3.138743216E0
2.391240875E0,-1.485706746E0,-1.874747000E0,1.061307063E0,2.616939726E0
2.401211875E0,-1.244095702E0,-1.328987918E0,1.031065848E0,2.092147171E0
2.411182875E0,-1.221503230E0,-1.356642617E0,7.440254474E-1,1.971325239E0
2.421154875E0,-1.101077485E0,-1.142251531E0,2.146208811E-1,1.600991040E0
2.431125875E0,-1.008674521E0,-1.938406076E-1,4.864550132E-1,1.136502068E0
2.441097875E0,-1.264724094E0,5.864403543E-1,1.196554331E0,1.837166729E0
2.451068875E0,-1.423222815E0,7.345762007E-1,1.476709635E0,2.178494141E0
2.461039875E0,-1.310060481E0,6.143653406E-1,1.229293476E0,1.898648384E0
2.471011875E0,-1.006029825E0,4.993897851E-1,5.141760778E-1,1.235258356E0
2.480982875E0,-5.345454383E-1,6.386502890E-1,-3.644879419E-1,9.091009169E-1
2.490953875E0,1.810742354E-1,8.057008548E-1,-1.203644080E0,1.459692028E0
2.500925875E0,5.862704927E-1,5.339158393E-1,-1.579546956E0,1.767412742E0
2.510896875E0,2.962544435E-1,3.580068880E-1,-1.218334039E0,1.303945344E0
2.520867875E0,-1.557066751E-1,3.667911601E-1,-7.847238225E-1,8.800976090E-1
2.530839875E0,-4.886576593E-1,5.358066827E-2,-6.391784388E-1,8.063536895E-1
2.540810875E0,-3.757221973E-1,-1.411636265E-1,-6.955707407E-1,8.030647510E-1
2.550781875E0,1.478705290E-1,-2.760615228E-1,-8.808871311E-1,9.348998853E-1
2.560753875E0,4.780408698E-1,-7.640094763E-1,-9.463905644E-1,1.306862140E0
2.570724875E0,6.815923870E-2,-1.251879369E0,-8.175120842E-1,1.496720964E0
2.580695875E0,-5.621062893E-1,-1.521038108E0,-1.124649950E0,1.973412759E0
2.590667875E0,-5.854033506E-1,-1.148114680E0,-1.589679011E0,2.046446618E0
2.600638875E0,-4.395536193E-1,3.842820825E-1,-1.463316003E0,1.575491615E0
2.610610875E0,-5.047635224E-1,1.592881823E0,-7.864674622E-1,1.846778218E0
2.620581875E0,-6.433931118E-1,1.148173445E0,-1.267208576E-1,1.322238682E0
2.630552875E0,-7.132047737E-1,-1.757789969E-1,7.086989093E-1,1.020692632E0
2.640524875E0,-1.025936379E0,-1.475273267E0,9.001080984E-1,2.009768955E0
2.650495875E0,-9.011126500E-1,-2.485852518E0,-1.057685298E-1,2.646252772E0
2.660466875E0,-2.235139114E-1,-2.910908843E0,-1.266784653E0,3.182466358E0
2.670438875E0,3.492062438E-1,-2.216112128E0,-1.850657203E0,2.908269252E0
2.680409875E0,6.625254938E-1,-7.783714074E-1,-1.355529014E0,1.697722294E0
2.690380875E0,3.161295681E-1,-5.129043084E-1,-5.703543717E-1,8.296462154E-1
2.700352875E0,-7.331257989E-1,-8.017304492E-1,3.528098828E-1,1.142243391E0
2.710323875E0,-1.403369471E0,-6.702230608E-1,1.167423502E0,1.944613704E0
2.720294875E0,-8.999787287E-1,-1.254093125E0,9.462315202E-1,1.810542838E0
2.730266875E0,-2.332055251E-1,-2.138889851E0,-1.757982928E-1,2.158735660E0
2.740237875E0,4.614520267E-2,-2.248147414E0,-1.077700902E0,2.493538732E0
2.750208875E0,-1.695020109E-2,-1.681614929E0,-1.598361542E0,2.320102519E0
2.760180875E0,1.005835844E-1,-9.889080083E-1,-1.647731922E0,1.924337963E0
2.770151875E0,4.266804624E-1,-7.527889618E-1,-1.504509053E0,1.735596418E0
2.780123875E0,3.787598989E-1,-1.077557060E0,-1.263061146E0,1.702912722E0
2.790094875E0,-8.059072615E-1,-7.316685265E-1,-1.083865621E0,1.536095710E0
2.800065875E0,-1.669633692E0,4.549256569E-1,-5.955108476E-1,1.830100322E0
2.810037875E0,-1.117618016E0,7.291784897E-1,-1.209560877E-1,1.339925996E0
2.820008875E0,-1.101110924E-1,4.320566118E-2,-3.214085805E-1,3.424830762E-1
2.829979875E0,3.004719671E-1,-6.956034851E-1,-5.922235429E-1,9.617049112E-1
2.839951875E0,7.968971407E-1,-9.481187090E-1,-1.050128356E0,1.623805316E0
2.849922875E0,1.634423367E0,-5.633675337E-1,-1.781691633E0,2.482568790E0
2.859893875E0,2.353684248E0,5.835863283E-1,-2.032143082E0,3.163859676E0
2.869865875E0,2.586697692E0,1.374431016E0,-1.740774572E0,3.407398081E0
2.879836875E0,2.068123924E0,1.501917859E0,-1.139198408E0,2.798332866E0
2.889807875E0,1.261036986E0,1.354384714E0,-4.327641249E-1,1.900488627E0
2.899779875E0,8.026718509E-1,1.198502330E0,4.457332492E-3,1.442466570E0
2.909750875E0,5.384230193E-1,1.123926065E0,2.841922224E-2,1.246561992E0
2.919721875E0,3.272112112E-1,1.086425824E0,9.598438382E-2,1.138683999E0
2.929693875E0,2.538165218E-1,1.434455024E0,2.056044745E-1,1.471175463E0
2.939664875E0,3.812622879E-1,1.527673382E0,8.017175853E-2,1.576570457E0
2.949635875E0,6.446271667E-1,1.558334719E0,-1.389719439E-1,1.692118342E0
2.959607875E0,8.722642422E-1,1.605612674E0,-2.182777297E-1,1.840239695E0
2.969578875E0,1.310539953E0,1.672013655E0,-2.064914972E-1,2.134428112E0
2.979549875E0,1.952475061E0,1.788999191E0,-2.382822239E-1,2.658844747E0
2.989521875E0,2.259781912E0,1.616216015E0,-1.677753282E-1,2.783328413E0
2.999492875E0,1.729077802E0,1.617540117E0,9.028217912E-2,2.369450769E0
3.009464875E0,8.052813171E-1,1.886453272E0,3.853777045E-1,2.087031366E0
3.019435875E0,9.210855693E-2,1.966477681E0,1.043006448E0,2.227864651E0
3.029406875E0,3.632056475E-2,1.963538285E0,1.719091927E0,2.609995945E0
3.039378875E0,3.485026775E-1,1.888236965E0,1.825342267E0,2.649295632E0
3.049349875E0,9.015326263E-1,1.645395667E0,1.384137102E0,2.331506701E0
3.059320875E0,1.420688778E0,1.669869188E0,1.225048982E0,2.511486555E0
3.069292875E0,1.737177803E0,1.862608911E0,1.122899879E0,2.783523453E0
3.079263875E0,1.947990539E0,1.791539221E0,8.947883016E-1,2.793729770E0
3.089234875E0,2.010754113E0,1.748722984E0,2.859434634E-1,2.680098477E0
3.099206875E0,2.287193220E0,2.050908259E0,-3.394601047E-2,3.072235317E0
3.109177875E0,2.061665966E0,1.983725798E0,1.315863258E-1,2.864079181E0
3.119148875E0,1.365576431E0,1.769719751E0,2.714581561E-1,2.251754098E0
3.129120875E0,1.192457040E0,1.932752695E0,8.594296038E-2,2.272635687E0
3.139091875E0,1.371394265E0,2.075114855E0,-1.371125293E-1,2.491108937E0
3.149062875E0,1.777468774E0,2.247937792E0,-3.041236264E-1,2.881858903E0
3.159034875E0,2.263991030E0,2.118742246E0,-3.726752132E-1,3.123077153E0
