"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.749204167E-1,-4.370990167E0,-1.704122762E0,-5.588330179E0,7.296507632E0
5.848904167E-1,-4.150227955E0,-1.626070912E0,-5.870591651E0,7.371047756E0
5.948614167E-1,-3.931338022E0,-1.473361227E0,-5.942194315E0,7.275705136E0
6.048324167E-1,-3.603731977E0,-1.425626020E0,-5.977001621E0,7.123471210E0
6.148034167E-1,-3.028351924E0,-1.341877228E0,-5.934073702E0,6.795938535E0
6.247744167E-1,-2.437542822E0,-1.158450657E0,-5.898682845E0,6.486762077E0
6.347454167E-1,-1.798593010E0,-9.502959198E-1,-5.892864280E0,6.234087630E0
6.447164167E-1,-8.104071325E-1,-7.313478068E-1,-6.009101080E0,6.107448332E0
6.546864167E-1,-8.054539561E-3,-8.452620926E-1,-6.280213666E0,6.336845948E0
6.646574167E-1,-1.794235665E-1,-1.063677817E0,-6.412724437E0,6.502817698E0
6.746284167E-1,-7.778609455E-2,-9.324882245E-1,-6.458666010E0,6.526097731E0
6.845994167E-1,3.508142281E-1,-8.415976426E-1,-6.576425425E0,6.639331938E0
6.945704167E-1,8.030302852E-1,-8.351306221E-1,-6.670348080E0,6.770217449E0
7.045414167E-1,1.338151090E0,-8.224784169E-1,-6.874576120E0,7.051731413E0
7.145114167E-1,1.683056706E0,-5.838371739E-1,-6.816064203E0,7.045017881E0
7.244824167E-1,1.795469427E0,-4.161235338E-1,-6.495303494E0,6.751728426E0
7.344534167E-1,1.786468808E0,-4.830972496E-1,-6.121915505E0,6.395522121E0
7.444244167E-1,1.876497803E0,-4.282246390E-1,-5.969355801E0,6.271987646E0
7.543954167E-1,2.207271869E0,-4.076629052E-1,-6.222084156E0,6.614572503E0
7.643664167E-1,2.667492764E0,-2.312342826E-1,-6.419448735E0,6.955451746E0
7.743374167E-1,2.775647542E0,1.517440170E-2,-6.444115798E0,7.016486155E0
7.843074167E-1,2.497036487E0,2.282489866E-2,-6.334471149E0,6.808908645E0
7.942784167E-1,2.344049937E0,1.409062028E-2,-6.112137791E0,6.546220057E0
8.042494167E-1,2.335610066E0,-2.881607276E-1,-5.704396241E0,6.170757446E0
8.142204167E-1,2.165771255E0,-7.462415421E-1,-5.141979464E0,5.629155743E0
8.241914167E-1,1.783128294E0,-1.056952642E0,-4.413959016E0,4.876446410E0
8.341624167E-1,1.243421518E0,-1.105673104E0,-3.547821486E0,3.918628253E0
8.441324167E-1,7.704566163E-1,-1.120097016E0,-2.540536264E0,2.881413755E0
8.541034167E-1,5.705274493E-1,-1.345243762E0,-1.892128287E0,2.390676014E0
8.640744167E-1,6.636981529E-1,-1.531160662E0,-1.976912622E0,2.587108758E0
8.740454167E-1,9.861393517E-1,-1.762624155E0,-1.988284872E0,2.834182680E0
8.840164167E-1,1.292903581E0,-1.905487128E0,-1.697508100E0,2.860771682E0
8.939874167E-1,1.508841255E0,-2.325363990E0,-1.574843456E0,3.188110965E0
9.039574167E-1,1.411631294E0,-2.885467023E0,-1.248347213E0,3.446301440E0
9.139284167E-1,1.242480116E0,-3.256840062E0,-6.343790442E-1,3.543049647E0
9.238994167E-1,1.081019197E0,-3.387974982E0,1.331995726E-1,3.558752465E0
9.338704167E-1,7.272386760E-1,-3.507065223E0,9.305136198E-1,3.700572681E0
9.438414167E-1,3.859513164E-1,-3.876419511E0,1.513640065E0,4.179317275E0
9.538124167E-1,1.858408856E-1,-4.399707597E0,1.708171082E0,4.723326393E0
9.637824167E-1,3.714496368E-1,-4.760495421E0,1.757913930E0,5.088276021E0
9.737534167E-1,8.741751122E-1,-5.091513315E0,1.657564600E0,5.425422598E0
9.837244167E-1,1.054914302E0,-5.647121594E0,1.595224510E0,5.962178102E0
9.936954167E-1,9.936442530E-1,-6.373402496E0,1.654675491E0,6.659244646E0
1.003666417E0,1.153977830E0,-6.674180930E0,1.713240033E0,6.986526128E0
1.013637417E0,1.134819428E0,-6.900852338E0,1.407830020E0,7.133832314E0
1.023607417E0,9.440505087E-1,-7.067079324E0,1.072168266E0,7.210019856E0
1.033578417E0,9.473647106E-1,-7.110408946E0,1.044222084E0,7.248849221E0
1.043549417E0,1.297265019E0,-6.974563508E0,9.278203923E-1,7.154598754E0
1.053520417E0,1.628278236E0,-6.930064443E0,1.067551889E0,7.198385252E0
1.063491417E0,1.617474335E0,-7.098240890E0,1.321425714E0,7.399149470E0
1.073462417E0,1.537247028E0,-7.173672311E0,1.120515384E0,7.421607479E0
1.083432417E0,1.443478155E0,-7.046343927E0,6.640805608E-1,7.223267607E0
1.093403417E0,1.749338989E0,-7.011638364E0,4.658862627E-1,7.241568162E0
1.103374417E0,1.927408925E0,-7.081002713E0,3.699200052E-1,7.347948380E0
1.113345417E0,1.436856768E0,-6.981811717E0,1.027389704E0,7.201790182E0
1.123316417E0,1.142438350E0,-6.790169224E0,1.720694064E0,7.097348204E0
1.133287417E0,1.341787473E0,-6.738921302E0,2.099005408E0,7.184655708E0
1.143257417E0,1.548429828E0,-6.906736391E0,2.217025609E0,7.417266684E0
1.153228417E0,2.305256000E0,-6.692403193E0,1.766934430E0,7.295513896E0
1.163199417E0,3.419107313E0,-6.507942835E0,3.772945136E-1,7.361111731E0
1.173170417E0,3.980333596E0,-6.222788161E0,-1.051800075E0,7.461396078E0
1.183141417E0,4.540395699E0,-5.778248329E0,-2.381832306E0,7.725054820E0
1.193112417E0,4.946841506E0,-5.328902670E0,-3.297427924E0,7.983825866E0
1.203082417E0,4.891733837E0,-5.021736737E0,-3.745620512E0,7.948369192E0
1.213053417E0,4.709286091E0,-4.980760619E0,-3.734395028E0,7.805834872E0
1.223024417E0,4.331467082E0,-5.183956625E0,-3.422251945E0,7.572768434E0
1.232995417E0,4.172706991E0,-5.620531965E0,-2.832574280E0,7.551512448E0
1.242966417E0,3.785445313E0,-6.576224281E0,-2.355367808E0,7.945066363E0
1.252936417E0,3.090704877E0,-7.250368484E0,-2.077316331E0,8.150800141E0
1.262907417E0,2.442148674E0,-7.752902756E0,-2.217478768E0,8.425485349E0
1.272878417E0,1.860139048E0,-7.864436055E0,-2.729631709E0,8.529968406E0
1.282849167E0,1.065117694E0,-7.854074205E0,-3.618013217E0,8.712690569E0
1.292820167E0,7.705460787E-2,-7.840271852E0,-4.394709397E0,8.988285199E0
1.302791167E0,-1.593114835E-1,-8.951542203E0,-5.549950225E0,1.053363354E1
1.312761167E0,-5.049795771E-1,-1.171378910E1,-7.291233505E0,1.380688036E1
1.322732167E0,-1.446880065E0,-1.501498321E1,-8.300217928E0,1.721734011E1
1.332703167E0,-2.916679460E0,-1.806825188E1,-8.683467246E0,2.025762445E1
1.342674167E0,-4.627753685E0,-2.149846247E1,-9.983847077E0,2.415113238E1
1.352645167E0,-6.485742711E0,-2.477631801E1,-1.232763798E1,2.842360728E1
1.362616167E0,-7.575069632E0,-2.730355010E1,-1.406113862E1,3.163196401E1
1.372586167E0,-8.776854297E0,-2.928317408E1,-1.310365705E1,3.326023577E1
1.382557167E0,-1.386884007E1,-3.275901166E1,-1.011229169E1,3.698318554E1
1.392528167E0,-2.188399746E1,-3.967159468E1,-6.692368110E0,4.579882706E1
1.402499167E0,-2.486896597E1,-4.981296809E1,-3.471619402E0,5.578395288E1
1.412470167E0,-1.998914408E1,-5.871816058E1,-1.470886393E0,6.204475618E1
1.422440167E0,-1.660361557E1,-6.244511503E1,-1.322721749E0,6.462833770E1
1.432411167E0,-1.237904904E1,-6.304705547E1,-4.061735901E0,6.437910964E1
1.442382167E0,-5.844476817E0,-6.147004270E1,-1.027709313E1,6.259666686E1
1.452353167E0,-4.198710144E-2,-5.653332273E1,-1.612088231E1,5.878691341E1
1.462324167E0,2.052449877E0,-5.213995877E1,-2.044469130E1,5.604260213E1
1.472295167E0,-2.344294935E-1,-4.971302280E1,-2.592296401E1,5.606638615E1
1.482265167E0,-8.916090535E0,-5.288625528E1,-2.946527274E1,6.119358598E1
1.492236167E0,-2.929945740E1,-5.531905718E1,-1.971349932E1,6.562985865E1
1.502207167E0,-4.682315107E1,-5.423546521E1,-1.539099426E1,7.328557748E1
1.512178167E0,-4.434761304E1,-6.183601759E1,-1.681417732E1,7.793022785E1
1.522149167E0,-4.244973782E1,-7.603718299E1,-2.340611891E1,9.017471841E1
1.532120167E0,-4.784658689E1,-7.740252188E1,-3.164433589E1,9.634215206E1
1.542091167E0,-3.834094148E1,-7.798070859E1,-5.014103431E1,1.003251814E2
1.552061167E0,-6.063405926E0,-7.664737970E1,-6.423473724E1,1.001882587E2
1.562032167E0,2.401227871E1,-4.683202948E1,-8.376003573E1,9.892205063E1
1.572003167E0,3.689806149E1,8.414660802E-1,-7.644517363E1,8.488839484E1
1.581974167E0,-7.210843061E0,2.040045126E1,-4.909093519E1,5.364787588E1
1.591945167E0,-6.243171789E1,-3.876176851E0,-2.017186723E1,6.572403193E1
1.601916167E0,-5.980301087E1,-4.490479656E1,7.428969932E0,7.515337955E1
1.611886167E0,-2.823462798E1,-4.671448174E1,-1.413282782E1,5.638416305E1
1.621857167E0,-1.526220817E1,-3.825204743E1,-5.065028937E1,6.528097689E1
1.631828167E0,1.449013129E0,-2.828718977E1,-6.918462047E1,7.475811965E1
1.641799167E0,2.724697244E1,-8.081261337E0,-7.079015830E1,7.628204771E1
1.651770167E0,3.445769563E1,-4.010418397E0,-5.781484529E1,6.742382798E1
1.661741167E0,2.310884881E1,-1.114509475E1,-4.283355373E1,4.992940371E1
1.671711167E0,1.729529675E1,-1.499899225E1,-3.128187401E1,3.876406454E1
1.681682167E0,1.053627564E1,-2.058325861E1,-2.507750808E1,3.411106934E1
1.691653167E0,3.406410961E0,-1.668973103E1,-2.208419443E1,2.789018467E1
1.701624167E0,-2.445958135E0,-8.265165040E0,-1.884962466E1,2.072689109E1
1.711595167E0,-6.578977734E0,7.316042072E-1,-1.625244700E1,1.754879558E1
1.721566167E0,-6.492983903E0,4.448245919E0,-1.561297913E1,1.748458890E1
1.731537167E0,-2.207336773E0,2.360098790E0,-1.556369996E1,1.589563331E1
1.741507167E0,7.485979700E-1,-5.402447194E-1,-1.557283799E1,1.560017777E1
1.751478167E0,1.456042652E0,-1.981776336E0,-1.585927671E1,1.604880542E1
1.761449167E0,2.357929473E0,-2.742750522E0,-1.585546199E1,1.626278533E1
1.771420167E0,3.058518879E0,-3.297878745E0,-1.519253041E1,1.584435300E1
1.781391167E0,2.951390871E0,-3.345613659E0,-1.352984306E1,1.424642033E1
1.791362167E0,2.307414792E0,-2.826356351E0,-1.130678430E1,1.188090166E1
1.801332167E0,1.555439470E0,-2.488473240E0,-9.317402487E0,9.768617103E0
1.811303167E0,5.989490104E-1,-2.650486137E0,-7.528976031E0,8.004329875E0
1.821274167E0,-7.431694150E-1,-3.941901602E0,-6.599620160E0,7.723074211E0
1.831245167E0,-1.630935211E0,-5.958377069E0,-6.016725850E0,8.623409819E0
1.841216167E0,-1.692133924E0,-7.007330135E0,-5.383171847E0,8.996917915E0
1.851187167E0,-1.433829372E0,-6.556307495E0,-4.846719632E0,8.278389084E0
1.861157167E0,-1.309968387E0,-5.208730693E0,-4.295366957E0,6.877286522E0
1.871128167E0,-1.195223504E0,-3.788484696E0,-3.936964213E0,5.592929709E0
1.881099167E0,-9.888530445E-1,-3.036863716E0,-3.741807543E0,4.919501526E0
1.891070167E0,-8.665044424E-1,-3.281365038E0,-3.586271022E0,4.937562790E0
1.901041167E0,-9.062807116E-1,-4.191840835E0,-3.615007748E0,5.609024454E0
1.911012167E0,-1.060444891E0,-4.445274948E0,-2.993185599E0,5.462982040E0
1.920982167E0,-1.876496633E0,-4.251586515E0,-1.671228958E0,4.938646954E0
1.930953167E0,-3.395834810E0,-4.186169035E0,-5.439138472E-1,5.417706851E0
1.940924167E0,-4.702024434E0,-4.412065395E0,1.120057547E-1,6.448868126E0
1.950895167E0,-4.976078753E0,-4.499467236E0,1.083222427E0,6.795582094E0
1.960866167E0,-4.749707308E0,-4.163519553E0,1.754114994E0,6.555267652E0
1.970837167E0,-4.554684247E0,-3.434349834E0,1.722861042E0,5.958872171E0
1.980807167E0,-4.301459171E0,-2.422083369E0,1.538655623E0,5.170734955E0
1.990778167E0,-4.168967696E0,-1.544009333E0,1.851703854E0,4.815917736E0
2.000749167E0,-4.618403403E0,-2.017881723E0,1.307550271E0,5.206840150E0
2.010720167E0,-5.095252610E0,-3.960981651E0,1.925546002E0,6.734886948E0
2.020691167E0,-5.133641335E0,-5.015303046E0,3.378607743E0,7.932372172E0
2.030662167E0,-4.731374240E0,-4.798696742E0,4.001152607E0,7.837258118E0
2.040632167E0,-3.958628147E0,-3.986499777E0,3.799571602E0,6.782305038E0
2.050603167E0,-2.713310961E0,-3.328770754E0,3.095824115E0,5.294043639E0
2.060574167E0,-1.203439866E0,-2.632166226E0,1.942695301E0,3.485775607E0
2.070545167E0,-9.746782243E-2,-1.965894129E0,6.248527604E-1,2.065110330E0
2.080516167E0,2.412525729E-1,-1.549231628E0,8.790435040E-1,1.797509088E0
2.090487167E0,-9.490129676E-2,-1.168077221E0,2.532458920E0,2.790476452E0
2.100457167E0,-4.796784191E-1,-1.316388484E0,3.393460255E0,3.671313461E0
2.110428167E0,-5.569852247E-1,-1.541782567E0,4.106472071E0,4.421587825E0
2.120399167E0,-7.822564436E-1,-1.458896824E0,4.325697049E0,4.631626070E0
2.130370167E0,-3.152858879E-1,-9.400627077E-1,3.644067240E0,3.776552547E0
2.140341167E0,6.613639444E-1,-3.492031740E-1,2.655285532E0,2.758602251E0
2.150312167E0,1.494777824E0,8.705583170E-2,1.975462512E0,2.478788333E0
2.160283167E0,2.077767882E0,7.000086312E-1,2.394628937E0,3.246749021E0
2.170253167E0,2.035106012E0,3.777127357E-1,2.622399037E0,3.340853200E0
2.180224167E0,1.255557122E0,-1.048523734E0,2.761766837E0,3.209856970E0
2.190195167E0,9.808989309E-2,-1.769842835E0,3.058773817E0,3.535259899E0
2.200166167E0,-1.011068956E0,-1.404051110E0,2.985684206E0,3.450786886E0
2.210137167E0,-1.355579593E0,-3.528725941E-1,2.658384556E0,3.004850004E0
2.220108167E0,-7.276084393E-1,7.091397893E-1,2.383478297E0,2.590996348E0
2.230078167E0,2.184817245E-1,1.239420853E0,1.873422167E0,2.256902508E0
2.240049167E0,5.571759170E-1,1.020601964E0,1.230483969E0,1.692974946E0
2.250020167E0,6.298886018E-1,4.005129299E-1,1.050024276E0,1.288301687E0
2.259991167E0,1.290567033E0,8.193352461E-2,1.061304724E0,1.672914848E0
2.269962167E0,1.733616557E0,-1.491876143E-1,1.325961984E0,2.187660507E0
2.279932792E0,1.305568942E0,-5.676064727E-1,1.459217690E0,2.038627881E0
2.289902792E0,6.167675961E-1,-5.957850820E-1,1.502520415E0,1.730008592E0
2.299873792E0,-1.559099389E-1,-2.238042256E-1,1.496103680E0,1.520763776E0
2.309844792E0,-4.861771242E-1,4.150993940E-1,1.922382658E0,2.025890122E0
2.319815792E0,-4.349677212E-1,8.394736415E-1,2.134769903E0,2.334770963E0
2.329786792E0,-1.562196220E-1,8.699674559E-1,2.294407076E0,2.458770379E0
2.339757792E0,2.382970612E-1,5.460346323E-1,2.140321834E0,2.221692342E0
2.349727792E0,6.325879689E-1,1.303329751E-1,1.540433761E0,1.670356368E0
2.359698792E0,9.323592934E-1,-4.304749399E-2,1.046625874E0,1.402345414E0
2.369669792E0,8.832399045E-1,-7.533903480E-2,6.791207689E-1,1.116688729E0
2.379640792E0,4.122170822E-1,7.521887451E-2,5.355213386E-1,6.799734598E-1
2.389611792E0,2.388972779E-1,5.389969236E-1,8.953753620E-1,1.072047868E0
2.399582792E0,4.671421715E-1,7.720599228E-1,1.128293935E0,1.444764872E0
2.409552792E0,2.892765225E-1,6.800265026E-1,1.106663915E0,1.330722349E0
2.419523792E0,-3.851999491E-3,4.770059127E-1,1.194035935E0,1.285795976E0
2.429494792E0,8.129457012E-2,4.273384935E-1,1.070268506E0,1.155292893E0
2.439465792E0,6.560565729E-1,6.033262360E-1,1.136426243E0,1.444256687E0
2.449436792E0,1.066889838E0,6.184994683E-1,1.138020778E0,1.678060431E0
2.459407792E0,1.057837325E0,5.141178980E-1,7.742134523E-1,1.408099247E0
2.469377792E0,8.595597044E-1,6.065500984E-1,3.964061379E-1,1.124225837E0
2.479348792E0,5.895746081E-1,9.251947001E-1,1.021251297E-1,1.101822578E0
2.489319792E0,4.056062932E-1,1.317811258E0,-5.217587471E-2,1.379806254E0
2.499290792E0,5.398004772E-1,1.677662650E0,-2.357304990E-2,1.762524386E0
2.509261792E0,6.345421815E-1,1.807209467E0,-1.836546117E-1,1.924156660E0
2.519232792E0,3.257213406E-1,1.452695998E0,-3.860916495E-1,1.538013919E0
2.529202792E0,-2.545436230E-1,7.839259699E-1,-4.218046886E-1,9.258788137E-1
2.539173792E0,-4.087534109E-1,6.515450075E-1,-4.783612972E-1,9.057702680E-1
2.549144792E0,-4.198302300E-1,8.216144907E-1,-5.545873547E-1,1.076510533E0
2.559115792E0,-4.055001663E-1,1.027902797E0,-7.568331885E-1,1.339332304E0
2.569086792E0,-2.252101886E-1,1.118903307E0,-1.105987977E0,1.589299734E0
2.579057792E0,-2.352650607E-1,1.013861878E0,-1.390105940E0,1.736565599E0
2.589027792E0,-4.186515775E-1,8.593111977E-1,-1.411920732E0,1.705052794E0
2.598998792E0,-5.936195657E-1,7.803527364E-1,-1.367590651E0,1.682747388E0
2.608969792E0,-6.084217921E-1,9.386915356E-1,-1.417171531E0,1.805462275E0
2.618940792E0,-4.556489575E-1,1.086197783E0,-1.335832084E0,1.780979773E0
2.628911792E0,-2.387160873E-1,1.116065945E0,-1.309827177E0,1.737307053E0
2.638882792E0,1.233540308E-1,8.778533033E-1,-1.139883116E0,1.444013905E0
2.648852792E0,3.682889244E-1,3.926896477E-1,-9.787215739E-1,1.117021849E0
2.658823792E0,1.080728298E0,-8.704083359E-1,-1.417237020E0,1.983467947E0
2.668794792E0,1.898261432E0,1.587724872E0,-5.543435258E-1,2.536052735E0
2.678765792E0,1.124516634E0,1.734246156E-1,1.061661404E-1,1.142753257E0
2.688736792E0,1.549736389E0,5.960903066E-1,4.845587611E-3,1.660430669E0
2.698707792E0,1.993934451E0,4.033581850E-1,1.281651199E-1,2.038356868E0
2.708677792E0,1.870548846E0,3.270973366E-1,4.030310333E-1,1.941231482E0
2.718648792E0,1.760260710E0,4.475116798E-1,4.721269959E-1,1.876616203E0
2.728619792E0,1.449567153E0,2.761651647E-1,4.940856296E-1,1.556159612E0
2.738590792E0,1.388635657E0,5.472643018E-2,4.661780387E-1,1.465819202E0
2.748561792E0,1.693439899E0,-2.017037970E-1,4.791465783E-1,1.771441379E0
2.758532792E0,1.875228372E0,-4.339554951E-1,4.465243775E-1,1.975900514E0
2.768502792E0,1.664843507E0,-4.368036738E-1,5.865961826E-1,1.818404914E0
2.778473792E0,1.147931224E0,-4.470409790E-1,7.406983817E-1,1.437437242E0
2.788444792E0,6.157641408E-1,-3.731862599E-1,7.450732684E-1,1.036131091E0
2.798415792E0,3.334313330E-1,-1.464824000E-1,6.281868428E-1,7.261213788E-1
2.808386792E0,3.344420242E-1,9.766867429E-2,2.955954623E-1,4.569106202E-1
2.818357792E0,4.486784917E-1,1.931656927E-1,-6.745055616E-2,4.931277231E-1
2.828327792E0,5.168318832E-1,1.176769692E-1,-1.984468979E-1,5.659896075E-1
2.838298792E0,6.229158702E-1,1.448179901E-1,-3.069934398E-1,7.093950971E-1
2.848269792E0,7.814096206E-1,1.946038154E-1,-3.336111349E-1,8.716467344E-1
2.858240792E0,8.491683251E-1,3.202870846E-2,-2.386792499E-1,8.826553499E-1
2.868211792E0,8.806836480E-1,-1.937203011E-1,-2.677024895E-1,9.406358837E-1
2.878182792E0,9.773901629E-1,-3.034199139E-1,-2.909861022E-1,1.063968085E0
2.888152792E0,1.248563560E0,-3.631840128E-1,-4.037350380E-1,1.361548960E0
2.898123792E0,1.564943827E0,-3.672832033E-1,-5.031236708E-1,1.684363251E0
2.908094792E0,1.578189525E0,-3.198570219E-1,-4.704950380E-1,1.677604325E0
2.918065792E0,1.537600785E0,-3.576668724E-1,-3.665485007E-1,1.620647885E0
2.928036792E0,1.661563219E0,-3.822795573E-1,-2.540977728E-1,1.723802676E0
2.938007792E0,1.753015426E0,-3.871385935E-1,-3.545067447E-1,1.829921967E0
2.947977792E0,1.858186662E0,-4.230352351E-1,-5.151572406E-1,1.974133598E0
2.957948792E0,1.974864342E0,-4.556349242E-1,-5.938022912E-1,2.111940699E0
2.967919792E0,1.994808025E0,-4.301358014E-1,-7.057858264E-1,2.159261332E0
2.977890792E0,1.909700632E0,-4.234895638E-1,-6.561727864E-1,2.063216576E0
2.987861792E0,1.815933220E0,-4.676834044E-1,-4.545374018E-1,1.929493580E0
2.997832792E0,1.501150120E0,-7.320626289E-1,-2.478962159E-1,1.688437120E0
3.007802792E0,1.064836150E0,-1.005447150E0,-7.192952335E-2,1.466278914E0
3.017773792E0,9.067122361E-1,-1.075956092E0,6.020585597E-2,1.408344183E0
3.027744792E0,8.720592973E-1,-1.122398480E0,7.002274632E-2,1.423084309E0
3.037715792E0,9.804549810E-1,-1.113355176E0,9.421852469E-2,1.486515674E0
3.047686792E0,1.045492976E0,-1.067553644E0,6.608815491E-2,1.495691810E0
3.057657792E0,1.043718054E0,-9.855701253E-1,1.205286562E-2,1.435562997E0
3.067627792E0,1.036232741E0,-9.279086852E-1,-1.963845849E-2,1.391106930E0
3.077598792E0,1.050431534E0,-9.420224020E-1,-8.299537897E-2,1.413400455E0
3.087569792E0,1.093118547E0,-9.661491832E-1,-1.820939898E-1,1.470207681E0
3.097540792E0,1.078698144E0,-9.845024237E-1,-2.553993630E-1,1.482586774E0
3.107511792E0,1.018357218E0,-1.022810165E0,-3.163361210E-1,1.477586071E0
3.117482792E0,9.715049404E-1,-1.022755493E0,-3.916277933E-1,1.463975060E0
3.127452792E0,1.056881598E0,-9.581434679E-1,-4.365355790E-1,1.491844807E0
3.137423792E0,1.264552771E0,-8.789315298E-1,-5.995734930E-1,1.652604828E0
3.147394792E0,1.382033274E0,-6.978309819E-1,-6.920121253E-1,1.695837501E0
3.157365792E0,2.669601855E-1,1.484936668E0,-5.713004512E-1,1.613285112E0
3.167336792E0,3.307898533E-1,1.051519555E0,-6.642290801E-1,1.286979243E0
3.177307792E0,2.201520547E-1,9.212370121E-1,-6.141886085E-1,1.128880953E0
3.187277792E0,5.445482701E-2,8.182204013E-1,-6.603710872E-1,1.052872227E0
