"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.121691250E-1,9.061108500E-1,1.855346377E0,-2.511580267E0,3.251366250E0
5.221401250E-1,4.150651878E-1,1.528351952E0,-2.745139110E0,3.169215602E0
5.321111250E-1,-6.963156760E-3,1.276403908E0,-2.904503803E0,3.172601104E0
5.420821250E-1,-5.552855122E-1,1.005771817E0,-3.171323948E0,3.373012679E0
5.520541250E-1,-1.089164953E0,5.192024906E-1,-3.544559324E0,3.744295972E0
5.620251250E-1,-1.505915308E0,3.066382214E-2,-3.864761624E0,4.147903518E0
5.719961250E-1,-1.607927002E0,-1.992962059E-1,-4.188060025E0,4.490545066E0
5.819671250E-1,-1.472638804E0,-2.607004488E-1,-4.332473972E0,4.583335084E0
5.919391250E-1,-1.456776477E0,-4.681820257E-1,-4.168923258E0,4.440868523E0
6.019101250E-1,-1.842986240E0,-9.858515225E-1,-4.117405779E0,4.617524430E0
6.118811250E-1,-2.350618114E0,-1.338448567E0,-4.140616887E0,4.945862744E0
6.218521250E-1,-2.576663285E0,-1.814861133E0,-4.185797153E0,5.239638577E0
6.318241250E-1,-2.631366912E0,-2.031384113E0,-4.126618652E0,5.299018281E0
6.417951250E-1,-2.693001242E0,-2.111561427E0,-3.802595197E0,5.115728451E0
6.517661250E-1,-2.828385919E0,-2.127494797E0,-3.606392460E0,5.052926637E0
6.617371250E-1,-2.425114565E0,-2.163534111E0,-3.480803039E0,4.762147656E0
6.717091250E-1,-1.960339859E0,-2.105941668E0,-3.560968073E0,4.578036292E0
6.816801250E-1,-1.427891232E0,-2.060597680E0,-3.749470319E0,4.510372916E0
6.916511250E-1,-1.027693759E0,-2.112824718E0,-3.692272271E0,4.376420601E0
7.016221250E-1,-9.090976077E-1,-2.091796084E0,-3.538495177E0,4.209871427E0
7.115941250E-1,-8.106708419E-1,-1.708563138E0,-3.128897136E0,3.656004991E0
7.215651250E-1,-9.906305981E-1,-1.483262610E0,-2.721878302E0,3.254233925E0
7.315361250E-1,-1.126613445E0,-1.488090948E0,-2.437912951E0,3.070356996E0
7.415071250E-1,-8.868740952E-1,-1.482094336E0,-2.404382093E0,2.960439584E0
7.514791250E-1,-3.902227074E-1,-1.497357908E0,-2.433373758E0,2.883689011E0
7.614501250E-1,-1.656106889E-1,-1.652890921E0,-2.557923544E0,3.049991500E0
7.714211250E-1,-6.643255591E-2,-1.984445590E0,-2.706082048E0,3.356384608E0
7.813921250E-1,-1.804216862E-2,-2.143783678E0,-2.862744159E0,3.576512001E0
7.913641250E-1,1.310472125E-1,-2.244351987E0,-3.025013748E0,3.768951763E0
8.013351250E-1,-2.842331529E-2,-1.565157250E0,-2.893376552E0,3.289704086E0
8.113061250E-1,-7.208459151E-1,-1.481166383E0,-2.928044693E0,3.359600931E0
8.212771250E-1,-1.013928829E0,-1.237454727E0,-2.929716997E0,3.338051461E0
8.312491250E-1,-8.394952762E-1,-1.221910781E0,-3.175192466E0,3.504235362E0
8.412201250E-1,-5.489225721E-1,-1.589854720E0,-3.539740634E0,3.919020002E0
8.511911250E-1,-4.711464179E-1,-1.780716610E0,-3.979209176E0,4.384864452E0
8.611621250E-1,-4.720498127E-1,-1.758736049E0,-4.530403099E0,4.882677110E0
8.711341250E-1,-4.014055073E-1,-1.801961591E0,-5.023238887E0,5.351739985E0
8.811051250E-1,-4.427353817E-1,-1.759364332E0,-5.072564828E0,5.387234115E0
8.910761250E-1,-5.607158214E-1,-1.478934501E0,-5.327722117E0,5.557541943E0
9.010471250E-1,-4.072264105E-1,-1.379134224E0,-5.536346093E0,5.720050054E0
9.110181250E-1,-3.135926074E-1,-1.258716080E0,-5.490851247E0,5.641999106E0
9.209901250E-1,-8.281645417E-2,-1.107828973E0,-5.340531027E0,5.454852450E0
9.309611250E-1,1.508552402E-1,-1.250959749E0,-4.937889419E0,5.096117101E0
9.409321250E-1,-1.967196304E-1,-1.263866600E0,-4.626239549E0,4.799807262E0
9.509031250E-1,-4.596911377E-1,-9.986889383E-1,-4.272222801E0,4.411415101E0
9.608751250E-1,-3.965669364E-1,-6.808427739E-1,-3.800764726E0,3.881575031E0
9.708461250E-1,-4.188980377E-1,-3.742565927E-1,-3.200569089E0,3.249490123E0
9.808171250E-1,-4.124678546E-1,-1.232970205E-1,-2.977220947E0,3.008184910E0
9.907881250E-1,-1.433819139E-1,-8.385141134E-2,-3.055507270E0,3.060018646E0
1.000760125E0,2.339044136E-1,-2.690774623E-1,-2.886215759E0,2.908153257E0
1.010731125E0,5.892870712E-1,-3.903221101E-1,-2.781225494E0,2.869638627E0
1.020702125E0,7.941670758E-1,-3.694291314E-1,-2.701954499E0,2.840376268E0
1.030673125E0,7.736725849E-1,-2.082702202E-1,-2.389672253E0,2.520412511E0
1.040645125E0,5.229808152E-1,-3.292894578E-1,-1.773035415E0,1.877656801E0
1.050616125E0,2.338845330E-1,-1.971429688E-1,-8.496887273E-1,9.030715687E-1
1.060587125E0,2.255089813E-1,2.120580465E-2,-8.220892847E-2,2.409611893E-1
1.070558125E0,1.230020285E-1,-2.640383318E-1,4.966934878E-1,5.758039254E-1
1.080529125E0,-2.094063342E-2,-3.597964284E-1,1.063024390E0,1.122458389E0
1.090501125E0,3.459978765E-1,-4.592487958E-1,1.326282996E0,1.445562372E0
1.100472125E0,1.173391755E0,-5.183311093E-1,1.498874383E0,1.972850670E0
1.110443125E0,1.823665286E0,-8.570103183E-1,1.674023927E0,2.619652242E0
1.120414125E0,1.820021301E0,-1.440667983E0,1.786610895E0,2.929160334E0
1.130386125E0,2.145367981E0,-1.577662398E0,1.882245616E0,3.261053660E0
1.140357125E0,2.962502335E0,-1.510781946E0,1.841396967E0,3.801266232E0
1.150328125E0,3.546343895E0,-1.737130295E0,1.884635373E0,4.375617347E0
1.160299125E0,3.414578059E0,-2.221833774E0,1.964870866E0,4.522897983E0
1.170271125E0,2.824833151E0,-2.611764706E0,2.014745861E0,4.342832957E0
1.180242125E0,2.287013857E0,-2.908097794E0,2.352736561E0,4.384385303E0
1.190213125E0,1.867798900E0,-3.113980012E0,2.533752324E0,4.427803641E0
1.200184125E0,1.564897342E0,-3.261091572E0,2.641488442E0,4.478960049E0
1.210155125E0,1.498330300E0,-3.457481712E0,2.809738564E0,4.700404692E0
1.220127125E0,1.960023524E0,-3.826207131E0,2.548404862E0,4.997591476E0
1.230098125E0,2.807079250E0,-3.959776540E0,2.205500162E0,5.331393357E0
1.240069125E0,3.592753830E0,-4.289097573E0,1.886172606E0,5.904395411E0
1.250040125E0,4.551908866E0,-4.916329565E0,1.369835982E0,6.838612530E0
1.260012125E0,5.490289330E0,-5.600815154E0,7.258879691E-1,7.876504343E0
1.269983125E0,6.288064722E0,-6.146712377E0,-4.316297650E-2,8.793389224E0
1.279954125E0,6.580922518E0,-6.421578290E0,-4.487398875E-1,9.205790375E0
1.289925125E0,6.686263032E0,-6.430518098E0,-6.544174522E-1,9.299781640E0
1.299897125E0,6.792507525E0,-6.395785637E0,-7.422964257E-1,9.359232681E0
1.309868125E0,6.145662217E0,-6.457749166E0,-5.926153064E-1,8.934365187E0
1.319839125E0,5.406021597E0,-6.768278418E0,-8.516259098E-1,8.704017976E0
1.329810125E0,5.102908954E0,-7.120365000E0,-1.151054807E0,8.835394993E0
1.339781125E0,4.757596371E0,-7.220714915E0,-1.597741737E0,8.793533179E0
1.349753125E0,4.210477080E0,-7.280679281E0,-2.012319267E0,8.647880484E0
1.359724125E0,3.927560136E0,-7.062610297E0,-2.456901199E0,8.446452292E0
1.369695125E0,4.186507589E0,-6.602868288E0,-2.842313987E0,8.318861955E0
1.379666125E0,3.984139549E0,-6.520975694E0,-3.097480046E0,8.245657923E0
1.389638125E0,3.953950374E0,-6.914081663E0,-3.470976208E0,8.688263615E0
1.399609125E0,3.813585624E0,-7.539911494E0,-4.469782968E0,9.558904771E0
1.409580125E0,3.276665046E0,-7.847620633E0,-5.099836827E0,9.916149408E0
1.419551125E0,3.046099977E0,-7.842139453E0,-5.521121698E0,1.006283564E1
1.429522125E0,3.309675502E0,-7.587161089E0,-5.879902757E0,1.015343399E1
1.439494125E0,3.555850298E0,-7.705994638E0,-6.252247018E0,1.054120569E1
1.449465125E0,3.460799130E0,-8.094073756E0,-6.308448701E0,1.082994393E1
1.459432375E0,3.215394997E0,-8.285784076E0,-6.136372161E0,1.080037250E1
1.469403375E0,2.816340070E0,-8.668327636E0,-5.751441184E0,1.077732579E1
1.479375375E0,2.136922263E0,-9.174232827E0,-5.280116426E0,1.079873206E1
1.489346375E0,1.178157821E0,-9.770696186E0,-4.995297967E0,1.103664630E1
1.499317375E0,3.561012805E-2,-1.008380406E1,-4.676741073E0,1.111558723E1
1.509288375E0,-7.700262612E-1,-1.041577037E1,-4.617276644E0,1.141930193E1
1.519260375E0,-1.340774150E0,-1.091842977E1,-5.085335732E0,1.211901083E1
1.529231375E0,-1.994899242E0,-1.157082117E1,-6.041009921E0,1.320444343E1
1.539202375E0,-2.351626759E0,-1.274106653E1,-7.225695573E0,1.483494528E1
1.549173375E0,-2.286302251E0,-1.491779781E1,-8.057333946E0,1.710814133E1
1.559144375E0,-2.949399310E0,-1.766651659E1,-8.466582323E0,1.981130437E1
1.569116375E0,-5.182992420E0,-2.164422420E1,-8.702544957E0,2.389707389E1
1.579087375E0,-7.734754168E0,-2.580084374E1,-8.786692237E0,2.833224171E1
1.589058375E0,-9.709888067E0,-2.896146495E1,-8.396724468E0,3.167891034E1
1.599029375E0,-1.316606556E1,-3.212203470E1,-6.470868564E0,3.531348942E1
1.609001375E0,-2.077520165E1,-3.600628392E1,-2.508402305E0,4.164557081E1
1.618972375E0,-2.947505163E1,-4.104295386E1,2.424678363E0,5.058835632E1
1.628943375E0,-3.184501233E1,-4.903403476E1,6.086056870E0,5.878334342E1
1.638914375E0,-2.521854527E1,-5.753125533E1,7.685285554E0,6.328415267E1
1.648885375E0,-1.821207701E1,-6.093612642E1,7.136396896E0,6.399858915E1
1.658857375E0,-1.219510499E1,-6.028678611E1,3.909125327E0,6.163195945E1
1.668828375E0,-6.151898857E0,-5.932387131E1,-3.045350364E0,5.971969295E1
1.678799375E0,-1.546337695E0,-5.854657521E1,-1.299465794E1,5.999128073E1
1.688770375E0,-2.658810818E-1,-5.728083077E1,-2.204738972E1,6.137794115E1
1.698742375E0,-4.032232897E0,-5.508906046E1,-2.579363062E1,6.096207727E1
1.708713375E0,-1.618319960E1,-5.161197859E1,-1.474489097E1,5.606339352E1
1.718684375E0,-2.887986822E1,-5.311474108E1,1.026654124E0,6.046715246E1
1.728655375E0,-3.336275305E1,-6.574463801E1,-2.259031129E0,7.375997519E1
1.738627375E0,-3.386558787E1,-7.755843204E1,-1.222653261E1,8.550834182E1
1.748598375E0,-3.392547271E1,-7.829144367E1,-1.953025927E1,8.753238759E1
1.758569375E0,-3.153818788E1,-7.916211279E1,-2.712459723E1,8.942617721E1
1.768540375E0,-1.667260804E1,-7.993498372E1,-4.190505798E1,9.178023407E1
1.778512375E0,1.197906909E1,-7.067565578E1,-7.352452683E1,1.026859409E2
1.788483375E0,3.712917152E1,-2.786234277E1,-7.983763927E1,9.235222882E1
1.798454375E0,9.465314823E0,7.898853936E0,-5.317809683E1,5.458840592E1
1.808425375E0,-3.541694306E1,-3.310625967E0,-2.020376028E1,4.090858137E1
1.818397375E0,-5.208055574E1,-3.659242753E1,-1.015956351E0,6.365863811E1
1.828368375E0,-3.189727942E1,-4.998766886E1,-4.572163036E0,5.947359202E1
1.838339375E0,-8.359806318E0,-4.122805332E1,-3.335091594E1,5.368353879E1
1.848310375E0,9.606893456E0,-3.953484000E1,-5.093911843E1,6.519271250E1
1.858282375E0,3.105849166E1,-2.688566597E1,-5.261189456E1,6.674938493E1
1.868253375E0,3.250347430E1,-1.556889463E1,-5.042654683E1,6.198147261E1
1.878224375E0,2.616224845E1,-1.680628591E1,-4.265934880E1,5.278953050E1
1.888195375E0,2.243173188E1,-1.764734591E1,-3.445591340E1,4.474171858E1
1.898167375E0,1.458168582E1,-1.772580384E1,-2.533179180E1,3.418375870E1
1.908138375E0,8.896649712E0,-1.411894887E1,-2.023847169E1,2.623148547E1
1.918109375E0,7.229355930E0,-8.626635818E0,-2.005693670E1,2.299919873E1
1.928080375E0,6.552422020E0,-6.466246925E0,-2.139247116E1,2.328914781E1
1.938052375E0,5.472920761E0,-7.637449483E0,-2.200117099E1,2.392352443E1
1.948023375E0,4.733820423E0,-7.556677800E0,-2.068921484E1,2.252900454E1
1.957994375E0,4.637154254E0,-6.266320682E0,-1.783883988E1,1.946777293E1
1.967965375E0,4.127322657E0,-6.261056433E0,-1.455373145E1,1.637213240E1
1.977937375E0,3.099848168E0,-6.559644501E0,-1.207713157E1,1.408882896E1
1.987908375E0,2.408147700E0,-6.953647433E0,-1.013540106E1,1.252512445E1
1.997879375E0,2.862627214E0,-6.762124223E0,-9.363321841E0,1.189927538E1
2.007850375E0,4.224251951E0,-6.065651842E0,-9.071885503E0,1.170194614E1
2.017821375E0,4.474060791E0,-6.383746805E0,-8.671854091E0,1.166063877E1
2.027793375E0,4.210270089E0,-8.151121531E0,-7.981294999E0,1.216010799E1
2.037764375E0,4.296228252E0,-1.034424372E1,-7.796934044E0,1.364745895E1
2.047735375E0,4.380648597E0,-1.217763819E1,-7.637842416E0,1.502736140E1
2.057706375E0,3.607377132E0,-1.491736044E1,-6.894257264E0,1.682473166E1
2.067678375E0,2.192436898E0,-1.579721671E1,-5.265740461E0,1.679544158E1
2.077649375E0,3.201292098E-2,-1.362801430E1,-2.832687716E0,1.391933613E1
2.087620375E0,-2.311958079E0,-1.142440922E1,-7.128010234E-1,1.167777212E1
2.097591375E0,-2.958231529E0,-1.045912748E1,-3.350495499E-1,1.087459147E1
2.107563375E0,-2.323329159E0,-1.063367856E1,-3.641499728E-1,1.089061905E1
2.117534375E0,-2.775142051E0,-1.006487077E1,5.641452134E-2,1.044060437E1
2.127505375E0,-3.878038897E0,-8.574805514E0,4.417127037E-1,9.421336710E0
2.137476375E0,-4.233975286E0,-7.192390417E0,6.244300067E-1,8.369404965E0
2.147448375E0,-4.724281860E0,-5.756879094E0,1.539913943E0,7.604724252E0
2.157419375E0,-5.827929196E0,-3.735507753E0,2.927683920E0,7.515990289E0
2.167390375E0,-6.358486249E0,-2.462228890E0,3.419193851E0,7.627830955E0
2.177361375E0,-5.649579179E0,-2.034311230E0,3.350810080E0,6.876343161E0
2.187333375E0,-5.344284355E0,-1.398930265E0,4.171137598E0,6.922194018E0
2.197304375E0,-6.560228053E0,-6.533439034E-1,5.062842078E0,8.312389564E0
2.207275375E0,-6.984841159E0,-8.911484098E-1,5.342308581E0,8.838688391E0
2.217246375E0,-7.011479319E0,-2.177864175E0,6.667194092E0,9.917429691E0
2.227218375E0,-8.457464175E0,-3.084752119E0,8.116810654E0,1.212134527E1
2.237189375E0,-9.631147707E0,-3.214940668E0,8.486170496E0,1.323291122E1
2.247160375E0,-9.125855303E0,-3.190174202E0,8.305113217E0,1.274493437E1
2.257131375E0,-7.639824622E0,-2.105464097E0,7.716261764E0,1.106076828E1
2.267102375E0,-5.331179575E0,-2.695369072E-1,6.501305076E0,8.411961335E0
2.277074375E0,-2.305195189E0,8.226949100E-1,5.737209646E0,6.237493590E0
2.287045375E0,-7.573553449E-1,1.484491695E0,7.589882968E0,7.770690200E0
2.297016375E0,-1.479371288E0,1.502739831E0,8.784888371E0,9.034435793E0
2.306987375E0,-1.647271162E0,6.235080470E-1,8.862076296E0,9.035411492E0
2.316959375E0,-7.370014796E-1,3.204845743E-1,9.040670727E0,9.076321322E0
2.326930375E0,-3.102424452E-1,5.834299153E-1,8.622310048E0,8.647593388E0
2.336901375E0,3.511241305E-1,7.883992361E-1,7.505816379E0,7.555272399E0
2.346872375E0,1.681648697E0,6.666420798E-1,5.818563126E0,6.093277514E0
2.356844375E0,2.761929390E0,7.159938955E-1,4.330284775E0,5.185775491E0
2.366815375E0,2.802878318E0,1.547630222E0,3.765415676E0,4.942635065E0
2.376786375E0,1.992451305E0,2.344158403E0,4.087132405E0,5.115622359E0
2.386757375E0,9.931931403E-1,2.578160173E0,5.179578815E0,5.870381520E0
2.396729375E0,-1.481345308E-1,2.575724807E0,6.010480438E0,6.540808606E0
2.406700375E0,-1.004402545E0,2.333053371E0,6.095242261E0,6.603328004E0
2.416671375E0,-1.436155102E0,1.490248863E0,5.302866188E0,5.692431199E0
2.426642375E0,-1.326007007E0,4.516363057E-1,3.872613266E0,4.118179627E0
2.436613375E0,-7.054484421E-1,-3.824789473E-1,2.454174643E0,2.582038115E0
2.446585375E0,-2.589614868E-2,-3.160610095E-1,1.292417677E0,1.330754908E0
2.456556375E0,2.323601639E-1,2.421849480E-1,4.502420372E-1,5.615716222E-1
2.466527500E0,1.687459660E-1,6.305628589E-1,-1.259548724E-1,6.647927120E-1
2.476498500E0,1.634565747E-1,1.139308920E0,-1.726337796E-1,1.163849341E0
2.486470500E0,1.670455956E-1,1.821025560E0,9.723101020E-2,1.831254267E0
2.496441500E0,8.852684498E-4,2.015041438E0,4.010616910E-1,2.054566441E0
2.506412500E0,-5.172435272E-1,1.851617900E0,5.783896154E-1,2.007626524E0
2.516383500E0,-1.079880159E0,1.761794143E0,1.080413425E-1,2.069234808E0
2.526355500E0,-8.024040484E-1,2.189666487E0,-8.455003667E-1,2.480597196E0
2.536326500E0,-1.737003118E-1,3.038794759E0,-2.160004731E0,3.732300339E0
2.546297500E0,3.926457936E-1,3.908749643E0,-3.413131458E0,5.204033132E0
2.556268500E0,8.830827606E-1,4.742834783E0,-4.542431114E0,6.626310992E0
2.566240500E0,1.455066459E0,5.180809654E0,-5.666295199E0,7.814403902E0
2.576211500E0,1.984031899E0,5.362421833E0,-6.394236125E0,8.577773961E0
2.586182500E0,1.986613153E0,5.389170506E0,-6.475295491E0,8.655590232E0
2.596153500E0,1.577490490E0,5.210186065E0,-6.418220819E0,8.415941633E0
2.606124500E0,1.371922853E0,4.861225405E0,-6.541055617E0,8.264326551E0
2.616096500E0,1.420495673E0,4.475006286E0,-6.986546207E0,8.417560046E0
2.626067500E0,1.393124711E0,4.059443208E0,-7.566166077E0,8.698663387E0
2.636038500E0,1.131895820E0,3.754709424E0,-8.055152349E0,8.959046288E0
2.646009500E0,7.797516426E-1,3.487409223E0,-8.307143371E0,9.043155793E0
2.655981500E0,8.276067904E-1,3.196018786E0,-7.767961675E0,8.440420467E0
2.665952500E0,9.273121961E-1,2.818986813E0,-6.625727978E0,7.259949435E0
2.675923500E0,6.739990465E-1,2.468072305E0,-5.392687021E0,5.968813025E0
2.685894500E0,2.926137843E-1,2.211529519E0,-3.859088071E0,4.457470850E0
2.695866500E0,-1.500623943E-1,1.813345827E0,-2.376440588E0,2.993027177E0
2.705837500E0,-6.209938905E-1,1.007185527E0,-1.704844016E0,2.075222691E0
2.715808500E0,-1.159873431E0,-1.754302105E-1,-2.003549028E0,2.321699990E0
2.725779500E0,-1.465555340E0,-1.188587792E0,-2.549321705E0,3.171692695E0
2.735751500E0,-1.159393082E0,-1.837190480E0,-2.887174995E0,3.613203652E0
2.745722500E0,-4.852722676E-1,-1.791965191E0,-2.466397077E0,3.087028176E0
2.755693500E0,-1.140060872E-2,-1.143328881E0,-1.239143111E0,1.686062440E0
2.765664500E0,-1.464087251E-1,-6.117611369E-1,-4.012944102E-2,6.303154571E-1
2.775635500E0,-2.403585702E-1,-5.251840460E-1,1.071951334E0,1.217649452E0
2.785607500E0,-1.823424965E-2,-7.104618448E-1,1.708725398E0,1.850629895E0
2.795578500E0,6.519236147E-2,-1.151344536E0,1.904428198E0,2.226362739E0
2.805549500E0,-3.679641116E-1,-1.708469582E0,1.762829685E0,2.482304252E0
2.815520500E0,-9.315558860E-1,-1.900164116E0,1.299088765E0,2.483153571E0
2.825492500E0,-8.713973925E-1,-1.638283699E0,8.706925106E-1,2.049734700E0
2.835463500E0,-1.895605919E-1,-1.148812107E0,2.701355159E-1,1.195272217E0
2.845434500E0,6.806626797E-1,-9.717935005E-1,-1.111228251E-1,1.191651196E0
2.855405500E0,1.249809601E0,-9.905186239E-1,-2.120024979E-1,1.608756117E0
2.865377500E0,1.264558910E0,-9.573605257E-1,2.074808460E-1,1.599592672E0
2.875348500E0,8.770232910E-1,-9.497296169E-1,8.039266634E-1,1.522318718E0
2.885319500E0,3.819392493E-1,-1.148946301E0,1.268102615E0,1.753293882E0
2.895290500E0,-2.107307285E-2,-1.271218889E0,1.658083833E0,2.089421818E0
2.905262500E0,-4.460212246E-1,-1.056499482E0,2.041855892E0,2.341858572E0
2.915233500E0,-9.749056810E-1,-8.452968836E-1,2.046341291E0,2.419190069E0
2.925204500E0,-9.414540526E-1,-4.442451328E-1,2.018448318E0,2.271084121E0
2.935175500E0,-3.966549370E-1,-1.822167814E-2,1.914586565E0,1.955328332E0
2.945147500E0,2.904130751E-1,4.239816070E-2,1.559934810E0,1.587303994E0
2.955118500E0,9.792180026E-1,-3.197611275E-1,9.559437454E-1,1.405326837E0
2.965089500E0,1.502677120E0,-7.770411658E-1,4.662932289E-1,1.754782287E0
2.975060500E0,1.534056203E0,-1.151572285E0,3.097574186E-1,1.943038039E0
2.985031500E0,1.389593139E0,-9.471226358E-1,6.053499573E-1,1.787304940E0
2.995003500E0,9.066990799E-1,-3.503096133E-1,8.606715524E-1,1.298297180E0
3.004974500E0,7.116231018E-1,2.323844299E-1,1.165037838E0,1.384818806E0
3.014945500E0,7.827030247E-1,3.352392921E-1,1.411372263E0,1.648326749E0
3.024916500E0,7.270518574E-1,7.001602203E-2,1.348073815E0,1.533235030E0
3.034888500E0,5.837076581E-1,-3.292339092E-1,9.938787264E-1,1.198709523E0
3.044859500E0,6.337902296E-1,-5.144058734E-1,6.158720219E-1,1.022546725E0
3.054830500E0,7.527740514E-1,-3.795541701E-1,3.032459593E-1,8.959287094E-1
3.064801500E0,8.598108423E-1,-2.553737815E-1,1.091020274E-1,9.035450764E-1
3.074773500E0,7.416000223E-1,-2.962949355E-1,-5.865342021E-3,7.986211143E-1
3.084744500E0,1.349664842E0,-1.731583187E0,-4.876683104E-1,2.248954402E0
3.094715500E0,3.155431216E0,-2.726078357E0,-1.354251398E0,4.384318215E0
3.104686500E0,3.704295316E0,5.233215617E-1,-4.311187184E-1,3.765837569E0
3.114657500E0,1.721938936E0,2.712654904E-2,3.322002017E-1,1.753900374E0
3.124629500E0,7.465572917E-1,-8.004370451E-2,1.127122153E0,1.354311313E0
3.134600500E0,4.484814405E-1,-7.816198280E-1,1.327368824E0,1.604360668E0
3.144571500E0,2.204669273E-1,-7.887566471E-1,1.042707655E0,1.325889124E0
3.154542500E0,3.834644955E-1,-5.183482124E-1,7.246448511E-1,9.699690968E-1
3.164514500E0,8.517159569E-1,-2.413765705E-1,4.684338945E-1,1.001555307E0
3.174485500E0,1.041980261E0,-1.907507926E-3,9.870918632E-2,1.046647031E0
3.184456500E0,1.051858547E0,9.783078834E-2,-2.487487400E-1,1.085289456E0
