sep=,
DeviceTag:,RW2
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Extended(Euler)
StartTime: ,2024-04-30_18:06:59_719 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
1,516314019,-149.615250,-8.144583,63.420132,0.087258,0.002716,0.593557,0
2,516330686,-149.611221,-8.082924,63.362141,0.097179,-0.054051,0.390583,0
3,516347353,-149.697403,-7.937291,63.394455,0.112456,-0.061513,0.122981,0
4,516364020,-149.802658,-7.805748,63.432625,-0.041345,-0.143841,0.102741,0
5,516380687,-149.937347,-7.644518,63.471008,0.016963,-0.236337,-0.017357,0
6,516397354,-150.130173,-7.471933,63.521397,0.008688,-0.136936,-0.049365,0
7,516414021,-150.319504,-7.344081,63.581543,-0.104862,-0.059842,0.087948,0
8,516430688,-150.476349,-7.267067,63.639538,-0.193349,-0.108263,0.133116,0
9,516447355,-150.592087,-7.167540,63.716843,-0.415474,-0.129074,0.220951,0
10,516464022,-150.632156,-7.051116,63.779926,-0.423218,-0.043802,0.205005,0
11,516480689,-150.601486,-6.958939,63.807354,-0.329189,0.044828,0.209270,0
12,516497356,-150.531219,-6.914531,63.829655,-0.254477,-0.006433,0.281137,0
13,516514023,-150.439224,-6.917654,63.846012,-0.126746,0.064670,0.205462,0
14,516530690,-150.327744,-6.985343,63.858105,-0.192038,-0.041726,0.262115,0
15,516547357,-150.216797,-7.082517,63.857708,-0.161828,-0.148607,0.254659,0
16,516564024,-150.102112,-7.179133,63.869900,-0.196526,-0.061865,0.410762,0
17,516580691,-149.977173,-7.269539,63.880371,-0.143299,-0.166552,0.553669,0
18,516597358,-149.860413,-7.329653,63.915321,-0.172198,-0.166653,0.617070,0
19,516614025,-149.735382,-7.400981,63.953049,-0.200422,-0.621494,0.576004,0
20,516630692,-149.642029,-7.445911,64.024292,-0.338723,-1.405186,0.663924,0
21,516647359,-149.556320,-7.403800,64.192680,-0.617353,-2.053558,0.777171,0
22,516664026,-149.429642,-7.252769,64.505356,-0.902276,-2.605586,0.775991,0
23,516680693,-149.268631,-6.955988,64.979950,-0.886880,-2.968157,0.665913,0
24,516697360,-149.062943,-6.564663,65.674812,-0.883363,-3.087179,0.578655,0
25,516714027,-148.800064,-6.121376,66.454300,-0.894643,-3.376526,0.286016,0
26,516730694,-148.546036,-5.601041,67.351921,-0.785061,-3.318123,0.187516,0
27,516747361,-148.242935,-5.100457,68.269318,-0.255473,-3.164372,0.158515,0
28,516764028,-148.023315,-4.594659,69.259956,0.172109,-3.113600,0.163697,0
29,516780695,-147.822876,-4.161094,70.234528,0.442953,-2.488926,0.434966,0
30,516797362,-147.611557,-3.757771,71.229759,0.855907,-2.529121,0.730149,0
31,516814029,-147.413864,-3.303095,72.358704,0.840200,-2.137089,0.962539,0
32,516830696,-147.104614,-2.816198,73.579178,0.894423,-1.535101,1.093670,0
33,516847363,-146.754974,-2.312657,74.949814,1.704876,-1.421766,0.724573,0
34,516864030,-146.503128,-1.832283,76.414093,1.968969,-0.583959,0.631926,0
35,516880697,-146.334778,-1.430334,77.892998,2.264818,-0.230698,0.621376,0
36,516897364,-146.259033,-1.081818,79.375488,2.478825,0.057884,0.802496,0
37,516914031,-146.196793,-0.727848,80.897934,2.377808,0.655255,0.674429,0
38,516930698,-146.152695,-0.367439,82.519119,1.771603,1.186481,0.606445,0
39,516947365,-146.111496,-0.075890,84.139442,1.810401,1.906800,0.277328,0
40,516964032,-146.193466,0.158420,85.787964,2.042458,2.468595,0.326265,0
41,516980699,-146.294952,0.256638,87.291878,1.557143,3.175201,0.854481,0
42,516997366,-146.388702,0.198535,88.580200,1.693478,2.812250,0.810452,0
43,517014033,-146.623322,0.082340,89.745186,1.260051,1.907237,1.195641,0
44,517030700,-146.784912,-0.068713,90.814194,0.395956,0.754884,1.831209,0
45,517047367,-146.811417,-0.133103,91.903923,0.394662,-0.800394,1.593666,0
46,517064034,-146.685776,-0.107231,93.087799,0.510313,-2.342103,1.589459,0
47,517080701,-146.487869,0.035426,94.462341,1.446181,-3.486571,0.901706,0
48,517097368,-146.292923,0.212945,96.076897,0.957165,-3.456544,0.775424,0
49,517114035,-146.022888,0.413362,97.774620,1.495520,-3.231192,0.156011,0
50,517130702,-145.930511,0.628393,99.624115,1.571115,-2.545273,0.222175,0
51,517147369,-145.738342,0.806783,101.400375,1.023738,-1.805982,0.962170,0
52,517164036,-145.459869,1.007609,103.141296,1.319559,-1.773678,1.278210,0
53,517180703,-144.990036,1.239809,104.889824,1.300052,-1.264572,1.221426,0
54,517197370,-144.389877,1.400837,106.666756,1.381926,-0.495099,0.908723,0
55,517214037,-143.709213,1.504428,108.407059,0.944376,0.266694,0.900405,0
56,517230704,-142.993439,1.561206,109.930550,1.140334,1.484765,0.223845,0
57,517247371,-142.356857,1.650815,111.266823,1.331924,1.820523,0.467495,0
58,517264038,-141.714935,1.772613,112.499870,1.445811,2.031008,0.355098,0
59,517280705,-141.085953,1.960230,113.734917,1.304816,2.253583,0.024104,0
60,517297372,-140.490143,2.175391,115.099823,1.195170,2.271841,-0.502089,0
61,517314039,-139.987228,2.529891,116.618530,-0.175847,2.833269,-0.671324,0
62,517330706,-139.542694,2.910220,117.874313,-0.507299,4.435036,-1.583498,0
63,517347373,-139.405029,3.206180,119.004547,0.751603,4.452216,-1.627028,0
64,517364040,-139.455994,3.520938,120.069862,-0.806631,4.761504,-1.203275,0
65,517380707,-139.451050,3.611653,120.940742,-1.267686,4.071177,-1.155445,0
66,517397374,-139.642258,3.720232,121.881950,-1.937229,3.059387,-0.605990,0
67,517414041,-139.788956,3.787669,122.737000,-3.904861,3.759792,-0.414964,0
68,517430708,-140.003204,3.824607,123.367561,-4.837550,4.776107,-0.649410,0
69,517447375,-140.100052,3.732080,123.448647,-4.913795,5.301666,-0.261533,0
70,517464042,-140.301193,3.542569,123.199371,-3.107952,4.778064,-0.352358,0
71,517480709,-140.679504,3.336272,122.758255,-3.337074,4.291812,0.389739,0
72,517497376,-141.059769,3.075434,122.207222,-3.182252,3.803995,0.581410,0
73,517514043,-141.342804,2.811208,121.784431,-3.344475,3.043329,0.942352,0
74,517530710,-141.354553,2.392412,121.559395,-2.848598,2.990823,0.155697,0
75,517547377,-141.358536,1.935296,121.752548,-1.452597,3.235522,-0.736054,0
76,517564044,-141.376755,1.464834,122.173370,-2.869791,4.939887,-0.712953,0
77,517580711,-141.313492,0.928156,122.246086,-2.409859,6.594440,-0.409059,0
78,517597378,-141.227844,0.407404,122.215141,-1.658647,5.781884,0.839526,0
79,517614045,-141.003265,-0.085548,122.083061,-3.361089,6.077431,0.619217,0
80,517630712,-140.600296,-0.647425,121.786606,-3.512988,5.961675,0.027337,0
81,517647379,-140.171326,-1.228046,121.500587,-2.457378,6.093174,-1.013195,0
