"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.935007083E-1,2.480084240E0,5.715232301E-1,-5.807542294E-1,2.610504188E0
4.034717083E-1,2.322427811E0,6.308070532E-1,-6.913127983E-1,2.503897334E0
4.134437083E-1,2.281789370E0,7.689947393E-1,-8.521258467E-1,2.554218882E0
4.234147083E-1,2.291223267E0,8.385745590E-1,-7.761827946E-1,2.560345891E0
4.333867083E-1,1.917389721E0,7.771156447E-1,-6.807252449E-1,2.177998835E0
4.433577083E-1,1.623818564E0,8.229785000E-1,-6.722391808E-1,1.940614814E0
4.533297083E-1,1.471720060E0,9.633708056E-1,-4.032228220E-1,1.804614055E0
4.633007083E-1,9.381410202E-1,8.004665004E-1,-3.566041410E-2,1.233745054E0
4.732725000E-1,2.720297214E-1,6.180632660E-1,1.108620393E-1,6.843191959E-1
4.832435000E-1,-2.224118574E-1,6.061459827E-1,5.208114982E-2,6.477595486E-1
4.932155000E-1,-3.677620172E-1,6.824612832E-1,5.196186662E-2,7.769828440E-1
5.031865000E-1,-4.284242483E-1,6.834511437E-1,4.456864715E-2,8.078608585E-1
5.131585000E-1,-3.774086074E-1,6.234981067E-1,-5.262026310E-2,7.307229558E-1
5.231295000E-1,-1.345517412E-1,6.072395582E-1,-2.803225350E-1,6.822204744E-1
5.331015000E-1,5.611061230E-2,5.339781853E-1,-4.948872828E-1,7.302017022E-1
5.430725000E-1,2.026697570E-1,2.602462663E-1,-7.808307463E-1,8.476436774E-1
5.530445000E-1,4.504988761E-1,2.120394085E-1,-8.222723025E-1,9.612708711E-1
5.630155000E-1,4.010274848E-1,1.239403604E-1,-3.192030108E-1,5.273279991E-1
5.729875000E-1,-4.909385119E-1,-3.688210210E-1,1.886218214E-1,6.423610819E-1
5.829585000E-1,-1.363358290E0,-8.444760807E-1,2.253546149E-1,1.619466079E0
5.929305000E-1,-1.218452153E0,-9.600942452E-1,3.604592103E-1,1.592588287E0
6.029015000E-1,-9.529259974E-1,-1.095536079E0,1.132348394E-1,1.456396026E0
6.128735000E-1,-1.131333025E0,-1.322795132E0,1.591845989E-1,1.747867590E0
6.228445000E-1,-1.707060696E0,-1.609672249E0,4.451765943E-1,2.388154763E0
6.328165000E-1,-2.200090903E0,-1.692917304E0,5.035470092E-1,2.821334537E0
6.427875000E-1,-2.409073168E0,-1.876415649E0,4.153803527E-1,3.081738155E0
6.527595000E-1,-2.315349171E0,-1.914011492E0,1.307735628E-1,3.006889340E0
6.627305000E-1,-1.973261036E0,-1.728049861E0,-8.760941684E-2,2.624422003E0
6.727025000E-1,-1.770112976E0,-1.510787500E0,-1.047002435E-1,2.329536641E0
6.826735000E-1,-1.611571717E0,-1.293046984E0,-1.843744040E-2,2.066270515E0
6.926455000E-1,-1.414291339E0,-1.182562090E0,3.852145672E-3,1.843553071E0
7.026165000E-1,-1.271139952E0,-1.060517543E0,-6.743009090E-2,1.656816542E0
7.125885000E-1,-1.035871090E0,-8.731438096E-1,-1.558850151E-1,1.363711541E0
7.225595000E-1,-8.715241309E-1,-8.034979163E-1,-2.529844630E-1,1.212090900E0
7.325315000E-1,-7.233866765E-1,-7.141431056E-1,-1.717537737E-1,1.030916106E0
7.425025000E-1,-5.589128324E-1,-6.435134183E-1,-3.373492599E-2,8.530129653E-1
7.524745000E-1,-5.289981848E-1,-6.376523155E-1,7.116002977E-2,8.315667771E-1
7.624455000E-1,-7.271573997E-1,-6.325773709E-1,1.940041834E-1,9.831325634E-1
7.724175000E-1,-9.736349349E-1,-6.442837889E-1,2.266152745E-1,1.189294358E0
7.823885000E-1,-1.142036061E0,-5.786941092E-1,3.006433636E-1,1.315112037E0
7.923605000E-1,-1.174470859E0,-5.077046719E-1,2.438645607E-1,1.302542036E0
8.023315000E-1,-1.104167008E0,-4.196150525E-1,8.171425402E-2,1.184034962E0
8.123035000E-1,-1.052434352E0,-3.445824118E-1,-9.519208610E-2,1.111492977E0
8.222745000E-1,-9.444766246E-1,-2.268598343E-1,-2.231677562E-1,9.966470419E-1
8.322465000E-1,-8.166104436E-1,-1.646634400E-1,-2.974192089E-1,8.845478228E-1
8.422175000E-1,-8.788702802E-1,-1.873775339E-1,-4.172912228E-1,9.907851807E-1
8.521895000E-1,-9.468574646E-1,-6.878196716E-2,-4.988598812E-1,1.072441699E0
8.621605000E-1,-8.090187111E-1,1.648906043E-1,-5.281789899E-1,9.801393940E-1
8.721325000E-1,-6.220925823E-1,2.563805258E-1,-5.080446875E-1,8.431130170E-1
8.821035000E-1,-5.701473802E-1,2.914411618E-1,-5.098269188E-1,8.184921949E-1
8.920755000E-1,-3.549821234E-1,4.291426519E-1,-7.616033471E-1,9.435122584E-1
9.020465000E-1,1.871734661E-1,6.125130889E-1,-9.283606750E-1,1.127856256E0
9.120185000E-1,3.759055075E-1,6.026551218E-1,-1.004534107E0,1.230279204E0
9.219895000E-1,3.034596750E-1,5.624841656E-1,-1.115681491E0,1.285776575E0
9.319615000E-1,4.676816502E-1,6.151073523E-1,-1.320626984E0,1.530078041E0
9.419325000E-1,7.174352342E-1,6.903661340E-1,-1.549341994E0,1.841678400E0
9.519045000E-1,6.713042110E-1,6.888660309E-1,-1.520536271E0,1.799226585E0
9.618755000E-1,3.230460933E-1,8.434006315E-1,-1.683133305E0,1.910136415E0
9.718475000E-1,3.767641711E-1,1.105347122E0,-1.821511171E0,2.163711267E0
9.818185000E-1,4.095661739E-1,1.254640863E0,-1.892268328E0,2.307064709E0
9.917905000E-1,1.348034638E-1,1.332480752E0,-2.045589339E0,2.445017929E0
1.001761500E0,-5.792953491E-2,1.404969269E0,-2.173252183E0,2.588497543E0
1.011733500E0,-1.468843961E-1,1.422950335E0,-2.278849974E0,2.690635591E0
1.021704500E0,-3.193222940E-1,1.305554909E0,-2.504962388E0,2.842758680E0
1.031676500E0,-5.361844128E-1,1.272661105E0,-2.563918110E0,2.912187508E0
1.041647500E0,-8.113742620E-1,1.276027932E0,-2.830582134E0,3.209169782E0
1.051619500E0,-7.037048024E-1,1.233606967E0,-3.305476617E0,3.597660665E0
1.061590500E0,-5.756776768E-1,1.066929453E0,-3.561418601E0,3.762106551E0
1.071562500E0,-7.073476177E-1,1.092450503E0,-3.486129853E0,3.721140968E0
1.081533500E0,-7.725417334E-1,1.223300080E0,-3.272750920E0,3.578293224E0
1.091505500E0,-6.830015659E-1,1.197680212E0,-3.198625183E0,3.483121027E0
1.101476500E0,-4.015364850E-1,1.145769801E0,-2.863808936E0,3.110533975E0
1.111448500E0,-2.108201909E-1,1.213815896E0,-2.452034269E0,2.744133058E0
1.121419500E0,-5.369737870E-1,1.059928874E0,-2.359948224E0,2.642185778E0
1.131391500E0,-6.696243060E-1,7.198893106E-1,-2.276020214E0,2.479295333E0
1.141362500E0,-5.703783453E-1,6.785351703E-1,-1.877631578E0,2.076352999E0
1.151334500E0,-7.865393829E-1,6.923498020E-1,-1.320728726E0,1.685917203E0
1.161305500E0,-1.160584599E0,4.416030684E-1,-1.145395871E0,1.689349456E0
1.171277500E0,-1.380244610E0,-2.115107471E-1,-1.366916467E0,1.954040073E0
1.181248500E0,-1.408550981E0,-8.577982306E-1,-1.406361199E0,2.167414472E0
1.191220500E0,-1.199243465E0,-1.145251738E0,-1.358584185E0,2.143720462E0
1.201191500E0,-1.367777177E0,-1.450541299E0,-1.071370121E0,2.263342308E0
1.211163500E0,-1.966498731E0,-1.551369224E0,-5.939894021E-1,2.574235253E0
1.221134500E0,-2.046582781E0,-1.570925236E0,-2.976781674E-1,2.597098279E0
1.231106500E0,-1.622011190E0,-1.552888623E0,5.962537363E-2,2.246316665E0
1.241077500E0,-1.619412103E0,-1.728974306E0,3.402589805E-1,2.393245471E0
1.251049500E0,-2.024305474E0,-2.157203038E0,7.323660994E-1,3.047572428E0
1.261020500E0,-2.216342654E0,-2.438821316E0,1.006466027E0,3.445721700E0
1.270992500E0,-2.161658909E0,-2.776768746E0,1.332303289E0,3.762744472E0
1.280963500E0,-2.136348066E0,-2.765844393E0,1.680347399E0,3.877814545E0
1.290935500E0,-1.988364978E0,-3.112595391E0,1.493788183E0,3.984124558E0
1.300906500E0,-1.594253288E0,-3.284829806E0,1.602109022E0,3.987292781E0
1.310877500E0,-9.449930799E-1,-3.312728626E0,1.798502670E0,3.886102768E0
1.320849500E0,1.782593858E-1,-3.580120336E0,1.724143629E0,3.977651227E0
1.330820500E0,1.303171876E0,-3.962087652E0,1.778598163E0,4.534292329E0
1.340792500E0,1.490721318E0,-4.364758497E0,2.244551377E0,5.129461732E0
1.350763500E0,1.025334992E0,-4.691758769E0,2.605885915E0,5.463932064E0
1.360735500E0,1.121284878E0,-5.018552928E0,2.618858840E0,5.770751675E0
1.370706500E0,1.416068746E0,-5.130956878E0,2.597359505E0,5.922689050E0
1.380678500E0,1.665232639E0,-5.274636415E0,2.689813048E0,6.150600238E0
1.390649500E0,1.778458123E0,-5.576087279E0,2.654643800E0,6.426725165E0
1.400621500E0,1.723662695E0,-5.813897048E0,2.571598720E0,6.586769462E0
1.410592500E0,1.546241215E0,-6.031728051E0,2.548654538E0,6.728168036E0
1.420564500E0,1.389944556E0,-6.221356178E0,2.574917892E0,6.875130596E0
1.430535500E0,1.456899853E0,-6.009666506E0,2.688613492E0,6.742943808E0
1.440507500E0,1.610627831E0,-5.710862092E0,2.629788748E0,6.490289416E0
1.450478500E0,1.180628854E0,-5.922590940E0,2.654161697E0,6.596631129E0
1.460450500E0,4.212872100E-1,-5.868776675E0,2.865073105E0,6.544361426E0
1.470421750E0,1.570807707E-1,-5.505502031E0,3.013527478E0,6.278262088E0
1.480393750E0,1.500395536E-2,-5.227707247E0,3.163239588E0,6.110256367E0
1.490364750E0,-8.846954226E-2,-4.908965582E0,3.305777164E0,5.918946916E0
1.500336750E0,9.504649043E-3,-4.647955523E0,3.313839889E0,5.708337384E0
1.510307750E0,-1.037296057E-2,-4.602052541E0,3.191310900E0,5.600308960E0
1.520279750E0,-2.425372428E-1,-4.546413945E0,3.013736808E0,5.459973775E0
1.530250750E0,-3.611140984E-1,-4.508693557E0,2.775963292E0,5.307041849E0
1.540222750E0,-3.677676451E-1,-4.458051699E0,2.467379994E0,5.108565555E0
1.550193750E0,-3.520251864E-1,-4.337725649E0,2.065295041E0,4.817180622E0
1.560165750E0,-2.362672734E-1,-4.285940076E0,1.673954346E0,4.607301565E0
1.570136750E0,-2.278303260E-1,-4.354612408E0,1.334850336E0,4.560304957E0
1.580108750E0,-1.600558341E-2,-4.393263673E0,1.058259494E0,4.518952869E0
1.590079750E0,1.413827509E-1,-4.569218086E0,8.453723127E-1,4.648913567E0
1.600051750E0,4.796003222E-2,-4.908925821E0,8.139452827E-1,4.976179237E0
1.610022750E0,-2.045701021E-1,-5.159248631E0,7.479559457E-1,5.217195938E0
1.619994750E0,-3.628507215E-1,-5.336277178E0,6.082665485E-1,5.383075604E0
1.629965750E0,-5.305763483E-1,-5.438953700E0,3.926604116E-1,5.478860357E0
1.639937750E0,-7.542785400E-1,-5.569579328E0,1.968763357E-1,5.623869691E0
1.649908750E0,-1.115397901E0,-5.950345334E0,2.371490335E-1,6.058627050E0
1.659880750E0,-1.952762452E0,-6.728522029E0,6.386194450E-1,7.035206087E0
1.669851750E0,-3.078933263E0,-7.867904624E0,1.208486744E0,8.534880984E0
1.679822750E0,-4.701426263E0,-9.201904775E0,2.051147118E0,1.053497342E1
1.689794750E0,-6.977978867E0,-1.097773574E1,3.191938307E0,1.339370529E1
1.699765750E0,-9.696690316E0,-1.271602642E1,4.859349033E0,1.671336004E1
1.709737750E0,-1.283633288E1,-1.456044172E1,6.676097648E0,2.052676752E1
1.719708750E0,-1.696916946E1,-1.647133752E1,9.674615323E0,2.555104408E1
1.729680750E0,-2.223794580E1,-1.799294442E1,1.393627951E1,3.181968210E1
1.739651750E0,-2.673115213E1,-2.021254280E1,1.843747782E1,3.824973162E1
1.749623750E0,-2.906346378E1,-2.443219065E1,2.053135873E1,4.316426251E1
1.759594750E0,-2.805974945E1,-3.050735650E1,1.949121858E1,4.580344902E1
1.769566750E0,-2.348954699E1,-3.256837138E1,1.767727196E1,4.387417892E1
1.779537750E0,-1.911459825E1,-3.124716260E1,1.383721833E1,3.915637429E1
1.789509750E0,-1.409819827E1,-3.216250912E1,4.871459202E0,3.545302952E1
1.799480750E0,-8.493024017E0,-3.068298347E1,-2.432660397E0,3.192952815E1
1.809452750E0,-7.131458337E0,-2.501522354E1,-3.338053794E0,2.622521134E1
1.819423750E0,-8.245209662E0,-1.647491368E1,4.724091825E0,1.901902486E1
1.829395750E0,-6.898946730E0,-8.294022219E0,1.747426715E1,2.053621881E1
1.839366750E0,-1.219953017E1,-1.649998186E1,1.395469123E1,2.481554644E1
1.849338750E0,-1.687313713E1,-3.411733857E1,2.573757512E0,3.814865365E1
1.859309750E0,-1.448157915E1,-4.903725307E1,-1.458931293E1,5.317157488E1
1.869281750E0,-1.228355699E1,-6.583952195E1,-2.710257428E1,7.225149102E1
1.879252750E0,-1.061563405E1,-7.637894573E1,-3.529570221E1,8.480696688E1
1.889224750E0,-6.360992950E0,-7.665556581E1,-3.884384880E1,8.617065968E1
1.899195750E0,-1.271533645E1,-6.998879505E1,-4.779842454E1,8.570181213E1
1.909167750E0,-1.753998167E1,-4.576549267E1,-5.749619542E1,7.555093490E1
1.919138750E0,-6.857024533E0,-1.055274140E1,-4.945130610E1,5.102754954E1
1.929110750E0,1.653610596E1,1.487198605E1,-3.820662158E1,4.420819722E1
1.939081750E0,1.813739169E1,1.439406855E1,-3.135580386E1,3.897872013E1
1.949053750E0,-2.531995236E0,-2.413222644E0,-1.769922708E1,1.804154324E1
1.959024750E0,-1.285169352E1,-1.305239568E1,-4.492780067E0,1.886043828E1
1.968996750E0,-6.652905836E0,-1.879859601E1,-5.598310207E0,2.071206038E1
1.978967750E0,6.660663922E0,-1.357134309E1,-1.780390627E1,2.335647396E1
1.988939750E0,2.139920247E1,-4.355433649E0,-2.451940071E1,3.283438259E1
1.998910750E0,3.180613302E1,-2.549824566E-3,-2.294141028E1,3.921655786E1
2.008882750E0,2.911314640E1,1.267145719E-1,-2.014483906E1,3.540347286E1
2.018853750E0,1.901737894E1,6.150354315E-1,-1.619480866E1,2.498621215E1
2.028824750E0,1.115484323E1,3.304526152E-1,-1.305469247E1,1.717453702E1
2.038796750E0,6.379470152E0,-1.222044683E-1,-1.101852358E1,1.273265233E1
2.048767750E0,2.568175467E0,-1.317947790E-1,-8.865636081E0,9.231056180E0
2.058739750E0,-1.788665022E0,-1.344652609E0,-6.908336189E0,7.261716196E0
2.068710750E0,-3.498586761E0,-2.201926783E0,-5.231821933E0,6.667874595E0
2.078682750E0,-1.423959564E0,-2.421375417E0,-4.864968207E0,5.617707309E0
2.088653750E0,1.145123391E0,-1.675079788E0,-5.711826882E0,6.061531672E0
2.098625750E0,2.696752816E0,3.323688939E-2,-6.210196767E0,6.770533533E0
2.108596750E0,4.041131775E0,8.780395371E-1,-5.862991440E0,7.174703344E0
2.118568750E0,4.444251101E0,-3.206306085E-2,-4.531862272E0,6.347453942E0
2.128539750E0,3.029060022E0,-1.206783450E0,-3.045034615E0,4.461363773E0
2.138511750E0,1.256021098E0,-2.191381329E0,-1.752498239E0,3.074246446E0
2.148482750E0,-3.746691138E-1,-3.142184933E0,-4.831659544E-1,3.201117374E0
2.158454750E0,-1.871121288E0,-3.237101616E0,4.932605875E-1,3.771369480E0
2.168425750E0,-2.556497993E0,-2.716553242E0,1.042239878E0,3.873190864E0
2.178397750E0,-2.091730887E0,-2.406383449E0,8.443127972E-1,3.298315253E0
2.188368750E0,-1.269784275E0,-2.092179661E0,7.468227553E-1,2.558771593E0
2.198340750E0,-7.076961118E-1,-1.410076081E0,6.747593307E-1,1.715939537E0
2.208311750E0,-2.198518002E-1,-1.146346044E0,9.561215007E-1,1.508844721E0
2.218283750E0,-1.002861804E-1,-1.334362386E0,9.614535767E-1,1.647717596E0
2.228254750E0,-2.315895009E-1,-1.661787752E0,5.550796902E-1,1.767282007E0
2.238226750E0,-4.398398405E-1,-1.886555891E0,3.169851619E-1,1.962914111E0
2.248197750E0,-6.121046609E-1,-1.694359082E0,1.591378212E-2,1.801604302E0
2.258169750E0,-7.154384100E-1,-1.387332313E0,1.851520836E-2,1.561052811E0
2.268140750E0,-1.040231944E0,-1.581703994E0,4.282430577E-1,1.940943620E0
2.278112750E0,-1.521068952E0,-1.936420946E0,7.507877523E-1,2.574307496E0
2.288083750E0,-1.852868035E0,-1.859493515E0,8.599242783E-1,2.762300826E0
2.298055750E0,-1.956913975E0,-1.734115470E0,8.786891627E-1,2.758398705E0
2.308026750E0,-2.176886812E0,-2.133758335E0,1.060792508E0,3.227544201E0
2.317997750E0,-2.513696374E0,-2.343666360E0,1.463094394E0,3.735249212E0
2.327969750E0,-2.242738155E0,-1.681793123E0,1.282163415E0,3.082571258E0
2.337940750E0,-1.470794007E0,-1.393965687E0,7.645491743E-1,2.165851054E0
2.347912750E0,-8.893749493E-1,-1.643202084E0,5.342940080E-1,1.943340160E0
2.357883750E0,-3.482239115E-1,-1.587165585E0,6.283470565E-1,1.742175224E0
2.367855750E0,8.933668435E-2,-1.609130943E0,6.524276447E-1,1.738661919E0
2.377826750E0,2.783277574E-1,-1.984657259E0,5.143251818E-1,2.069024207E0
2.387798750E0,1.533777291E-1,-2.276910745E0,5.456007689E-1,2.346386044E0
2.397769750E0,-3.691241992E-1,-2.302334877E0,8.028466827E-1,2.466082188E0
2.407741750E0,-8.164016980E-1,-2.094631399E0,1.296039442E0,2.594939434E0
2.417712750E0,-1.079090492E0,-2.207168519E0,1.487966110E0,2.872293910E0
2.427684750E0,-1.386696428E0,-2.282092402E0,1.485529575E0,3.055760271E0
2.437655750E0,-1.735632530E0,-2.413806343E0,1.532881497E0,3.344937522E0
2.447627750E0,-2.022662991E0,-2.684063188E0,1.410611540E0,3.644884867E0
2.457598750E0,-2.057624955E0,-3.092309646E0,1.134475611E0,3.883713985E0
2.467570708E0,-1.769055215E0,-2.970888704E0,8.169185919E-1,3.552899103E0
2.477541708E0,-1.184709626E0,-2.696864790E0,1.334866709E-1,2.948632782E0
2.487513708E0,-5.229960179E-1,-2.764154548E0,-4.618604547E-1,2.850857814E0
2.497484708E0,-3.882843554E-3,-2.878150110E0,-1.041259300E0,3.060716266E0
2.507456708E0,1.782164088E-1,-3.090865676E0,-1.446936783E0,3.417431458E0
2.517427708E0,-1.311471999E-2,-3.155697264E0,-1.597126610E0,3.536864519E0
2.527399708E0,-6.660808933E-1,-3.125960664E0,-7.680130649E-1,3.287116958E0
2.537370708E0,-1.637782885E0,-2.786292399E0,5.653959328E-1,3.281071573E0
2.547342708E0,-2.776705889E0,-2.758183079E0,1.302555580E0,4.124841879E0
2.557313708E0,-3.190077138E0,-2.701180328E0,1.445043454E0,4.422795258E0
2.567285708E0,-2.660265605E0,-2.385523068E0,1.034038573E0,3.719807679E0
2.577256708E0,-1.764508128E0,-2.380350037E0,1.192644882E-1,2.965430702E0
2.587228708E0,-6.029330108E-1,-2.684072544E0,-8.836534488E-1,2.889397351E0
2.597199708E0,4.567265993E-1,-2.739933919E0,-1.678166095E0,3.245316396E0
2.607171708E0,1.085628557E0,-2.493582830E0,-2.312426441E0,3.569854442E0
2.617142708E0,1.009430127E0,-1.845945662E0,-1.430703743E0,2.544283351E0
2.627114708E0,-6.043794657E-1,-1.307564889E0,2.645631194E-2,1.440729126E0
2.637085708E0,-2.474989561E0,-9.527255841E-1,7.576675862E-1,2.758136968E0
2.647057708E0,-2.933377939E0,-2.590587699E-1,1.492290126E0,3.301325097E0
2.657028708E0,-2.081775564E0,-3.317226304E-1,1.312570691E0,2.483278321E0
2.667000708E0,-8.350587013E-1,-1.095925065E0,-7.798489988E-2,1.380020444E0
2.676971708E0,2.878310908E-1,-1.587693004E0,-1.738178408E0,2.371682945E0
2.686942708E0,1.198938752E0,-1.519839867E0,-3.219462320E0,3.756634795E0
2.696914708E0,1.704797823E0,-8.109748971E-1,-3.699252677E0,4.153129696E0
2.706885708E0,1.086647288E0,5.931112964E-1,-2.498854387E0,2.788701595E0
2.716857708E0,-5.757773718E-1,1.215581024E0,-8.840890664E-1,1.609586992E0
2.726828708E0,-1.901178608E0,1.123569092E0,4.226770931E-1,2.248453586E0
2.736800708E0,-2.070709562E0,9.403287560E-1,1.159328617E0,2.552665098E0
2.746771708E0,-1.638700752E0,3.104222471E-1,1.020208154E0,1.955128334E0
2.756743708E0,-1.081360820E0,-6.977542372E-1,3.354682106E-1,1.329940269E0
2.766714708E0,-3.556757128E-1,-1.438256737E0,-6.805638617E-1,1.630415537E0
2.776686708E0,5.904525309E-1,-1.231336639E0,-1.617111223E0,2.116571005E0
2.786657708E0,1.378229660E0,-1.684883961E-1,-1.819966337E0,2.289144557E0
2.796629708E0,1.382817678E0,7.803311017E-1,-1.594353860E0,2.250125683E0
2.806600708E0,6.913558484E-1,1.061037068E0,-1.074755659E0,1.660985339E0
2.816572708E0,-2.687650017E-1,7.313766043E-1,-3.396314281E-1,8.499975708E-1
2.826543708E0,-8.445522407E-1,2.961806224E-1,4.674468845E-1,1.009701955E0
2.836515708E0,-6.615038390E-1,-1.509689686E-1,6.795581406E-1,9.603011117E-1
2.846486708E0,-2.587944026E-1,-7.691538566E-1,2.221023935E-1,8.413689269E-1
2.856458708E0,-1.196895808E-1,-1.037328216E0,-5.370924854E-1,1.174241782E0
2.866429708E0,1.841430004E-1,-7.549410295E-1,-9.178356868E-1,1.202608395E0
2.876401708E0,8.519055529E-1,-2.427964206E-1,-8.988795984E-1,1.262013354E0
2.886372708E0,1.190235683E0,5.418804780E-2,-5.278316653E-1,1.303151408E0
2.896344708E0,1.148525594E0,1.433532625E-1,-2.783485150E-1,1.190436514E0
2.906315708E0,1.118332326E0,2.772517236E-1,-1.652686268E-1,1.163979995E0
2.916287708E0,9.218170559E-1,2.842973261E-1,-1.153983092E-1,9.715392035E-1
2.926258708E0,4.188400041E-1,1.418499434E-1,-1.081962937E-1,4.552524502E-1
2.936230708E0,2.662943338E-1,1.669064319E-1,-5.136720479E-2,3.184478277E-1
2.946201708E0,7.408979179E-1,5.118630655E-1,2.672645330E-2,9.009149937E-1
2.956173708E0,1.381250331E0,7.397879702E-1,-1.351811939E-1,1.572708706E0
2.966144708E0,1.726525346E0,7.367385010E-1,-3.135288727E-1,1.903148376E0
2.976116708E0,1.632761296E0,8.009273341E-1,-1.175079846E-1,1.822416574E0
2.986087708E0,1.444662070E0,9.237776273E-1,9.885887504E-3,1.714791921E0
2.996059708E0,1.442337509E0,1.386940549E0,7.694351077E-2,2.002463952E0
3.006030708E0,1.602371562E0,1.729819813E0,8.490391016E-2,2.359466017E0
3.016002708E0,1.491396672E0,1.593125945E0,1.078454608E-1,2.184935915E0
3.025973708E0,1.235042458E0,1.253496271E0,2.667400378E-1,1.779812637E0
3.035945708E0,1.075475013E0,9.221778291E-1,2.523020929E-1,1.438997845E0
3.045916708E0,1.071612050E0,1.106415408E0,1.442613351E-1,1.547035479E0
3.055887708E0,1.096973178E0,1.738945855E0,2.645520097E-1,2.072985916E0
3.065859708E0,9.996445195E-1,2.041633990E0,2.581762058E-1,2.287840350E0
3.075830708E0,1.072753134E0,2.087206897E0,2.208505046E-1,2.357118338E0
3.085802708E0,9.464714022E-1,1.999707115E0,2.540656132E-1,2.226922989E0
3.095773708E0,6.907866950E-1,1.739349898E0,1.918272650E-1,1.881308594E0
3.105745708E0,8.476391320E-1,1.574187690E0,1.093324077E-1,1.791232134E0
3.115716708E0,1.491412459E0,1.331088238E0,-1.619415611E-1,2.005575251E0
3.125688708E0,2.000116128E0,1.238817421E0,-3.560217583E-1,2.379471500E0
3.135659708E0,2.185810248E0,1.519537566E0,-2.283279240E-1,2.671870973E0
3.145631708E0,2.201817001E0,1.745989704E0,-9.787654281E-3,2.810084331E0
3.155602708E0,1.814986410E0,1.666346826E0,1.658972025E-1,2.469495757E0
