sep=,
DeviceTag:,LW-2
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Extended(Euler)
StartTime: ,2024-06-23_14:04:14_330 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
1,37415043,115.143250,-14.708009,107.507927,-0.145246,0.377742,1.723290,0
2,37431710,115.360657,-14.801391,107.223412,-0.176438,0.365535,1.637638,0
3,37448377,115.550659,-15.017237,106.950638,-0.180093,0.204066,1.431697,0
4,37465044,115.713257,-15.163997,106.716202,-0.230097,0.157712,1.225055,0
5,37481711,115.901581,-15.295713,106.530319,-0.485441,0.236814,1.225822,0
6,37498378,116.209808,-15.505713,106.404587,-0.651868,0.279012,1.254641,0
7,37515045,116.646133,-15.856802,106.363083,-0.294508,0.030955,1.150363,0
8,37531712,116.815964,-16.313515,106.428757,0.763539,-0.548468,1.661747,0
9,37548379,116.521255,-16.780272,106.623909,0.386768,-0.752677,1.757125,0
10,37565046,116.369484,-17.333622,106.910378,0.091258,-0.437447,1.185428,0
11,37581713,116.816605,-18.001892,107.216507,-0.152093,0.156361,0.097422,0
12,37598380,117.952545,-18.796301,107.520332,-0.288489,0.579442,0.238417,0
13,37615047,119.236420,-19.608343,107.842743,0.189887,0.934273,0.066036,0
14,37631714,120.153847,-20.339827,108.168106,1.479916,1.167287,-0.255182,0
15,37648381,120.294907,-20.947510,108.647377,2.342161,-0.605791,1.525009,0
16,37665048,117.713951,-21.252934,109.310303,4.822930,-1.331183,3.981744,0
17,37681715,114.077232,-21.437260,109.845078,-0.368334,0.295972,-3.071570,0
18,37698382,112.189034,-21.539881,110.217201,0.304197,0.220314,-5.414412,0
19,37715049,111.495125,-21.571611,110.288544,1.355229,0.929086,-3.343926,0
20,37731716,111.478073,-21.509304,110.165108,0.443892,1.107679,-2.833590,0
21,37748383,111.756966,-21.381065,109.934837,0.079389,0.390936,-0.733503,0
22,37765050,111.396889,-21.230787,109.733482,0.280790,-0.461777,2.335378,0
23,37781717,109.672348,-21.041185,109.691650,0.596690,-1.172059,3.256598,0
24,37798384,106.306976,-20.773552,109.841042,0.985856,-1.341289,3.080359,0
25,37815051,101.452118,-20.410213,110.073280,1.147846,-1.188180,2.434157,0
26,37831718,95.622742,-19.969425,110.210487,0.754599,-1.164847,1.831594,0
27,37848385,89.467422,-19.454012,110.224609,-0.003436,-0.866622,0.046587,0
28,37865052,83.537170,-18.854965,110.086685,-0.413350,-0.419663,-1.451270,0
29,37881719,77.660210,-18.146830,109.793480,-0.583041,-0.573515,-0.845612,0
30,37898386,71.294632,-17.320547,109.353355,-0.933127,-1.175129,-0.063799,0
31,37915053,64.262192,-16.428148,108.798500,-0.967034,-0.302196,-0.714093,0
32,37931720,56.979916,-15.479299,108.245026,-0.148548,0.928793,-1.715803,0
33,37948387,49.857231,-14.498752,107.725601,0.701755,0.791730,-0.967463,0
34,37965054,42.777737,-13.464633,107.256226,1.176687,0.009048,0.286319,0
35,37981721,35.871185,-12.504807,106.771294,2.285153,0.268704,-0.099520,0
36,37998388,29.582939,-11.632353,106.313416,2.724641,0.930568,-0.370581,0
37,38015055,24.227976,-10.826899,105.964066,3.877974,1.167363,-1.527264,0
38,38031722,20.083717,-10.086431,105.716484,3.797460,0.718117,-1.156827,0
39,38048389,16.749817,-9.345222,105.655487,1.712498,-0.335759,0.068769,0
40,38065056,13.741720,-8.567769,105.754585,0.691397,-0.771404,-0.417895,0
41,38081723,11.147600,-7.672413,105.998520,0.540942,-0.188876,-0.970132,0
42,38098390,8.907249,-6.659082,106.300743,0.829502,-0.420651,-1.034087,0
43,38115057,7.050996,-5.554852,106.591057,0.906230,-0.859582,-0.313909,0
44,38131724,5.354190,-4.466142,106.840118,-0.236117,-1.487331,-0.009243,0
45,38148391,3.743539,-3.425512,107.076973,0.244087,-1.084801,-0.051165,0
46,38165058,2.275945,-2.422974,107.281937,-0.928905,-1.391135,-0.206879,0
47,38181725,0.698011,-1.441624,107.492744,-0.840233,-1.175007,-0.868490,0
48,38198392,-0.748710,-0.474274,107.671272,0.072832,-0.587926,-1.231465,0
49,38215059,-2.086424,0.502164,107.796616,-0.429148,-0.913341,-0.822007,0
50,38231726,-3.398826,1.446113,107.892815,-0.052222,-1.173444,-0.336151,0
51,38248393,-4.480026,2.306088,107.943474,0.467473,-1.298995,0.081303,0
52,38265060,-5.309427,3.043910,107.949501,0.410765,-1.546089,0.543840,0
53,38281727,-5.855242,3.646115,107.918945,0.426195,-1.426046,0.740396,0
54,38298394,-6.159513,4.114673,107.839668,-0.089481,-1.258910,0.865003,0
55,38315061,-6.368470,4.472339,107.724976,-0.593144,-0.959367,0.671260,0
56,38331728,-6.485722,4.750465,107.583099,-0.391602,-0.603844,0.580506,0
57,38348395,-6.492878,4.948224,107.410294,-0.486394,-0.605210,0.622673,0
58,38365062,-6.530142,5.070693,107.214500,-0.795169,-0.678634,0.441749,0
59,38381729,-6.562103,5.125294,107.013466,-0.427960,-0.561572,0.536003,0
60,38398396,-6.504289,5.106903,106.788040,-0.124419,-0.600665,0.497547,0
61,38415063,-6.408849,5.036741,106.549675,-0.414678,-0.667337,0.138127,0
62,38431730,-6.312748,4.920083,106.296524,-0.202338,-0.761816,0.211914,0
63,38448397,-6.182369,4.763045,106.034866,-0.012030,-0.696153,0.145525,0
64,38465064,-5.950933,4.583485,105.756874,0.385741,-0.568367,0.054628,0
65,38481731,-5.571495,4.390268,105.440430,0.620646,-0.549646,-0.078506,0
66,38498398,-4.944127,4.184398,105.048981,1.097883,-0.577669,-0.107669,0
67,38515065,-3.752952,3.968080,104.557076,2.042853,-0.689614,-0.230791,0
68,38531732,-1.481110,3.717224,103.961761,3.016383,-1.021728,-0.314291,0
69,38548399,2.076875,3.314447,103.254211,3.166210,-1.683249,-0.639267,0
70,38565066,6.711539,2.750905,102.418068,2.274281,-2.305086,-1.223277,0
71,38581733,12.167208,2.045953,101.507515,1.187806,-2.712315,-1.110851,0
72,38598400,18.384718,1.196951,100.546440,0.611329,-3.067415,-1.143375,0
73,38615067,25.149282,0.173067,99.527122,-1.244944,-3.868214,-1.007682,0
74,38631734,31.721653,-1.041289,98.459297,-4.755003,-4.852546,0.877735,0
75,38648401,37.176582,-2.421104,97.355919,-7.606047,-4.853524,3.337230,0
76,38665068,40.990425,-3.792294,96.339249,-7.841521,-2.842071,2.973184,0
77,38681735,43.810642,-5.027967,95.524292,-4.794713,-0.549375,0.702878,0
78,38698402,46.457527,-6.116547,94.889641,-2.432114,0.572019,-0.790143,0
79,38715069,49.089523,-6.987121,94.337242,-1.519986,1.348159,-1.022005,0
80,38731736,51.367626,-7.588256,93.859100,-1.305609,2.011508,-0.457033,0
81,38748403,53.243130,-7.925143,93.476990,-0.399693,2.285525,-1.105457,0
82,38765070,54.905792,-8.050206,93.170082,0.104093,2.552907,-0.971091,0
83,38781737,56.363434,-8.020136,92.945404,0.493726,2.687992,-0.615136,0
84,38798404,57.412971,-7.840121,92.747131,0.306914,2.611173,0.724831,0
85,38815071,57.645836,-7.553998,92.603867,0.275601,2.457062,1.483974,0
86,38831738,57.120564,-7.206392,92.467178,0.697116,2.897802,1.488688,0
87,38848405,55.921505,-6.803854,92.431915,3.181360,2.782323,-0.243317,0
88,38865072,54.791546,-6.390417,92.333862,3.634087,2.262969,-0.239412,0
89,38881739,53.631939,-5.980488,92.179016,3.672141,2.125572,-0.232232,0
90,38898406,52.630505,-5.619941,92.013000,3.137761,1.046859,0.467268,0
91,38915073,51.716347,-5.356613,91.789963,2.480189,0.602072,0.366419,0
92,38931740,51.026779,-5.147973,91.544922,1.948122,1.078333,0.020446,0
93,38948407,50.466560,-4.933060,91.301147,1.100785,0.613824,0.438134,0
94,38965074,49.847900,-4.721041,91.030006,0.375737,0.414634,0.672686,0
95,38981741,49.186909,-4.492591,90.755806,-0.109960,0.288054,0.228429,0
96,38998408,48.604141,-4.250888,90.467644,-0.783392,0.131994,0.037995,0
97,39015075,48.123737,-3.999357,90.212395,-1.395884,0.250998,0.204188,0
98,39031742,47.687595,-3.725613,90.017288,-1.574689,0.097374,0.294025,0
99,39048409,47.229607,-3.443262,89.867165,-1.770088,0.086776,0.416284,0
100,39065076,46.648537,-3.141779,89.769241,-1.574893,0.125893,0.243802,0
101,39081743,46.018234,-2.824575,89.693237,-1.168596,0.132064,-0.039978,0
102,39098410,45.423557,-2.515187,89.625130,-0.818309,0.064700,0.072106,0
103,39115077,44.922234,-2.241092,89.538185,-0.173523,-0.023218,-0.035909,0
104,39131744,44.574215,-2.012172,89.388535,0.254745,-0.071371,0.109493,0
105,39148411,44.294342,-1.825250,89.144539,0.659093,-0.050151,0.059013,0
106,39165078,44.121853,-1.676752,88.797264,0.960045,0.099400,-0.342029,0
107,39181745,44.118832,-1.561322,88.357521,0.855928,0.189786,-0.443298,0
108,39198412,44.283970,-1.492693,87.837791,0.512555,0.215729,-0.327742,0
109,39215079,44.627186,-1.464154,87.269844,0.140717,0.374846,-0.408308,0
110,39231746,45.143829,-1.468691,86.697136,-0.182956,0.470934,-0.354280,0
111,39248413,45.741535,-1.492517,86.139923,-0.402138,0.586171,0.045920,0
112,39265080,46.317852,-1.524895,85.601761,-0.302460,0.523218,0.232076,0
113,39281747,46.887451,-1.572613,85.078430,-0.125756,0.567866,0.105467,0
114,39298414,47.483273,-1.622973,84.587349,-0.005996,0.638392,-0.200905,0
115,39315081,48.105663,-1.667925,84.132652,0.070613,0.649163,-0.470054,0
116,39331748,48.728104,-1.699385,83.719727,0.099630,0.674577,-0.539392,0
117,39348415,49.352806,-1.711796,83.373108,-0.140516,0.718804,0.001447,0
118,39365082,49.893074,-1.721422,83.113312,-0.302322,0.634565,0.521255,0
