sep=,
DeviceTag:,RW2,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.1.0,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
SyncStatus:,Un-synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2024-06-16 16:21:44.954 +0200,,,,,,,,,,,,,,,,,
 2024,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
55, 1053535253, 0.6672745, 0.37055293, -0.39970627, -0.5076131, -0.0033336957, 0.5134173, -0.22166348, 0
56, 1053551920, 0.6683472, 0.36889872, -0.3998474, -0.5072955, -0.030188106, 0.51392734, -0.38861942, 0
57, 1053568587, 0.66912454, 0.36762124, -0.40007013, -0.5070223, -0.07854201, 0.59369, -0.4251213, 0
58, 1053585254, 0.66970134, 0.36654615, -0.4003324, -0.5068322, -0.06503914, 0.57989967, -0.47810555, 0
59, 1053601921, 0.6699925, 0.36591297, -0.40072837, -0.50659186, -0.041542787, 0.59504783, -0.55493736, 0
60, 1053618588, 0.6700705, 0.36564115, -0.40117267, -0.50633323, 0.024234168, 0.5969124, -0.5183258, 0
61, 1053635255, 0.6700363, 0.36560205, -0.40162537, -0.5060477, 0.052239895, 0.58296067, -0.4296522, 0
62, 1053651922, 0.6700113, 0.3655217, -0.40195212, -0.50587934, 0.04766928, 0.56911695, -0.3802986, 0
63, 1053668589, 0.6699627, 0.3653997, -0.40213993, -0.5058825, -0.020974008, 0.4385342, -0.47467422, 0
64, 1053685256, 0.6696974, 0.36556864, -0.40238917, -0.5059135, -0.042889453, 0.362036, -0.4971285, 0
65, 1053701923, 0.6692838, 0.36593005, -0.40262732, -0.5060098, -0.0066135246, 0.3807561, -0.31954956, 0
66, 1053718590, 0.66878647, 0.36628178, -0.40278953, -0.506284, -0.11866258, 0.3313231, -0.32849026, 0
67, 1053735257, 0.6680961, 0.36681816, -0.40299416, -0.5066439, -0.051404405, 0.26224685, -0.33084297, 0
68, 1053751924, 0.66724235, 0.367555, -0.4032393, -0.50704, 0.0426085, 0.28278592, -0.3560543, 0
69, 1053768591, 0.6662969, 0.36842436, -0.4035388, -0.5074136, 0.14756839, 0.30879074, -0.10924244, 0
70, 1053785258, 0.6655115, 0.3690111, -0.40362853, -0.50794643, 0.21664262, 0.21791194, 0.00788784, 0
71, 1053801925, 0.66487056, 0.3693486, -0.40351257, -0.50863206, 0.22499508, 0.095611915, -0.19663525, 0
72, 1053818592, 0.6641571, 0.36988464, -0.40344146, -0.5092308, 0.15564995, -0.004791224, -0.34757805, 0
73, 1053835259, 0.66327506, 0.37079033, -0.4035313, -0.50965035, 0.17577082, -0.08197717, -0.34070206, 0
74, 1053851926, 0.66229856, 0.3719892, -0.40374705, -0.5098757, 0.17670397, -0.09570244, -0.17129803, 0
75, 1053868593, 0.6613602, 0.37317002, -0.40395, -0.51006985, 0.17452875, -0.0883654, -0.05626011, 0
76, 1053885260, 0.6604617, 0.37434575, -0.4041782, -0.5101919, 0.15696488, -0.12946229, -0.027103424, 0
77, 1053901927, 0.6596049, 0.37555745, -0.4043695, -0.51025826, 0.17780903, -0.19057453, 0.038607597, 0
78, 1053918594, 0.6590025, 0.37671533, -0.40433162, -0.51021296, 0.51960725, -0.2930009, 0.1510191, 0
79, 1053935261, 0.65909237, 0.37753874, -0.4037901, -0.5099171, 0.8500312, -0.59475076, 0.33726692, 0
80, 1053951928, 0.6599522, 0.37832105, -0.40251514, -0.5092327, 1.1096799, -0.8301847, 0.28289127, 0
81, 1053968595, 0.66161704, 0.37922454, -0.4007551, -0.5077863, 0.9884067, -1.2032496, 0.39509392, 0
82, 1053985262, 0.66377825, 0.3803434, -0.39898577, -0.50551736, 0.37434977, -1.5109621, 0.5882969, 0
83, 1054001929, 0.66666573, 0.3808474, -0.39688793, -0.5029831, 0.26868358, -2.0941653, 0.52723217, 0
84, 1054018596, 0.66961825, 0.38196155, -0.39510337, -0.49960974, 0.58819467, -2.2083688, -0.17476368, 0
85, 1054035263, 0.6730866, 0.38262624, -0.3916693, -0.4971383, 0.3979123, -2.0639687, 0.4286661, 0
86, 1054051930, 0.6782807, 0.37869436, -0.38472936, -0.49850667, -0.19449337, -2.9059877, -1.8236203, 0
87, 1054068597, 0.6812415, 0.37780264, -0.37902692, -0.4995132, -1.5673466, -3.873378, -4.8114758, 0
88, 1054085264, 0.6792325, 0.38693112, -0.37845713, -0.49567902, -0.11399776, -4.3787713, -6.6585083, 0
89, 1054101931, 0.6723075, 0.40629327, -0.38120496, -0.48745355, 1.4896846, -4.2384233, -4.279472, 0
90, 1054118598, 0.66432333, 0.4277744, -0.38174215, -0.47953713, 3.4320276, -3.5088658, -4.1557837, 0
91, 1054135265, 0.65604275, 0.45175597, -0.3808533, -0.46954757, 6.5173445, -1.7054439, 0.5895262, 0
92, 1054151932, 0.6540497, 0.46906516, -0.37427783, -0.46055686, 6.557843, -0.24961726, 4.2349987, 0
93, 1054168599, 0.65870976, 0.47857296, -0.36255857, -0.4534538, 4.192887, 1.7628288, 2.0894337, 0
94, 1054185266, 0.6641527, 0.4861457, -0.3502884, -0.44705847, 0.2109998, 0.76943976, -1.0202637, 0
95, 1054201933, 0.6643454, 0.49861783, -0.34174263, -0.43958756, -0.44997963, 0.06186481, -3.0068455, 0
96, 1054218600, 0.66058385, 0.51393735, -0.33592522, -0.43203157, 0.11431593, 0.74310595, -0.6747942, 0
97, 1054235267, 0.65713435, 0.5264518, -0.32977605, -0.42693105, 0.8894989, 0.93324685, 1.0489397, 0
98, 1054251934, 0.65734667, 0.53307873, -0.32060632, -0.4253628, 2.0662463, 1.1358418, 0.9904289, 0
99, 1054268601, 0.6609303, 0.5349845, -0.3083741, -0.42645943, 1.7384316, 1.6231102, -0.8888159, 0
100, 1054285268, 0.66446406, 0.5364755, -0.29567188, -0.42808804, 0.794819, 2.0642617, -1.2864275, 0
101, 1054301935, 0.66785604, 0.5374432, -0.2827453, -0.43032312, 0.5992208, 2.1353765, -1.2968178, 0
102, 1054318602, 0.6691773, 0.5408841, -0.2711128, -0.43144378, 0.664389, 2.60887, -1.5969, 0
103, 1054335269, 0.6686618, 0.54681337, -0.26093054, -0.43104684, 0.726977, 2.7591095, -0.091630936, 0
104, 1054351936, 0.66794205, 0.55310845, -0.25160939, -0.42967054, 0.6883221, 2.4967446, 0.22204208, 0
105, 1054368603, 0.66655284, 0.56057304, -0.24346866, -0.42683437, 0.89613795, 2.4013944, 0.49111843, 0
106, 1054385270, 0.6651358, 0.5682719, -0.23606773, -0.42300496, 0.71438694, 2.117707, 0.4156084, 0
107, 1054401937, 0.6635782, 0.5758815, -0.22904079, -0.41900393, 0.54521513, 1.8423632, 0.6614065, 0
108, 1054418604, 0.6631926, 0.5819817, -0.22134405, -0.41530633, 1.4171845, 1.7975607, 0.8618994, 0
109, 1054435271, 0.66311795, 0.5877882, -0.21340096, -0.4113871, 1.5721124, 2.0459049, -0.0018777847, 0
110, 1054451938, 0.66207266, 0.5952464, -0.20617701, -0.40599537, 1.86402, 2.4139297, 0.908432, 0
111, 1054468605, 0.6626921, 0.6014838, -0.19872619, -0.39945447, 2.0990746, 1.9120448, 2.4650354, 0
112, 1054485272, 0.6651649, 0.60628384, -0.19102098, -0.39177346, 1.8161497, 1.6436678, 1.4882164, 0
113, 1054501939, 0.66774327, 0.61137354, -0.1838413, -0.38280988, 1.5953488, 1.3253644, 0.78912926, 0
114, 1054518606, 0.670301, 0.61655885, -0.17721483, -0.37302297, 1.1034887, 0.9854847, 0.8517294, 0
115, 1054535273, 0.6731408, 0.6211925, -0.17094553, -0.36301318, 1.0245457, 0.7983485, 1.1034727, 0
116, 1054551940, 0.6760862, 0.6255828, -0.16518092, -0.35251763, 1.0290341, 0.6425899, 1.5032253, 0
117, 1054568607, 0.67954797, 0.6294123, -0.16001143, -0.34124863, 1.2304463, 0.35498774, 2.6765127, 0
118, 1054585274, 0.6859163, 0.63001287, -0.15414245, -0.3299128, 1.0653105, -0.12860534, 1.7318678, 0
119, 1054601941, 0.6915456, 0.63080627, -0.14914787, -0.31875187, -1.6986821, 0.024795633, -1.7791395, 0
120, 1054618608, 0.69343174, 0.63461524, -0.14637043, -0.30820662, -3.7299125, -1.1736902, -2.1840854, 0
121, 1054635275, 0.69353884, 0.6395059, -0.14274244, -0.2994331, -1.0699489, 0.5510839, -3.2332978, 0
122, 1054651942, 0.6943567, 0.6432825, -0.13759369, -0.29176056, -1.5661175, 0.2758293, -1.1457996, 0
123, 1054668609, 0.6986263, 0.64279234, -0.13093688, -0.28564742, -1.6247368, -0.1543567, -0.019699097, 0
124, 1054685276, 0.70490307, 0.6396038, -0.12395584, -0.28045234, -3.4235706, 0.12133177, -1.6627054, 0
125, 1054701943, 0.709777, 0.63699645, -0.118559234, -0.27639756, -5.010837, -0.9299793, -0.24962044, 0
126, 1054718610, 0.7141377, 0.6337479, -0.11546596, -0.27393138, -5.3189683, -1.6871401, 0.4936638, 0
127, 1054735277, 0.71711445, 0.63081735, -0.11474872, -0.27321923, -5.301418, -1.8152394, 0.36705112, 0
128, 1054751944, 0.7173153, 0.6302623, -0.11714339, -0.27295628, -5.3444395, -1.9565519, -0.41641426, 0
129, 1054768611, 0.71395, 0.63289, -0.12269923, -0.2732587, -6.3828306, -2.0198338, -0.7025757, 0
130, 1054785278, 0.7092969, 0.63526183, -0.13062738, -0.27618223, -8.2014, -2.4353118, -0.69477177, 0
131, 1054801945, 0.703776, 0.6366276, -0.14011922, -0.28243735, -8.364113, -1.9471828, -1.1871634, 0
132, 1054818612, 0.6973767, 0.6369225, -0.15038808, -0.29219624, -8.693786, -1.7146318, -1.6816435, 0
133, 1054835279, 0.68930715, 0.6367524, -0.16149443, -0.30548486, -9.689512, -1.0774022, -2.6004353, 0
134, 1054851946, 0.67824364, 0.63693815, -0.17389923, -0.3225743, -10.850551, -0.2989003, -2.1001863, 0
135, 1054868613, 0.66424406, 0.63674533, -0.18733111, -0.34386343, -11.2322445, 0.8549174, -1.8953223, 0
136, 1054885280, 0.64705247, 0.63594687, -0.20215231, -0.36882073, -11.221743, 2.1747735, -1.5631943, 0
137, 1054901947, 0.62669224, 0.6341871, -0.21836238, -0.3967128, -10.5319195, 3.4780421, -1.1512728, 0
138, 1054918614, 0.6032275, 0.6311762, -0.23583172, -0.42675084, -9.666825, 4.7940655, -1.0418415, 0
139, 1054935281, 0.5762707, 0.627288, -0.2539828, -0.4581641, -8.278786, 5.792313, -0.5378237, 0
140, 1054951948, 0.5473487, 0.621045, -0.27180123, -0.4907508, -7.256482, 6.2548404, 0.22200012, 0
141, 1054968615, 0.51686645, 0.6119451, -0.2890282, -0.5242469, -6.0454197, 6.85585, 0.9762869, 0
142, 1054985282, 0.48463306, 0.60046905, -0.30657992, -0.55729353, -4.1994543, 7.451165, 2.4087143, 0
143, 1055001949, 0.45108482, 0.58683294, -0.32469118, -0.5888333, -2.9736686, 7.649206, 4.2898817, 0
144, 1055018616, 0.41853833, 0.5695626, -0.3416193, -0.61945134, -1.2971147, 7.3727827, 4.8530016, 0
145, 1055035283, 0.38749683, 0.5492592, -0.3565334, -0.64887905, 0.11801149, 6.4967785, 4.939378, 0
146, 1055051950, 0.35814926, 0.5265336, -0.36841783, -0.67731774, 1.3674638, 5.6483293, 4.2691193, 0
147, 1055068617, 0.32969698, 0.5024219, -0.37759963, -0.7044788, 2.2815793, 5.408277, 4.3820286, 0
148, 1055085284, 0.3020316, 0.47715068, -0.3842435, -0.73038393, 3.3890767, 5.073225, 4.5091333, 0
149, 1055101951, 0.27462894, 0.4515503, -0.3888173, -0.75465345, 4.2220798, 4.6670895, 4.503805, 0
150, 1055118618, 0.2477351, 0.42570883, -0.39138025, -0.7773163, 5.122412, 3.7852738, 4.5016127, 0
151, 1055135285, 0.22140773, 0.4001361, -0.39277688, -0.7978695, 6.0509567, 2.8469048, 4.0608788, 0
152, 1055151952, 0.1954409, 0.3753723, -0.39443874, -0.81566906, 6.7484007, 1.9253545, 3.3349934, 0
153, 1055168619, 0.17039149, 0.3514123, -0.3964782, -0.8308313, 7.0567627, 0.44575864, 3.1493626, 0
154, 1055185286, 0.14704658, 0.32824427, -0.39791006, -0.84397864, 7.0902505, -0.6556733, 2.2213383, 0
155, 1055201953, 0.1253343, 0.30617738, -0.39972478, -0.8548487, 6.8779097, -1.2457203, 1.2368202, 0
156, 1055218620, 0.1050488, 0.2853451, -0.40318498, -0.8631247, 6.718134, -1.8693466, 0.124881744, 0
157, 1055235287, 0.08629595, 0.2657821, -0.4081707, -0.8690852, 6.2932777, -2.866857, -0.20967102, 0
158, 1055251954, 0.06964836, 0.24711569, -0.41291723, -0.8738318, 5.696373, -3.833603, -0.9776077, 0
159, 1055268621, 0.054914247, 0.22947954, -0.41758403, -0.8774662, 5.1427274, -4.3378677, -1.7288961, 0
160, 1055285288, 0.041961767, 0.21283112, -0.4222099, -0.88015944, 4.8174286, -4.846325, -2.295384, 0
161, 1055301955, 0.030655514, 0.19719352, -0.42685008, -0.8820281, 4.6102767, -5.58614, -2.7428465, 0
162, 1055318622, 0.021107746, 0.18288787, -0.43079224, -0.8834727, 4.264376, -6.417208, -2.9655385, 0
163, 1055335289, 0.013568753, 0.17049837, -0.4336301, -0.88470936, 4.083492, -7.146517, -3.7658224, 0
164, 1055351956, 0.008297601, 0.16107619, -0.43656236, -0.88509804, 3.8885965, -7.8679485, -4.4320483, 0
165, 1055368623, 0.0056933407, 0.1548682, -0.43965524, -0.8846956, 3.8121288, -8.115676, -4.7682395, 0
166, 1055385290, 0.0057050525, 0.15189683, -0.44232142, -0.88388133, 3.719715, -7.998121, -5.007903, 0
167, 1055401957, 0.007857398, 0.15172872, -0.44418097, -0.8829606, 3.8062544, -7.3321586, -5.2326837, 0
168, 1055418624, 0.011565135, 0.15429784, -0.44574428, -0.88168603, 3.9043043, -7.1822715, -5.3773117, 0
169, 1055435291, 0.016877094, 0.15970132, -0.44673744, -0.88013405, 4.0853033, -7.6012573, -5.314611, 0
170, 1055451958, 0.024350038, 0.16788402, -0.4466966, -0.87845534, 4.4884076, -8.028906, -4.93376, 0
171, 1055468625, 0.03418745, 0.17900947, -0.44572324, -0.876423, 4.940957, -8.071639, -4.7880216, 0
172, 1055485292, 0.046429384, 0.19333346, -0.44399726, -0.87368906, 5.143179, -8.134316, -4.802128, 0
173, 1055501959, 0.060865242, 0.21081753, -0.44157222, -0.8699799, 5.6070375, -7.886134, -4.4734225, 0
174, 1055518626, 0.07716831, 0.23086116, -0.43831787, -0.86523134, 6.0777817, -7.4803724, -3.8948746, 0
175, 1055535293, 0.09527675, 0.25322366, -0.43420807, -0.8592224, 6.765272, -7.378578, -3.0812125, 0
176, 1055551960, 0.11542579, 0.27753413, -0.42900681, -0.8518242, 7.5388937, -6.5932937, -1.8555408, 0
177, 1055568627, 0.13759267, 0.30352935, -0.42218843, -0.84302735, 8.27258, -5.908698, -1.0266199, 0
178, 1055585294, 0.1615115, 0.33059987, -0.41396016, -0.8326191, 8.872209, -4.5237293, 0.088134766, 0
179, 1055601961, 0.18684506, 0.35775003, -0.40433598, -0.82074094, 9.013301, -3.000446, 1.0473213, 0
180, 1055618628, 0.21289669, 0.3847843, -0.39437947, -0.8068955, 9.025588, -2.0376375, 1.7752371, 0
181, 1055635295, 0.23977685, 0.4116794, -0.38432223, -0.79077363, 8.887864, -1.2207942, 2.6053753, 0
182, 1055651962, 0.26796958, 0.4378227, -0.37352103, -0.7726483, 8.551636, 0.11458512, 3.718111, 0
183, 1055668629, 0.2978312, 0.46215734, -0.36128056, -0.75311565, 7.6036453, 1.7360909, 4.658127, 0
184, 1055685296, 0.3289302, 0.4839946, -0.3477944, -0.732525, 6.68303, 3.011261, 4.9132004, 0
185, 1055701963, 0.36103517, 0.5030695, -0.33341601, -0.7109206, 5.536772, 4.0669575, 4.8171625, 0
186, 1055718630, 0.39321288, 0.5200513, -0.3192641, -0.68775004, 4.5743303, 4.878939, 4.434371, 0
187, 1055735297, 0.4253071, 0.5351778, -0.30551612, -0.6628409, 3.675664, 5.415554, 4.135931, 0
188, 1055751964, 0.4572186, 0.5485772, -0.29190993, -0.6362407, 2.4749422, 6.2926865, 3.6461153, 0
189, 1055768631, 0.48791775, 0.5608493, -0.2786301, -0.6080699, 1.6515062, 7.0324597, 2.539751, 0
190, 1055785298, 0.5163858, 0.5728213, -0.26615477, -0.57825834, 0.36210752, 7.273474, 2.151801, 0
191, 1055801965, 0.5424947, 0.5843791, -0.25423092, -0.547327, -0.6818911, 7.2068133, 1.5284624, 0
192, 1055818632, 0.56611395, 0.5955179, -0.24306382, -0.5155512, -1.9327966, 6.935467, 1.0630083, 0
193, 1055835299, 0.5877393, 0.60532343, -0.23229732, -0.48392522, -3.195579, 6.403801, 0.9341173, 0
194, 1055851966, 0.6076303, 0.6135461, -0.22168016, -0.45299488, -3.2213345, 5.990706, -0.11904144, 0
195, 1055868633, 0.624767, 0.62178475, -0.21152161, -0.42226574, -3.5423555, 5.7996836, -0.2982359, 0
196, 1055885300, 0.64061654, 0.6286256, -0.20109357, -0.39243034, -4.2366037, 5.3135686, 0.24885273, 0
197, 1055901967, 0.65540665, 0.63406384, -0.19030845, -0.36357585, -4.7074323, 5.1590185, -0.20596218, 0
198, 1055918634, 0.6686763, 0.63848054, -0.1795565, -0.3361159, -5.650537, 4.615936, -0.5718212, 0
199, 1055935301, 0.67998874, 0.642528, -0.16908447, -0.31013396, -5.9251204, 3.827316, -1.542141, 0
200, 1055951968, 0.68820107, 0.6477108, -0.15947841, -0.2853356, -6.5616045, 2.75509, -1.7331343, 0
201, 1055968635, 0.6947462, 0.6524539, -0.15096663, -0.26237428, -7.4659967, 1.5968235, -1.764677, 0
202, 1055985302, 0.70007885, 0.6562314, -0.14407633, -0.24185027, -8.517841, 0.37347808, -2.6677737, 0
203, 1056001969, 0.7038171, 0.6594691, -0.13902742, -0.22452798, -9.173589, -0.85667646, -3.2725182, 0
204, 1056018636, 0.70587575, 0.6624985, -0.13562301, -0.21081093, -9.675752, -1.8274151, -4.259847, 0
205, 1056035303, 0.70455736, 0.66738486, -0.13388075, -0.20067891, -10.664828, -2.4946706, -4.557039, 0
206, 1056051970, 0.69955313, 0.674693, -0.13349248, -0.19389184, -11.226126, -2.8872666, -3.8654418, 0
207, 1056068637, 0.6926868, 0.6825792, -0.13397641, -0.1905792, -11.123186, -3.4709542, -3.0738468, 0
208, 1056085304, 0.68518525, 0.6897798, -0.13537292, -0.1907843, -10.792089, -4.0039945, -2.9609847, 0
209, 1056101971, 0.6762165, 0.6970375, -0.13797683, -0.19450483, -11.011311, -4.3104615, -2.8882709, 0
210, 1056118638, 0.6663633, 0.7035344, -0.14198951, -0.2020845, -11.237313, -4.395186, -2.6835537, 0
211, 1056135305, 0.65670687, 0.7080373, -0.14753573, -0.2136638, -11.366313, -4.3587575, -2.0963955, 0
212, 1056151972, 0.6482864, 0.70942736, -0.15432893, -0.22938983, -11.258016, -3.9046175, -2.124714, 0
213, 1056168639, 0.6394421, 0.70923287, -0.16227423, -0.24853401, -11.259224, -3.116465, -2.1335344, 0
214, 1056185306, 0.6291338, 0.7082052, -0.17137462, -0.2706773, -11.412091, -2.034412, -1.7660141, 0
215, 1056201973, 0.6173769, 0.7061003, -0.18150164, -0.29550788, -11.51423, -0.78497124, -0.82278633, 0
216, 1056218640, 0.6049599, 0.7018704, -0.19269636, -0.32290766, -11.484633, 0.62388545, 0.3896761, 0
217, 1056235307, 0.591614, 0.69571, -0.20461816, -0.3522946, -10.828973, 2.2634125, 0.9866991, 0
218, 1056251974, 0.57624966, 0.6885056, -0.21780299, -0.3826981, -10.368184, 3.449065, 2.3101034, 0
219, 1056268641, 0.5597686, 0.6793445, -0.23205352, -0.41388524, -9.589063, 4.586427, 3.8317947, 0
220, 1056285308, 0.5432072, 0.66743153, -0.246658, -0.44566876, -8.399496, 5.805436, 4.7377043, 0
221, 1056301975, 0.5268159, 0.652761, -0.26092964, -0.47779012, -6.872581, 6.815372, 5.1103983, 0
222, 1056318642, 0.5102416, 0.63585705, -0.27452868, -0.50987554, -5.06075, 7.3939276, 5.177392, 0
223, 1056335309, 0.4934518, 0.6170131, -0.28705388, -0.5416638, -3.7374506, 7.500397, 5.620826, 0
