"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.140688417E0,2.029864568E0,3.571742445E-1,8.198766983E-1,2.218134668E0
3.150659417E0,1.875131016E0,2.009660245E-1,6.314373100E-1,1.988772674E0
3.160630417E0,1.501575212E0,2.048310341E-1,7.192063558E-1,1.677480746E0
3.170601417E0,1.317774859E0,6.151668477E-1,8.765753943E-1,1.698041593E0
3.180572417E0,1.147615255E0,8.196710224E-1,9.958626866E-1,1.726448334E0
3.190543417E0,6.972733768E-1,7.714781249E-1,1.073033654E0,1.494245590E0
3.200514417E0,6.553968608E-1,7.024844885E-1,1.148791934E0,1.497582188E0
3.210485417E0,6.085801055E-1,3.813920961E-1,9.491358322E-1,1.190247245E0
3.220456417E0,3.962186981E-1,-1.318810254E-2,9.498240495E-1,1.029237051E0
3.230427417E0,4.675276492E-1,-2.514774893E-1,8.889434248E-1,1.035395308E0
3.240398417E0,7.112168665E-1,-4.037201276E-1,3.673788053E-1,8.965414431E-1
3.250369417E0,1.106781663E0,-3.277827765E-1,-2.212679958E-1,1.175315585E0
3.260340417E0,1.371153652E0,-1.678073417E-1,-6.866981757E-1,1.542652270E0
3.270311417E0,1.442657205E0,-3.352369532E-2,-9.427734768E-1,1.723718503E0
3.280278500E0,1.281899998E0,2.773435248E-1,-8.382147360E-1,1.556531715E0
3.290249500E0,6.857984354E-1,3.918197282E-1,-5.414521694E-1,9.576077720E-1
3.300220500E0,1.214380445E-1,2.911594722E-1,-4.079614055E-1,5.157068404E-1
3.310191500E0,-1.330335116E-1,3.421224882E-1,-2.807347637E-1,4.621230569E-1
3.320162500E0,-1.275365442E-1,4.262801474E-1,-1.140815163E-1,4.593418406E-1
3.330133500E0,5.544702642E-2,4.114160867E-1,-1.709983134E-1,4.489743783E-1
3.340105500E0,4.194544002E-1,3.097249666E-1,-5.528869843E-1,7.599707667E-1
3.350076500E0,9.570620985E-1,2.478105542E-1,-1.035361798E0,1.431555791E0
3.360047500E0,1.270241966E0,2.027136111E-1,-1.358435081E0,1.870816220E0
3.370018500E0,1.197474244E0,3.066621950E-1,-1.448171130E0,1.903992092E0
3.379989500E0,9.045701817E-1,5.096273826E-1,-1.186854385E0,1.576892708E0
3.389960500E0,7.310562500E-1,5.885327804E-1,-8.481175804E-1,1.264957511E0
3.399931500E0,5.237426343E-1,5.119308932E-1,-4.313286334E-1,8.499552791E-1
3.409902500E0,2.036716774E-1,5.715030572E-1,-2.977168322E-1,6.758203968E-1
3.419873500E0,1.754486293E-2,3.966923591E-1,-3.747346026E-1,5.459841320E-1
3.429844500E0,1.564814311E-1,4.011960308E-1,-5.566683787E-1,7.037928511E-1
3.439815500E0,2.651110035E-1,4.534745242E-1,-6.092167211E-1,8.044053714E-1
3.449786500E0,3.025206122E-1,1.973759803E-1,-6.271852148E-1,7.237660478E-1
3.459757500E0,3.957171898E-1,1.422393680E-1,-6.478931290E-1,7.723921534E-1
3.469728500E0,4.956415737E-1,2.021856076E-1,-6.941726714E-1,8.765929998E-1
3.479699500E0,6.661585151E-1,3.309952368E-1,-8.351601505E-1,1.118399522E0
3.489670500E0,8.274013339E-1,4.913267671E-1,-9.256539989E-1,1.335226679E0
3.499641500E0,8.817532499E-1,5.983794916E-1,-9.217211616E-1,1.408941698E0
3.509612500E0,7.513191180E-1,4.717969206E-1,-9.401761436E-1,1.292673173E0
3.519583500E0,5.888407825E-1,2.361441895E-1,-9.245938987E-1,1.121325743E0
3.529554500E0,5.506410688E-1,-8.583892380E-1,-9.574230909E-1,1.398819733E0
3.539525500E0,9.716689548E-1,2.389827204E-1,-8.253537852E-1,1.297097594E0
3.549496500E0,8.900355385E-1,4.621390745E-2,1.517352462E-3,8.912358203E-1
3.559467500E0,7.987558244E-1,-3.127047077E-2,2.573096484E-1,8.397600637E-1
3.569438500E0,8.811404617E-1,3.929539418E-1,2.432441711E-1,9.949819297E-1
3.579409500E0,1.049350677E0,3.756341967E-1,1.519206029E-1,1.124863441E0
3.589380500E0,1.441867831E0,5.257111725E-1,-9.968333244E-2,1.537950535E0
3.599351500E0,1.734886572E0,5.974525617E-1,-2.521336931E-1,1.852121049E0
3.609322500E0,1.603472593E0,5.039849657E-1,-3.079120374E-1,1.708781737E0
3.619293500E0,1.011784070E0,3.287405504E-1,-1.878453112E-1,1.080307000E0
3.629264500E0,6.225312696E-1,2.432168354E-1,-6.766281009E-2,6.717721835E-1
3.639235500E0,4.725746003E-1,3.300716691E-1,-4.962181091E-2,5.785640705E-1
3.649206500E0,5.101951472E-1,6.557342452E-1,-4.462945819E-2,8.320326178E-1
3.659177500E0,5.023040374E-1,6.745858146E-1,-1.720285928E-1,8.584691049E-1
3.669148500E0,5.605848438E-1,4.862756498E-1,-3.872862357E-1,8.370842269E-1
3.679119500E0,6.050229518E-1,3.846460716E-1,-4.611874402E-1,8.524665551E-1
3.689090500E0,5.152364704E-1,3.619185291E-1,-3.758748096E-1,7.333045170E-1
3.699061500E0,3.482154331E-1,3.081851023E-1,-3.688821244E-1,5.935537607E-1
3.709032500E0,3.614658085E-1,2.716370809E-1,-4.050208408E-1,6.070305724E-1
3.719003500E0,4.427311425E-1,2.721131904E-1,-5.200683171E-1,7.352057585E-1
3.728974500E0,5.880651493E-1,2.705217245E-1,-6.766894966E-1,9.364354212E-1
3.738945500E0,7.071227923E-1,3.444881254E-1,-7.202740574E-1,1.066531495E0
3.748917500E0,6.803717807E-1,3.296629487E-1,-7.299886215E-1,1.050936158E0
3.758888500E0,7.968139641E-1,4.016481668E-1,-6.227740753E-1,1.088154995E0
3.768859500E0,1.008504659E0,4.271047510E-1,-4.571277183E-1,1.186788046E0
3.778830500E0,1.071220433E0,4.090356121E-1,-2.667236656E-1,1.177270088E0
3.788801500E0,8.473365386E-1,2.728853884E-1,-2.230128050E-2,8.904734650E-1
3.798772500E0,5.141439182E-1,7.895561077E-2,1.727396142E-1,5.481030299E-1
3.808743500E0,3.226100372E-1,1.097361580E-2,2.264796191E-1,3.943230582E-1
3.818714500E0,2.704631062E-1,-2.877487913E-3,7.999926567E-2,2.820610825E-1
3.828685500E0,3.275041567E-1,3.854148343E-2,-1.313161844E-1,3.549483890E-1
3.838656500E0,3.323517908E-1,7.564272456E-2,-2.678860921E-1,4.335233477E-1
3.848627500E0,2.924280256E-1,7.840524159E-2,-3.409306794E-1,4.559553270E-1
3.858598500E0,2.893437655E-1,1.656274266E-1,-2.839068782E-1,4.378988178E-1
3.868569500E0,3.124677493E-1,2.843270738E-1,-1.393461657E-1,4.448542830E-1
3.878540500E0,3.610478787E-1,3.547465537E-1,-6.607295215E-2,5.104569748E-1
3.888511500E0,4.592401712E-1,3.649812276E-1,-1.118812090E-1,5.971852612E-1
3.898482500E0,5.599052511E-1,3.992336322E-1,-2.549654996E-1,7.334090191E-1
3.908453500E0,6.990353622E-1,4.748570609E-1,-5.283321869E-1,9.966316098E-1
3.918424500E0,7.483741678E-1,5.251042315E-1,-7.191180629E-1,1.163154821E0
3.928395500E0,5.895349932E-1,3.999525473E-1,-7.411123645E-1,1.027988855E0
3.938366500E0,4.763013232E-1,1.829997236E-1,-7.198495495E-1,8.823464304E-1
3.948337500E0,4.894962962E-1,9.359594241E-2,-5.667992646E-1,7.547371931E-1
3.958308500E0,6.041998100E-1,1.238795494E-1,-2.449708539E-1,6.636371542E-1
3.968279500E0,7.029394019E-1,1.697119260E-1,9.408228457E-2,7.292307020E-1
