"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.570931208E0,-3.453678741E1,-2.113091351E1,1.746277270E1,4.409369139E1
1.580902208E0,-3.765111738E1,-2.719552162E1,2.236280958E1,5.154898921E1
1.590874208E0,-3.586860304E1,-3.424997915E1,2.373717423E1,5.498246262E1
1.600845208E0,-3.117835724E1,-3.845292033E1,2.266577955E1,5.444680528E1
1.610817208E0,-2.372422849E1,-3.771571508E1,1.800531596E1,4.805731562E1
1.620788208E0,-1.483052929E1,-3.929351372E1,8.435035425E0,4.283777121E1
1.630760208E0,-6.818120084E0,-3.792137803E1,9.202102411E-1,3.854042630E1
1.640731208E0,-4.489117371E0,-3.327879171E1,-4.543135704E0,3.388613632E1
1.650703208E0,-7.072887363E0,-2.890123395E1,-4.615247076E0,3.010992469E1
1.660674208E0,-9.342236781E0,-2.093360740E1,5.310436578E0,2.353070427E1
1.670646208E0,-7.272753380E0,-1.327611016E1,1.675561511E1,2.258093622E1
1.680617208E0,-1.539284198E1,-1.897633616E1,1.464388382E1,2.848656266E1
1.690588208E0,-2.454372278E1,-3.281215349E1,7.972560428E0,4.174438243E1
1.700560208E0,-1.978029323E1,-4.467556699E1,-1.366509501E0,4.887774171E1
1.710531208E0,-1.361548606E1,-5.701419306E1,-1.065425608E1,5.957778818E1
1.720503208E0,-1.321739943E1,-7.527296594E1,-1.667085621E1,7.822171371E1
1.730474208E0,-1.080289581E1,-7.850664459E1,-2.516300607E1,8.314549102E1
1.740446208E0,-3.664153011E0,-7.816901233E1,-4.425678473E1,8.990263344E1
1.750417208E0,4.738670104E0,-6.475241229E1,-5.782990771E1,8.694612193E1
1.760389208E0,9.669231207E0,-2.240143395E1,-5.784392700E1,6.277928134E1
1.770360208E0,1.854122964E1,1.433841709E1,-3.187810757E1,3.956742529E1
1.780332208E0,2.613990741E0,1.425671044E1,-2.327521847E1,2.741938247E1
1.790303208E0,-1.464349089E1,-7.269324573E0,-1.766056529E1,2.406596085E1
1.800275208E0,-1.549067993E1,-1.282477177E1,-7.112902783E0,2.133141631E1
1.810246208E0,-8.564605631E0,-1.831744501E1,-9.721053325E0,2.243613467E1
1.820218208E0,1.785592895E0,-2.210948949E1,-2.319179273E1,3.209169857E1
1.830189208E0,1.278137958E1,-1.666490960E1,-3.065566996E1,3.715983014E1
1.840161208E0,2.483181978E1,-7.900495250E0,-3.118152175E1,4.063649096E1
1.850132208E0,3.377877542E1,-1.396330008E0,-2.845946979E1,4.419159227E1
1.860103458E0,2.823900637E1,-1.842150673E-1,-2.484740845E1,3.761474608E1
1.870075458E0,1.814551698E1,3.731640404E-1,-1.854027655E1,2.594495890E1
1.880046458E0,1.227230227E1,-7.302953079E-1,-1.350314584E1,1.826137131E1
1.890018458E0,8.875855844E0,-9.344300848E-1,-1.229951521E1,1.519644863E1
1.899989458E0,6.110194761E0,-4.590014586E-1,-1.208383833E1,1.354859074E1
1.909961458E0,2.473997288E0,-9.589731878E-1,-1.040377306E1,1.073679589E1
1.919932458E0,-1.320053957E0,-2.172136827E0,-8.392392266E0,8.768863598E0
1.929904458E0,-3.100107785E0,-2.652341459E0,-7.155665810E0,8.237058739E0
1.939875458E0,-1.759208504E0,-9.083567655E-1,-6.725284426E0,7.010661679E0
1.949847458E0,5.810331416E-1,1.578443294E0,-7.042681231E0,7.240748696E0
1.959818458E0,2.454419641E0,1.908522126E0,-7.117515067E0,7.766959071E0
1.969789458E0,3.855540565E0,3.949694771E-1,-6.417138500E0,7.496723315E0
1.979761458E0,3.792144468E0,-1.223054497E0,-5.244978168E0,6.586806355E0
1.989732458E0,2.795445630E0,-2.262493704E0,-3.856364438E0,5.273039039E0
1.999704458E0,2.519880390E0,-2.410251967E0,-2.153756397E0,4.098509282E0
2.009675458E0,2.720837497E0,-2.274013742E0,-1.249319605E0,3.759640230E0
2.019647458E0,2.598404987E0,-2.327720564E0,-3.189480722E-1,3.503101394E0
2.029618458E0,1.868133361E0,-2.025600194E0,3.690651423E-1,2.780141629E0
2.039590458E0,1.138444117E0,-1.547456705E0,8.581075484E-1,2.104049863E0
2.049561458E0,3.460393918E-1,-1.604608561E0,1.371669084E0,2.139155901E0
2.059533458E0,-5.386718184E-1,-1.526679209E0,1.670005721E0,2.325905382E0
2.069504458E0,-8.566498375E-1,-8.836864856E-1,1.490561689E0,1.933009286E0
2.079476458E0,-6.905953449E-1,-7.520729703E-1,1.062092344E0,1.473287423E0
2.089447458E0,-4.762054288E-1,-1.244033429E0,4.794623280E-1,1.415724164E0
2.099419458E0,-3.941859502E-1,-1.813265866E0,-9.894541383E-2,1.858253444E0
2.109390458E0,-5.990419811E-1,-2.378712085E0,-7.333238733E-1,2.560251234E0
2.119361458E0,-7.453083265E-1,-2.761941084E0,-1.395715173E0,3.183052607E0
2.129333458E0,-1.281237216E0,-3.077356269E0,-7.925462276E-1,3.426342063E0
2.139304458E0,-2.675294704E0,-2.150011694E0,7.279836112E-1,3.508519941E0
2.149276458E0,-3.534830142E0,-1.004585855E0,1.167596580E0,3.855839552E0
2.159247458E0,-3.172616767E0,-1.009667817E0,1.359041437E0,3.596097868E0
2.169219458E0,-2.555915025E0,-1.882180419E0,1.036717767E0,3.339174820E0
2.179190458E0,-2.013339606E0,-2.712480657E0,2.402626759E-1,3.386563721E0
2.189162458E0,-1.159508711E0,-3.441852397E0,-7.277795434E-1,3.704115473E0
2.199133458E0,-4.667294312E-1,-3.703287548E0,-1.352353392E0,3.970016967E0
2.209105458E0,-3.517375034E-1,-3.216249275E0,-1.067084112E0,3.406852972E0
2.219076458E0,-8.591460139E-1,-2.511040569E0,-3.159969825E-1,2.672697271E0
2.229048458E0,-1.695653948E0,-2.159950352E0,5.723295611E-1,2.805029226E0
2.239019458E0,-2.684002377E0,-2.378470157E0,1.265698240E0,3.803022625E0
2.248990458E0,-3.279692150E0,-2.735543829E0,1.324880249E0,4.471564414E0
2.258962458E0,-3.088370084E0,-3.008969573E0,8.822179574E-1,4.401163050E0
2.268933458E0,-2.416020683E0,-3.292154028E0,1.502225715E-1,4.086318748E0
2.278905458E0,-1.627345313E0,-3.317596725E0,-5.698661292E-1,3.738910029E0
2.288876458E0,-7.949096721E-1,-3.298767814E0,-1.428961857E0,3.681804240E0
2.298848458E0,3.548938304E-2,-3.117136046E0,-1.501162106E0,3.459954378E0
2.308819458E0,4.331345460E-1,-2.886109048E0,-7.193221307E-1,3.005770333E0
2.318791458E0,-5.510123670E-3,-3.059531032E0,3.766519046E-1,3.082633153E0
2.328762458E0,-9.557233053E-1,-3.570066049E0,1.322854773E0,3.925394678E0
2.338734458E0,-1.665759765E0,-4.048123291E0,1.545527270E0,4.642274476E0
2.348705458E0,-1.868077520E0,-4.184962462E0,1.521529128E0,4.828941428E0
2.358677458E0,-1.906640784E0,-3.979888623E0,1.468521779E0,4.650951381E0
2.368648458E0,-2.023657310E0,-3.955601920E0,9.357012695E-1,4.540651091E0
2.378619458E0,-1.493332977E0,-3.782524629E0,2.687935799E-1,4.075510513E0
2.388591458E0,-3.680557667E-1,-3.676191258E0,-5.109571856E-1,3.729735173E0
2.398562458E0,6.771283302E-1,-3.728887243E0,-9.643514568E-1,3.910636339E0
2.408534458E0,1.067277509E0,-4.079118796E0,-7.769967270E-1,4.287425258E0
2.418505458E0,6.911710033E-1,-4.339492385E0,-5.294431579E-1,4.425971258E0
2.428477458E0,-2.009344496E-1,-3.617926093E0,4.683836085E-1,3.653648461E0
2.438448458E0,-1.078544655E0,-2.229478132E0,1.478536305E0,2.884423845E0
2.448420458E0,-1.542796036E0,-1.787522330E0,2.170573574E0,3.207311230E0
2.458391458E0,-1.883675260E0,-2.322682749E0,2.349489602E0,3.803049964E0
2.468363458E0,-1.575010978E0,-2.830188031E0,1.851866407E0,3.730956052E0
2.478334458E0,-7.684940714E-1,-3.583376650E0,8.250403744E-1,3.756575964E0
2.488306458E0,1.220308790E-1,-4.068510193E0,-3.662994093E-1,4.086788712E0
2.498277458E0,7.199999692E-1,-3.823677333E0,-1.068813134E0,4.035005554E0
2.508248458E0,4.359526847E-1,-3.214395708E0,-8.501237601E-1,3.353372171E0
2.518220458E0,-8.714380306E-1,-2.576928164E0,2.491709089E-1,2.731675154E0
2.528191458E0,-2.248108969E0,-2.224819801E0,9.986430377E-1,3.316791371E0
2.538163458E0,-3.063742781E0,-1.632911716E0,1.585011764E0,3.816435875E0
2.548134458E0,-3.019158054E0,-1.029412694E0,1.931462799E0,3.729015205E0
2.558106458E0,-2.392929590E0,-1.240332580E0,1.496773186E0,3.082996417E0
2.568077458E0,-1.649959127E0,-1.517331704E0,7.529845512E-1,2.364666225E0
2.578049458E0,-8.697034541E-1,-1.415542936E0,9.757891953E-2,1.664231819E0
2.588020458E0,-2.054379020E-2,-1.419101551E0,-4.975191146E-1,1.503927036E0
2.597992458E0,6.172504482E-2,-1.157127579E0,-1.997327006E-1,1.175860266E0
2.607963458E0,-8.022965328E-1,-7.052595770E-1,2.477593911E-1,1.096565326E0
2.617935458E0,-1.315433195E0,-1.282741705E-1,5.817845088E-1,1.444054004E0
2.627906458E0,-1.309468012E0,2.085245740E-1,8.304350156E-1,1.564548269E0
2.637878458E0,-9.138542446E-1,7.175498396E-2,1.086997975E0,1.421915242E0
2.647849458E0,-1.354611294E-1,-3.554683194E-1,8.283803040E-1,9.115488861E-1
2.657820458E0,6.871709961E-1,-6.185921466E-1,1.002212763E-1,9.300024334E-1
2.667792458E0,1.369942986E0,-7.054519504E-2,-4.972589135E-1,1.459104806E0
2.677763458E0,1.422975478E0,8.783754596E-1,-5.973059428E-1,1.775718741E0
2.687735458E0,8.513412235E-1,1.298547606E0,-4.259831089E-1,1.610114708E0
2.697706458E0,3.735650863E-1,1.516255817E0,-2.250751179E-1,1.577732989E0
2.707678458E0,3.636360756E-1,1.647693038E0,-8.826839805E-2,1.689649329E0
2.717649458E0,9.029191473E-1,1.650864568E0,5.358213007E-2,1.882415431E0
2.727621458E0,1.295341723E0,1.338943095E0,-1.060778475E-1,1.865993382E0
2.737592458E0,1.558886696E0,1.151288695E0,-2.702968991E-1,1.956694612E0
2.747564458E0,1.952553999E0,1.456737885E0,-8.805555940E-2,2.437684591E0
2.757535458E0,2.418735546E0,1.463684378E0,-1.978890735E-1,2.834045462E0
2.767507458E0,2.865999888E0,1.658441682E0,-2.746963441E-1,3.322625807E0
2.777478458E0,2.864923416E0,2.243067353E0,-1.364512092E-1,3.641120193E0
2.787449458E0,2.173187718E0,2.511167746E0,-1.026923096E-1,3.322537286E0
2.797421458E0,1.661082577E0,2.753022911E0,-1.599856675E-2,3.215367231E0
2.807392458E0,1.569489306E0,2.955851420E0,2.029130012E-1,3.352838795E0
2.817364458E0,1.447491976E0,2.629390845E0,5.281754816E-1,3.047605384E0
2.827335458E0,1.518239777E0,2.140936669E0,8.316079670E-1,2.753222412E0
2.837307458E0,2.145981208E0,1.639223054E0,7.789409262E-1,2.810522466E0
2.847278458E0,2.513936402E0,9.284963304E-1,4.308567631E-1,2.714335871E0
2.857250375E0,2.826682625E0,5.987291551E-1,1.003575164E-1,2.891138685E0
2.867221375E0,2.960598482E0,5.743158603E-1,-3.205209732E-2,3.015959120E0
2.877193375E0,2.976065829E0,9.810797560E-1,-2.101734889E-1,3.140646144E0
2.887164375E0,2.885099818E0,1.487057160E0,-3.772114831E-1,3.267633465E0
2.897136375E0,2.622877924E0,1.865263255E0,-2.748483717E-1,3.230206997E0
2.907107375E0,2.068968261E0,1.925674641E0,-4.804247797E-2,2.826864087E0
2.917078375E0,1.629847336E0,1.615998791E0,-5.260038257E-2,2.295783359E0
2.927050375E0,1.319298351E0,1.276592188E0,-6.518359065E-2,1.836977042E0
2.937021375E0,1.258124634E0,1.096138927E0,-1.744364762E-1,1.677744387E0
2.946993375E0,1.355892711E0,9.616292855E-1,-3.051778793E-1,1.690061971E0
2.956964375E0,1.578497673E0,9.901914722E-1,-4.475043708E-1,1.916349190E0
2.966936375E0,2.182234676E0,1.197568238E0,-7.074569607E-1,2.587820167E0
2.976907375E0,2.622218943E0,1.367803782E0,-1.065907068E0,3.143736192E0
2.986879375E0,2.704353904E0,1.442612182E0,-1.101835869E0,3.257100279E0
2.996850375E0,2.353154637E0,1.458856624E0,-9.710050035E-1,2.934016038E0
3.006822375E0,1.819323290E0,1.436332565E0,-6.714252484E-1,2.413255132E0
3.016793375E0,1.657858715E0,1.270704626E0,-2.992306763E-1,2.110148043E0
3.026765375E0,2.478280959E0,9.622622466E-1,-4.475084639E-1,2.695939348E0
3.036736375E0,4.323062294E0,4.200628030E-1,-1.157589070E0,4.495034239E0
3.046707375E0,3.482212218E0,7.877120420E-1,-1.525054999E0,3.882278319E0
3.056679375E0,2.415794250E0,4.432525679E-1,-8.052522272E-1,2.584756438E0
3.066650375E0,2.364144186E0,1.582138734E0,1.590723324E-1,2.849148068E0
3.076622375E0,1.165779265E0,1.373905351E0,5.634347767E-1,1.887886638E0
3.086593375E0,9.027427076E-1,8.670350772E-1,3.472947890E-1,1.298964161E0
3.096565375E0,1.574550218E0,1.037790439E0,-1.154415786E-2,1.885828903E0
3.106536375E0,1.790955523E0,7.242358384E-1,-1.680372834E-1,1.939143049E0
3.116508375E0,1.765460347E0,1.030888678E0,-2.897090703E-1,2.064827607E0
3.126479375E0,1.545179653E0,1.010040723E0,-3.170945048E-1,1.873048677E0
3.136451375E0,1.214803052E0,8.423823389E-1,-3.679968560E-1,1.523409382E0
3.146422375E0,1.060001234E0,8.950400242E-1,-2.912995130E-1,1.417587622E0
3.156394375E0,8.667061713E-1,8.365281066E-1,-3.442372799E-1,1.252780174E0
