sep=,
DeviceTag:,LF-2
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Extended(Euler)
StartTime: ,2024-04-30_18:39:32_983 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
1,773387548,-64.155464,-48.215504,86.816994,-0.134356,0.448859,0.591591,0
2,773404215,-64.499825,-49.008991,84.427582,-0.138751,0.428830,1.178126,0
3,773420882,-63.251945,-49.021538,82.650490,-0.240575,0.976879,1.287634,0
4,773437549,-61.670120,-49.094090,80.738831,0.003554,0.939378,1.530551,0
5,773454216,-60.113731,-49.053349,78.646873,-0.068813,0.921287,0.565907,0
6,773470883,-58.433872,-48.848053,76.403732,0.122511,0.601638,-0.321066,0
7,773487550,-57.106678,-48.704243,74.462311,0.593069,-0.016130,-0.783913,0
8,773504217,-56.044880,-48.366360,72.774071,0.624179,-0.240924,-0.844004,0
9,773520884,-55.291496,-47.842007,71.620293,0.787648,0.230586,-1.841651,0
10,773537551,-55.421940,-47.729778,70.979652,1.050931,0.489413,-0.886464,0
11,773554218,-55.362476,-47.690140,70.440308,1.116018,0.436132,0.060736,0
12,773570885,-55.683273,-47.746056,70.225906,2.160949,-0.337348,1.202936,0
13,773587552,-55.745113,-47.596565,70.088814,1.870199,0.006300,0.304660,0
14,773604219,-55.721672,-47.464142,70.055489,1.859011,0.141642,0.068019,0
15,773620886,-55.773396,-47.447876,70.254448,1.775018,0.525525,-1.319761,0
16,773637553,-56.000450,-47.617603,70.564606,1.202058,0.546185,-1.034026,0
17,773654220,-56.404861,-47.888489,71.101089,0.649897,0.254537,-0.622779,0
18,773670887,-56.848278,-48.232693,71.663795,-0.183948,0.227740,0.305225,0
19,773687554,-57.195213,-48.542728,72.122368,-0.853212,0.274314,0.770866,0
20,773704221,-57.488487,-48.652817,72.381332,-1.081338,0.490372,0.871235,0
21,773720888,-57.871147,-48.738503,72.555061,-0.113707,0.076209,0.998192,0
22,773737555,-58.180664,-48.744308,72.760628,0.016590,0.037766,0.246122,0
23,773754222,-58.577843,-48.820644,73.049232,-0.084734,0.209247,-0.259072,0
24,773770889,-58.912418,-48.878700,73.223923,-0.344832,0.672375,0.377365,0
25,773787556,-59.034882,-48.883404,73.156982,0.492649,0.029037,0.134364,0
26,773804223,-59.119324,-48.905926,73.180573,-0.060714,0.479789,-0.069819,0
27,773820890,-59.159214,-48.952038,73.191223,-0.077209,-0.050899,0.130527,0
28,773837557,-59.338005,-49.127010,73.337120,-0.439916,0.017778,-0.222285,0
29,773854224,-59.586426,-49.392044,73.575638,-0.140762,-0.280536,-0.013386,0
30,773870891,-59.634232,-49.600109,73.664284,-0.147664,-0.352952,0.665264,0
31,773887558,-59.587166,-49.821735,73.801018,-0.350264,-0.194076,-0.091856,0
32,773904225,-59.502903,-49.996925,73.945526,-0.728669,-0.095036,0.062386,0
33,773920892,-59.602245,-50.253513,74.099556,-0.351307,0.018158,-0.331017,0
34,773937559,-59.746452,-50.536995,74.329147,-0.006573,-0.170149,-0.336770,0
35,773954226,-59.844307,-50.884247,74.778404,0.061237,-0.457465,0.044846,0
36,773970893,-59.949924,-51.173958,75.234917,-0.369208,-0.268232,0.212733,0
37,773987560,-60.080223,-51.274143,75.521332,-0.138636,-0.416057,0.584976,0
38,774004227,-60.066338,-51.276669,75.702141,0.055641,-0.416221,0.036628,0
39,774020894,-60.176575,-51.325722,75.872536,0.145243,-0.406202,-0.155641,0
40,774037561,-60.275772,-51.395557,76.070534,0.251455,-0.652415,-0.056532,0
41,774054228,-60.528099,-51.527554,76.400627,0.017080,-0.602932,0.323576,0
42,774070895,-60.761787,-51.586811,76.714645,0.063473,-0.472194,0.552441,0
43,774087562,-61.000118,-51.582882,77.007477,0.385088,-0.450319,0.170149,0
44,774104229,-61.321793,-51.636154,77.440826,0.657514,-0.930077,0.008872,0
45,774120896,-61.661022,-51.737053,78.104675,0.940535,-0.906737,0.084849,0
46,774137563,-62.151234,-51.812927,78.984985,0.000450,-0.300400,0.314157,0
47,774154230,-62.681816,-51.723766,79.825684,0.411545,-0.560919,0.408090,0
48,774170897,-63.130539,-51.429287,80.549622,0.553121,-0.442850,0.319342,0
49,774187564,-63.536865,-51.046272,81.275833,0.308284,0.833539,-0.696484,0
50,774204231,-64.213120,-50.841553,82.131416,0.743354,-0.127625,0.055771,0
51,774220898,-64.375587,-50.619843,82.628510,0.132309,0.402910,-0.267380,0
52,774237565,-64.451164,-50.226856,83.138351,0.209285,-0.718459,0.124178,0
53,774254232,-64.793549,-49.631809,83.942505,2.444396,-0.925026,-2.575832,0
54,774270899,-66.615074,-49.439838,85.798836,1.602256,0.250583,-0.937218,0
55,774287566,-68.269043,-49.189274,87.414795,0.618885,-0.613365,1.888261,0
56,774304233,-69.053589,-48.745110,88.724487,1.178099,-1.280039,1.370013,0
57,774320900,-69.312584,-48.426754,90.043251,1.158538,-0.322154,-0.189069,0
58,774337567,-69.992195,-48.499340,91.992661,1.356444,0.156206,-1.341593,0
59,774354234,-71.309196,-48.782944,94.611061,-0.609847,1.290650,-1.086205,0
60,774370901,-73.143005,-49.038460,97.331528,-2.341512,1.391214,-0.380033,0
61,774387568,-74.946320,-49.297573,99.632133,-2.507729,1.041086,0.046190,0
62,774404235,-76.514214,-49.519875,101.620331,0.365770,-0.040340,-0.231613,0
63,774420902,-78.193626,-49.588902,103.854225,1.131665,-0.567766,0.077578,0
64,774437569,-79.740364,-49.832905,105.674828,0.992655,-0.440210,-0.011224,0
65,774454236,-80.813377,-50.000923,106.984749,0.691984,-0.607365,0.085750,0
66,774470903,-81.555862,-50.219738,107.782494,0.386118,-1.023213,0.514930,0
67,774487570,-82.069351,-50.093502,108.473480,0.901437,-1.920562,1.575024,0
68,774504237,-82.779030,-49.658752,109.457039,-1.252038,-0.648688,-0.259883,0
69,774520904,-83.113586,-49.423744,109.605919,-2.229969,-0.588747,0.903150,0
70,774537571,-82.598862,-49.188450,109.036072,-0.891690,-1.112364,0.580928,0
71,774554238,-81.465240,-48.957989,108.210609,0.940445,-0.673513,-0.273664,0
72,774570905,-80.448166,-48.753029,107.704918,1.459683,0.267839,-1.490251,0
73,774587572,-80.250755,-48.702896,107.676689,1.494127,0.246180,-1.142607,0
74,774604239,-80.204437,-48.689297,107.735619,1.041075,-0.595152,0.494555,0
75,774620906,-79.996407,-48.534924,107.999100,2.666158,-0.880581,-0.072105,0
76,774637573,-79.833946,-48.177513,108.647743,1.819690,-0.898557,1.079159,0
77,774654240,-79.661201,-47.956738,109.378746,1.364573,0.632013,-1.605597,0
78,774670907,-79.779564,-47.985470,110.371246,-0.288523,0.166068,-0.061094,0
79,774687574,-79.527412,-48.087753,111.238136,0.181563,0.655075,-0.110172,0
80,774704241,-79.039589,-48.118088,112.423630,-0.545158,1.010473,0.147195,0
81,774720908,-78.963493,-48.036568,113.581604,-2.928227,1.453846,-1.152040,0
82,774737575,-79.556427,-48.225292,114.043083,-3.454787,1.436256,-1.928654,0
83,774754242,-80.038139,-48.540138,114.270729,0.784322,-0.188781,0.827564,0
84,774770909,-79.550125,-48.929752,114.368469,1.153666,-0.994602,3.032194,0
85,774787576,-77.056282,-49.086960,112.856323,-3.057320,1.963064,-0.934580,0
86,774804243,-75.419647,-49.806458,110.959709,-2.458695,2.212363,-1.824899,0
87,774820910,-73.956825,-50.744850,108.720512,-1.253092,1.403945,1.257706,0
88,774837577,-71.438950,-51.533894,105.717239,1.313538,1.197527,2.414545,0
89,774854244,-69.436295,-52.255379,103.548889,-0.717914,1.821390,-0.259618,0
90,774870911,-67.164398,-52.913395,101.131737,-2.754179,0.856899,0.686164,0
91,774887578,-65.266594,-53.494328,99.232719,-3.079445,0.780491,-1.850008,0
92,774904245,-63.508911,-54.081867,97.251892,-2.878538,0.152281,-2.567268,0
93,774920912,-61.231430,-54.705978,94.649445,-2.063542,-0.548375,-3.214377,0
94,774937579,-58.370182,-55.278046,91.207901,0.574636,-0.807528,-4.430986,0
95,774954246,-55.440128,-55.835918,87.494713,4.404665,-1.728387,-4.482255,0
96,774970913,-52.813015,-56.459412,84.071327,7.376340,-3.010236,-3.107602,0
97,774987580,-50.335716,-56.918278,81.155846,9.157326,-3.405419,-2.568129,0
98,775004247,-48.362522,-57.385475,78.916122,9.977798,-3.760430,-2.277848,0
99,775020914,-46.792587,-57.785347,77.244560,9.738557,-3.680358,-2.889652,0
100,775037581,-45.810387,-58.293247,75.939262,9.336044,-3.353043,-3.456774,0
101,775054248,-45.404484,-58.949886,74.907310,8.933555,-4.066235,-2.541758,0
102,775070915,-45.061142,-59.620762,74.211960,9.208646,-4.863627,-3.079425,0
103,775087582,-45.305328,-60.524651,74.306252,9.052317,-4.865069,-3.479293,0
104,775104249,-46.554688,-61.469086,75.229141,7.958159,-3.511044,-2.095705,0
105,775120916,-48.295837,-62.346085,76.579170,8.365294,-3.348367,-2.091284,0
106,775137583,-50.916027,-63.456802,78.569695,7.578925,-4.070777,-0.486083,0
107,775154250,-53.670944,-64.462524,80.824158,5.892900,-2.441875,0.214286,0
108,775170917,-56.429733,-64.948723,83.414528,7.561254,-4.762534,3.320561,0
109,775187584,-59.302128,-64.966927,86.238998,6.318312,-2.233672,0.923659,0
110,775204251,-62.726353,-64.906990,89.767487,4.077841,-0.785905,1.577915,0
111,775220918,-65.902138,-64.779251,93.165070,4.243626,-1.375149,3.162451,0
112,775237585,-68.702248,-64.562515,96.596443,3.318694,-0.545884,2.925475,0
113,775254252,-70.818794,-64.086006,99.668594,2.477404,-0.352373,3.071424,0
114,775270919,-72.955589,-63.532742,103.031662,1.136905,0.082743,2.967657,0
115,775287586,-74.504135,-62.782936,105.683533,-0.404658,0.817811,3.097514,0
116,775304253,-75.938293,-61.904442,108.273926,-0.436379,1.335236,3.420543,0
117,775320920,-77.194862,-61.011036,110.652855,-0.591870,1.783399,3.779926,0
118,775337587,-77.695396,-60.028728,112.372993,-2.510105,2.940481,3.077294,0
119,775354254,-77.968285,-59.202286,113.608551,-2.417708,3.117985,2.015582,0
120,775370921,-77.974098,-58.407040,114.442696,-3.148301,3.563679,1.501205,0
121,775387588,-78.108910,-57.699356,115.207687,-3.292184,3.393152,1.020638,0
122,775404255,-78.651878,-57.300686,116.222298,-4.083055,3.780541,0.972941,0
123,775420922,-78.844177,-57.049625,116.986076,-4.210488,2.954812,1.971171,0
124,775437589,-79.047516,-56.879669,117.807457,-5.444965,3.142827,2.153624,0
125,775454256,-78.742935,-56.626858,118.229507,-5.740884,3.231707,2.428290,0
126,775470923,-78.215103,-56.387981,118.339371,-6.302860,3.869729,1.824134,0
127,775487590,-77.260277,-56.134670,118.238884,-6.486860,4.690448,1.033174,0
128,775504257,-76.433357,-56.132473,118.155037,-6.477011,5.095376,0.077209,0
129,775520924,-75.804100,-56.198730,118.405891,-7.664896,5.646375,0.862358,0
130,775537591,-75.561943,-56.455933,118.918213,-7.628048,5.761896,1.042956,0
131,775554258,-75.777672,-56.810162,119.801781,-7.778165,4.833366,2.357350,0
132,775570925,-76.314590,-57.058491,121.229248,-7.617999,4.760881,1.725389,0
133,775587592,-77.489693,-57.329117,123.268814,-8.269914,4.414314,2.941436,0
