sep=,
DeviceTag:,LW-2
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Extended(Euler)
StartTime: ,2024-06-23_10:23:41_584 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
1,182368058,-171.145508,-45.908867,100.530823,-8.622881,-1.535882,5.956789,0
2,182384725,-152.291260,-44.712318,89.415787,-4.235728,4.652870,1.310513,0
3,182401392,-134.683487,-49.428776,80.796989,3.211561,6.642551,-3.135937,0
4,182418059,-122.441879,-57.297760,75.224205,5.005446,6.899161,-5.831029,0
5,182434726,-113.187973,-66.396782,71.015526,5.393384,7.541483,-5.390570,0
6,182451393,-105.312851,-75.995064,66.979248,5.143301,6.592794,-4.801979,0
7,182468060,-95.450989,-85.089287,59.944324,2.283424,5.145112,-4.027479,0
8,182484727,72.183594,-86.615280,-106.107498,1.704960,3.061023,-0.979775,0
9,182501394,77.116997,-79.067192,-110.523323,-0.996818,-4.589939,3.328777,0
10,182518061,78.615395,-72.617592,-111.664192,-8.861318,-4.156532,-3.163993,0
11,182534728,80.071266,-67.641998,-113.602966,-6.120119,-9.474544,-0.854787,0
12,182551395,79.544708,-63.922096,-113.757828,-7.830086,-15.741967,-2.511053,0
13,182568062,80.248802,-61.589516,-114.241882,-11.118262,-13.883039,-6.895484,0
14,182584729,82.741676,-60.577480,-115.842690,-9.387780,-14.198529,-7.594655,0
15,182601396,85.860992,-60.489288,-117.354538,-8.268677,-14.035964,-6.590537,0
16,182618063,89.047920,-61.003830,-119.148674,-9.577162,-8.168036,-9.543622,0
17,182634730,91.702377,-62.127407,-122.143944,-8.559697,-6.010732,-7.154669,0
18,182651397,93.617142,-63.752304,-125.831673,-11.579638,-5.873237,-7.853433,0
19,182668064,95.973938,-65.856781,-131.708267,-9.856587,-7.534688,-5.712345,0
20,182684731,98.758232,-68.150047,-138.582962,-11.878445,-13.809135,-4.873007,0
21,182701398,103.111694,-71.211487,-146.309250,-7.330939,-9.966722,-4.207903,0
22,182718065,112.407547,-74.625473,-159.687424,-8.393033,-13.913963,-2.337095,0
23,182734732,128.051987,-77.734619,-178.061218,-13.081731,-18.792713,-3.559789,0
24,182751399,149.426056,-78.521141,163.129364,-19.589701,-13.431080,3.393473,0
25,182768066,172.171036,-80.089226,147.498367,-5.586246,8.350902,6.512241,0
26,182784733,-162.086929,-80.020882,122.594109,3.261786,19.091040,-4.853241,0
27,182801400,-143.952072,-78.174858,103.195557,-7.909164,-8.093357,2.002841,0
28,182818067,-128.580856,-75.672813,89.355652,-4.293854,-2.825075,1.972679,0
29,182834734,-117.645149,-72.456673,79.323151,-0.592633,0.448496,-0.707713,0
30,182851401,-111.109940,-68.635574,73.103081,-0.241124,-1.719748,-0.478967,0
31,182868068,-106.395889,-64.548500,68.913361,0.589088,-3.330292,2.070609,0
32,182884735,-102.442917,-60.452606,66.059929,3.052643,-0.184499,1.929149,0
33,182901402,-97.726082,-56.354393,63.234623,2.459180,-1.407484,3.266273,0
34,182918069,-92.431473,-52.603104,60.634315,5.138014,1.515710,1.464354,0
35,182934736,-87.565063,-49.331993,57.883240,6.892770,3.655982,-0.964731,0
36,182951403,-83.669243,-46.568752,55.377087,6.798355,3.708678,-4.176111,0
37,182968070,-81.335823,-44.026970,53.534744,6.266196,2.615512,-4.568733,0
38,182984737,-80.023979,-41.951824,52.400677,6.847282,1.307119,-2.960922,0
39,183001404,-77.109184,-40.342220,50.746582,7.013268,-0.095370,-1.027362,0
40,183018071,-71.893684,-39.119595,49.241875,0.780494,-1.028237,-2.903391,0
41,183034738,-67.493759,-38.469963,49.521523,-0.291622,4.925789,-9.343889,0
42,183051405,-65.086113,-37.985836,49.836403,3.944394,2.793659,-5.750514,0
43,183068072,-62.783154,-37.869404,49.796867,3.243392,0.182147,-2.423345,0
44,183084739,-60.222565,-38.117165,50.112503,0.386570,-0.582144,-1.423351,0
45,183101406,-57.867786,-38.544613,51.403416,0.268837,-0.367181,-1.402540,0
46,183118073,-54.974674,-39.089554,52.666477,1.949825,-3.818635,0.143261,0
47,183134740,-51.421776,-39.965599,53.913250,0.021046,-1.485475,-0.517412,0
48,183151407,-49.076252,-41.258072,55.816269,-4.410766,2.231250,-4.387145,0
49,183168074,-50.714237,-42.584476,58.020695,0.911672,4.754630,-3.062245,0
50,183184741,-53.290997,-43.720024,59.414928,0.576576,0.399507,0.952466,0
51,183201408,-55.138767,-44.562168,60.951668,4.045735,-2.639820,3.581340,0
52,183218075,-56.473515,-45.041916,62.448898,3.091877,-2.205069,4.485809,0
53,183234742,-58.176258,-45.127483,63.873936,3.039626,-3.688810,6.759230,0
54,183251409,-59.791813,-44.890362,65.303543,2.524477,-5.427494,7.421230,0
55,183268076,-61.476246,-44.336876,66.968666,2.115396,-4.046675,4.517313,0
56,183284743,-63.733856,-43.431530,68.999832,2.388684,-4.441242,2.068105,0
57,183301410,-66.773369,-42.194126,71.483658,3.112889,-4.401896,1.660769,0
58,183318077,-70.371124,-40.502285,74.158432,3.492727,-4.831499,3.254326,0
59,183334744,-73.633171,-38.390518,76.815773,3.660809,-6.596180,5.264694,0
60,183351411,-75.625618,-36.087692,79.330688,2.772545,-6.309959,4.327175,0
61,183368078,-76.794296,-33.700886,81.763504,0.855020,-3.842484,0.681427,0
62,183384745,-77.885147,-31.263037,84.140083,-0.571797,-2.236720,-1.664502,0
63,183401412,-79.156242,-28.867983,86.422661,-1.015674,-1.360511,-2.371522,0
64,183418079,-80.753197,-26.570780,88.626694,-2.113712,0.119364,-3.831139,0
65,183434746,-82.973480,-24.313576,90.592613,-2.228542,0.908759,-3.888668,0
66,183451413,-85.132950,-22.169897,92.099770,-0.122446,-0.480480,0.145062,0
67,183468080,-85.837013,-20.372252,93.195297,0.537643,-0.913684,3.451488,0
68,183484747,-85.049706,-18.980461,93.896210,-0.152887,0.515373,-0.048862,0
69,183501414,-83.898247,-17.906338,94.287750,-0.963377,0.957864,-3.246149,0
70,183518081,-83.163445,-17.065876,94.479431,-0.797114,1.393094,-4.850433,0
71,183534748,-82.754189,-16.645918,94.097633,1.022350,2.894955,-4.676381,0
72,183551415,-81.991676,-16.882360,92.312279,-2.546522,5.457828,-7.185881,0
73,183568082,-80.666687,-16.641312,90.228668,-3.686960,0.140195,-1.287388,0
74,183584749,-78.476967,-16.111652,88.728508,-4.885283,0.203368,0.504460,0
75,183601416,-77.238228,-15.672508,88.232643,-4.102889,0.143874,1.357862,0
76,183618083,-76.326462,-15.619958,88.507942,-3.490460,-1.708011,-0.102656,0
77,183634750,-76.267723,-15.803517,89.366890,1.104307,1.003464,-3.240624,0
78,183651417,-77.002029,-15.868809,89.945053,3.876747,0.467715,1.149597,0
79,183668084,-77.130280,-16.125895,90.645988,0.810102,-0.627116,0.688054,0
80,183684751,-77.224533,-16.596933,92.121376,0.905352,-0.634712,-0.895967,0
81,183701418,-77.396194,-17.143169,93.850220,1.088589,0.010608,0.559011,0
82,183718085,-77.207779,-17.817432,95.752258,3.088718,0.707997,-2.069646,0
83,183734752,-76.779686,-18.258530,97.204033,3.915667,1.013368,-0.097763,0
84,183751419,-75.647362,-18.783239,98.671501,3.009048,0.596537,-0.417192,0
85,183768086,-74.445099,-19.323528,100.218964,1.014102,0.749066,-1.566759,0
86,183784753,-73.594154,-19.865765,101.595490,-0.787823,0.946909,-2.473999,0
87,183801420,-73.304749,-20.491169,102.735115,-3.054239,1.733819,-1.189007,0
88,183818087,-72.931412,-21.292736,103.617538,-6.253341,3.349137,-1.991084,0
89,183834754,-73.129097,-22.571648,104.040817,-12.615316,5.590197,-7.128845,0
90,183851421,-74.781380,-24.317751,104.783585,-7.527534,7.998068,-9.379976,0
91,183868088,-77.024170,-26.638878,105.409492,-5.480588,12.968289,-9.054396,0
92,183884755,-79.395622,-29.785715,104.638252,-5.005067,15.667001,-5.260386,0
93,183901422,-79.979584,-33.960884,102.305862,-0.938556,14.302737,-0.826181,0
94,183918089,-78.773003,-38.989899,99.201729,1.242079,12.435742,-3.878852,0
95,183934756,-76.896919,-44.877060,95.817329,2.366737,10.774713,-1.870742,0
96,183951423,-74.003799,-51.554092,92.096832,2.417626,7.362630,2.592672,0
97,183968090,-70.486832,-58.855572,88.035965,1.216004,4.640276,4.846911,0
98,183984757,-68.590782,-66.503151,84.164322,-2.964643,5.542597,3.845043,0
99,184001424,-73.761276,-73.887787,83.258125,-4.367768,9.707484,7.724129,0
100,184018091,-88.264748,-79.418480,88.843582,12.831440,-12.630698,22.114998,0
101,184034758,-100.161255,-82.979935,94.951546,17.132668,-37.813267,18.543282,0
102,184051425,-124.663818,-84.205360,116.536987,10.311858,-32.795071,3.106383,0
103,184068092,-142.673462,-82.169273,131.616852,5.912528,-30.475445,1.701236,0
104,184084759,-144.337387,-79.540131,130.372986,0.681625,-33.324654,-3.732831,0
105,184101426,-139.916336,-78.794441,126.618256,-18.356094,-24.142174,4.579580,0
106,184118093,-128.715927,-78.299408,118.278168,-15.289688,-1.936919,-9.970589,0
107,184134760,-124.090744,-76.134209,112.991852,-2.833481,-6.310041,-2.634902,0
108,184151427,-118.938522,-73.475540,107.998642,-1.935240,-10.350944,1.211907,0
109,184168094,-114.538857,-70.281387,104.482216,-0.811513,-7.704529,3.576031,0
110,184184761,-110.436211,-66.603310,101.535690,0.770907,-5.085498,3.771416,0
111,184201428,-107.867989,-62.562729,99.928055,3.996980,-3.209067,6.746929,0
112,184218095,-104.002884,-58.462315,97.966995,5.702951,-0.794800,5.584188,0
113,184234762,-100.768898,-54.199608,96.731071,7.002013,3.406287,1.722603,0
114,184251429,-97.815414,-50.000423,96.223534,7.806472,5.355083,2.120074,0
115,184268096,-93.526932,-45.969105,95.140701,7.200940,5.032594,5.494020,0
116,184284763,-86.719330,-42.754494,93.337234,3.299390,10.190217,3.874577,0
117,184301430,-79.870262,-40.109600,91.611610,-1.837885,16.228891,-6.072578,0
118,184318097,-75.600822,-37.235268,90.570114,-3.974388,13.711445,-8.118765,0
119,184334764,-73.621834,-34.990578,90.696716,-2.639940,9.300263,-5.741339,0
120,184351431,-71.650772,-33.923042,91.082375,-1.540263,9.078148,-6.587983,0
121,184368098,-69.128494,-33.417709,91.075897,-1.645708,10.234404,-7.997290,0
122,184384765,-67.200249,-33.528530,90.830124,-5.763059,7.968904,-9.737062,0
123,184401432,-66.664032,-34.284496,90.617378,-3.186583,7.505833,-6.842784,0
124,184418099,-65.887390,-35.489330,90.015205,-1.030972,5.557549,-4.470591,0
125,184434766,-64.423416,-37.121830,89.042404,-0.961987,3.995977,-2.679375,0
126,184451433,-62.498459,-39.157227,87.875496,-1.871901,4.064517,-1.937388,0
127,184468100,-60.709644,-41.295197,86.606895,-2.683256,1.541750,-1.198784,0
128,184484767,-59.522690,-43.735752,85.849838,-2.522562,0.927129,-1.889936,0
129,184501434,-59.106094,-46.265385,85.290367,-4.234776,0.275785,-2.311070,0
130,184518101,-59.968666,-49.270374,85.476982,0.457213,0.907259,-2.577705,0
131,184534768,-61.599106,-52.114494,84.928314,1.443157,-0.349161,4.223683,0
132,184551435,-62.312706,-54.661530,84.541672,1.719534,-1.867853,4.933332,0
133,184568102,-62.508213,-56.609127,84.262054,3.904614,-2.741780,4.446397,0
134,184584769,-62.301510,-57.946705,83.832909,3.534395,-3.674227,5.301853,0
135,184601436,-61.888172,-58.633083,83.373268,3.129110,-6.261993,5.241286,0
136,184618103,-60.911716,-58.904964,82.962189,3.229565,-7.287792,4.381699,0
137,184634770,-59.565212,-58.780521,82.655640,2.000909,-6.479703,3.310626,0
138,184651437,-58.514156,-58.198669,82.357315,0.253258,-5.030343,2.109642,0
139,184668104,-58.387756,-57.207153,82.126114,-0.913455,-4.325234,1.358697,0
140,184684771,-59.160805,-55.826019,82.050293,-0.284049,-4.729668,1.643905,0
141,184701438,-60.203705,-54.261665,82.267761,1.281391,-5.533514,1.721876,0
142,184718105,-61.313263,-52.568886,82.944321,1.979421,-5.111521,1.709202,0
143,184734772,-62.622154,-50.693436,84.017342,2.169117,-4.070266,1.523664,0
144,184751439,-64.173271,-48.620037,85.264091,2.209255,-3.201622,1.556404,0
145,184768106,-65.685020,-46.426235,86.506042,2.551286,-3.228098,1.978564,0
146,184784773,-66.953598,-44.184486,87.765625,2.555390,-2.837906,2.325318,0
147,184801440,-68.218903,-41.857525,89.072037,1.939715,-1.518733,2.045501,0
148,184818107,-69.675301,-39.486023,90.400810,1.368994,-0.244622,1.226616,0
149,184834774,-71.483521,-37.054829,91.714302,0.900078,0.654930,0.309525,0
150,184851441,-73.591133,-34.579945,93.061378,1.312751,0.710934,0.000935,0
151,184868108,-75.580391,-32.147026,94.447235,1.742246,0.308395,0.821787,0
152,184884775,-77.261772,-29.781651,95.954536,1.143270,0.445530,1.171530,0
153,184901442,-78.965111,-27.500757,97.524437,0.136811,2.148911,0.071794,0
154,184918109,-80.992111,-25.238621,99.048141,0.090193,2.505171,-0.661409,0
155,184934776,-83.199165,-23.044079,100.508148,0.125490,2.263079,-0.927653,0
156,184951443,-85.328819,-20.995579,101.927864,0.619972,2.147878,-1.257915,0
