sep=,
DeviceTag:,RW2
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Extended(Euler)
StartTime: ,2024-06-12_20:24:44_312 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
1,1694466007,-113.756248,12.720843,130.555695,-0.045350,0.007130,0.205246,0
2,1694482674,-113.761360,12.627495,130.560913,-0.047693,0.015980,0.158283,0
3,1694499341,-113.766991,12.538620,130.516479,-0.002258,-0.021035,0.118592,0
4,1694516008,-113.801476,12.499957,130.445801,0.140873,0.200155,0.334164,0
5,1694532675,-113.903290,12.446754,130.394958,0.135334,0.302457,0.451167,0
6,1694549342,-114.032249,12.366090,130.362000,0.093842,0.391863,0.313981,0
7,1694566009,-114.160080,12.253000,130.315765,-0.068972,0.300081,0.388412,0
8,1694582676,-114.223419,12.135849,130.290161,-0.190483,0.165801,0.410606,0
9,1694599343,-114.240623,12.029430,130.302338,-0.233609,0.058241,0.235630,0
10,1694616010,-114.252083,11.932959,130.274506,-0.221390,0.022842,0.108411,0
11,1694632677,-114.284996,11.840295,130.218460,-0.113803,0.035778,0.148094,0
12,1694649344,-114.340546,11.760511,130.179611,-0.015608,-0.030679,0.228449,0
13,1694666011,-114.374985,11.701821,130.149384,-0.010029,-0.082274,0.240464,0
14,1694682678,-114.381966,11.656560,130.073883,0.079419,-0.074885,0.223310,0
15,1694699345,-114.374992,11.623008,129.999176,0.245930,-0.094497,0.252855,0
16,1694716012,-114.385536,11.610016,129.934158,0.256251,0.004087,0.235634,0
17,1694732679,-114.416817,11.602688,129.863052,0.225176,0.003249,0.272139,0
18,1694749346,-114.444496,11.598547,129.737320,0.237934,0.000137,0.197926,0
19,1694766013,-114.496696,11.595814,129.651474,0.276818,0.082065,0.208333,0
20,1694782680,-114.557808,11.599607,129.569290,0.220367,0.080958,0.327523,0
21,1694799347,-114.625984,11.614669,129.472855,0.084783,0.122443,0.327517,0
22,1694816014,-114.716522,11.626427,129.425919,0.005768,0.046042,0.223939,0
23,1694832681,-114.821808,11.642690,129.281464,-0.115174,0.036896,0.239079,0
24,1694849348,-114.918015,11.659529,129.256729,-0.114154,0.047776,0.254293,0
25,1694866015,-115.017586,11.676699,129.255371,-0.173493,0.040447,0.211524,0
26,1694882682,-115.121895,11.693532,129.183502,-0.209095,0.160501,0.260040,0
27,1694899349,-115.224716,11.709626,129.183044,-0.160088,0.157301,0.308836,0
28,1694916016,-115.306953,11.729045,129.124146,-0.072012,0.183787,0.291491,0
