"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.338059583E-1,1.952456935E0,1.171546520E0,-5.657970518E-1,2.346217303E0
2.437769583E-1,1.767726143E0,1.154040687E0,-5.045772886E-1,2.170544601E0
2.537479583E-1,1.881932351E0,1.290666582E0,-4.140436792E-1,2.319250260E0
2.637189583E-1,2.003022779E0,1.373634918E0,-3.269388771E-1,2.450686061E0
2.736909583E-1,2.118300635E0,1.364198681E0,-1.716035002E-1,2.525407568E0
2.836619583E-1,2.407316664E0,1.239947834E0,-1.551330632E-1,2.712325648E0
2.936329583E-1,2.748512661E0,1.042017318E0,-3.132511300E-1,2.956052809E0
3.036039583E-1,3.072127396E0,1.018206140E0,-5.316645151E-1,3.279844149E0
3.135749583E-1,3.322735843E0,1.003888648E0,-7.618097538E-1,3.553691039E0
3.235502500E-1,3.434331708E0,1.128495664E0,-9.227140188E-1,3.730889693E0
3.335222500E-1,3.351135185E0,1.258160887E0,-1.032494908E0,3.725469310E0
3.434932500E-1,3.299759209E0,1.346377245E0,-1.185059289E0,3.755730028E0
3.534642500E-1,3.318079998E0,1.409730072E0,-1.565322434E0,3.930296181E0
3.634352500E-1,3.227664794E0,1.379283767E0,-2.057285525E0,4.068496954E0
3.734062500E-1,3.083102328E0,1.356177763E0,-2.416523252E0,4.145397775E0
3.833782500E-1,2.707589461E0,1.248023862E0,-2.453847198E0,3.861343072E0
3.933492500E-1,2.161376196E0,1.018097601E0,-2.533530130E0,3.482361943E0
4.033202500E-1,1.896068141E0,7.732080967E-1,-2.609150416E0,3.316713893E0
4.132912500E-1,1.480142828E0,4.391385401E-1,-2.564667138E0,2.993523505E0
4.232622500E-1,4.149821573E-1,6.368553400E-2,-2.449208018E0,2.484931780E0
4.332332500E-1,-1.016076804E0,-5.074951954E-1,-2.462112823E0,2.711450349E0
4.432052500E-1,-1.888035529E0,-7.495187603E-1,-2.832496512E0,3.485612288E0
4.531762500E-1,-2.448010508E0,-9.603298880E-1,-3.121421471E0,4.081453287E0
4.631472500E-1,-3.489512467E0,-1.167404353E0,-3.235521113E0,4.899808879E0
4.731182500E-1,-4.516832004E0,-1.222209574E0,-3.101704659E0,5.613923707E0
4.830892500E-1,-5.081315771E0,-1.306843928E0,-2.874475427E0,5.982492792E0
4.930602500E-1,-5.293950353E0,-1.261746546E0,-3.063040531E0,6.245008565E0
5.030322500E-1,-4.641689354E0,-1.146286110E0,-3.483851777E0,5.915781868E0
5.130032500E-1,-3.618677461E0,-1.185711985E0,-3.963744460E0,5.496545244E0
5.229742500E-1,-3.035962075E0,-1.294684350E0,-3.891442469E0,5.102606959E0
5.329452500E-1,-2.759253119E0,-1.173019288E0,-3.813675671E0,4.851141530E0
5.429162500E-1,-2.275625235E0,-9.667954467E-1,-3.995379651E0,4.698534048E0
5.528872500E-1,-1.738248575E0,-8.080429570E-1,-4.142182186E0,4.564221159E0
5.628592500E-1,-1.456923242E0,-7.946180423E-1,-3.966637663E0,4.299797381E0
5.728302500E-1,-1.510619978E0,-7.772297385E-1,-3.803258564E0,4.165433289E0
5.828012500E-1,-1.340818589E0,-1.037389612E0,-3.866042457E0,4.221404503E0
5.927722500E-1,-1.076140280E0,-1.619171051E0,-4.067275553E0,4.508050934E0
6.027432500E-1,-8.611212033E-1,-2.000412435E0,-4.103168979E0,4.645339095E0
6.127152500E-1,-9.988055903E-1,-2.089509822E0,-3.963767849E0,4.590764584E0
6.226862500E-1,-1.151545973E0,-1.987060757E0,-3.783523626E0,4.426004926E0
6.326572500E-1,-8.422095537E-1,-1.661727525E0,-3.757389788E0,4.193880461E0
6.426282500E-1,-3.948718286E-1,-1.539238882E0,-4.155436655E0,4.448913788E0
6.525992500E-1,2.033661604E-2,-1.483000655E0,-4.726523682E0,4.953759243E0
6.625702500E-1,-6.400894350E-1,-1.800930434E0,-5.033188509E0,5.383869564E0
6.725422500E-1,-1.172316452E0,-1.843470097E0,-4.898877965E0,5.363927030E0
6.825132500E-1,-9.173988998E-1,-1.575088746E0,-5.079821223E0,5.396953674E0
6.924842500E-1,-8.750580418E-1,-1.348850032E0,-5.361279287E0,5.597181307E0
7.024552500E-1,-1.253631341E0,-1.018133562E0,-5.253143220E0,5.495789405E0
7.124262500E-1,-1.592798501E0,-6.607879937E-1,-4.910393472E0,5.204383910E0
7.223972500E-1,-1.560389723E0,-4.153563792E-1,-4.856792046E0,5.118179949E0
7.323692500E-1,-1.440408366E0,-4.341484532E-1,-4.935496738E0,5.159688866E0
7.423402500E-1,-1.320946827E0,-2.921365419E-1,-4.803769494E0,4.990635794E0
7.523112500E-1,-1.291044166E0,-1.414760140E-1,-4.780996928E0,4.954265044E0
7.622822500E-1,-1.073513126E0,-1.430117851E-1,-4.889639072E0,5.008138682E0
7.722532500E-1,-8.594097233E-1,-1.603692448E-1,-4.640252109E0,4.721889770E0
7.822242500E-1,-9.699454880E-1,8.295444846E-2,-4.382796280E0,4.489607880E0
7.921962500E-1,-8.603663278E-1,7.268936902E-2,-4.367074871E0,4.451612842E0
8.021672500E-1,-5.558667254E-1,8.363623381E-2,-4.157867342E0,4.195693467E0
8.121382500E-1,-4.956912750E-1,-8.339825213E-2,-4.018761205E0,4.050074904E0
8.221092500E-1,-5.921095222E-1,-1.222161627E-1,-3.675315638E0,3.724711467E0
8.320802500E-1,-5.088586199E-1,-2.872412530E-1,-3.276766495E0,3.328459598E0
8.420512500E-1,-2.699109828E-1,-4.775330392E-1,-2.737607604E0,2.792021693E0
8.520232500E-1,-3.632588571E-1,-8.403352287E-1,-2.228586139E0,2.409297921E0
8.619942500E-1,-3.398495293E-1,-9.710438874E-1,-1.486670075E0,1.807930266E0
8.719652500E-1,9.871971130E-2,-1.185749261E0,-9.907226917E-1,1.548314678E0
8.819362500E-1,5.550048459E-1,-1.439238923E0,-6.317384416E-1,1.666893073E0
8.919072500E-1,6.510734296E-1,-1.624725175E0,-1.607583770E-1,1.757689324E0
9.018782500E-1,8.141113436E-1,-1.974484566E0,4.378175810E-1,2.180149264E0
9.118502500E-1,1.270198258E0,-2.337166595E0,8.303993475E-1,2.786631368E0
9.218212500E-1,1.919929166E0,-2.787069201E0,1.037460071E0,3.539803121E0
9.317922500E-1,2.261946259E0,-3.215078955E0,1.364560039E0,4.161148599E0
9.417632500E-1,2.592565373E0,-3.614748716E0,1.638963145E0,4.740675446E0
9.517342500E-1,3.037560704E0,-3.977040444E0,1.951536875E0,5.371417122E0
9.617052500E-1,3.522497195E0,-4.102294235E0,2.305954742E0,5.878284763E0
9.716772500E-1,3.845802612E0,-4.178952110E0,2.841897665E0,6.350607908E0
9.816482500E-1,3.448889521E0,-4.714819019E0,2.909635904E0,6.526127366E0
9.916192500E-1,2.825994993E0,-5.258259534E0,2.553153386E0,6.492621445E0
1.001590250E0,2.692394886E0,-5.543120677E0,2.493764970E0,6.647859866E0
1.011561250E0,2.532481724E0,-5.713478721E0,2.664030043E0,6.793699938E0
1.021532250E0,2.176568139E0,-6.021311236E0,2.647254966E0,6.928318463E0
1.031504250E0,2.101559472E0,-6.267245711E0,2.891179168E0,7.214834579E0
1.041475250E0,1.988326387E0,-6.439981817E0,3.206686739E0,7.463889567E0
1.051446250E0,2.188039792E0,-7.148474904E0,3.933700882E0,8.447615889E0
1.061417250E0,1.070965494E0,-7.341194454E0,4.795543631E0,8.833874678E0
1.071388250E0,1.516744351E0,-7.382486322E0,5.805087048E0,9.513183135E0
1.081359250E0,1.669098818E0,-7.688314996E0,6.718349043E0,1.034564122E1
1.091331250E0,6.464015043E-1,-7.585506912E0,7.043653623E0,1.037163470E1
1.101302250E0,1.062743139E-1,-7.088042761E0,6.393167254E0,9.545901317E0
1.111273250E0,4.289996874E-1,-6.185803353E0,4.878223845E0,7.889567272E0
1.121244250E0,1.240165789E0,-5.217556481E0,3.164899612E0,6.227157969E0
1.131215250E0,2.225872446E0,-4.544046115E0,1.348957329E0,5.236654382E0
1.141186250E0,2.894672295E0,-4.398689012E0,-6.189143282E-1,5.301947535E0
1.151158250E0,3.028539619E0,-4.156984413E0,-2.472214472E0,5.706523988E0
1.161129250E0,3.217183660E0,-4.003402616E0,-4.153206527E0,6.605045621E0
1.171100250E0,3.664258845E0,-3.916798628E0,-5.115999700E0,7.412257235E0
1.181071250E0,4.552814015E0,-4.112209359E0,-5.342505632E0,8.135155050E0
1.191042250E0,5.081972998E0,-4.884323368E0,-5.328174106E0,8.835864623E0
1.201013250E0,5.155926243E0,-5.879776458E0,-5.071767853E0,9.320846301E0
1.210985250E0,4.741638150E0,-6.975181559E0,-4.566521643E0,9.591110991E0
1.220956250E0,3.807004582E0,-7.841189280E0,-3.622312090E0,9.439209612E0
1.230927250E0,2.465114783E0,-8.466699268E0,-2.691553472E0,9.219883268E0
1.240898250E0,1.436670241E0,-8.461397597E0,-2.288943438E0,8.882484604E0
1.250869250E0,1.111436412E0,-8.320489056E0,-2.520111355E0,8.764518827E0
1.260840250E0,1.540944808E0,-8.461953083E0,-3.075820205E0,9.134540536E0
1.270811250E0,1.318516724E0,-9.127870254E0,-3.832845767E0,9.987352422E0
1.280783250E0,7.316427988E-1,-9.819629195E0,-4.671069274E0,1.089859197E1
1.290754250E0,1.444262266E-3,-1.023068846E1,-5.312132270E0,1.152760763E1
1.300725250E0,-1.029408748E0,-1.084007007E1,-5.606016837E0,1.224721300E1
1.310696250E0,-1.609888743E0,-1.132274603E1,-6.114201858E0,1.296841485E1
1.320663875E0,-2.351905087E0,-1.260281263E1,-6.734899002E0,1.448175432E1
1.330634875E0,-3.781118959E0,-1.458905799E1,-7.039742421E0,1.663416505E1
1.340606875E0,-4.852828803E0,-1.644978468E1,-7.006040239E0,1.852646656E1
1.350577875E0,-6.166982920E0,-1.952225443E1,-6.997129667E0,2.163584803E1
1.360548875E0,-7.839987093E0,-2.320039749E1,-7.057056611E0,2.548579780E1
1.370519875E0,-9.679146915E0,-2.568826145E1,-6.395497954E0,2.818643389E1
1.380490875E0,-1.171134613E1,-2.769103339E1,-4.326491101E0,3.037544211E1
1.390461875E0,-1.412381141E1,-3.100693325E1,-2.141924556E0,3.413941709E1
1.400432875E0,-1.788535682E1,-3.649891886E1,-6.670006603E-1,4.065097731E1
1.410404875E0,-2.163725432E1,-4.484617471E1,2.320520741E0,4.984711604E1
1.420375875E0,-2.189896867E1,-5.258671879E1,3.960083519E0,5.710175202E1
1.430346875E0,-1.721005136E1,-5.701864162E1,4.249919181E0,5.971074588E1
1.440317875E0,-1.180138857E1,-5.744268638E1,3.976311589E0,5.877708775E1
1.450288875E0,-6.202497738E0,-5.602241173E1,1.804582897E0,5.639359994E1
1.460259875E0,-7.323965049E-1,-5.439339616E1,-2.427579021E0,5.445246634E1
1.470231875E0,1.792761582E0,-5.178816221E1,-1.014777143E1,5.280345637E1
1.480202875E0,1.170155321E0,-5.099901731E1,-1.968190330E1,5.467765858E1
1.490173875E0,-5.061666788E0,-5.105363498E1,-1.978777533E1,5.498772743E1
1.500144875E0,-1.990935064E1,-4.766375147E1,-6.846610057E0,5.210654005E1
1.510115875E0,-3.152057138E1,-5.342363311E1,-1.020567991E1,6.286323963E1
1.520086875E0,-2.839363014E1,-6.390883215E1,-1.328049323E1,7.118222081E1
1.530058875E0,-2.176001076E1,-7.451188299E1,-1.515349907E1,7.908948925E1
1.540029875E0,-1.721489285E1,-7.734118225E1,-1.693853239E1,8.102422407E1
1.550000875E0,-8.186497770E0,-7.797397728E1,-2.316803666E1,8.175400786E1
1.559971875E0,1.101866859E1,-7.889432902E1,-3.646219367E1,8.760832025E1
1.569942875E0,3.921354018E1,-7.276481915E1,-5.983548397E1,1.020426665E2
1.579914875E0,4.588948171E1,-3.294917481E1,-5.710189662E1,8.032508481E1
1.589885875E0,1.167615993E1,-2.202346028E0,-4.047742520E1,4.218536463E1
1.599856875E0,-2.463618130E1,-1.755573290E1,-2.332979638E1,3.820241596E1
1.609827875E0,-2.732541401E1,-2.609039085E1,-8.097959815E0,3.863888842E1
1.619798875E0,-1.407905916E1,-2.452119697E1,-2.817518284E0,2.841561925E1
1.629770875E0,-1.043726123E1,-3.599096656E1,-1.648590294E1,4.093984723E1
1.639741875E0,5.103736335E-1,-4.069578362E1,-3.374270746E1,5.286754763E1
1.649712875E0,2.333278313E1,-3.631382408E1,-4.662091225E1,6.353441624E1
1.659683875E0,4.144179010E1,-3.129507936E1,-4.529488536E1,6.890885719E1
1.669654875E0,3.736968153E1,-2.579584321E1,-3.731040948E1,5.877061579E1
1.679625875E0,2.643649690E1,-2.203290733E1,-2.655514626E1,4.346853076E1
1.689597875E0,1.657169913E1,-2.101781900E1,-1.996777134E1,3.339284085E1
1.699568875E0,1.072007468E1,-1.751607591E1,-1.883558900E1,2.786597082E1
1.709539875E0,8.962056667E0,-1.182819923E1,-2.038850189E1,2.521737032E1
1.719510875E0,8.211493447E0,-8.510702489E0,-2.136509449E1,2.441982687E1
1.729481875E0,6.655983226E0,-7.851823027E0,-1.938596285E1,2.194923218E1
1.739453875E0,4.576005827E0,-7.246378929E0,-1.607937059E1,1.822075727E1
1.749424875E0,3.337768450E0,-6.260994453E0,-1.490476086E1,1.650735127E1
1.759395875E0,4.273114209E0,-4.932464372E0,-1.504051450E1,1.639529768E1
1.769366875E0,6.847262022E0,-3.817368187E0,-1.524274980E1,1.714055771E1
1.779337875E0,8.478345752E0,-3.042063060E0,-1.434857254E1,1.694160642E1
1.789308875E0,7.830086002E0,-3.048217839E0,-1.229781718E1,1.489423332E1
1.799280875E0,6.688694889E0,-3.611283072E0,-9.744131700E0,1.235832138E1
1.809251875E0,5.395655653E0,-3.979284605E0,-7.769410615E0,1.026214145E1
1.819222875E0,4.347847472E0,-4.205092964E0,-6.410304859E0,8.813545987E0
1.829193875E0,3.461500795E0,-4.108617414E0,-4.511517470E0,7.015448289E0
1.839164875E0,1.759493848E0,-3.375532692E0,-2.523126471E0,4.566859615E0
1.849135875E0,-6.150452256E-2,-2.220949675E0,-8.313761249E-1,2.372253470E0
1.859107875E0,-9.143951851E-1,-2.077886435E0,-2.479973727E-1,2.283688527E0
1.869078875E0,-9.921426880E-1,-2.559921538E0,-2.823275453E-1,2.759937361E0
1.879049875E0,-1.011879964E0,-2.365984597E0,-3.601782516E-1,2.598367285E0
1.889020875E0,-1.151479899E0,-1.707854163E0,-3.637658107E-1,2.091649437E0
1.898991875E0,-1.389387317E0,-1.122316911E0,-6.894101143E-2,1.787385025E0
1.908962875E0,-1.877491829E0,-8.736751753E-1,7.239250588E-1,2.193707221E0
1.918934875E0,-2.994335747E0,-8.727010292E-1,2.130744680E0,3.777264426E0
1.928905875E0,-4.299183435E0,-8.915740871E-1,3.123568568E0,5.388372960E0
1.938876875E0,-5.038772600E0,-1.097679960E0,3.500821567E0,6.232967371E0
1.948847875E0,-5.078599155E0,-1.528329732E0,3.478359488E0,6.342471590E0
1.958818875E0,-4.574127116E0,-1.879845041E0,2.973954692E0,5.770689973E0
1.968789875E0,-3.657688329E0,-2.191765637E0,2.666309288E0,5.029087963E0
1.978761875E0,-2.759441400E0,-2.502507435E0,2.561796740E0,4.521046653E0
1.988732875E0,-2.178229918E0,-2.517913679E0,2.519897346E0,4.175458957E0
1.998703875E0,-1.837654164E0,-2.100216367E0,2.590228826E0,3.807514542E0
2.008674875E0,-1.707307448E0,-1.711149946E0,2.847416267E0,3.735065229E0
2.018645875E0,-1.708702009E0,-1.347661293E0,2.989284337E0,3.697522734E0
2.028616875E0,-1.568598629E0,-1.135269663E0,3.103707916E0,3.658188308E0
2.038588875E0,-1.286416680E0,-8.780757898E-1,3.302009802E0,3.650911352E0
2.048559875E0,-8.221462950E-1,-1.092792565E0,3.444684788E0,3.706207416E0
2.058530875E0,-7.711711460E-1,-1.726415564E0,3.194649076E0,3.712276708E0
2.068501875E0,-1.013436201E0,-2.132001246E0,2.891565669E0,3.732778358E0
2.078472875E0,-1.267830428E0,-2.152867328E0,3.173625412E0,4.039075387E0
2.088443875E0,-1.398408986E0,-2.001686690E0,3.202020661E0,4.026814325E0
2.098415875E0,-1.325740959E0,-1.891681852E0,2.804126406E0,3.633066779E0
2.108386875E0,-9.998116037E-1,-1.708819538E0,2.156646091E0,2.927594545E0
2.118357875E0,-5.073286960E-1,-1.679154274E0,1.713801366E0,2.452357357E0
2.128328875E0,-3.279782197E-1,-1.846917031E0,1.302962546E0,2.283940373E0
2.138299875E0,-3.463308755E-1,-2.316601353E0,6.510307449E-1,2.431137169E0
2.148271875E0,-4.372474775E-1,-2.741881334E0,4.399649709E-1,2.811168401E0
2.158242875E0,-9.362643564E-1,-2.388185890E0,9.604209584E-1,2.739056628E0
2.168213875E0,-1.589883664E0,-1.575611487E0,1.748082422E0,2.840083410E0
2.178184875E0,-2.067431613E0,-1.296270115E0,2.291717942E0,3.347620171E0
2.188155875E0,-2.469870908E0,-1.626232003E0,2.147682894E0,3.654782434E0
2.198126875E0,-2.420645831E0,-2.156665094E0,1.333177448E0,3.505437587E0
2.208097875E0,-1.909612047E0,-2.781065865E0,-1.192042619E-1,3.375671070E0
2.218069875E0,-1.279227528E0,-3.684680246E0,-1.718914171E0,4.262388710E0
2.228040875E0,-7.660957628E-1,-4.387418504E0,-1.767748362E0,4.791792787E0
2.238011875E0,-1.152140927E0,-3.605441118E0,-6.679520023E-1,3.843539287E0
2.247982875E0,-1.982522733E0,-2.773270357E0,3.941198766E-1,3.431727748E0
2.257953875E0,-2.742387410E0,-2.829921983E0,1.191106480E0,4.116780512E0
2.267924875E0,-3.265330803E0,-3.259512239E0,1.505929341E0,4.853311084E0
2.277896875E0,-3.265753557E0,-3.931024611E0,1.040642418E0,5.215461382E0
2.287867875E0,-2.755338408E0,-4.867606764E0,-2.476605731E-1,5.598823190E0
2.297838875E0,-1.835660556E0,-5.548268566E0,-1.677864379E0,6.080144952E0
2.307809875E0,-1.134991336E0,-5.424897578E0,-2.159949768E0,5.948369698E0
2.317783708E0,-1.213294324E0,-4.296593411E0,-1.187543771E0,4.619854788E0
2.327754708E0,-1.955141684E0,-3.129926246E0,3.087405878E-1,3.703287466E0
2.337726708E0,-2.848338958E0,-2.387277525E0,1.728745680E0,4.098864529E0
2.347697708E0,-3.776685307E0,-2.198659797E0,2.126283839E0,4.859890922E0
2.357668708E0,-4.070392996E0,-2.566903405E0,1.670771706E0,5.093973923E0
2.367639708E0,-3.320177101E0,-3.196246535E0,6.165228170E-1,4.649695504E0
2.377610708E0,-2.100315623E0,-3.811397595E0,-6.121011525E-1,4.394626852E0
2.387581708E0,-9.360371920E-1,-3.784869947E0,-1.580985956E0,4.207246455E0
2.397553708E0,-1.140762538E-1,-3.073109436E0,-1.733927482E0,3.530371016E0
2.407524708E0,2.583716489E-2,-2.467150199E0,-1.149485414E0,2.721913735E0
2.417495708E0,-5.888742943E-1,-1.465683248E0,-1.958840632E-1,1.591656648E0
2.427466708E0,-1.352411279E0,-5.058838490E-1,5.681792074E-1,1.551696603E0
2.437437708E0,-1.773657266E0,-4.074889505E-1,9.330472183E-1,2.045112333E0
2.447408708E0,-1.868392539E0,-7.439813009E-1,9.517431056E-1,2.224907592E0
2.457380708E0,-1.784828956E0,-1.135868711E0,5.112273270E-1,2.176503046E0
2.467351708E0,-1.371089771E0,-1.259070421E0,2.233987212E-2,1.861624172E0
2.477322708E0,-5.667047589E-1,-7.782503700E-1,-4.362859029E-1,1.056964196E0
2.487293708E0,2.149813619E-1,-9.779205054E-2,-8.879488134E-1,9.188217272E-1
2.497264708E0,8.258227319E-1,4.502654260E-1,-8.517732596E-1,1.268952254E0
2.507235708E0,1.112219939E0,6.504460233E-1,-5.706876630E-1,1.409183321E0
2.517207708E0,1.038005616E0,5.813240406E-1,-3.688622439E-1,1.245573223E0
2.527178708E0,6.002742818E-1,2.529587352E-1,-2.921859509E-1,7.139257419E-1
2.537149708E0,1.349088599E-1,-2.638637924E-1,-4.603202981E-1,5.474662348E-1
2.547120708E0,-5.450920612E-2,-3.658985826E-1,-4.748886359E-1,6.019736230E-1
2.557091708E0,-3.496167183E-2,2.320160553E-1,-2.446644598E-1,3.389903632E-1
2.567062708E0,1.251843555E-1,1.068939726E0,1.884019661E-1,1.092610892E0
2.577034708E0,1.540179992E-1,1.205094189E0,7.559444118E-1,1.430882770E0
2.587005708E0,4.382531986E-2,9.580502048E-1,1.365228961E0,1.668421700E0
2.596976708E0,3.642695484E-1,4.934175852E-1,1.553312253E0,1.670009633E0
2.606947708E0,9.418902549E-1,3.036605269E-2,1.174246618E0,1.505634242E0
2.616918708E0,1.229963274E0,-1.442779997E-1,5.174978811E-1,1.342173556E0
2.626889708E0,1.544427994E0,4.886518121E-2,1.590717477E-1,1.553367135E0
2.636861708E0,2.163151118E0,4.686838630E-1,3.778131616E-1,2.245357457E0
2.646832708E0,2.356667351E0,6.637203723E-1,7.651438361E-1,2.565121991E0
2.656803708E0,2.138435230E0,5.631155187E-1,9.698490089E-1,2.414665902E0
2.666774708E0,1.901285027E0,4.928059664E-1,1.236814165E0,2.321088484E0
2.676745708E0,1.783784351E0,4.648299631E-1,1.305507254E0,2.258827726E0
2.686716708E0,1.883743672E0,6.369933343E-1,1.201687601E0,2.323425020E0
2.696688708E0,2.216902817E0,9.071218336E-1,1.115510167E0,2.642326826E0
2.706659708E0,2.709509102E0,8.231455842E-1,9.199588108E-1,2.977470812E0
2.716630708E0,3.505838478E0,6.310949555E-1,8.470837927E-1,3.661520890E0
2.726601708E0,4.092560668E0,3.925624707E-1,5.753367841E-1,4.151405850E0
2.736572708E0,4.128467834E0,1.395204127E-1,2.509244889E-1,4.138438800E0
2.746543708E0,4.415208858E0,3.386783320E-1,-2.395136476E-1,4.434652079E0
2.756515708E0,4.484365924E0,7.284490496E-1,-8.335311162E-1,4.618977147E0
2.766486708E0,4.275156056E0,1.172555603E0,-1.129881454E0,4.574765355E0
2.776457708E0,4.042330162E0,1.421895497E0,-1.185620622E0,4.446112482E0
2.786428708E0,3.643758215E0,1.385182876E0,-1.171786110E0,4.070477640E0
2.796399708E0,3.406657713E0,1.381093626E0,-9.602987516E-1,3.799330214E0
2.806370708E0,3.487901851E0,1.247354940E0,-7.873603320E-1,3.786989565E0
2.816342708E0,3.313004322E0,8.034392980E-1,-9.012985915E-1,3.526166686E0
2.826313708E0,3.028865309E0,4.971431386E-1,-1.039825562E0,3.240742749E0
2.836284708E0,3.143649369E0,5.222076671E-1,-1.231397889E0,3.416368388E0
2.846255708E0,3.177224666E0,6.142652071E-1,-1.128677512E0,3.427242514E0
2.856226708E0,3.293646822E0,8.636077318E-1,-9.703787667E-1,3.540559653E0
2.866197708E0,3.236012279E0,1.172296718E0,-2.043923467E0,4.002958682E0
2.876169708E0,3.624057484E0,9.313345689E-1,-1.929599876E0,4.210051354E0
2.886140708E0,3.391289184E0,7.526116450E-1,-2.051462867E0,4.034323551E0
2.896111708E0,2.975783993E0,6.586641388E-1,-1.903562810E0,3.593421795E0
2.906082708E0,2.466038351E0,5.932574768E-1,-1.556248140E0,2.975770128E0
2.916053708E0,2.061484703E0,5.119279696E-1,-1.153528179E0,2.417109159E0
2.926024708E0,1.740501215E0,4.640286022E-1,-9.088105094E-1,2.017573682E0
2.935996708E0,1.546522759E0,3.109666228E-1,-7.256757152E-1,1.736386515E0
2.945967708E0,1.550136338E0,9.755697785E-1,-6.860397792E-1,1.955839881E0
2.955938708E0,1.446780077E0,5.885267870E-1,-7.562192309E-1,1.735339706E0
2.965909708E0,1.701195939E0,8.446481350E-1,-9.276280189E-1,2.113762483E0
2.975880708E0,1.703988276E0,9.607581966E-1,-9.653641945E-1,2.181412475E0
2.985851708E0,1.780939681E0,8.922682978E-1,-9.736426824E-1,2.217175892E0
2.995823708E0,1.932334619E0,8.195701580E-1,-8.046540570E-1,2.247905798E0
3.005794708E0,1.618749321E0,4.041263629E-1,-5.566654551E-1,1.758847324E0
3.015765708E0,9.188247433E-1,-3.667549074E-2,-3.387379736E-1,9.799629663E-1
3.025736708E0,5.823797554E-1,-3.048767477E-2,-2.132456160E-1,6.209423246E-1
3.035707708E0,6.489280862E-1,2.116811934E-1,-2.660155678E-1,7.325850606E-1
3.045678708E0,1.011197010E0,3.254874520E-1,-4.426874346E-1,1.150840405E0
3.055649708E0,1.378579616E0,4.947112817E-1,-6.133284831E-1,1.587889428E0
3.065621708E0,1.554570867E0,6.359373271E-1,-6.526176792E-1,1.801948029E0
3.075592708E0,1.346781872E0,5.223320666E-1,-6.306754178E-1,1.576199125E0
3.085563708E0,1.014803280E0,2.672162935E-1,-6.506746495E-1,1.234750073E0
3.095534708E0,7.476706016E-1,1.236703652E-1,-5.928088492E-1,9.621476079E-1
3.105505708E0,4.474216327E-1,2.942698985E-2,-4.232471967E-1,6.165956979E-1
3.115476708E0,2.030594739E-1,-9.282951862E-2,-3.511036652E-1,4.160820270E-1
3.125448708E0,1.994526190E-1,-9.271052778E-2,-3.125506335E-1,3.821838402E-1
3.135419708E0,2.847468308E-1,-4.170438856E-2,-3.250268376E-1,4.341226311E-1
3.145390708E0,3.268634480E-1,-8.964278609E-2,-4.148552728E-1,5.357055535E-1
3.155361708E0,4.281822467E-1,-9.066122487E-2,-5.356213260E-1,6.917005847E-1
3.165332708E0,5.588374034E-1,-3.995957941E-2,-5.738667941E-1,8.020094194E-1
3.175303708E0,5.397857130E-1,-5.565175205E-2,-5.584482712E-1,7.786720779E-1
3.185275708E0,4.634649307E-1,-7.930637062E-2,-4.967075211E-1,6.839646218E-1
