"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.948068750E-1,1.940730636E0,2.448183878E-1,1.130974299E-1,1.959378083E0
3.047788750E-1,1.964344617E0,6.151498177E-1,2.266959661E-1,2.070857342E0
3.147498750E-1,2.053040008E0,5.448279132E-1,4.611277986E-1,2.173579898E0
3.247208750E-1,2.532305430E0,7.150461350E-1,4.264877236E-1,2.665661934E0
3.346928750E-1,2.765230435E0,8.098449958E-1,3.176757181E-1,2.898838757E0
3.446638750E-1,3.176212805E0,8.559561384E-1,1.334773153E-1,3.292234027E0
3.546348750E-1,3.438340559E0,1.079815109E0,-7.509345174E-2,3.604694924E0
3.646068750E-1,3.396075715E0,1.182598342E0,-2.094402480E-1,3.602184659E0
3.745778750E-1,3.284495053E0,1.212752214E0,-2.465449244E-1,3.509908843E0
3.845488750E-1,3.148763636E0,1.351922159E0,-2.501953411E-1,3.435841042E0
3.945208750E-1,2.801915574E0,1.343220772E0,-1.901713336E-1,3.113059277E0
4.044918750E-1,2.258936112E0,1.215166018E0,-1.031413758E-1,2.567111013E0
4.144628750E-1,1.857086509E0,1.206561548E0,-4.468968451E-2,2.215075221E0
4.244338750E-1,1.535068063E0,1.180194260E0,-3.904887557E-2,1.936702678E0
4.344058750E-1,1.218453323E0,1.160818926E0,-4.442772925E-2,1.683479403E0
4.443768750E-1,9.780383268E-1,1.163975253E0,-5.821429431E-2,1.521442165E0
4.543478750E-1,7.150919625E-1,1.077666403E0,2.827713490E-2,1.293646392E0
4.643198750E-1,3.686502823E-1,9.770685661E-1,1.908431786E-1,1.061596502E0
4.742908750E-1,1.832502767E-1,8.915343261E-1,2.546854180E-1,9.451342659E-1
4.842618750E-1,9.382383764E-2,7.885293366E-1,2.532171822E-1,8.334868736E-1
4.942338750E-1,-1.439566952E-1,5.753785917E-1,2.087608016E-1,6.287806662E-1
5.042048750E-1,-2.981623900E-1,5.226982485E-1,6.387322962E-2,6.051397022E-1
5.141758750E-1,1.053697497E-2,6.040827195E-1,-2.164346874E-2,6.045621553E-1
5.241478750E-1,1.697353148E-1,5.473900169E-1,-2.018283427E-2,5.734572822E-1
5.341188750E-1,6.823554486E-2,4.565394884E-1,-7.507824898E-2,4.676763171E-1
5.440898750E-1,-1.574362814E-2,4.505472618E-1,-2.033334160E-1,4.945555328E-1
5.540618750E-1,2.508584154E-1,4.623298399E-1,-7.389243364E-2,5.311675039E-1
5.640328750E-1,-2.202587664E-2,5.250333340E-1,-1.073385072E-1,5.363456872E-1
5.740038750E-1,-1.263594997E-1,3.248492284E-1,-2.589000911E-1,4.341923554E-1
5.839758750E-1,8.410225689E-2,4.413016444E-1,-3.153456026E-1,5.488744666E-1
5.939468750E-1,-1.406196892E-2,4.470256300E-1,-2.505292171E-1,5.126349008E-1
6.039178750E-1,-8.899403751E-2,4.078004609E-1,-2.841243947E-1,5.049235846E-1
6.138898750E-1,2.644800889E-1,4.523407491E-1,-4.682105309E-1,7.026969275E-1
6.238608750E-1,7.488552475E-1,5.364782354E-1,-9.345072681E-1,1.312210697E0
6.338318750E-1,1.308946586E0,4.764919424E-1,-1.141648391E0,1.801040473E0
6.438028750E-1,1.352121842E0,5.194814028E-1,-1.122539690E0,1.832536428E0
6.537748750E-1,8.775922251E-1,5.074532416E-1,-1.024019369E0,1.440934618E0
6.637458750E-1,3.882381624E-1,3.346703580E-1,-1.228171395E0,1.330841123E0
6.737168750E-1,2.276847303E-1,3.064505258E-1,-1.304108600E0,1.358841971E0
6.836888750E-1,-8.437532187E-4,2.525446062E-1,-1.117833266E0,1.146006414E0
6.936598750E-1,-1.089856678E-1,2.182362145E-1,-9.496135497E-1,9.804441927E-1
7.036308750E-1,4.503291607E-2,2.798756616E-1,-8.675408614E-1,9.126803907E-1
7.136028750E-1,1.349619234E-1,4.736234446E-1,-1.059996702E0,1.168814312E0
7.235737917E-1,4.079549736E-1,6.814769045E-1,-1.127511578E0,1.379173807E0
7.335447917E-1,2.030509955E-1,7.428289609E-1,-1.040285153E0,1.294302041E0
7.435167917E-1,8.557341635E-2,6.859093863E-1,-1.287893686E0,1.461665024E0
7.534877917E-1,5.946191472E-1,7.975651851E-1,-1.571086035E0,1.859568091E0
7.634587917E-1,6.876027399E-1,6.301839593E-1,-1.732880831E0,1.967944441E0
7.734307917E-1,3.072208965E-1,4.313593313E-1,-1.682381353E0,1.763763751E0
7.834017917E-1,-8.939457178E-2,2.393490484E-1,-1.497539464E0,1.519178660E0
7.933727917E-1,-2.881507874E-1,2.987892115E-1,-1.252791681E0,1.319770005E0
8.033447917E-1,-5.256436372E-1,4.865704957E-1,-1.258300928E0,1.447885805E0
8.133157917E-1,-9.450679243E-1,3.774439099E-1,-1.360772797E0,1.699211550E0
8.232867917E-1,-1.075050359E0,2.876254150E-1,-1.214369043E0,1.647165391E0
8.332587917E-1,-9.332507014E-1,1.373139659E-1,-1.486137101E0,1.760231655E0
8.432297917E-1,-9.101775885E-1,-4.060943896E-1,-1.867377316E0,2.116703554E0
8.532007917E-1,-1.513502070E0,-1.106474757E0,-2.233013066E0,2.915702704E0
8.631727917E-1,-2.118835655E0,-1.258811097E0,-2.015605402E0,3.183823967E0
8.731437917E-1,-2.575255861E0,-1.108835571E0,-1.979409968E0,3.432130955E0
8.831147917E-1,-2.258851912E0,-1.012621684E0,-2.178208283E0,3.297333159E0
8.930857917E-1,-1.644110742E0,-1.066047693E0,-2.349850960E0,3.059633532E0
9.030577917E-1,-1.017028438E0,-5.701818788E-1,-2.321056785E0,2.597452370E0
9.130287917E-1,-3.985087967E-1,-3.064905792E-1,-2.423556283E0,2.475150660E0
9.229997917E-1,-4.471126074E-1,-4.274785343E-1,-2.460931685E0,2.537485436E0
9.329717917E-1,-8.362348688E-1,-6.276488990E-1,-2.501504053E0,2.711227475E0
9.429427917E-1,-1.117709890E0,-1.035800924E0,-2.304536208E0,2.762796787E0
9.529137917E-1,-9.793168205E-1,-1.500254911E0,-2.197835340E0,2.835543407E0
9.628857917E-1,-3.490349203E-1,-1.422667037E0,-1.836289132E0,2.348992263E0
9.728567917E-1,1.344912225E-1,-1.332884795E0,-1.665740762E0,2.137606617E0
9.828277917E-1,1.492057407E-1,-1.590864242E0,-1.537889053E0,2.217704698E0
9.927997917E-1,2.815007490E-1,-1.727644357E0,-1.229443457E0,2.139048599E0
1.002770792E0,8.730185330E-1,-1.460625699E0,-7.632180557E-1,1.864963965E0
1.012741792E0,1.661375815E0,-1.367551767E0,-4.438030833E-1,2.197118252E0
1.022712792E0,2.572254485E0,-1.640762918E0,-2.079863378E-1,3.058080183E0
1.032684792E0,3.078985303E0,-1.902329047E0,1.421370417E-1,3.622044897E0
1.042655792E0,2.692661519E0,-2.213475180E0,6.485562032E-1,3.545493418E0
1.052626792E0,2.238629901E0,-2.352188969E0,1.174445716E0,3.453053652E0
1.062598792E0,1.884902006E0,-2.285364650E0,1.836234460E0,3.485326978E0
1.072569792E0,1.350245470E0,-2.022571482E0,2.669880475E0,3.611401387E0
1.082540792E0,1.247822133E0,-1.924727684E0,3.218334392E0,3.952127654E0
1.092512792E0,1.675757627E0,-1.930219974E0,3.293464682E0,4.169031348E0
1.102483792E0,1.664882975E0,-2.310219409E0,3.210492984E0,4.291411684E0
1.112454792E0,1.378758248E0,-2.514947678E0,3.293861707E0,4.367546345E0
1.122426792E0,1.148626458E0,-2.603612810E0,3.398254387E0,4.432411904E0
1.132397792E0,1.103739138E0,-2.620688142E0,3.430034004E0,4.455488715E0
1.142368792E0,6.404431915E-1,-2.660647721E0,3.444132811E0,4.399007228E0
1.152339792E0,5.583009213E-1,-2.403283986E0,3.566769388E0,4.336971029E0
1.162311792E0,8.704176915E-1,-2.220677780E0,3.528641449E0,4.259148652E0
1.172282792E0,1.153773762E0,-2.304645843E0,3.391176333E0,4.259420533E0
1.182253792E0,1.464853821E0,-2.378248255E0,3.356578943E0,4.366747494E0
1.192225792E0,1.497683598E0,-2.462164863E0,3.225789592E0,4.325624864E0
1.202196792E0,6.379405832E-1,-2.612868660E0,3.426221620E0,4.355805943E0
1.212167792E0,-4.263011974E-1,-2.786460798E0,3.840837741E0,4.764255561E0
1.222139792E0,-1.088942758E0,-2.891977313E0,4.142087461E0,5.167805883E0
1.232110792E0,-1.592115546E0,-2.787158956E0,4.134586068E0,5.234299276E0
1.242081792E0,-1.883534342E0,-2.711562351E0,3.929790848E0,5.132594677E0
1.252052792E0,-1.719645073E0,-2.866545433E0,3.404834259E0,4.771494340E0
1.262024792E0,-1.553578302E0,-3.157244730E0,2.722066582E0,4.448757838E0
1.271995792E0,-1.618076014E0,-3.483852362E0,2.048176147E0,4.353208334E0
1.281966792E0,-1.779526409E0,-3.639438877E0,1.529156821E0,4.330190546E0
1.291938792E0,-1.467359353E0,-3.583923657E0,9.780263400E-1,3.994269367E0
1.301909792E0,-8.057521641E-1,-3.400443000E0,5.343869787E-1,3.535225395E0
1.311880792E0,-6.829343230E-1,-3.626665634E0,1.723250467E-1,3.694428079E0
1.321852792E0,-8.297163928E-1,-4.188937692E0,-1.021730769E-1,4.271541597E0
1.331823792E0,-1.055995452E0,-4.777407907E0,-4.475686902E-1,4.913152800E0
1.341794792E0,-1.274683657E0,-5.419176078E0,-6.061597967E-1,5.599974776E0
1.351766792E0,-1.657734754E0,-6.313860884E0,-5.061414188E-1,6.547450107E0
1.361737792E0,-2.453184709E0,-7.702089282E0,-5.036662924E-1,8.099010697E0
1.371708792E0,-4.678704568E0,-9.878442829E0,-2.140648109E-1,1.093250808E1
1.381679792E0,-8.768196325E0,-1.244717144E1,5.299892879E-1,1.523463923E1
1.391651792E0,-1.372718074E1,-1.470189990E1,2.361055979E0,2.025230696E1
1.401622792E0,-1.884293311E1,-1.736079141E1,4.890367928E0,2.608388209E1
1.411593792E0,-2.455428753E1,-2.105798937E1,8.518742995E0,3.345027556E1
1.421565792E0,-3.141992443E1,-2.559938845E1,1.494437224E1,4.319577065E1
1.431536792E0,-3.456250814E1,-3.158443233E1,1.959310515E1,5.075463629E1
1.441507792E0,-2.919009576E1,-3.952587739E1,1.659492895E1,5.186278377E1
1.451479792E0,-2.304571291E1,-4.535361480E1,1.029376588E1,5.190391965E1
1.461450792E0,-1.845618423E1,-4.522959769E1,9.793006822E0,4.982218609E1
1.471421792E0,-1.101566312E1,-4.535397966E1,6.483488610E0,4.712073779E1
1.481392792E0,-2.115860007E0,-4.534691623E1,-2.179220436E0,4.544852777E1
1.491364792E0,5.959631882E0,-4.181182530E1,-1.064016312E1,4.355409301E1
1.501335792E0,9.971344560E0,-3.630237289E1,-1.536597520E1,4.066206074E1
1.511306792E0,9.506559913E0,-3.003938044E1,-1.561961221E1,3.516690695E1
1.521278792E0,1.493629723E0,-2.072309127E1,3.268476898E0,2.103236512E1
1.531249792E0,-1.173669498E1,-1.729622645E1,1.254131629E1,2.437609634E1
1.541220792E0,-1.472332410E1,-3.358109510E1,2.052823222E0,3.672438296E1
1.551192792E0,-1.696802809E1,-5.191497663E1,-8.569079336E0,5.528569341E1
1.561163792E0,-1.243637164E1,-6.819954238E1,-1.634155506E1,7.122420475E1
1.571134792E0,-5.731602750E0,-7.769467216E1,-2.471779673E1,8.173299718E1
1.581106792E0,3.413595727E0,-7.794814662E1,-3.068938500E1,8.384154429E1
1.591077792E0,9.978391625E0,-7.007336450E1,-4.634701464E1,8.460431713E1
1.601048792E0,1.883923650E1,-3.407860895E1,-6.382607768E1,7.476654741E1
1.611020792E0,2.108786397E1,5.316314199E0,-4.621930209E1,5.108018294E1
1.620991792E0,-1.895303618E0,2.395753474E1,-2.720505492E1,3.629973361E1
1.630962792E0,-1.891846042E1,2.608014302E0,-1.882343615E1,2.681476518E1
1.640934792E0,-1.831798412E1,-1.634764318E1,-7.771770551E0,2.575256098E1
1.650905792E0,-1.565019315E1,-2.128419008E1,-2.483499599E0,2.653512885E1
1.660876792E0,-8.590481899E0,-2.589192465E1,-1.076021347E1,2.932525082E1
1.670847792E0,2.133397561E0,-2.254219280E1,-2.365845667E1,3.274789174E1
1.680819792E0,1.450818398E1,-1.169031720E1,-3.086608084E1,3.605365259E1
1.690790792E0,2.295813565E1,-2.548499294E0,-3.206298717E1,3.951716068E1
1.700761792E0,2.279776992E1,-1.043141811E0,-2.884915163E1,3.678450772E1
1.710733792E0,1.952845014E1,-3.604005919E0,-2.294485546E1,3.034494382E1
1.720708875E0,1.457572634E1,-6.104208382E0,-1.742498331E1,2.352324811E1
1.730679875E0,9.565750692E0,-7.555039410E0,-1.405701516E1,1.860596362E1
1.740651875E0,5.664380820E0,-6.767515941E0,-1.349346286E1,1.612321376E1
1.750622875E0,3.245454948E0,-4.819122236E0,-1.364358427E1,1.482917087E1
1.760593875E0,1.225698608E0,-2.191213076E0,-1.251214336E1,1.276156273E1
1.770565875E0,-2.348171639E0,-1.140207052E-1,-1.037695772E1,1.063993244E1
1.780536875E0,-5.052367376E0,2.168954480E-1,-8.948680576E0,1.027873260E1
1.790507875E0,-4.021471682E0,-4.201946577E-1,-7.823410821E0,8.806506396E0
1.800479875E0,-1.612039933E0,-6.159436503E-1,-7.126742558E0,7.332702013E0
1.810450875E0,-3.081722385E-1,-7.595422035E-1,-6.679449856E0,6.729556068E0
1.820421875E0,4.581737852E-1,-1.592864282E0,-5.730346768E0,5.965233770E0
1.830393875E0,9.979355246E-1,-2.715794566E0,-4.394708812E0,5.261642422E0
1.840364875E0,1.736849628E0,-3.055257010E0,-3.091913497E0,4.680936989E0
1.850335875E0,2.492456363E0,-2.543292056E0,-1.997684271E0,4.083064493E0
1.860306875E0,2.900464254E0,-1.828530169E0,-1.131624509E0,3.610649457E0
1.870278875E0,2.861720603E0,-1.518353505E0,-6.656856215E-1,3.307261635E0
1.880249875E0,2.522627704E0,-1.430054117E0,1.880429471E-1,2.905867419E0
1.890220875E0,1.893294807E0,-1.329187308E0,1.861338311E0,2.969155509E0
1.900192875E0,9.974130759E-1,-1.337322831E0,3.155459867E0,3.569340579E0
1.910163875E0,1.951826897E-1,-1.215668586E0,4.069919372E0,4.252080677E0
1.920134875E0,-4.720503974E-1,-1.274681025E0,4.005900546E0,4.230234329E0
1.930106875E0,-7.068479732E-1,-1.627663109E0,3.328408227E0,3.771899068E0
1.940077875E0,-6.688893110E-1,-1.940769228E0,2.498408829E0,3.233580799E0
1.950048875E0,-5.003746024E-1,-2.106077323E0,1.166807206E0,2.459141210E0
1.960020875E0,-3.653056750E-1,-1.648185666E0,2.635609066E-1,1.708633541E0
1.969991875E0,-5.218718907E-1,-1.342306413E0,5.173885381E-1,1.530303132E0
1.979962875E0,-9.090835744E-1,-2.100009083E0,1.594000688E0,2.788782761E0
1.989933875E0,-1.219868934E0,-2.773838706E0,2.755324960E0,4.095616806E0
1.999905875E0,-1.565439963E0,-2.771361241E0,3.287415152E0,4.575821652E0
2.009876875E0,-1.537413966E0,-2.923427732E0,2.694294062E0,4.262545237E0
2.019847875E0,-8.667631817E-1,-3.374961711E0,1.648086264E0,3.854586009E0
2.029819875E0,2.106137842E-2,-3.772779367E0,4.559079891E-1,3.800284178E0
2.039790875E0,7.527608952E-1,-4.215884001E0,-3.175652057E-1,4.294318867E0
2.049761875E0,1.270196796E0,-4.180352518E0,-2.604963809E-1,4.376825955E0
2.059733875E0,1.467982958E0,-3.852014694E0,6.115368962E-2,4.122709175E0
2.069704875E0,8.955808917E-1,-3.551025760E0,6.918682837E-1,3.727000242E0
2.079675875E0,2.955475152E-3,-3.725792604E0,9.980992466E-1,3.857167532E0
2.089647875E0,-4.525879401E-1,-4.443610831E0,5.559977031E-1,4.501071706E0
2.099618875E0,-2.724401960E-1,-4.987458020E0,-3.422387016E-1,5.006604487E0
2.109589875E0,1.318503276E-1,-5.136238083E0,-1.493742574E0,5.350662859E0
2.119561875E0,4.250374679E-1,-5.196400670E0,-1.427820480E0,5.405729192E0
2.129532875E0,1.871715657E-1,-4.636570409E0,-1.359167737E-1,4.642336882E0
2.139503875E0,2.337716818E-3,-3.838745023E0,4.764159286E-1,3.868196085E0
2.149475875E0,-7.600206520E-1,-3.686846640E0,1.049572871E0,3.907949942E0
2.159446875E0,-2.137477602E0,-3.988185822E0,1.237393624E0,4.691010513E0
2.169417875E0,-2.611820254E0,-4.614193700E0,1.002682879E0,5.396087610E0
2.179388875E0,-2.301079042E0,-5.269702535E0,3.586477429E-1,5.761367699E0
2.189360875E0,-1.696169380E0,-5.542497364E0,-5.101064157E-1,5.818631811E0
2.199331875E0,-1.177712263E0,-5.369376512E0,-1.233786476E0,5.633776652E0
2.209302875E0,-9.666491932E-1,-4.216675421E0,-5.979239935E-1,4.367181628E0
2.219274875E0,-9.630345907E-1,-2.621382206E0,-2.330232382E-2,2.792780566E0
2.229245875E0,-9.442555267E-1,-2.019024561E0,4.534188294E-1,2.274569699E0
2.239216875E0,-9.918709387E-1,-2.109246222E0,8.659562659E-1,2.486485037E0
2.249188875E0,-1.003617776E0,-2.532244912E0,8.970827490E-1,2.867798876E0
2.259159875E0,-6.692413133E-1,-3.004820974E0,7.226322395E-1,3.162124345E0
2.269130875E0,-3.035966460E-1,-3.021144646E0,1.951543307E-1,3.042625693E0
2.279102875E0,-9.263082292E-2,-1.987351656E0,-9.096513391E-3,1.989530050E0
2.289073875E0,-2.599605932E-1,-8.945842338E-1,-1.249549985E-3,9.315911242E-1
2.299044875E0,-6.705532093E-1,-4.723950908E-1,7.054139435E-1,1.081853761E0
2.309016875E0,-8.690497354E-1,-1.713965088E-2,1.387017440E0,1.636874641E0
2.318987875E0,-8.213800905E-1,-5.496265769E-2,2.006938074E0,2.169213355E0
2.328958875E0,-1.297202746E0,-1.379598201E0,2.199202711E0,2.902157598E0
2.338929875E0,-1.557091455E0,-2.167521619E0,1.401805633E0,3.014588331E0
2.348901875E0,-7.733754002E-1,-1.272317289E0,6.203439724E-1,1.612987116E0
2.358872875E0,1.511710812E-1,8.136400580E-2,-1.067350745E-1,2.021513625E-1
2.368843875E0,6.113646957E-1,7.739050117E-1,-7.863891095E-1,1.261389547E0
2.378815875E0,2.014490046E-2,6.446821305E-1,-6.882816017E-1,9.432668920E-1
2.388786875E0,-9.650478601E-1,3.604033694E-1,-3.396173948E-1,1.084687944E0
2.398757875E0,-1.408182607E0,4.687516907E-1,-1.399700636E-1,1.490737408E0
2.408729875E0,-1.497228100E0,1.038278097E0,3.358874559E-1,1.852709845E0
2.418700875E0,-1.080113097E0,1.154491215E0,6.838523358E-1,1.722541229E0
2.428671875E0,-4.067030116E-1,7.366389522E-1,1.828447723E-1,8.610902951E-1
2.438643875E0,2.800230845E-1,6.172443634E-1,-4.849382454E-1,8.334078437E-1
2.448614875E0,1.189457346E0,8.113561356E-1,-1.038182495E0,1.775086040E0
2.458585875E0,2.060726319E0,7.835415155E-1,-1.552410613E0,2.696388136E0
2.468557875E0,1.623685979E0,5.645980802E-1,-1.375322424E0,2.201508328E0
2.478528875E0,5.443143815E-2,2.464168704E-1,-8.229891711E-1,8.608107988E-1
2.488499875E0,-7.164775334E-1,3.667321032E-1,-3.849485189E-1,8.921983263E-1
2.498470875E0,-7.662792923E-1,1.098344789E0,2.446416557E-1,1.361394421E0
2.508442875E0,-6.490407912E-1,1.653301688E0,6.216017085E-1,1.881767547E0
2.518413875E0,-1.665443431E-1,1.623997489E0,5.502025276E-1,1.722738426E0
2.528384875E0,6.358153396E-1,1.408561799E0,1.793984234E-1,1.555792814E0
2.538356875E0,1.509019156E0,1.047205625E0,-1.082243603E-1,1.839970366E0
2.548327875E0,1.816862050E0,3.784680498E-1,-1.509400249E-2,1.855923922E0
2.558298875E0,1.523650059E0,1.045195645E-1,3.283211589E-3,1.527234305E0
2.568270875E0,1.133275836E0,6.140655246E-1,1.680711973E-1,1.299860960E0
2.578241875E0,7.652876776E-1,1.230562906E0,1.046103133E0,1.787255455E0
2.588212875E0,6.536813609E-1,1.473261532E0,1.978893074E0,2.552217989E0
2.598184875E0,7.754173210E-1,1.358816027E0,2.032966955E0,2.565269509E0
2.608155875E0,1.132044047E0,1.282663937E0,1.815991985E0,2.494910296E0
2.618126875E0,1.546158477E0,1.086897402E0,1.617204779E0,2.487429054E0
2.628098875E0,1.740379154E0,9.894041446E-1,1.096396204E0,2.282525969E0
2.638069875E0,1.789932991E0,1.070443922E0,5.241221917E-1,2.150445157E0
2.648040875E0,1.729055436E0,1.005391017E0,4.681795406E-1,2.054175231E0
2.658011875E0,1.555454819E0,1.159164310E0,6.183225900E-1,2.036031537E0
2.667983875E0,1.211799045E0,1.252082122E0,7.251348478E-1,1.887322737E0
2.677954875E0,1.430358757E0,1.328765431E0,6.813748705E-1,2.067804502E0
2.687925875E0,1.924273355E0,1.318491581E0,2.999253255E-1,2.351851015E0
2.697897875E0,2.187360053E0,1.055401375E0,-5.047901273E-3,2.428670736E0
2.707868875E0,2.496458198E0,1.039123604E0,-3.205794454E-1,2.723022692E0
2.717839875E0,2.799070904E0,1.353581307E0,-5.648001015E-1,3.160060036E0
2.727807625E0,2.745025674E0,1.403583187E0,-6.287779963E-1,3.146517676E0
2.737778625E0,2.640754909E0,1.210791131E0,-5.713717872E-1,2.960754527E0
2.747749625E0,2.892290139E0,1.213495468E0,-4.935389149E-1,3.175136873E0
2.757721625E0,3.502029309E0,1.291441192E0,-4.083058065E-1,3.754829326E0
2.767692625E0,4.032928131E0,1.090865908E0,-5.417135400E-1,4.212831744E0
2.777663625E0,4.594734751E0,9.738930894E-1,-5.352301472E-1,4.727211280E0
2.787635625E0,4.843855958E0,9.125635448E-1,-4.942622155E-1,4.953787229E0
2.797606625E0,4.706178296E0,9.009910280E-1,-4.183688647E-1,4.809878532E0
2.807577625E0,3.953951544E0,-3.977068511E-1,-6.221010607E-1,4.022301987E0
2.817548625E0,3.694018542E0,4.438675489E-1,-8.207836014E-1,3.810049489E0
2.827520625E0,3.043113512E0,6.497624838E-1,1.597488552E-1,3.115806610E0
2.837491625E0,2.671488166E0,5.996226096E-1,3.635991651E-1,2.761992152E0
2.847462625E0,2.764267107E0,1.258976574E0,2.321017170E-1,3.046320052E0
2.857434625E0,2.728970682E0,1.104968953E0,-1.360880971E-2,2.944218499E0
2.867405625E0,3.092621010E0,1.237421836E0,-3.976363921E-1,3.354643381E0
2.877376625E0,3.398892319E0,1.468310549E0,-9.080907172E-1,3.812221611E0
2.887348625E0,3.486767491E0,1.317904228E0,-1.552758522E0,4.038004225E0
2.897319625E0,3.382540872E0,1.119834914E0,-1.502974159E0,3.867110589E0
2.907290625E0,2.740923852E0,7.719119883E-1,-1.383514958E0,3.165853016E0
2.917262625E0,1.310761854E0,4.575963727E-1,-1.245048214E0,1.864842120E0
2.927233625E0,3.582969099E-1,2.487548795E-1,-7.601842278E-1,8.764335263E-1
2.937204625E0,1.034676504E-1,1.735077922E-1,-2.796074206E-1,3.449504577E-1
2.947176625E0,2.572257408E-1,1.705483702E-1,-1.198375154E-1,3.310783267E-1
2.957147625E0,6.615466699E-1,1.889573054E-1,-2.168299592E-1,7.213626625E-1
2.967118625E0,1.210264882E0,3.109878190E-1,-4.439171040E-1,1.326090835E0
2.977089625E0,1.632697561E0,3.147354457E-1,-5.932327724E-1,1.765413507E0
2.987061625E0,1.825703333E0,3.474867238E-1,-6.928055924E-1,1.983411019E0
2.997032625E0,1.813271860E0,3.692442863E-1,-6.480246913E-1,1.960671360E0
3.007003625E0,1.264929332E0,1.621863402E-1,-2.854803640E-1,1.306847222E0
3.016975625E0,3.596324140E-1,-2.061551361E-1,2.741467059E-2,4.154358885E-1
3.026946625E0,-1.166876203E-1,-3.518140288E-1,1.835382521E-1,4.136126226E-1
3.036917625E0,-2.601148501E-1,-4.296387881E-1,2.085280824E-1,5.438135569E-1
3.046889625E0,-2.334497926E-1,-4.693939342E-1,8.654463887E-2,5.313374123E-1
3.056860625E0,1.307697621E-1,-3.206139439E-1,-1.054878634E-1,3.619692267E-1
3.066831625E0,5.532875186E-1,-2.937600944E-1,-2.579978657E-1,6.774842950E-1
3.076802625E0,7.078753290E-1,-3.428432306E-1,-3.411400098E-1,8.573245992E-1
3.086774625E0,8.082851779E-1,-3.389976630E-1,-2.023703796E-1,8.995543980E-1
3.096745625E0,7.923038605E-1,-3.177511472E-1,3.386298001E-2,8.543172129E-1
3.106716625E0,5.547262260E-1,-3.766597252E-1,2.707032806E-1,7.231002701E-1
3.116688625E0,3.372402093E-1,-3.865565763E-1,4.714153898E-1,6.966989415E-1
3.126659625E0,1.042318815E-1,-3.236395857E-1,6.256830651E-1,7.120998276E-1
3.136630625E0,6.969705641E-2,-2.499891171E-1,5.034511149E-1,5.664055644E-1
3.146602625E0,1.644663888E-1,-2.200836788E-1,2.596730930E-1,3.780425028E-1
3.156573625E0,2.047162825E-1,-2.806886804E-1,2.958749592E-2,3.486693441E-1
