sep=,
DeviceTag:,LW-2
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Extended(Euler)
StartTime: ,2024-04-30_18:16:02_705 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
1,123383641,-116.580933,-30.499786,43.547417,-0.246019,-0.024737,0.072556,0
2,123400308,-116.210983,-30.343874,43.663448,-0.450961,-0.136260,0.021187,0
3,123416975,-115.695854,-29.862810,43.510395,-0.503308,-0.029654,0.119287,0
4,123433642,-115.078072,-29.404217,43.009872,-0.345049,-0.037276,0.038588,0
5,123450309,-114.636131,-29.084999,42.614063,0.065404,0.022455,-0.347402,0
6,123466976,-114.425438,-28.994806,42.345139,0.236211,-0.058919,-0.453000,0
7,123483643,-114.423630,-29.069075,42.209755,0.412875,-0.027861,-0.459135,0
8,123500310,-114.586464,-29.269421,42.187866,0.384299,0.084085,-0.295626,0
9,123516977,-114.769485,-29.495907,42.162029,0.031651,0.127732,0.058267,0
10,123533644,-114.829262,-29.627295,42.115166,-0.315786,0.133398,0.338990,0
11,123550311,-114.733559,-29.644682,42.018696,-0.383086,-0.003738,0.206287,0
12,123566978,-114.587151,-29.598557,41.990578,-0.152324,0.054951,-0.031395,0
13,123583645,-114.476379,-29.583838,41.985783,0.130696,0.080517,-0.112514,0
14,123600312,-114.439217,-29.617073,42.012436,0.200965,0.172528,-0.025544,0
15,123616979,-114.371597,-29.669052,41.995640,0.114909,0.242823,0.139435,0
16,123633646,-114.258568,-29.716780,41.908600,0.090016,0.143472,0.106863,0
17,123650313,-114.115173,-29.772512,41.819500,0.115881,-0.152296,0.026025,0
18,123666980,-114.005318,-29.829762,41.795437,0.156086,-0.369762,0.066981,0
19,123683647,-113.851311,-29.886730,41.800579,0.268377,-0.330636,0.256468,0
20,123700314,-113.713669,-29.935125,41.842846,0.471702,-0.437827,0.364042,0
21,123716981,-113.531929,-29.979551,41.951550,0.595556,-0.754284,0.686522,0
22,123733648,-113.213066,-29.977770,42.087860,0.938126,-1.120495,0.672524,0
23,123750315,-112.701035,-29.918421,42.225250,1.203136,-1.541371,0.267058,0
24,123766982,-112.176018,-29.847315,42.454197,1.435643,-2.060173,-0.601628,0
25,123783649,-111.638283,-29.818352,43.014420,1.377117,-2.798335,-0.071910,0
26,123800316,-111.079330,-29.847664,43.770447,1.895300,-2.497161,-0.598134,0
27,123816983,-110.603676,-29.969412,44.672894,1.832432,-2.568871,-0.850012,0
28,123833650,-109.973221,-30.070747,45.694168,1.660421,-3.360523,-0.802261,0
29,123850317,-109.503860,-29.932682,47.143967,2.299271,-3.945871,-0.930650,0
30,123866984,-108.620651,-29.708328,48.609665,2.291422,-3.345041,0.460766,0
31,123883651,-107.681938,-29.534685,50.388142,2.855830,-4.429626,-0.987648,0
32,123900318,-107.368134,-29.427614,52.618759,4.067534,-3.137996,-0.775530,0
33,123916985,-107.209442,-29.412619,54.821888,3.982844,-3.059872,0.192303,0
34,123933652,-107.140251,-29.301615,57.066334,3.975102,-3.743579,0.633578,0
35,123950319,-106.687874,-28.987282,59.227001,4.253766,-3.327869,1.458993,0
36,123966986,-105.996765,-28.430229,61.254932,4.619911,-3.143991,0.925157,0
37,123983653,-105.129959,-27.674843,63.336754,4.673149,-2.943410,0.876806,0
38,124000320,-104.315445,-26.870796,65.409203,5.161090,-1.564118,-0.440663,0
39,124016987,-103.889404,-26.184513,67.542778,4.828679,-1.492659,-0.667233,0
40,124033654,-103.649544,-25.588177,69.693207,4.576040,-1.177150,-0.958580,0
41,124050321,-103.727554,-25.077496,71.894165,4.087434,-1.142060,-1.427267,0
42,124066988,-104.000046,-24.604059,74.179489,3.630729,-0.973197,-1.344390,0
43,124083655,-104.479424,-24.181652,76.476166,3.160442,-0.230621,-1.341880,0
44,124100322,-104.839195,-23.818836,78.612236,2.645593,-0.305339,-0.828909,0
45,124116989,-105.194931,-23.476009,80.708771,2.224852,-0.374325,-0.610940,0
46,124133656,-105.459465,-23.102873,82.695572,1.386526,0.268773,0.107841,0
47,124150323,-105.669167,-22.791197,84.566818,0.948418,0.370763,-0.298105,0
48,124166990,-105.938652,-22.502718,86.351051,0.534072,0.570557,-0.211253,0
