sep=,
DeviceTag:,LW-2
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Extended(Euler)
StartTime: ,2024-06-23_14:15:11_508 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
1,694565698,7.741354,60.227695,161.661926,0.250404,0.243838,-0.117188,0
2,694582365,8.041426,60.264980,161.447144,0.201871,0.213961,-0.087548,0
3,694599032,8.620973,60.239468,161.182083,0.359595,0.309761,-0.279302,0
4,694615699,9.648563,60.234081,160.843414,0.539182,0.497612,-0.474792,0
5,694632366,11.085876,60.256023,160.294479,0.643840,0.570951,-0.349628,0
6,694649033,12.822266,60.275429,159.551544,0.278432,0.056964,-0.322585,0
7,694665700,15.129346,60.242706,158.726776,0.386817,0.032511,-0.460322,0
8,694682367,18.152205,60.204353,157.999069,0.708644,0.149684,-0.527832,0
9,694699034,21.579052,60.184677,157.138641,0.150386,-0.308476,-0.256568,0
10,694715701,25.122307,60.145958,156.340027,-0.538924,-0.837596,-0.117710,0
11,694732368,28.875994,60.062614,155.730301,-0.415929,-0.725124,-0.103483,0
12,694749035,32.780106,59.937313,155.116760,-0.582041,-0.859742,-0.060828,0
13,694765702,36.629593,59.798218,154.518738,-1.012894,-0.999792,-0.020305,0
14,694782369,40.421570,59.638664,154.011581,-0.929762,-0.857303,-0.071420,0
15,694799036,44.064960,59.485199,153.523346,-1.362622,-0.930950,0.142222,0
16,694815703,47.277370,59.346252,153.105392,-1.932790,-0.844244,0.416300,0
17,694832370,49.904728,59.216320,152.807373,-1.949218,-0.616537,0.515477,0
18,694849037,51.924423,59.079567,152.599243,-2.101626,-0.524146,0.616348,0
19,694865704,53.316025,58.934624,152.510101,-2.158828,-0.536765,0.582851,0
20,694882371,54.323978,58.780556,152.567993,-1.525263,-0.557046,0.249725,0
21,694899038,55.065125,58.627853,152.703629,-1.710422,-0.527556,0.410644,0
22,694915705,55.379490,58.480824,152.926605,-1.938049,-0.430809,0.563741,0
23,694932372,55.250919,58.336563,153.228638,-1.582842,-0.356086,0.421281,0
24,694949039,54.716393,58.210472,153.571014,-1.528932,-0.323775,0.459271,0
25,694965706,53.771046,58.094898,153.955750,-1.391613,-0.354904,0.438787,0
26,694982373,52.554134,57.992458,154.368103,-0.898710,-0.358415,0.250347,0
27,694999040,51.234734,57.905510,154.789764,-0.585848,-0.340752,0.097996,0
28,695015707,49.974709,57.833855,155.199173,-0.181531,-0.285857,-0.076674,0
29,695032374,48.863319,57.783730,155.567322,-0.037290,-0.253396,-0.103450,0
30,695049041,47.787392,57.747284,155.868469,-0.146444,-0.291606,0.171573,0
31,695065708,46.314434,57.688652,156.055466,-0.951623,-0.548520,0.329809,0
32,695082375,44.274258,57.678127,156.403717,-1.387538,-0.558627,0.626462,0
33,695099042,41.862583,57.688797,156.847687,-0.486919,-0.484478,0.178440,0
34,695115709,39.419273,57.720940,157.353317,-0.375344,-0.737948,-0.104576,0
35,695132376,36.957573,57.757378,157.886841,-0.611431,-0.691473,0.165702,0
36,695149043,34.266502,57.808647,158.453079,-1.223083,-0.849151,0.263243,0
37,695165710,31.249123,57.854626,159.067780,-0.665067,-0.934191,-0.026711,0
38,695182377,28.074375,57.945183,159.736893,-0.115024,-0.743382,-0.364952,0
39,695199044,25.084190,58.036366,160.398560,0.366186,-0.345525,-0.209775,0
