sep=,
DeviceTag:,RW2,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.1.0,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
SyncStatus:,Un-synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2024-06-16 16:50:30.673 +0200,,,,,,,,,,,,,,,,,
 2024,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
444, 2785711051, 0.57674974, -0.46492165, 0.6582025, -0.13408805, 0.9536556, -0.42528167, 5.086093, 0
445, 2785727718, 0.5821104, -0.4566577, 0.656405, -0.14746535, -0.8915373, 0.53254557, 5.459589, 0
446, 2785744385, 0.58937603, -0.44901663, 0.65194535, -0.16121349, -1.8857167, 1.6854872, 3.8471394, 0
447, 2785761052, 0.5966041, -0.44424862, 0.64544237, -0.17353176, -2.2738483, 2.395346, 1.4138489, 0
448, 2785777719, 0.6019378, -0.44377553, 0.63822854, -0.18275915, -2.7593126, 2.7973952, -0.27738953, 0
449, 2785794386, 0.6050863, -0.4474626, 0.6309925, -0.18841076, -3.2768004, 2.342638, -1.109972, 0
450, 2785811053, 0.60618824, -0.45413205, 0.62430006, -0.1911851, -3.7040398, 1.3408335, -1.4389582, 0
451, 2785827720, 0.60564494, -0.46234754, 0.6184818, -0.19212385, -3.943676, 0.53928757, -1.6363764, 0
452, 2785844387, 0.6043973, -0.47042045, 0.613512, -0.19239032, -3.9424136, -0.22802736, -1.3902788, 0
453, 2785861054, 0.60365677, -0.47685573, 0.6089536, -0.19335233, -3.7237396, -0.84439474, -1.2118874, 0
454, 2785877721, 0.60380083, -0.48119769, 0.6047097, -0.19545363, -3.495518, -1.0913696, -1.5271931, 0
455, 2785894388, 0.60415417, -0.4842967, 0.6010595, -0.19794996, -3.3299649, -1.2284452, -1.9756341, 0
456, 2785911055, 0.60378975, -0.48730674, 0.59832555, -0.19994774, -3.1735935, -1.4172274, -2.220972, 0
457, 2785927722, 0.60225844, -0.49065292, 0.5966973, -0.20124473, -2.962146, -1.8127004, -2.0532207, 0
458, 2785944389, 0.5998306, -0.49385327, 0.5961139, -0.20239267, -2.8476155, -1.9734303, -1.3448267, 0
459, 2785961056, 0.597079, -0.49671742, 0.59604234, -0.20372674, -2.763419, -1.8399726, -0.4177208, 0
460, 2785977723, 0.5945818, -0.49895456, 0.5960434, -0.20555122, -2.5268908, -1.8287829, 0.2912283, 0
461, 2785994390, 0.5922004, -0.5010025, 0.59594756, -0.20771152, -2.2621357, -1.6883737, 0.5719986, 0
462, 2786011057, 0.5893707, -0.5037213, 0.5957942, -0.20961557, -2.218318, -1.5558449, 0.5570717, 0
463, 2786027724, 0.58594024, -0.5073589, 0.5955424, -0.21116972, -2.1330323, -1.6867362, 0.7439203, 0
464, 2786044391, 0.5825267, -0.5111184, 0.5950322, -0.21297836, -1.7198321, -1.6914799, 1.1689472, 0
465, 2786061058, 0.57981586, -0.5142724, 0.5940152, -0.2156057, -1.139782, -1.42502, 1.3456945, 0
466, 2786077725, 0.5768922, -0.51782525, 0.5927087, -0.21852057, -0.7100743, -0.7951462, 0.76542664, 0
467, 2786094392, 0.5722784, -0.5233944, 0.5915625, -0.22048071, -0.23096444, -0.14011244, 0.18043613, 0
468, 2786111059, 0.565102, -0.5316237, 0.59095067, -0.22094232, 0.27179286, 0.41135302, -0.36063385, 0
469, 2786127726, 0.555232, -0.5425792, 0.590921, -0.2194077, 0.10990914, 0.6259534, -0.82868004, 0
470, 2786144393, 0.5428242, -0.55564684, 0.59149903, -0.21617076, 0.06580266, 0.7147721, -0.9899149, 0
471, 2786161060, 0.52864605, -0.5694994, 0.5926323, -0.2121161, -0.31390226, 0.4282135, -0.17935658, 0
472, 2786177727, 0.5155284, -0.58113295, 0.59387094, -0.2093673, -0.5758659, -0.1217379, 1.4210873, 0
473, 2786194394, 0.51115507, -0.5838218, 0.5942959, -0.21139362, 3.0677598, 0.4490876, 6.9192524, 0
474, 2786211061, 0.51729953, -0.5743604, 0.59300613, -0.22551578, -0.73140013, 1.9961097, 2.0447397, 0
475, 2786227728, 0.51965433, -0.56705266, 0.5937702, -0.23632632, -4.8216405, 2.044742, -3.565256, 0
476, 2786244395, 0.5168082, -0.5629961, 0.5975069, -0.24276003, -4.6763945, 2.436846, -3.685288, 0
477, 2786261062, 0.51098955, -0.562713, 0.6027978, -0.24265395, -1.989624, 4.180684, -3.1938424, 0
478, 2786277729, 0.50187975, -0.56664985, 0.6085949, -0.23799035, -0.63263243, 4.460543, -2.2558599, 0
479, 2786294396, 0.49327955, -0.57541984, 0.6101531, -0.23083092, -1.0586683, 4.6651006, 0.65510464, 0
480, 2786311063, 0.4852979, -0.5875665, 0.60856754, -0.22113284, 0.4890651, 1.3216288, 3.236555, 0
481, 2786327730, 0.48090333, -0.59921455, 0.6028097, -0.21516697, 0.49733958, 0.030536788, 4.1951494, 0
482, 2786344397, 0.47933298, -0.6100901, 0.5945984, -0.21091522, -1.1298463, -0.14303197, 3.4178457, 0
483, 2786361064, 0.48003903, -0.6199864, 0.58477855, -0.20788424, -1.9068152, -0.8138972, 2.2899942, 0
484, 2786377731, 0.48151562, -0.62921137, 0.5741423, -0.20639552, -2.2819035, -0.3926481, 0.52959824, 0
485, 2786394398, 0.48195666, -0.6393506, 0.5629915, -0.2049185, -2.242076, 0.5699634, -0.20907688, 0
486, 2786411065, 0.48088804, -0.65091807, 0.5514193, -0.20246406, -2.009944, 0.41107216, -1.9927588, 0
487, 2786427732, 0.47642693, -0.66520774, 0.5400291, -0.19719794, 0.06606641, -0.40290132, -0.71717453, 0
488, 2786444399, 0.47474757, -0.67678154, 0.52784365, -0.19484618, 0.34214938, -0.33731928, 0.2847929, 0
489, 2786461066, 0.47381783, -0.6876732, 0.51570994, -0.19143665, -0.36234334, -0.22388667, -0.9485426, 0
490, 2786477733, 0.47103855, -0.6999714, 0.50377566, -0.1854057, 0.6693015, 0.53525186, -1.0246038, 0
491, 2786494400, 0.46876314, -0.71191657, 0.49166018, -0.178069, 2.1045542, 1.6792079, -0.7162008, 0
492, 2786511067, 0.4641795, -0.72477293, 0.48059863, -0.16813399, 1.0876113, 5.2092857, -2.2352881, 0
493, 2786527734, 0.4594388, -0.73965454, 0.46659622, -0.15529783, 0.61274266, 3.561599, 2.9551058, 0
494, 2786544401, 0.45896533, -0.7521477, 0.4498051, -0.14595333, 2.9062595, -1.9845407, 5.0755243, 0
495, 2786561068, 0.45991215, -0.7625466, 0.43281776, -0.1402667, 3.229014, -1.3183044, 5.561097, 0
496, 2786577735, 0.46230856, -0.77204, 0.41420636, -0.13660373, 3.8261592, 0.7032446, 5.167885, 0
497, 2786594402, 0.4672308, -0.7802366, 0.39310858, -0.13562605, 4.4102874, 1.1376461, 5.8135815, 0
498, 2786611069, 0.47507042, -0.7867679, 0.3693717, -0.1373729, 4.1440105, 1.3348489, 5.130973, 0
499, 2786627736, 0.4862793, -0.79074705, 0.34389812, -0.14137879, 3.2804236, 0.88205636, 4.5010033, 0
500, 2786644403, 0.50091213, -0.79174376, 0.31719863, -0.14702424, 2.3483584, 0.40059513, 3.3350868, 0
501, 2786661070, 0.5168178, -0.7910256, 0.28944802, -0.15297036, 1.5583408, 0.32426545, 0.6314783, 0
502, 2786677737, 0.5300219, -0.79134583, 0.2607457, -0.15767835, 1.2395915, 0.21711288, -1.4868546, 0
503, 2786694404, 0.5389044, -0.7938784, 0.23118833, -0.1609137, 0.9981172, -0.16793624, -2.4093208, 0
504, 2786711071, 0.5433953, -0.7986761, 0.2008537, -0.16278327, 0.78454906, -0.631505, -2.9554095, 0
505, 2786727738, 0.54330933, -0.80572236, 0.16997865, -0.16351223, 0.45371166, -2.0513906, -3.5757508, 0
506, 2786744405, 0.53773284, -0.8152673, 0.1394063, -0.16355751, 0.0019443218, -4.0756145, -3.503357, 0
507, 2786761072, 0.5281588, -0.8258391, 0.11002754, -0.16411729, -0.16685382, -5.186243, -1.735302, 0
508, 2786777739, 0.5166033, -0.8360231, 0.081867255, -0.16579036, -0.21389115, -5.656839, -0.583107, 0
509, 2786794406, 0.5047021, -0.84483075, 0.05525285, -0.16877842, -0.3105733, -5.4279003, -0.23202515, 0
510, 2786811073, 0.4933583, -0.85191894, 0.030152284, -0.17298754, -0.34894833, -4.0893836, 0.35342884, 0
511, 2786827740, 0.48396796, -0.8569159, 0.0057695657, -0.17731151, -0.8332687, -2.9838018, -0.37586117, 0
512, 2786844407, 0.4735048, -0.8615647, -0.017589247, -0.18218863, -1.7640169, -3.0082836, -1.6003618, 0
513, 2786861074, 0.46223408, -0.8660659, -0.039707627, -0.18626697, -2.3736334, -3.2609496, -2.079719, 0
514, 2786877741, 0.45150164, -0.8698497, -0.060305756, -0.18940242, -2.6018848, -1.9060776, -2.066028, 0
515, 2786894408, 0.44464892, -0.8715172, -0.07883913, -0.19113271, -3.0039568, -2.005933, -2.4362326, 0
516, 2786911075, 0.4414191, -0.87149334, -0.093994565, -0.19187495, -2.7489262, -3.6806898, -2.6058154, 0
517, 2786927742, 0.44176686, -0.870127, -0.10454311, -0.19181831, -2.4384046, -4.324396, -2.1136436, 0
518, 2786944409, 0.4454328, -0.8677404, -0.1104864, -0.1908176, -1.9839547, -4.6255, -2.2988706, 0
519, 2786961076, 0.45128125, -0.86498725, -0.111852765, -0.18876949, -1.1796867, -4.3085623, -2.4131413, 0
520, 2786977743, 0.45818266, -0.86238265, -0.10866559, -0.1859007, 0.19122183, -3.4325967, -3.1321735, 0
521, 2786994410, 0.4646228, -0.8605984, -0.101440996, -0.18223129, 1.5741433, -2.7119524, -3.5361547, 0
522, 2787011077, 0.46999648, -0.85977536, -0.090409674, -0.17809604, 2.9707289, -3.3803287, -3.2698302, 0
523, 2787027744, 0.4758672, -0.8588176, -0.07587327, -0.17386302, 2.660145, -2.7779863, -2.0235028, 0
524, 2787044411, 0.48343605, -0.85679233, -0.05879972, -0.16953328, 2.1976678, -3.0446444, -2.3322306, 0
525, 2787061078, 0.49166036, -0.8540393, -0.03921624, -0.16538271, 1.5813979, -2.882154, -2.5990515, 0
526, 2787077745, 0.49986464, -0.8508678, -0.018831123, -0.16064554, 0.97405684, -1.3449636, -2.491087, 0
527, 2787094412, 0.5088379, -0.84694386, 8.705724E-4, -0.15418126, 1.2273092, -1.2378736, -2.0753317, 0
528, 2787111079, 0.518259, -0.8423401, 0.019911092, -0.14655039, 1.6998314, -2.0231044, -2.4623947, 0
529, 2787127746, 0.52653366, -0.8379416, 0.038333096, -0.13838147, 1.4572915, -1.9070144, -2.9507947, 0
530, 2787144413, 0.5325118, -0.8346028, 0.055650726, -0.12951761, 1.0967642, -1.5094742, -2.871509, 0
531, 2787161080, 0.5365511, -0.83226365, 0.07136937, -0.119829535, 0.9266295, -1.0173324, -2.3940825, 0
532, 2787177747, 0.53845924, -0.83130985, 0.08439616, -0.10892914, 0.92569846, -0.18790399, -2.301289, 0
533, 2787194414, 0.5374336, -0.8324242, 0.09432044, -0.096649945, 1.3306099, -0.185923, -1.539815, 0
534, 2787211081, 0.5343286, -0.83502626, 0.101315, -0.083436474, 1.4839219, -0.51120967, -0.96394444, 0
535, 2787227748, 0.52852106, -0.83945465, 0.10555865, -0.06957758, 1.5284401, -0.9909393, -0.39120483, 0
536, 2787244415, 0.52083737, -0.84507936, 0.1072719, -0.055356923, 1.777552, -1.2120223, 1.0351973, 0
537, 2787261082, 0.5121284, -0.8512749, 0.10671877, -0.04085429, 2.150941, -1.2763261, 1.4795103, 0
538, 2787277749, 0.5024887, -0.85787517, 0.10431863, -0.025990447, 2.69683, -1.5023714, 1.8176699, 0
539, 2787294416, 0.49192652, -0.8647435, 0.10056699, -0.010759041, 3.147743, -1.3934803, 1.9562683, 0
540, 2787311083, 0.48069102, -0.8716093, 0.095995635, 0.0045435624, 3.520564, -0.9876336, 2.53681, 0
541, 2787327750, 0.47021255, -0.87762314, 0.091075145, 0.019638928, 4.0077534, -0.12330271, 2.8236094, 0
542, 2787344417, 0.45955476, -0.883362, 0.08569526, 0.033759568, 4.4117737, 0.2652504, 2.3562794, 0
543, 2787361084, 0.44688267, -0.8897629, 0.08027503, 0.04664829, 5.3349237, 0.99867064, 2.69837, 0
544, 2787377751, 0.4351139, -0.89531803, 0.076156095, 0.057306346, 6.393603, 2.028582, 3.6833172, 0
545, 2787394418, 0.4268429, -0.8989058, 0.07423703, 0.06530451, 6.630302, 3.2748108, 3.957591, 0
546, 2787411085, 0.4223153, -0.90057987, 0.07482728, 0.070774965, 6.5005426, 3.5721657, 3.9136372, 0
547, 2787427752, 0.42015478, -0.901134, 0.07781016, 0.07331802, 5.925471, 3.2738578, 4.252516, 0
548, 2787444419, 0.41936594, -0.90110946, 0.082874745, 0.07258187, 5.1478996, 3.1555107, 5.1830177, 0
549, 2787461086, 0.4209938, -0.9000156, 0.08960633, 0.06862357, 4.2175093, 3.2761765, 5.493167, 0
550, 2787477753, 0.42505813, -0.89779335, 0.097250044, 0.06194736, 3.4113352, 3.4510374, 5.0461483, 0
551, 2787494420, 0.4305702, -0.8948706, 0.104922704, 0.053004574, 2.5935566, 3.0684235, 3.876275, 0
552, 2787511087, 0.43651164, -0.8916876, 0.11212981, 0.042189945, 1.8773584, 2.6577425, 3.5067444, 0
553, 2787527754, 0.4432265, -0.8880523, 0.11841193, 0.029906593, 0.9373628, 2.5402565, 3.5017729, 0
554, 2787544421, 0.45049876, -0.8840613, 0.1233028, 0.016892716, 0.06559267, 2.2403557, 3.3313332, 0
555, 2787561088, 0.45839924, -0.87969035, 0.12650976, 0.003574899, -0.68678904, 2.171496, 3.1253872, 0
556, 2787577755, 0.4664197, -0.8752351, 0.12777294, -0.009632385, -1.3354814, 2.0508945, 2.7508059, 0
557, 2787594422, 0.47404402, -0.87100613, 0.12699516, -0.022478124, -1.9039868, 1.9197376, 2.415269, 0
558, 2787611089, 0.48143652, -0.86693704, 0.12421431, -0.03482042, -2.308028, 1.7175299, 2.1996508, 0
559, 2787627756, 0.4885804, -0.8630275, 0.119582124, -0.046640906, -2.7119443, 1.7590573, 1.7942858, 0
560, 2787644423, 0.49570066, -0.8591387, 0.11327907, -0.05772035, -3.064138, 1.5809402, 1.3231077, 0
561, 2787661090, 0.5026768, -0.8552991, 0.1055548, -0.068117656, -3.17347, 1.2660319, 0.745121, 0
562, 2787677757, 0.5096759, -0.85134715, 0.09669215, -0.07804815, -3.2945485, 1.3748198, 0.64405155, 0
563, 2787694424, 0.5169825, -0.8470856, 0.08670106, -0.087524675, -3.434356, 1.4407661, 0.026579857, 0
564, 2787711091, 0.5241288, -0.84275824, 0.075546026, -0.09665786, -3.3713245, 1.5704485, -0.756196, 0
565, 2787727758, 0.5301014, -0.8390063, 0.06322792, -0.10519287, -3.2434566, 1.3620667, -1.8638878, 0
566, 2787744425, 0.5340554, -0.83638316, 0.05009489, -0.11287644, -3.1930344, 1.1345081, -2.135676, 0
567, 2787761092, 0.53672343, -0.83444893, 0.036473382, -0.11956168, -3.1902146, 1.0427139, -2.339211, 0
568, 2787777759, 0.53811973, -0.8332235, 0.022718405, -0.12510844, -2.8476744, 0.48418316, -2.3745608, 0
569, 2787794426, 0.538387, -0.8326272, 0.00927069, -0.12956879, -2.3941658, -0.11912123, -2.272212, 0
570, 2787811093, 0.5379972, -0.8323751, -0.003404689, -0.13304809, -2.0773778, -0.831725, -2.2383075, 0
571, 2787827760, 0.537159, -0.8323619, -0.014387459, -0.13575403, -1.4101768, -1.8309981, -2.46345, 0
572, 2787844427, 0.5360291, -0.8325396, -0.022074059, -0.13807905, -0.43372035, -2.3192592, -2.9037528, 0
573, 2787861094, 0.53446364, -0.83315843, -0.02545219, -0.13982266, 0.001699631, -1.5450262, -3.5246382, 0
574, 2787877761, 0.5322653, -0.83436906, -0.025062105, -0.14105374, -0.50674045, -1.284205, -3.7552052, 0
575, 2787894428, 0.53060204, -0.83565444, -0.021869112, -0.14024027, -0.17520511, -0.77222186, -3.012814, 0
576, 2787911095, 0.53006995, -0.83640456, -0.016149554, -0.13854595, -0.37241632, 0.6592624, -2.4256358, 0
577, 2787927762, 0.5313456, -0.8362952, -0.009493932, -0.13488708, -0.3608601, 1.2086974, -2.1930375, 0
578, 2787944429, 0.5337884, -0.83551776, -0.0025307545, -0.13029292, 0.4079525, 0.4007138, -1.6032839, 0
579, 2787961096, 0.5338728, -0.83624494, 0.0044091893, -0.12512918, 0.655651, 0.4680522, -1.7255154, 0
580, 2787977763, 0.5324202, -0.8380063, 0.011371274, -0.11894251, 1.3558307, -1.8814733, -1.4195843, 0
581, 2787994430, 0.5302393, -0.8400801, 0.019996628, -0.11275929, 2.1581662, -4.406406, -0.43052483, 0
582, 2788011097, 0.52935916, -0.8410272, 0.0312554, -0.10713476, 2.3564258, -3.8368747, 0.58207035, 0
583, 2788027764, 0.5312226, -0.83988094, 0.044111013, -0.102270834, 2.7653325, -1.9895878, 1.1162224, 0
584, 2788044431, 0.5329671, -0.8384297, 0.05721029, -0.098546125, 3.792302, -0.98767424, 1.0068731, 0
585, 2788061098, 0.5335156, -0.8375601, 0.06833994, -0.09584513, 3.9643648, 1.1720126, 2.442974, 0
586, 2788077765, 0.5338258, -0.83692044, 0.07578749, -0.09409034, 3.8101816, 2.7236261, 2.8648987, 0
587, 2788094432, 0.53426874, -0.83649385, 0.078459755, -0.093174644, 3.5093012, 3.6229424, 3.721672, 0
588, 2788111099, 0.53618836, -0.835481, 0.07603383, -0.09324614, 3.3938959, 4.2625136, 4.174017, 0
589, 2788127766, 0.5403198, -0.8333964, 0.06836409, -0.093988, 3.18602, 4.309288, 4.0792923, 0
590, 2788144433, 0.5463766, -0.83029044, 0.055485994, -0.094942786, 2.9130867, 3.998356, 3.4277067, 0
591, 2788161100, 0.55250424, -0.82712203, 0.037656054, -0.095877685, 2.4030397, 3.1769707, 2.135951, 0
592, 2788177767, 0.55784625, -0.8241479, 0.01562571, -0.09667418, 1.9146796, 1.982179, 1.6290016, 0
593, 2788194434, 0.5632785, -0.82044834, -0.010019921, -0.09738456, 1.0641159, 0.6797181, 1.2813854, 0
594, 2788211101, 0.5699715, -0.8149366, -0.038499292, -0.09762782, 0.50545776, -0.37782943, 0.67774296, 0
595, 2788227768, 0.5769897, -0.807972, -0.06912976, -0.097404614, 0.91585594, -1.0420893, -1.2543755, 0
596, 2788244435, 0.58277655, -0.8005596, -0.10088374, -0.0964398, 1.8741373, -2.2863095, -2.1338878, 0
597, 2788261102, 0.5882222, -0.792069, -0.13288914, -0.09467879, 2.922649, -3.4355497, -2.6668205, 0
598, 2788277769, 0.593032, -0.7827576, -0.16486382, -0.09179359, 3.8656588, -4.390282, -3.871276, 0
599, 2788294436, 0.5958284, -0.7738671, -0.19576812, -0.08829214, 4.870081, -4.6398644, -3.6523404, 0
600, 2788311103, 0.5970999, -0.7653689, -0.22470985, -0.08479392, 5.0170946, -4.622587, -3.868794, 0
601, 2788327770, 0.5923547, -0.7611236, -0.25066134, -0.08353514, 6.2028522, -5.10916, -5.2464375, 0
602, 2788344437, 0.58237046, -0.7610457, -0.2730566, -0.08424251, 5.641117, -5.3946223, -3.7706628, 0
603, 2788361104, 0.5689489, -0.76369786, -0.29259783, -0.08632461, 5.2390075, -4.7882767, -4.0508323, 0
604, 2788377771, 0.5517047, -0.76947176, -0.30903196, -0.08964816, 4.6181917, -4.0817485, -3.1837935, 0
605, 2788394438, 0.53367597, -0.7763858, -0.32205755, -0.093256034, 3.9836097, -3.1737757, -2.2432327, 0
606, 2788411105, 0.51602596, -0.7839533, -0.33130187, -0.09682926, 3.374326, -1.8964105, -1.8127933, 0
607, 2788427772, 0.5005599, -0.79132175, -0.3366198, -0.099696524, 2.3209002, -1.3144448, -1.1690607, 0
608, 2788444439, 0.48824996, -0.7983429, -0.33758742, -0.10147803, 1.874944, -1.6800095, -0.3729658, 0
609, 2788461106, 0.4774782, -0.80603164, -0.3341831, -0.103206836, 1.7697371, -2.5543525, 0.47913742, 0
610, 2788477773, 0.4681066, -0.81451106, -0.32610294, -0.1053909, 1.8371158, -2.996662, 1.9222841, 0
611, 2788494440, 0.4601485, -0.8234816, -0.31351548, -0.10886616, 1.3590437, -2.187538, 1.9462738, 0
612, 2788511107, 0.4532226, -0.8327813, -0.29690298, -0.11364719, 0.3568288, -0.30808043, 1.5573845, 0
613, 2788527774, 0.448133, -0.84141135, -0.2775442, -0.11906168, -1.866256, 2.3119755, 1.3883381, 0
614, 2788544441, 0.4446748, -0.84884465, -0.2572404, -0.124728404, -2.720102, 3.41495, 1.1665506, 0
615, 2788561108, 0.4404608, -0.85593927, -0.23762989, -0.12998673, -2.934524, 3.0474517, 0.76011944, 0
616, 2788577775, 0.43506613, -0.8629139, -0.21919696, -0.1343579, -3.0223868, 2.3508153, 1.5538673, 0
617, 2788594442, 0.4298395, -0.86930627, -0.20105012, -0.1382962, -2.2683616, 1.0263237, 2.7857094, 0
618, 2788611109, 0.4264027, -0.874063, -0.18337089, -0.14342982, -2.6540947, 0.66891927, 4.213009, 0
619, 2788627776, 0.42518464, -0.8768774, -0.16728875, -0.14940241, -4.6663594, 3.0711443, 4.0971537, 0
620, 2788644443, 0.42496827, -0.8783807, -0.15440361, -0.15495586, -4.641329, 4.0742803, 2.8400831, 0
621, 2788661110, 0.4233878, -0.87975824, -0.14497435, -0.16047785, -3.720673, 4.5590787, 2.4965591, 0
622, 2788677777, 0.42038882, -0.88108104, -0.13977082, -0.16563907, -3.8064566, 6.050472, 2.2969027, 0
623, 2788694444, 0.41780686, -0.8817251, -0.13889001, -0.16944127, -3.791515, 6.455501, 2.476098, 0
624, 2788711111, 0.4169299, -0.8812088, -0.14205009, -0.17165302, -3.4149306, 6.332429, 2.1994057, 0
625, 2788727778, 0.41769084, -0.87968755, -0.14867269, -0.17199737, -3.1521943, 5.5676417, 1.7289915, 0
626, 2788744445, 0.42036238, -0.87708545, -0.15814272, -0.17032349, -2.9092638, 4.4542747, 1.4285202, 0
627, 2788761112, 0.42426792, -0.87371695, -0.16972789, -0.16676402, -2.5040517, 2.9506702, 1.1142235, 0
628, 2788777779, 0.42888713, -0.869839, -0.1824912, -0.1616644, -2.0697844, 1.6586615, 1.0433712, 0
629, 2788794446, 0.43433094, -0.8653623, -0.1958949, -0.15534617, -1.7927788, 1.034941, 0.7087507, 0
630, 2788811113, 0.4393985, -0.8607626, -0.20973638, -0.14842431, -1.0243789, -0.12327455, 0.06410885, 0
631, 2788827780, 0.44097838, -0.8576681, -0.22311239, -0.14200956, 0.097138785, -1.2767326, -0.6895256, 0
632, 2788844447, 0.43963054, -0.85588264, -0.23588409, -0.13620146, -0.015074105, -1.4261436, -0.5516443, 0
633, 2788861114, 0.4362926, -0.8550271, -0.24816218, -0.13036583, -0.1990977, -1.4692354, -1.4892826, 0
634, 2788877781, 0.43019933, -0.85552305, -0.25972548, -0.12471578, -0.34968713, -1.6278983, -2.2260456, 0
635, 2788894448, 0.4218133, -0.8571169, -0.27022603, -0.12001935, -1.3256705, -1.8222365, -1.8257823, 0
636, 2788911115, 0.41489896, -0.8583962, -0.27858412, -0.115794055, -1.4949541, -1.9775865, -0.55762005, 0
637, 2788927782, 0.410317, -0.8592853, -0.2840131, -0.11228457, -1.2936277, -2.712718, -0.676013, 0
638, 2788944449, 0.4081921, -0.86007667, -0.28558946, -0.10994771, -0.8687507, -2.9999037, -0.7064848, 0
639, 2788961116, 0.40980083, -0.86048645, -0.28235295, -0.10911335, -0.5839021, -3.1543558, -0.45043468, 0
640, 2788977783, 0.41462797, -0.86078393, -0.273942, -0.10996791, -0.27225944, -3.0711386, -0.73045254, 0
641, 2788994450, 0.4213668, -0.8612308, -0.26077712, -0.11282568, -0.5632964, -2.0095556, -1.098279, 0
642, 2789011117, 0.42967808, -0.86145425, -0.24425147, -0.11669144, -1.3346484, -0.12020527, -1.0559626, 0
643, 2789027784, 0.43607184, -0.8623171, -0.2275989, -0.12021501, -1.0919105, 0.73939157, -2.1293716, 0
644, 2789044451, 0.43854713, -0.8645669, -0.21285985, -0.12203876, -0.3424443, 0.2261133, -1.4605494, 0
645, 2789061118, 0.44104192, -0.86665994, -0.19741116, -0.124152444, 1.8656267, -1.5713933, 2.1632614, 0
646, 2789077785, 0.44651076, -0.8665787, -0.18318368, -0.12694734, -1.0676973, 0.9850301, 2.6904573, 0
647, 2789094452, 0.45290157, -0.86526334, -0.17234217, -0.1284524, -1.6689622, 2.470006, 1.2469091, 0
648, 2789111119, 0.45997497, -0.862788, -0.16539448, -0.12910013, -1.1297011, 2.9642873, 1.7262783, 0
649, 2789127786, 0.46702766, -0.8595663, -0.16286379, -0.12848723, -1.1460599, 3.7668872, 1.4586782, 0
650, 2789144453, 0.4728254, -0.85622567, -0.16578002, -0.12582959, -0.45954028, 4.2078905, 0.7820864, 0
651, 2789161120, 0.47529888, -0.8538977, -0.17388256, -0.12131348, 0.49229142, 4.0815578, 0.41877937, 0
652, 2789177787, 0.4754796, -0.8520532, -0.18620752, -0.11512394, 1.0891476, 3.3707283, 0.26424694, 0
653, 2789194454, 0.47197795, -0.8514047, -0.20118432, -0.10896769, 1.4242071, 1.7146571, -0.102684975, 0
654, 2789211121, 0.46214145, -0.85318244, -0.21807362, -0.10464754, 1.465329, 1.2928936, -2.2382693, 0
655, 2789227788, 0.4484229, -0.85679954, -0.23402397, -0.100232564, 2.5648973, -0.40258616, 0.571332, 0
656, 2789244455, 0.43783212, -0.8588377, -0.24793835, -0.09607033, 2.0976973, -1.8581841, 0.6417484, 0
657, 2789261122, 0.42932108, -0.86024165, -0.2590904, -0.09242316, 2.4499605, -2.1296463, 0.024947166, 0
658, 2789277789, 0.42278337, -0.86124307, -0.2673209, -0.08975719, 2.3196876, -2.4695406, 0.74522305, 0
659, 2789294456, 0.41943803, -0.86140275, -0.2726331, -0.08792284, 2.624789, -1.8202575, 0.0720911, 0
660, 2789311123, 0.41751754, -0.86129457, -0.27620137, -0.08698341, 2.7063293, -2.4050205, 0.30067158, 0
661, 2789327790, 0.41742525, -0.860854, -0.2778841, -0.08642522, 2.9313903, -2.2901263, 0.28811932, 0
662, 2789344457, 0.41812465, -0.86056453, -0.2779208, -0.08580635, 3.8922412, -2.8156583, -0.81424236, 0
663, 2789361124, 0.41956893, -0.86053765, -0.27605718, -0.08503962, 3.3696306, -2.9396632, -0.7381506, 0
664, 2789377791, 0.42291492, -0.8601041, -0.27274832, -0.083515234, 3.3780396, -2.356865, -0.9617357, 0
665, 2789394458, 0.42829245, -0.85902345, -0.26830843, -0.08159318, 2.6681657, -0.47063246, -0.2874365, 0
666, 2789411125, 0.43429232, -0.8576032, -0.26357833, -0.080224976, 3.0137577, 0.11638588, -0.50763035, 0
667, 2789427792, 0.4387831, -0.8567402, -0.25880718, -0.08054113, 3.20032, 0.16092016, 1.0485878, 0
668, 2789444459, 0.44236663, -0.85601693, -0.25447142, -0.08242272, 2.6829333, 0.30773488, 2.4098673, 0
669, 2789461126, 0.4445909, -0.8554172, -0.25164002, -0.085324116, 2.240573, 0.98345834, 2.107254, 0
670, 2789477793, 0.44475633, -0.85517174, -0.25094873, -0.08888202, 1.9734591, 1.2944199, 2.0697289, 0
671, 2789494460, 0.4448771, -0.8542294, -0.2528949, -0.091777876, 1.1122519, 1.9627334, 2.2001343, 0
672, 2789511127, 0.44506752, -0.85258937, -0.25740397, -0.09355104, 1.4934845, 2.2409706, 1.6397572, 0
