sep=,
DeviceTag:,RW2,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.1.0,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
SyncStatus:,Un-synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2024-06-16 16:26:42.845 +0200,,,,,,,,,,,,,,,,,
 2024,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
1060, 1368180748, 0.7939662, -0.10920494, 0.5658966, 0.19352812, 0.07767612, -2.2570624, 1.03617, 0
1061, 1368197415, 0.79549813, -0.114777744, 0.5629499, 0.19260423, 0.032491185, -1.6293931, 0.9725561, 0
1062, 1368214082, 0.79703, -0.12064371, 0.5600339, 0.19118215, -0.3403302, -0.78706676, 0.59405994, 0
1063, 1368230749, 0.7986527, -0.12586176, 0.55744606, 0.18859123, -0.5797774, -0.7091916, 0.61982155, 0
1064, 1368247416, 0.80027556, -0.12999609, 0.555417, 0.18485692, -1.2760422, -0.5219482, 0.22290897, 0
1065, 1368264083, 0.80136234, -0.13336603, 0.55406487, 0.18178068, -1.7443463, -0.42674798, -0.2069025, 0
1066, 1368280750, 0.8023428, -0.13397211, 0.55313, 0.1798469, -3.6944385, 4.7953167, 1.8365631, 0
1067, 1368297417, 0.8006446, -0.14117904, 0.5518986, 0.1855933, -3.1536927, 3.790972, 0.389843, 0
1068, 1368314084, 0.79878235, -0.14675045, 0.55150497, 0.19040377, -1.3960619, 0.10987182, 0.5817528, 0
1069, 1368330751, 0.798306, -0.14981101, 0.55045265, 0.1930447, -2.027862, 0.121358596, 0.44763088, 0
1070, 1368347418, 0.7978399, -0.15314473, 0.5494756, 0.19512835, -1.8550386, -2.0689898, -1.1401682, 0
1071, 1368364085, 0.79771024, -0.15409128, 0.5493903, 0.19515286, -0.84783965, -1.6862468, -0.46987915, 0
1072, 1368380752, 0.79822886, -0.15574719, 0.54829687, 0.19479226, -0.46248585, 0.61552435, 1.202033, 0
1073, 1368397419, 0.7988013, -0.16075686, 0.5454788, 0.19628204, 1.3593426, -1.4282364, -0.6946039, 0
1074, 1368414086, 0.8001393, -0.16346556, 0.54377764, 0.19329275, 1.162956, -1.3037086, -0.90488243, 0
1075, 1368430753, 0.8014672, -0.16410078, 0.54328346, 0.18858574, -0.09404218, -0.34284338, -0.5399523, 0
1076, 1368447420, 0.80234, -0.1660122, 0.5421348, 0.18649484, -1.239159, 5.343168, 1.4268837, 0
1077, 1368464087, 0.80112916, -0.17122202, 0.54150283, 0.18881194, -1.2500414, -0.24194384, 0.3523016, 0
1078, 1368480754, 0.8001782, -0.17210862, 0.5427642, 0.18841673, -1.8267277, -0.04239862, -0.49116325, 0
1079, 1368497421, 0.79726195, -0.17747833, 0.5441705, 0.19171202, -2.4163945, 2.8022704, 0.9732914, 0
1080, 1368514088, 0.79298526, -0.18866453, 0.54366565, 0.2000194, -3.0488665, 0.50711864, 0.522562, 0
1081, 1368530755, 0.78634834, -0.20426264, 0.5432002, 0.2118176, -0.617037, -1.6059724, -0.41122437, 0
1082, 1368547422, 0.78120327, -0.21286373, 0.5445138, 0.21889599, 0.13817482, -3.508213, 0.11405563, 0
1083, 1368564089, 0.7786376, -0.21443863, 0.5473376, 0.2194568, -1.6140065, -2.7050347, -0.5075722, 0
1084, 1368580756, 0.7746037, -0.22043844, 0.5492219, 0.22305062, -2.780641, -2.4301581, -2.079136, 0
1085, 1368597423, 0.76916605, -0.22907785, 0.5512545, 0.2280914, -0.7088222, -2.646965, -0.21188354, 0
1086, 1368614090, 0.7659793, -0.23587224, 0.55146146, 0.23136601, -0.47212285, -0.8580539, 1.424654, 0
1087, 1368630757, 0.7648851, -0.2377503, 0.5518928, 0.23203461, 0.90640783, -1.8722821, -0.11032963, 0
1088, 1368647424, 0.7663319, -0.23254491, 0.5544128, 0.2264616, 0.8664357, 0.008276015, 0.14957333, 0
1089, 1368664091, 0.7689347, -0.22425142, 0.55709666, 0.21930417, -0.3354299, 2.782559, 0.6831131, 0
1090, 1368680758, 0.77199227, -0.21502538, 0.5591008, 0.21259959, -1.3445096, 2.3536968, 0.026138306, 0
1091, 1368697425, 0.77300113, -0.21118024, 0.56042844, 0.20926584, -2.3901718, 1.0796254, -1.8783507, 0
1092, 1368714092, 0.7720218, -0.21083917, 0.5626502, 0.20725365, -1.2723265, -0.26953596, -1.2216482, 0
1093, 1368730759, 0.7708434, -0.21114056, 0.56483316, 0.20538679, -1.0882294, 0.5181653, -0.8110266, 0
1094, 1368747426, 0.7688921, -0.21198083, 0.56757754, 0.20426695, 0.16552252, 0.79434115, 0.11405945, 0
1095, 1368764093, 0.7682718, -0.2084665, 0.570864, 0.20103435, 1.0050712, -0.8737738, 0.877203, 0
1096, 1368780760, 0.7689941, -0.20122589, 0.5743552, 0.1956341, 1.7169138, -0.80952936, 0.6151619, 0
1097, 1368797427, 0.7701904, -0.1910774, 0.57835525, 0.1892127, 1.4834747, -1.4675945, 0.31924057, 0
1098, 1368814094, 0.7719415, -0.17662694, 0.5833986, 0.18043219, 1.6730676, -1.981967, 0.6146774, 0
1099, 1368830761, 0.77437943, -0.16094634, 0.5876559, 0.17056789, 0.4940736, -1.2407632, 0.56367683, 0
1100, 1368847428, 0.77631575, -0.15334408, 0.5884085, 0.16611686, -0.97952676, 1.068494, 0.2277813, 0
1101, 1368864095, 0.77646315, -0.15358445, 0.5872992, 0.16910493, -1.7955847, 0.53995156, -0.46418285, 0
1102, 1368880762, 0.77549595, -0.15801679, 0.58592033, 0.17416753, -2.1405568, -1.307373, -0.86292267, 0
1103, 1368897429, 0.7744469, -0.16397367, 0.58394396, 0.17987323, -0.17844515, 0.7780602, 1.5664043, 0
1104, 1368914096, 0.77427626, -0.16675921, 0.5821013, 0.183973, -0.91941005, -4.5264688, -1.2548466, 0
1105, 1368930763, 0.7754522, -0.16255856, 0.58304715, 0.17973499, -1.1933267, -0.10774017, -0.39379883, 0
1106, 1368947430, 0.7766514, -0.16243804, 0.58154064, 0.17954679, -2.4529116, 4.228066, -0.26788616, 0
1107, 1368964097, 0.7746186, -0.16853811, 0.58097404, 0.18447268, -0.5572627, -1.5368826, -2.3849645, 0
1108, 1368980764, 0.7748806, -0.16868956, 0.5808855, 0.18351059, -0.45251718, -0.19713719, -0.871912, 0
1109, 1368997431, 0.7747744, -0.16875628, 0.5810047, 0.18352069, -0.9264228, 1.6780899, -0.50516605, 0
1110, 1369014098, 0.7744809, -0.16917895, 0.5812303, 0.18365568, 0.1501493, 0.44489494, -0.69774437, 0
1111, 1369030765, 0.77531636, -0.16578418, 0.5820369, 0.1806468, 1.1850518, 0.3545794, 0.5158205, 0
1112, 1369047432, 0.7764084, -0.16187584, 0.58273464, 0.1772197, 1.9520383, 1.4529415, 1.354208, 0
1113, 1369064099, 0.7788437, -0.15386826, 0.58338535, 0.17143118, 1.5055882, 0.33804727, 0.90180874, 0
1114, 1369080766, 0.7820497, -0.13988489, 0.5852019, 0.16238663, -0.9674396, 0.18160003, -0.06802559, 0
1115, 1369097433, 0.78390986, -0.12403968, 0.58887666, 0.15272126, -3.5658646, 0.7717776, -1.051281, 0
1116, 1369114100, 0.78292435, -0.11243711, 0.59426475, 0.14572866, -2.351863, 1.0765622, -0.57418823, 0
1117, 1369130767, 0.782331, -0.102079794, 0.59811807, 0.14068687, -4.4487543, 3.601428, 1.0143929, 0
1118, 1369147434, 0.7788989, -0.10235583, 0.60200804, 0.14292018, -6.040436, 0.9185052, -3.2687516, 0
1119, 1369164101, 0.7730198, -0.116083, 0.604919, 0.15178381, -1.1610687, 1.2627124, -2.2900667, 0
1120, 1369180768, 0.76730114, -0.1333251, 0.6056375, 0.16332963, 1.4211056, -0.42935687, 1.1804361, 0
1121, 1369197435, 0.76471585, -0.14211206, 0.60582924, 0.16728666, 3.9814873, -4.8259816, -0.5961361, 0
1122, 1369214102, 0.7660106, -0.1408419, 0.6062399, 0.16082485, 2.5697463, -1.3733968, -0.6734352, 0
1123, 1369230769, 0.7671639, -0.14008191, 0.60652417, 0.15480751, 0.89707595, -0.42645478, -1.4067593, 0
1124, 1369247436, 0.76861244, -0.14077638, 0.6059367, 0.14919, 0.12487758, 0.72223276, -1.2188549, 0
1125, 1369264103, 0.7690905, -0.14564498, 0.6048024, 0.14663345, 0.19268292, 0.32194114, -0.48914242, 0
1126, 1369280770, 0.76971126, -0.14868522, 0.6040107, 0.14355718, -0.043422755, 0.16218781, 0.76911354, 0
1127, 1369297437, 0.7702402, -0.14961775, 0.6037304, 0.14090498, -0.8776853, 0.34860823, 1.2288494, 0
1128, 1369314104, 0.7701984, -0.15083678, 0.60378635, 0.1395875, -0.63417107, -1.4187348, 0.59706974, 0
1129, 1369330771, 0.7700527, -0.15122434, 0.6042797, 0.13782649, -0.8783116, -1.7865252, 0.7213335, 0
1130, 1369347438, 0.7696432, -0.15168293, 0.60490876, 0.13684693, -1.1454811, -1.1392285, 0.67526627, 0
1131, 1369364105, 0.7690078, -0.15268293, 0.6053437, 0.13738255, -0.7747375, -0.80816317, 0.59130096, 0
1132, 1369380772, 0.7681601, -0.15398279, 0.60574496, 0.13889818, -0.25350615, -1.9723208, -0.18020439, 0
1133, 1369397439, 0.7675376, -0.15276673, 0.6070144, 0.13813849, 0.3589028, -2.7848842, -0.23191357, 0
1134, 1369414106, 0.76759726, -0.14918295, 0.60850054, 0.13515228, 0.32073885, -1.1543107, 0.43665886, 0
1135, 1369430773, 0.7678958, -0.14594014, 0.6094281, 0.13279736, -0.17958774, 0.4226978, 0.31400776, 0
1136, 1369447440, 0.76805913, -0.14378922, 0.60999274, 0.13160092, -0.029638711, -0.27305448, -0.32390213, 0
1137, 1369464107, 0.76832795, -0.1408835, 0.61081046, 0.12936214, -0.5353314, -0.13083398, -0.514575, 0
1138, 1369480774, 0.7685676, -0.13856311, 0.6113323, 0.12797226, -0.9911651, 1.1672812, -0.093408585, 0
1139, 1369497441, 0.76827836, -0.13937218, 0.61125827, 0.12917845, -1.1952472, 0.76343095, -0.8165083, 0
1140, 1369514108, 0.7676493, -0.14045864, 0.61157584, 0.13023427, -0.70239216, -0.71138823, -0.84297276, 0
1141, 1369530775, 0.7672948, -0.13968068, 0.61246866, 0.12895817, 0.090297, -0.9290725, -0.016573906, 0
1142, 1369547442, 0.7673973, -0.1362954, 0.6138746, 0.12523149, -0.38710523, -0.029079705, 0.7835674, 0
1143, 1369564109, 0.7678765, -0.13035825, 0.615569, 0.120197326, -1.1421329, 0.65057164, 0.60405254, 0
1144, 1369580776, 0.76839256, -0.12396122, 0.61718744, 0.115266345, -0.3176128, 1.1587863, 0.61687183, 0
1145, 1369597443, 0.7691741, -0.11919778, 0.61778617, 0.11181868, -0.047359265, 1.7292699, 0.40946674, 0
1146, 1369614110, 0.7698811, -0.11621003, 0.6178336, 0.10981841, -0.5421977, -0.70333344, -0.52512264, 0
1147, 1369630777, 0.7706088, -0.1134624, 0.61795795, 0.10684692, -1.0639058, -0.24582279, -1.1002245, 0
1148, 1369647444, 0.7703945, -0.11463493, 0.61800313, 0.10688114, -1.2426363, 0.8293548, -0.22881985, 0
1149, 1369664111, 0.77010846, -0.117407024, 0.6175514, 0.10853149, -1.4901158, -0.57128304, -0.47517204, 0
1150, 1369680778, 0.76960444, -0.123536795, 0.61642945, 0.111635596, -1.3605359, 0.20134461, -1.1544628, 0
1151, 1369697445, 0.76796436, -0.1353914, 0.61471987, 0.11840439, -1.2320303, 0.41037887, -1.2658682, 0
1152, 1369714112, 0.7656728, -0.14898694, 0.61287206, 0.12623788, -1.1955534, -0.20265383, -0.7586174, 0
1153, 1369730779, 0.7631657, -0.1633427, 0.6105558, 0.13460784, -0.59505856, 0.114708915, -0.1899414, 0
1154, 1369747446, 0.7609122, -0.17618203, 0.6080682, 0.14221756, 0.74394363, -0.5456805, 0.2810545, 0
1155, 1369764113, 0.75983185, -0.1874742, 0.60457003, 0.14833888, 0.21804002, -0.7046163, -0.1248703, 0
1156, 1369780780, 0.75852585, -0.20172529, 0.5997196, 0.15582703, -0.7191527, -0.75913703, -1.1233244, 0
1157, 1369797447, 0.75588644, -0.21908852, 0.5946413, 0.16443172, -0.96346736, -0.70308304, -1.6696396, 0
1158, 1369814114, 0.7524772, -0.23584919, 0.5904211, 0.17191935, -0.86870056, 0.73431045, -0.43641567, 0
1159, 1369830781, 0.74845344, -0.25206962, 0.58649635, 0.179723, 0.6000505, 3.8442056, 2.2780542, 0
1160, 1369847448, 0.7460734, -0.26461574, 0.5815828, 0.18738867, 0.21749823, 2.377841, 1.2309465, 0
1161, 1369864115, 0.74367857, -0.27369043, 0.57871664, 0.19267324, 2.1378388, -0.66177356, -0.36097622, 0
1162, 1369880782, 0.743191, -0.277868, 0.5769537, 0.19385812, 0.75690114, -0.48128977, -0.12479401, 0
1163, 1369897449, 0.74214125, -0.28248042, 0.5754112, 0.19578853, -0.18888097, 0.18647507, -0.43042088, 0
1164, 1369914116, 0.7408065, -0.28686225, 0.5741098, 0.19827718, 0.03029584, -0.52571094, 0.4708166, 0
1165, 1369930783, 0.74006814, -0.2888646, 0.5734763, 0.19995356, -0.15150289, -1.8055754, 0.5959501, 0
1166, 1369947450, 0.73939955, -0.28853193, 0.57426536, 0.20064186, -0.1744988, -2.026194, 0.4781475, 0
1167, 1369964117, 0.7388859, -0.28494915, 0.57707983, 0.1995769, -0.29938665, -2.4280329, 1.8015432, 0
1168, 1369980784, 0.7391447, -0.27718535, 0.5818117, 0.1957773, -0.94162613, -3.270955, 1.7957888, 0
1169, 1369997451, 0.7392502, -0.26602724, 0.5887936, 0.18989722, -0.8254168, -2.8049514, 2.8556309, 0
1170, 1370014118, 0.74136454, -0.25015664, 0.5956156, 0.1817756, -2.256285, -1.7141132, 4.159401, 0
1171, 1370030785, 0.742685, -0.23514658, 0.6016337, 0.176528, -3.0191298, 0.20040128, 4.2704115, 0
1172, 1370047452, 0.7446478, -0.21692413, 0.6075704, 0.171178, -3.0599267, 0.60788363, 4.2315817, 0
1173, 1370064119, 0.74630547, -0.19705302, 0.6136549, 0.16621122, -3.2071462, 2.4629908, 3.115322, 0
1174, 1370080786, 0.7467857, -0.17853668, 0.61901313, 0.16510144, -4.1170244, 4.3122253, 3.1915226, 0
1175, 1370097453, 0.74403346, -0.16482842, 0.6247332, 0.17015964, -3.0641198, 2.6313527, 2.5176878, 0
1176, 1370114120, 0.7413754, -0.14878085, 0.630967, 0.17351522, -2.030426, 0.34408188, 2.9079351, 0
1177, 1370130787, 0.7383696, -0.1317167, 0.63794553, 0.17460431, -1.5781896, 0.12313139, 2.0555563, 0
1178, 1370147454, 0.73477775, -0.11333404, 0.646125, 0.1725681, -1.1392621, 0.006452819, 1.6547966, 0
1179, 1370164121, 0.7301298, -0.0935658, 0.65606374, 0.16654252, -0.77990735, -0.696784, 1.1327524, 0
1180, 1370180788, 0.7248654, -0.07020789, 0.6678356, 0.15374221, -0.93057966, -0.98404384, 0.5348444, 0
1181, 1370197455, 0.7187271, -0.04632312, 0.6803155, 0.13585442, -0.7267783, 0.058516584, 0.269392, 0
1182, 1370214122, 0.712341, -0.026160898, 0.69153965, 0.116870195, -1.7312692, 2.0793717, 0.23633862, 0
1183, 1370230789, 0.70522976, -0.013845816, 0.70135766, 0.1027465, -2.1451, 2.854373, -0.36480713, 0
1184, 1370247456, 0.69712573, -0.008106575, 0.71083075, 0.093111396, -2.2687004, 2.836264, -0.5520916, 0
1185, 1370264123, 0.6888587, -0.007301225, 0.7196118, 0.08705949, -1.6195396, 2.5952737, 0.009647369, 0
1186, 1370280790, 0.6816243, -0.010027308, 0.7268027, 0.08393871, -0.8299157, 3.3313856, 0.4603691, 0
1187, 1370297457, 0.6753466, -0.016835446, 0.73228955, 0.0858822, -0.26440868, 4.021973, 0.26136208, 0
1188, 1370314124, 0.6691685, -0.02726779, 0.73677313, 0.09292744, 0.33391985, 3.9505334, 0.36669254, 0
1189, 1370330791, 0.66374564, -0.03855831, 0.73977166, 0.103405744, 0.9345291, 3.6881788, 0.63278294, 0
1190, 1370347458, 0.65861136, -0.049526583, 0.74187386, 0.115764886, 0.7934987, 2.5400817, -0.12013531, 0
1191, 1370364125, 0.6533783, -0.059099875, 0.74352044, 0.12954324, 0.3610369, 1.6903312, -0.43676376, 0
1192, 1370380792, 0.6480694, -0.06692516, 0.74484444, 0.14399306, 0.28343633, 0.9665636, -0.48382854, 0
1193, 1370397459, 0.64279777, -0.072675355, 0.745982, 0.1582406, 0.4849699, 0.6294263, -0.4827547, 0
1194, 1370414126, 0.63773197, -0.07624714, 0.7469008, 0.17211491, 0.49549022, 0.69743866, -0.2842579, 0
1195, 1370430793, 0.6332654, -0.07686144, 0.747557, 0.18500222, 0.5622178, 1.1772137, -0.12942219, 0
1196, 1370447460, 0.62908924, -0.07630465, 0.7479209, 0.19758238, 0.94532657, 1.2593279, -0.3579731, 0
1197, 1370464127, 0.6252577, -0.075578965, 0.7474786, 0.21122588, 1.201318, 0.3414977, -0.78459454, 0
1198, 1370480794, 0.6221926, -0.073452845, 0.74637073, 0.22452568, 1.4502215, -0.52016467, -1.4008121, 0
1199, 1370497461, 0.6195946, -0.06978425, 0.7451062, 0.23674808, 1.3510516, -0.75799143, -1.9483013, 0
1200, 1370514128, 0.6171291, -0.064571135, 0.7441743, 0.24736011, 1.1628196, -1.1545398, -2.354444, 0
1201, 1370530795, 0.6148735, -0.057527244, 0.7439973, 0.25512597, 0.6877279, -1.6354034, -2.6968784, 0
1202, 1370547462, 0.6124371, -0.049964573, 0.74464554, 0.26062903, 0.4532465, -1.7712542, -2.4317627, 0
1203, 1370564129, 0.61046803, -0.042522725, 0.74547094, 0.26418483, 0.44626194, -1.8589548, -1.9809647, 0
1204, 1370580796, 0.60926527, -0.036576588, 0.745877, 0.2666934, 0.7910034, -1.5891169, -1.5805321, 0
1205, 1370597463, 0.6088704, -0.032580264, 0.74558896, 0.26891, 0.77077436, -1.6974311, -0.85478115, 0
1206, 1370614130, 0.61003786, -0.029753461, 0.7442665, 0.27025136, 0.5198084, -2.4128144, -0.6440811, 0
1207, 1370630797, 0.61260307, -0.027815942, 0.7423474, 0.2699335, 0.011417936, -2.6781745, -0.74932575, 0
1208, 1370647464, 0.6159461, -0.027601741, 0.7399884, 0.2688228, -0.34281254, -2.3519518, -0.49025822, 0
1209, 1370664131, 0.6197877, -0.029763017, 0.736951, 0.2681058, -0.2683273, -1.942975, 0.033644676, 0
1210, 1370680798, 0.624324, -0.034067843, 0.732894, 0.26818916, -0.19629131, -1.4006608, 0.6192093, 0
1211, 1370697465, 0.62944573, -0.03970517, 0.72790855, 0.26901814, -0.17954974, -1.0188403, 0.87292576, 0
1212, 1370714132, 0.6347483, -0.046302862, 0.7223561, 0.27046674, -0.15891682, -0.8125067, 1.0198917, 0
1213, 1370730799, 0.64008343, -0.053374935, 0.7161767, 0.27301127, -0.22990274, -0.65502816, 1.3113546, 0
1214, 1370747466, 0.64556044, -0.060105633, 0.7093094, 0.2766208, -0.36469403, -0.8428988, 1.0687342, 0
1215, 1370764133, 0.65088844, -0.06580832, 0.70226103, 0.28078973, -0.6471147, -1.2898065, 0.3677883, 0
1216, 1370780800, 0.65567976, -0.06963913, 0.6959333, 0.284449, -0.68590224, -2.1210806, -0.2429781, 0
1217, 1370797467, 0.6603027, -0.07048474, 0.69084674, 0.28594288, -0.5111983, -2.6707647, -0.5509968, 0
1218, 1370814134, 0.6649691, -0.06786586, 0.68725646, 0.28440973, -0.72051257, -2.5880542, -0.668066, 0
1219, 1370830801, 0.66954947, -0.062100165, 0.68526405, 0.27975053, -0.85135794, -2.2343142, -0.83369064, 0
1220, 1370847468, 0.6739685, -0.053807788, 0.6846032, 0.27237815, -1.1261046, -1.441185, -0.8498678, 0
1221, 1370864135, 0.6782148, -0.043989178, 0.684447, 0.2638598, -1.1784117, -0.27943748, -1.1014395, 0
1222, 1370880802, 0.68185574, -0.033671338, 0.68457097, 0.2555423, -1.0338678, 0.9858867, -1.5373993, 0
1223, 1370897469, 0.684575, -0.024733195, 0.6845514, 0.24926804, -0.9280817, 1.8428805, -1.9586082, 0
1224, 1370914136, 0.686383, -0.018466908, 0.68400097, 0.24633361, -0.84575087, 2.1193836, -2.169168, 0
1225, 1370930803, 0.6873504, -0.015314801, 0.682908, 0.2468837, -0.7511146, 1.7707102, -2.0513892, 0
1226, 1370947470, 0.68801796, -0.01404815, 0.6813374, 0.24942592, -0.51714617, 0.89885014, -1.7774773, 0
1227, 1370964137, 0.6889636, -0.012660775, 0.6795394, 0.25178382, -0.49068403, 0.27562952, -1.7525883, 0
1228, 1370980804, 0.6900353, -0.010725352, 0.6779148, 0.25331348, -0.46177286, 0.15791613, -1.8189282, 0
1229, 1370997471, 0.69092375, -0.008748228, 0.6767184, 0.2541652, -0.28303266, 0.10741133, -1.726469, 0
1230, 1371014138, 0.69159853, -0.006790917, 0.67595273, 0.25442737, -0.32160744, -0.0095591955, -1.404397, 0
1231, 1371030805, 0.69223225, -0.005046061, 0.6753258, 0.25440943, -0.23696442, 0.032277346, -1.1786137, 0
1232, 1371047472, 0.6926664, -0.0035813367, 0.6749952, 0.25413015, 0.0065592113, 0.08744291, -1.2823696, 0
1233, 1371064139, 0.69283944, -0.0021566951, 0.6751642, 0.25322354, 0.28090304, 0.29514384, -1.174777, 0
1234, 1371080806, 0.6928885, -9.295483E-4, 0.6755339, 0.25210872, 0.33907363, 0.6733264, -0.91993046, 0
1235, 1371097473, 0.69291, -1.6494439E-4, 0.67582273, 0.25127557, 0.29942197, 0.72683066, -1.0152416, 0
1236, 1371114140, 0.69271916, 4.1504327E-4, 0.6762464, 0.25066096, 0.10608417, 0.65131545, -1.1501656, 0
1237, 1371130807, 0.6922954, 5.167832E-4, 0.67669696, 0.25061566, 0.15318103, 0.6077808, -1.0615501, 0
1238, 1371147474, 0.6916328, 1.12306036E-4, 0.67721856, 0.25103638, 0.28328076, 0.609074, -0.7676773, 0
1239, 1371164141, 0.69083035, -9.051253E-4, 0.6776843, 0.25198528, 0.45578986, 0.6249209, -0.45372963, 0
1240, 1371180808, 0.6897913, -0.0027465117, 0.67823833, 0.25332397, 0.6963242, 0.6512927, -0.1610403, 0
1241, 1371197475, 0.68858945, -0.005255279, 0.67882115, 0.25498742, 0.90449613, 0.67613906, 0.14649105, 0
1242, 1371214142, 0.6872938, -0.007910957, 0.6794604, 0.25670677, 1.089598, 0.5633623, 0.16826344, 0
1243, 1371230809, 0.6857396, -0.009762075, 0.6805202, 0.2579888, 1.0452114, 0.40045673, -0.08351326, 0
1244, 1371247476, 0.68440396, -0.010361626, 0.6813605, 0.2592907, 1.6244748, 1.0551282, 0.40069008, 0
1245, 1371264143, 0.68361264, -0.009860099, 0.6811653, 0.2618976, 1.6091802, 1.9484771, 0.7376394, 0
1246, 1371280810, 0.68277824, -0.008125718, 0.6807784, 0.26512018, 1.7027506, 1.5461657, 0.008592606, 0
1247, 1371297477, 0.68151754, -0.0041587967, 0.6813698, 0.26693058, 1.7480365, 1.2803338, -0.22197533, 0
1248, 1371314144, 0.68014824, 9.577724E-4, 0.682539, 0.26746583, 1.5979241, 1.3485683, -0.16889095, 0
1249, 1371330811, 0.67896044, 0.005700027, 0.6834011, 0.26822254, 1.3705857, 1.7306477, -0.18016529, 0
1250, 1371347478, 0.6776027, 0.00785465, 0.6837696, 0.2706516, 1.1460663, 1.5006754, -0.63498783, 0
1251, 1371364145, 0.6762059, 0.007883827, 0.68385553, 0.27390695, 1.3495145, 0.7113771, -1.2011585, 0
1252, 1371380812, 0.6751283, 0.0069913873, 0.6838268, 0.27664736, 1.3720443, 0.44912252, -1.4651699, 0
1253, 1371397479, 0.6744104, 0.005090774, 0.6835704, 0.27906322, 1.24588, 0.7405668, -1.6700773, 0
1254, 1371414146, 0.67377, 0.001825527, 0.68326086, 0.2813987, 1.1646821, 1.0270973, -1.6403828, 0
1255, 1371430813, 0.6732454, -0.0024944432, 0.68290186, 0.28351253, 1.0796452, 0.9674075, -1.5704308, 0
1256, 1371447480, 0.6729189, -0.0071599334, 0.6826235, 0.28487542, 0.8609491, 0.9092083, -1.4329929, 0
1257, 1371464147, 0.6726746, -0.011986972, 0.68251055, 0.28556, 0.7637353, 0.8523696, -1.2184095, 0
1258, 1371480814, 0.6725321, -0.016780369, 0.6825856, 0.28547525, 0.76773685, 0.83820426, -0.93897915, 0
1259, 1371497481, 0.6726079, -0.021291612, 0.6827137, 0.2846879, 0.6454987, 0.92743134, -0.6613903, 0
1260, 1371514148, 0.6727906, -0.025781188, 0.682769, 0.28375128, 0.47590914, 1.1267085, -0.3574524, 0
1261, 1371530815, 0.67301154, -0.030498508, 0.68264365, 0.28306022, 0.43723872, 1.2486682, 0.028974533, 0
1262, 1371547482, 0.67349416, -0.035378378, 0.68206626, 0.2827358, 0.4424305, 1.4597143, 0.4836502, 0
1263, 1371564149, 0.67419535, -0.040574037, 0.6809063, 0.28316265, 0.27164826, 1.6325845, 0.8711338, 0
1264, 1371580816, 0.6747792, -0.04594122, 0.67950696, 0.28431118, 0.21665648, 1.2358662, 1.1148539, 0
1265, 1371597483, 0.67553574, -0.050140195, 0.6781874, 0.28495473, 0.14155254, 0.6833726, 1.1687803, 0
1266, 1371614150, 0.67655677, -0.05292169, 0.67697054, 0.28492296, -0.018265925, 0.77079356, 1.202631, 0
1267, 1371630817, 0.6776994, -0.054728612, 0.67557585, 0.2851763, -0.004532843, 1.2339814, 1.1729012, 0
1268, 1371647484, 0.67877984, -0.055733398, 0.6740028, 0.28613284, -0.049761135, 1.6092843, 0.79452133, 0
1269, 1371664151, 0.67934936, -0.056013577, 0.67274255, 0.287688, -0.0030362, 1.563409, 0.5296602, 0
1270, 1371680818, 0.67959994, -0.05498998, 0.67189175, 0.28927764, 0.009631174, 1.2958732, 0.5808945, 0
1271, 1371697485, 0.6797936, -0.052322, 0.67129606, 0.29069683, -0.08920313, 0.9734872, 0.60809326, 0
1272, 1371714152, 0.6798886, -0.04818369, 0.6709484, 0.29198986, -0.24014768, 0.7130266, 0.5957985, 0
1273, 1371730819, 0.67987293, -0.042781353, 0.67082065, 0.29315892, -0.2606836, 0.5588785, 0.6793299, 0
1274, 1371747486, 0.6798302, -0.036332183, 0.6706537, 0.29450738, -0.32064632, 0.5656479, 0.58088684, 0
1275, 1371764153, 0.6794286, -0.02943044, 0.6706328, 0.29624745, -0.45133212, 0.28280565, 0.22830391, 0
1276, 1371780820, 0.678464, -0.022490999, 0.671044, 0.29812917, -0.35165203, -0.14173049, 0.224267, 0
1277, 1371797487, 0.67749035, -0.0153046865, 0.67149806, 0.29977188, -0.29066473, -0.33552462, 0.40830708, 0
1278, 1371814154, 0.6766966, -0.008214641, 0.6716405, 0.3015181, -0.290578, -0.20641866, 0.05367279, 0
1279, 1371830821, 0.6756023, -0.0019619947, 0.6718672, 0.3035656, -0.3210795, -0.12324355, -0.42604733, 0
1280, 1371847488, 0.67413735, 0.003270487, 0.6722655, 0.3059204, -0.34835926, -0.2318324, -0.5941324, 0
1281, 1371864155, 0.67266166, 0.0075093433, 0.67243415, 0.30871072, -0.36109993, -0.33267474, -0.6585016, 0
1282, 1371880822, 0.6711562, 0.010546808, 0.672316, 0.31213674, -0.4307014, -0.42992952, -0.8843508, 0
1283, 1371897489, 0.6694509, 0.012490307, 0.6721781, 0.31600034, -0.43150404, -0.79155636, -1.195651, 0
