sep=,
DeviceTag:,RW2
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Extended(Euler)
StartTime: ,2024-06-19_19:09:20_422 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
1,725654018,93.076393,19.026497,177.095612,-0.205459,-0.002195,0.304959,0
2,725670685,93.063896,18.953941,177.386993,-0.107589,0.331111,0.465240,0
3,725687352,92.716660,18.900982,177.444229,0.211487,0.295387,-0.389623,0
4,725704019,92.500687,19.049253,177.297958,0.562424,0.258092,-1.001966,0
5,725720686,92.655510,19.372776,177.121597,0.672642,0.556380,-0.659328,0
6,725737353,92.942863,19.776245,176.918976,0.406105,0.409181,0.118533,0
7,725754020,93.127182,20.150026,176.730698,-0.046840,0.279848,0.585383,0
8,725770687,93.162643,20.424034,176.607666,-0.159998,0.486102,0.536763,0
9,725787354,93.039719,20.654837,176.502106,0.392981,0.745231,-0.380531,0
10,725804021,93.101814,20.930292,176.344818,1.126045,0.800287,-1.533479,0
11,725820688,93.431252,21.295458,176.084915,1.042956,1.052644,-1.004847,0
12,725837355,93.635925,21.693853,175.789764,0.481565,0.978700,-0.272803,0
13,725854022,93.592751,22.073622,175.467041,0.460882,0.371907,-0.184679,0
14,725870689,93.410126,22.470646,175.121948,0.383237,0.324719,-0.201823,0
15,725887356,93.177780,22.871367,174.811386,0.190993,0.531886,-0.246181,0
16,725904023,92.951263,23.262445,174.568619,0.219651,0.457670,-0.393381,0
17,725920690,92.905464,23.656443,174.398468,0.346828,0.254327,-0.624392,0
18,725937357,93.106628,24.071026,174.302017,0.311042,0.167627,-0.532366,0
19,725954024,93.510437,24.514601,174.205185,0.170200,0.002684,-0.163686,0
20,725970691,93.879684,24.976473,174.170502,-0.046597,0.081992,0.468599,0
21,725987358,94.054283,25.420240,174.184326,-0.213889,0.184626,0.947695,0
22,726004025,94.019463,25.812624,174.238571,-0.379103,0.199572,1.215782,0
23,726020692,93.837463,26.133934,174.355850,-0.508521,-0.095292,1.066057,0
24,726037359,93.614746,26.391504,174.524719,-0.484810,-0.413679,0.829576,0
25,726054026,93.409508,26.575556,174.724548,-0.698040,-0.566624,1.064069,0
26,726070693,93.148949,26.683409,174.930283,-0.886325,-0.630373,1.354434,0
27,726087360,92.829071,26.707756,175.122650,-0.827790,-0.679689,1.271336,0
28,726104027,92.466484,26.646978,175.272079,-0.836783,-0.732701,1.053235,0
29,726120694,92.041008,26.501036,175.469315,-0.878032,-0.609910,0.939985,0
30,726137361,91.538162,26.266376,175.542648,-0.739593,-0.592992,0.777182,0
