sep=,
DeviceTag:,RW2,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.1.0,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
SyncStatus:,Un-synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2024-06-16 16:49:46.659 +0200,,,,,,,,,,,,,,,,,
 2024,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
46, 2735068147, 0.567623, 0.59448034, 0.06251633, -0.56611896, 0.33181897, 1.8647178, 0.804245, 0
47, 2735084814, 0.5589342, 0.6059783, 0.063219175, -0.56248385, 0.031597525, 1.6411256, 1.2004728, 0
48, 2735101481, 0.54800266, 0.6186262, 0.062330853, -0.55956376, 0.32881606, 0.74709207, 2.1455183, 0
49, 2735118148, 0.5362166, 0.63092875, 0.060876634, -0.5574015, 0.6723806, -0.06592917, 2.673501, 0
50, 2735134815, 0.5243635, 0.6421078, 0.05935836, -0.5560747, 0.95466083, -0.44431022, 2.549697, 0
51, 2735151482, 0.51240796, 0.65244275, 0.05752705, -0.555382, 1.0362579, -0.60379434, 2.3286734, 0
52, 2735168149, 0.5000809, 0.6624368, 0.055124566, -0.5550314, 0.54886645, -0.5288842, 2.255518, 0
53, 2735184816, 0.4873604, 0.6721269, 0.05204752, -0.55499405, 0.26927826, -0.8796352, 2.1913967, 0
54, 2735201483, 0.47484747, 0.68103594, 0.04843351, -0.55530745, 0.33220574, -1.603123, 1.7577581, 0
55, 2735218150, 0.4632965, 0.6886525, 0.044970237, -0.5559618, 0.31506586, -2.0591018, 1.1739798, 0
56, 2735234817, 0.45311227, 0.6947171, 0.042321675, -0.5570173, 0.33576798, -2.157761, 0.64972496, 0
57, 2735251484, 0.44355267, 0.69972515, 0.03992543, -0.5586175, 0.13278717, -1.8113405, 0.10759735, 0
58, 2735268151, 0.43344465, 0.7043994, 0.037041318, -0.56087154, -0.22202379, -1.381538, -0.2887659, 0
59, 2735284818, 0.4220462, 0.7090757, 0.033162884, -0.56390667, -0.46743867, -1.0912553, -0.2581253, 0
60, 2735301485, 0.40941828, 0.7135665, 0.028365329, -0.5677999, -0.34158203, -1.1975871, -0.5135536, 0
61, 2735318152, 0.3962464, 0.717575, 0.023350548, -0.5723036, -0.10407322, -1.6068069, -0.7120762, 0
62, 2735334819, 0.38356054, 0.7205414, 0.018916741, -0.5773608, -0.06609628, -1.8961596, -0.7600546, 0
63, 2735351486, 0.37170315, 0.72241324, 0.015199847, -0.58286095, 0.014394052, -1.7823809, -0.7357483, 0
64, 2735368153, 0.3607922, 0.7231504, 0.012292201, -0.5888407, 0.0292937, -1.6012052, -0.6255913, 0
65, 2735384820, 0.35069865, 0.72287965, 0.010043196, -0.5952785, 0.31216225, -1.2722309, -0.5837431, 0
66, 2735401487, 0.34108293, 0.7219401, 0.00794439, -0.60199976, 0.46481463, -0.78004724, -0.6057186, 0
67, 2735418154, 0.3312662, 0.7208487, 0.0052214507, -0.6087813, 0.52120966, -0.3771703, -0.6466274, 0
68, 2735434821, 0.3210864, 0.7196874, 0.0013928438, -0.61559206, 0.5822576, -0.4343107, -0.8456316, 0
69, 2735451488, 0.31101006, 0.7183518, -0.0033216788, -0.6222816, 0.71686226, -0.7934511, -0.94715786, 0
70, 2735468155, 0.3018511, 0.7164822, -0.008395733, -0.6288644, 0.78858274, -0.9896932, -0.68639946, 0
71, 2735484822, 0.29408345, 0.71370065, -0.013301885, -0.63558716, 0.84051406, -0.5940369, -0.32854843, 0
72, 2735501489, 0.28719246, 0.7101292, -0.018304124, -0.642576, 1.0772631, -0.002061013, -0.3228016, 0
73, 2735518156, 0.28063366, 0.7061741, -0.023888534, -0.6496109, 1.3275824, 0.18961006, -0.37959862, 0
74, 2735534823, 0.27410117, 0.70206213, -0.030204251, -0.656557, 1.4770567, 0.37543964, -0.37360573, 0
75, 2735551490, 0.26737294, 0.6978393, -0.03736735, -0.6634286, 1.5079101, 0.5493498, -0.31185436, 0
76, 2735568157, 0.26025823, 0.6935953, -0.04536332, -0.6701756, 1.5856402, 0.6772331, -0.28836536, 0
77, 2735584824, 0.25238535, 0.68953234, -0.05406584, -0.6767019, 1.7806637, 0.879767, -0.32203293, 0
78, 2735601491, 0.24338493, 0.6860549, -0.06329235, -0.6827067, 1.9036833, 0.9851052, -0.27033997, 0
79, 2735618158, 0.23310825, 0.6834183, -0.07267961, -0.68798226, 1.8386055, 0.9565655, -0.039735794, 0
80, 2735634825, 0.2216724, 0.6816081, -0.081728786, -0.6925274, 1.6598049, 0.6721628, 0.20575237, 0
81, 2735651492, 0.20943978, 0.6806697, -0.08989528, -0.696236, 1.478678, 0.3269838, 0.332551, 0
82, 2735668159, 0.19674814, 0.68064445, -0.09681443, -0.69902945, 1.2535868, 0.020451436, 0.35209846, 0
83, 2735684826, 0.18416943, 0.6814998, -0.10204753, -0.7008765, 0.68902165, -0.43602136, 0.3690176, 0
84, 2735701493, 0.17254987, 0.68295383, -0.1049658, -0.7019862, -0.0031503872, -1.0599579, 0.41806602, 0
85, 2735718160, 0.16263305, 0.6846507, -0.10532473, -0.70264685, -0.62751424, -1.5137469, 0.52141476, 0
86, 2735734827, 0.15426938, 0.6866117, -0.103468046, -0.70289505, -0.94020545, -1.5102748, 0.80611324, 0
87, 2735751494, 0.14676687, 0.6890238, -0.09999231, -0.70264447, -1.0787994, -1.2795167, 1.4480934, 0
88, 2735768161, 0.13969763, 0.6919131, -0.095270194, -0.7019018, -1.4787248, -1.0624942, 2.301797, 0
89, 2735784828, 0.13276833, 0.6948958, -0.08990802, -0.70100707, -1.9853883, -1.1520885, 2.4535751, 0
90, 2735801495, 0.12616076, 0.69757533, -0.084786944, -0.7002038, -2.512, -1.5295814, 1.6369724, 0
91, 2735818162, 0.120184846, 0.69977874, -0.08080698, -0.69952655, -2.9269137, -2.0407233, 0.46844006, 0
92, 2735834829, 0.115398206, 0.70131916, -0.07855126, -0.6990469, -3.0825694, -2.5575783, -0.43963337, 0
93, 2735851496, 0.11228745, 0.70222205, -0.07781173, -0.6987296, -2.8969243, -2.9737492, -0.8266401, 0
94, 2735868163, 0.11113747, 0.702453, -0.07810809, -0.6986483, -2.7923474, -3.047646, -0.7160492, 0
95, 2735884830, 0.11161899, 0.7020125, -0.07883755, -0.6989322, -2.7462902, -2.5039153, -0.2764969, 0
96, 2735901497, 0.112891845, 0.70085806, -0.07989493, -0.69976574, -2.6944344, -1.7884737, 0.05307865, 0
97, 2735918164, 0.11403488, 0.6990488, -0.08164138, -0.7011871, -2.5907338, -1.2998557, 0.070845604, 0
98, 2735934831, 0.1146323, 0.6966527, -0.084243566, -0.703164, -2.430227, -1.1915202, -0.38062096, 0
99, 2735951498, 0.11485941, 0.69378996, -0.0877901, -0.7055193, -2.4384768, -1.3165376, -0.8402834, 0
100, 2735968165, 0.11513963, 0.69046754, -0.092043646, -0.708186, -2.3774838, -1.3088256, -0.80552864, 0
101, 2735984832, 0.11580531, 0.68648386, -0.0968582, -0.7113012, -2.2925198, -1.189606, -0.4948578, 0
102, 2736001499, 0.11693301, 0.6817229, -0.10210038, -0.7149532, -2.1211433, -0.8175113, -0.19676399, 0
103, 2736018166, 0.118149124, 0.67622155, -0.10796036, -0.71910477, -1.8003327, -0.23201309, 0.0020065308, 0
104, 2736034833, 0.11881276, 0.67016304, -0.11497762, -0.7235655, -1.3776065, 0.26943147, -0.065169334, 0
105, 2736051500, 0.118354544, 0.663872, -0.12350639, -0.72802067, -0.9588956, 0.6170017, -0.32019138, 0
106, 2736068167, 0.1165353, 0.6576238, -0.1334378, -0.7322204, -0.7934667, 0.77122086, -0.47368813, 0
107, 2736084834, 0.11358849, 0.6514932, -0.14413887, -0.73612505, -0.5838324, 0.802456, -0.5296936, 0
108, 2736101501, 0.10980214, 0.64550245, -0.1548383, -0.7397953, -0.3689011, 0.6934284, -0.56849194, 0
109, 2736118168, 0.10546865, 0.6397229, -0.16492009, -0.7432594, -0.16874157, 0.6227088, -0.6932869, 0
110, 2736134835, 0.10056147, 0.6343712, -0.17411488, -0.74642247, 0.014651749, 0.7150797, -0.9257641, 0
111, 2736151502, 0.094958566, 0.629542, -0.18247801, -0.749242, 0.095845416, 0.7714037, -1.2111073, 0
112, 2736168169, 0.088618085, 0.62532943, -0.19004747, -0.75166076, 0.116903335, 0.6962422, -1.5298653, 0
113, 2736184836, 0.08160331, 0.62185794, -0.19675153, -0.7536075, 0.13600314, 0.580465, -1.7849865, 0
114, 2736201503, 0.073968485, 0.61923885, -0.20246004, -0.75503886, 0.14806694, 0.52571905, -1.828629, 0
115, 2736218170, 0.06566929, 0.6174701, -0.20716432, -0.7559783, 0.16191871, 0.48385787, -1.6865015, 0
116, 2736234837, 0.05661974, 0.6165577, -0.21088083, -0.7564271, 0.2045162, 0.50542104, -1.3735266, 0
117, 2736251504, 0.046749823, 0.6164351, -0.21367495, -0.7564174, 0.23109277, 0.6494093, -1.0535889, 0
118, 2736268171, 0.03599965, 0.6169509, -0.21581516, -0.7559772, 0.06952422, 0.66602546, -0.83025455, 0
119, 2736284838, 0.02433189, 0.61793506, -0.2176394, -0.7551152, -0.13466616, 0.60690165, -0.79704285, 0
120, 2736301505, 0.011796524, 0.618871, -0.21948618, -0.75411355, -0.85708606, 0.6849852, -0.45495605, 0
121, 2736318172, -0.0012260256, 0.6194518, -0.22096007, -0.75329715, -1.1848382, 0.3386725, -0.25648212, 0
122, 2736334839, -0.014034527, 0.61995494, -0.22161078, -0.75256205, -0.92839825, -0.14818446, -0.31719017, 0
123, 2736351506, -0.026762398, 0.62059504, -0.22217767, -0.7515216, -0.8592307, -0.28788924, -0.31066036, 0
124, 2736368173, -0.03984591, 0.6214356, -0.22346829, -0.7498627, -0.9040414, -0.11258726, -0.12047291, 0
125, 2736384840, -0.053235605, 0.6223715, -0.2253802, -0.7476801, -1.1228071, -0.24566767, 0.20864391, 0
126, 2736401507, -0.0661982, 0.6232633, -0.22719163, -0.7453498, -1.5774719, -0.73259217, 0.56010723, 0
127, 2736418174, -0.07806596, 0.62397724, -0.22825237, -0.7432772, -1.8525063, -0.99468094, 0.5947199, 0
128, 2736434841, -0.08878279, 0.62436503, -0.22889017, -0.74155056, -1.8919114, -0.85159516, 0.37943363, 0
129, 2736451508, -0.09893862, 0.6243508, -0.23019718, -0.7398704, -1.7731206, -0.82677835, 0.17229462, 0
130, 2736468175, -0.10853005, 0.6238554, -0.23257647, -0.7381977, -1.9666771, -0.99813086, 0.07224083, 0
131, 2736484842, -0.11711373, 0.6229513, -0.2356412, -0.73667586, -2.29753, -1.2002441, -0.036818504, 0
132, 2736501509, -0.12416787, 0.62180907, -0.23873365, -0.73548895, -2.4648173, -1.3069915, -0.16115761, 0
133, 2736518176, -0.12967893, 0.6206199, -0.2415017, -0.7346383, -2.4458003, -1.1905892, -0.47702026, 0
134, 2736534843, -0.13394691, 0.61951923, -0.24410276, -0.7339413, -2.3453622, -1.0518128, -0.85793877, 0
135, 2736551510, -0.13737892, 0.61857545, -0.24668233, -0.73324025, -2.3534977, -0.7299977, -1.1338348, 0
136, 2736568177, -0.14039515, 0.61770135, -0.24947387, -0.73246086, -2.3670182, -0.7010514, -1.4687986, 0
137, 2736584844, -0.14294913, 0.6171773, -0.25219086, -0.73147756, -2.4350097, -0.788687, -1.7565565, 0
138, 2736601511, -0.14486451, 0.61726105, -0.25439453, -0.73026603, -2.589179, -0.7979072, -1.8775978, 0
139, 2736618178, -0.14604981, 0.61808735, -0.2557291, -0.72886336, -2.6839266, -0.7813691, -1.9789147, 0
140, 2736634845, -0.14648415, 0.61976194, -0.25612497, -0.7272135, -2.6062117, -0.8087411, -2.164435, 0
141, 2736651512, -0.14619505, 0.62229836, -0.25567442, -0.72526145, -2.6060548, -0.81933284, -2.3102884, 0
142, 2736668179, -0.14516947, 0.62565553, -0.25452527, -0.72297984, -2.5502372, -0.92135024, -2.4544792, 0
143, 2736684846, -0.14346923, 0.62972355, -0.25291276, -0.72034854, -2.5056684, -1.00643, -2.6529198, 0
144, 2736701513, -0.14115684, 0.6344762, -0.2509855, -0.7173027, -2.4683301, -1.1954046, -2.8255596, 0
145, 2736718180, -0.13817272, 0.6399615, -0.24865618, -0.7138135, -2.369733, -1.4365172, -2.9520674, 0
146, 2736734847, -0.1347469, 0.64616305, -0.24602081, -0.7097832, -2.141606, -1.7229612, -2.9458456, 0
147, 2736751514, -0.13089679, 0.6530008, -0.24283691, -0.7053284, -2.074499, -1.7847499, -2.7696824, 0
148, 2736768181, -0.12665515, 0.66014206, -0.23876446, -0.70083135, -2.1592577, -1.6057638, -2.5635672, 0
149, 2736784848, -0.1220925, 0.6670578, -0.23410915, -0.69665056, -2.1087263, -1.6460967, -2.757904, 0
150, 2736801515, -0.11723452, 0.67334044, -0.22963093, -0.69292164, -2.052302, -1.8500844, -3.280097, 0
151, 2736818182, -0.11213325, 0.67864496, -0.22636695, -0.68965733, -1.9628261, -1.8791298, -3.9135385, 0
152, 2736834849, -0.10654775, 0.6828934, -0.22465067, -0.6869047, -1.7589669, -2.0030093, -4.4137754, 0
153, 2736851516, -0.10039102, 0.6860745, -0.22447087, -0.68471754, -1.6432568, -2.120055, -4.521841, 0
154, 2736868183, -0.09330614, 0.6882572, -0.22507238, -0.6833303, -1.4663688, -2.2331622, -4.3567634, 0
155, 2736884850, -0.08520833, 0.68955, -0.2255572, -0.68292457, -1.166304, -2.0893655, -3.7326283, 0
156, 2736901517, -0.07686192, 0.6897321, -0.22605908, -0.6835649, -0.20341028, -1.8945776, -3.1149845, 0
157, 2736918184, -0.069112554, 0.6889201, -0.22725086, -0.68481493, 0.67239356, -1.3939048, -3.0555997, 0
158, 2736934851, -0.06283918, 0.68757105, -0.2297166, -0.6859515, 1.0192477, -1.1760253, -2.9395962, 0
159, 2736951518, -0.057822123, 0.6860722, -0.2327752, -0.6868617, 0.9136521, -1.4346367, -2.060966, 0
160, 2736968185, -0.05304804, 0.6844598, -0.2349785, -0.6881044, 0.7643359, -1.4602804, -1.111927, 0
161, 2736984852, -0.0482021, 0.68233454, -0.23591375, -0.69024825, 0.96773535, -1.2388445, -0.56830597, 0
162, 2737001519, -0.043723598, 0.6795242, -0.23652981, -0.69310224, 1.5961902, -1.0284796, -0.791234, 0
163, 2737018186, -0.040550817, 0.6762465, -0.23841245, -0.69585043, 2.2873962, -0.75818926, -1.1743736, 0
164, 2737034853, -0.03990668, 0.6727566, -0.24295482, -0.6976968, 2.7662332, -0.5635312, -0.9588194, 0
165, 2737051520, -0.042130902, 0.6695578, -0.24987707, -0.6981981, 2.8560848, -0.31899276, 0.40808105, 0
166, 2737068187, -0.045847513, 0.66644025, -0.25749013, -0.69818056, 2.4027865, -0.17843363, 2.3665838, 0
167, 2737084854, -0.0495574, 0.66272515, -0.26417705, -0.6989648, 2.0562897, -0.58250636, 2.8955898, 0
168, 2737101521, -0.052234504, 0.6585238, -0.2704683, -0.7003335, 2.1226707, -1.6055874, 1.9222736, 0
169, 2737118188, -0.053232893, 0.65445906, -0.27695888, -0.7015307, 2.2574165, -1.5750935, 1.5239592, 0
170, 2737134855, -0.052946705, 0.65074277, -0.28318703, -0.7025223, 2.6244364, -0.77874994, 1.9151983, 0
171, 2737151522, -0.051364865, 0.64751315, -0.28834382, -0.7035254, 2.7455285, -0.5596834, 3.5074453, 0
172, 2737168189, -0.0480781, 0.64437294, -0.2913878, -0.70538425, 3.1427553, -0.5406866, 5.120572, 0
173, 2737184856, -0.042568665, 0.6412953, -0.2917396, -0.70839113, 4.1213503, -0.29768685, 5.412958, 0
174, 2737201523, -0.036212962, 0.63842106, -0.29167783, -0.71136004, 4.9119616, 0.2420138, 4.9714947, 0
175, 2737218190, -0.030038767, 0.6356324, -0.2930991, -0.7135573, 4.716999, 0.85914916, 5.0664215, 0
176, 2737234857, -0.024261346, 0.63276136, -0.29560784, -0.7152917, 4.5469885, 1.2515584, 4.858552, 0
177, 2737251524, -0.01900208, 0.63013846, -0.2985355, -0.7165492, 4.4844503, 1.3405056, 4.2878675, 0
178, 2737268191, -0.014072336, 0.628094, -0.30123243, -0.71732885, 4.216612, 1.2820809, 4.026084, 0
179, 2737284858, -0.009347307, 0.62676686, -0.3032247, -0.7177274, 3.9625092, 1.405048, 3.9225445, 0
180, 2737301525, -0.0048344983, 0.6260742, -0.3041906, -0.7179676, 3.6399643, 1.5596069, 3.4665756, 0
181, 2737318192, -3.2747607E-4, 0.62604755, -0.30407828, -0.71805495, 3.1724658, 1.4079394, 2.8303623, 0
182, 2737334859, 0.0043075965, 0.62663865, -0.30291206, -0.71801907, 2.8006778, 1.3451906, 2.1702642, 0
183, 2737351526, 0.008915365, 0.62789637, -0.30070078, -0.7178075, 2.272706, 1.4154178, 1.7176809, 0
184, 2737368193, 0.0132592935, 0.6297485, -0.297276, -0.7175444, 1.6154102, 1.4568584, 1.4676247, 0
185, 2737384860, 0.01709608, 0.6321157, -0.2929122, -0.7171762, 0.9952147, 1.5982606, 1.5402946, 0
186, 2737401527, 0.020012612, 0.6346711, -0.28811, -0.71678925, 0.7128886, 1.7935508, 1.6441841, 0
187, 2737418194, 0.021589264, 0.63706774, -0.28359923, -0.7164161, 0.47957185, 1.7350904, 1.5278053, 0
188, 2737434861, 0.022017155, 0.6392261, -0.2795509, -0.7160716, 0.19413202, 1.415511, 1.0361319, 0
189, 2737451528, 0.02124572, 0.6410831, -0.27661276, -0.7155756, 0.19732727, 0.9200189, 0.41536617, 0
190, 2737468195, 0.019477827, 0.6429323, -0.2748991, -0.71462655, 0.411348, 0.5024817, -0.05653763, 0
191, 2737484862, 0.017391516, 0.64491457, -0.27369624, -0.7133548, 0.15581994, -0.13755663, 0.080016136, 0
192, 2737501529, 0.01606875, 0.64713347, -0.27180308, -0.7120989, -0.074820764, -0.80652994, 0.7094097, 0
193, 2737518196, 0.016124114, 0.64951336, -0.26849633, -0.7111849, -0.19283293, -0.44734016, 1.3879795, 0
194, 2737534863, 0.016377581, 0.6514407, -0.26511165, -0.7106859, 0.105197564, 0.59770805, 1.7339439, 0
195, 2737551530, 0.015284363, 0.65253955, -0.2635837, -0.7102704, 0.5097566, 1.0700679, 1.501976, 0
196, 2737568197, 0.012505908, 0.6529083, -0.26447055, -0.709656, 0.5266948, 0.62228143, 0.94395256, 0
197, 2737584864, 0.008660917, 0.6527959, -0.2672389, -0.7087791, 0.35153487, 0.22489643, 0.06019211, 0
198, 2737601531, 0.0037626806, 0.65226376, -0.27184328, -0.70755994, 0.10879464, 0.3357293, -0.99448013, 0
199, 2737618198, -0.002059138, 0.6514837, -0.27742958, -0.70611566, 0.04017733, 0.22647573, -1.9746428, 0
200, 2737634865, -0.008496413, 0.65066624, -0.28356215, -0.70438313, -0.065225065, -0.08582701, -2.4606729, 0
201, 2737651532, -0.015660437, 0.64961624, -0.29025853, -0.7024994, 0.11064022, 0.15335985, -2.469624, 0
202, 2737668199, -0.024643341, 0.6482066, -0.2988343, -0.69994366, 0.79601747, 0.4742642, -2.5987015, 0
203, 2737684866, -0.035913397, 0.6462718, -0.3098349, -0.6964533, 0.5814454, 0.5743497, -2.7801585, 0
204, 2737701533, -0.048725136, 0.6437618, -0.32233235, -0.6923153, -0.23608382, 0.2969444, -3.0074587, 0
205, 2737718200, -0.062701136, 0.6404778, -0.33607835, -0.6876846, -0.22656697, 0.15492216, -3.2082076, 0
206, 2737734867, -0.0773783, 0.63663805, -0.3505613, -0.68250525, -0.17512262, -0.22974809, -2.7753558, 0
207, 2737751534, -0.0920891, 0.6321204, -0.36524898, -0.6771546, 0.07616855, -0.22881512, -2.5105915, 0
208, 2737768201, -0.106790654, 0.6268731, -0.38010177, -0.67167735, 0.18592252, -0.1614224, -2.397718, 0
209, 2737784868, -0.12151187, 0.6208161, -0.39554518, -0.665859, 0.5087247, -0.0722257, -2.5668745, 0
210, 2737801535, -0.13663957, 0.6139157, -0.41162536, -0.65954816, 0.60746336, 0.123148546, -2.7627997, 0
211, 2737818202, -0.15204728, 0.6064319, -0.42808586, -0.6525844, 0.48106426, -0.3105703, -2.763626, 0
212, 2737834869, -0.1674627, 0.59846824, -0.44468597, -0.64501804, 0.3051608, -0.47727352, -2.2168984, 0
213, 2737851536, -0.18269122, 0.589707, -0.4613873, -0.63717586, -0.1453127, -0.36211625, -1.1503258, 0
214, 2737868203, -0.19711809, 0.5803404, -0.47744015, -0.62960494, 0.44465244, -0.5878893, -0.7733221, 0
215, 2737884870, -0.21092059, 0.5708971, -0.4930543, -0.621682, 0.17760608, -0.3604056, -0.26996613, 0
216, 2737901537, -0.22371806, 0.5613927, -0.5080948, -0.6137018, -0.35272613, -0.33939928, 0.40750885, 0
217, 2737918204, -0.23543191, 0.55131495, -0.523089, -0.6058081, -0.111768104, 4.341739E-4, 0.8393965, 0
218, 2737934871, -0.24757323, 0.54036266, -0.5392851, -0.5965643, 0.7628586, -0.49646518, 0.75100136, 0
219, 2737951538, -0.2601043, 0.5287034, -0.55663854, -0.58563995, -0.14459221, -0.8791825, 1.3342085, 0
220, 2737968205, -0.27096313, 0.51725686, -0.5725716, -0.5754891, -0.8136379, -0.9300376, 1.9991474, 0
221, 2737984872, -0.27971056, 0.5065903, -0.58651894, -0.5666795, -0.8472515, -0.54172444, 2.6274748, 0
222, 2738001539, -0.2867727, 0.49654976, -0.59875643, -0.5591891, -0.68715596, -1.0590802, 2.9398499, 0
