sep=,
DeviceTag:,LF-2
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Extended(Euler)
StartTime: ,2024-04-30_19:01:55_655 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
1,2116038333,-114.130051,-6.241586,169.883423,-1.502307,0.384971,-0.851622,0
2,2116055000,-115.732079,-9.720415,168.748840,-1.726157,0.295310,-0.285095,0
3,2116071667,-115.594315,-12.569913,167.444092,-1.214293,0.671448,-0.496702,0
4,2116088334,-115.468376,-14.100101,166.522247,-0.897337,0.190490,-0.881907,0
5,2116105001,-115.057076,-14.895627,165.703171,-0.618234,-0.175860,-0.897989,0
6,2116121668,-114.539291,-15.351279,165.039642,-0.345662,-0.416295,-1.163465,0
7,2116138335,-113.968956,-15.589582,164.525421,-0.336352,-0.856173,-1.068958,0
8,2116155002,-113.397591,-15.919715,164.065475,-0.858726,-1.478312,-1.027679,0
9,2116171669,-112.832031,-16.520306,163.585815,-0.591582,-1.987443,0.458542,0
10,2116188336,-112.168121,-17.002100,163.111008,0.091150,-1.957142,0.646651,0
11,2116205003,-111.570412,-17.375113,162.571014,0.211353,-1.987462,0.327000,0
12,2116221670,-111.127335,-17.713814,162.164444,0.009347,-1.668161,-0.066528,0
13,2116238337,-110.588142,-18.082411,161.707916,0.259836,-0.843361,-0.044001,0
14,2116255004,-110.002258,-18.456463,161.222549,-0.100612,-0.702797,-0.374329,0
15,2116271671,-109.411415,-18.723467,160.776642,0.579664,0.214052,-0.250719,0
16,2116288338,-108.869843,-18.895695,160.361649,0.141236,0.404492,-0.605114,0
17,2116305005,-108.509430,-19.006664,160.183197,0.573381,1.124655,-0.495010,0
18,2116321672,-108.431305,-19.159344,160.294907,-0.030016,0.984159,-0.685255,0
19,2116338339,-108.623390,-19.402239,160.686111,0.009666,1.110436,0.144815,0
20,2116355006,-108.899117,-19.542913,161.402664,-0.515072,0.807362,0.884614,0
21,2116371673,-109.214561,-19.718809,162.341064,-1.184483,0.909719,0.423036,0
22,2116388340,-109.763374,-19.916374,163.584824,-1.384894,0.562074,1.050589,0
23,2116405007,-110.462242,-19.969913,165.102753,-0.985082,0.335956,1.416653,0
24,2116421674,-110.967682,-19.846378,166.695068,-1.581818,-0.457848,1.703310,0
25,2116438341,-111.514290,-19.700665,168.341370,-0.836920,-0.543719,1.315397,0
26,2116455008,-111.906021,-19.380465,169.937836,-0.310134,-0.702161,0.451805,0
27,2116471675,-112.376259,-19.119949,171.458603,0.146258,-1.277794,0.339620,0
28,2116488342,-112.730553,-18.831223,172.810776,1.110597,-1.374854,0.365599,0
29,2116505009,-113.046913,-18.514042,173.977631,1.692983,-1.352609,0.071067,0
30,2116521676,-113.435051,-18.231155,174.985519,1.924462,-1.551352,-0.121505,0
31,2116538343,-113.951828,-18.088633,175.824188,2.062860,-1.587090,-0.236881,0
32,2116555010,-114.467224,-18.044155,176.502014,2.381013,-1.564784,0.081297,0
33,2116571677,-114.969131,-18.051510,177.064102,2.619447,-1.825474,0.255489,0
34,2116588344,-115.372391,-18.040039,177.461288,2.915092,-1.797136,0.205827,0
35,2116605011,-115.689980,-17.915974,177.833496,2.991097,-1.514765,-0.229726,0
36,2116621678,-116.014984,-17.958378,177.945114,2.767804,-3.265585,-1.757257,0
37,2116638345,-115.859924,-17.668371,177.718826,3.752733,-1.707926,0.327037,0
38,2116655012,-115.924866,-17.321484,177.463577,2.407759,-1.104509,-0.727800,0
39,2116671679,-116.050583,-16.900026,177.393860,1.760022,-0.165848,-0.531706,0
40,2116688346,-116.097153,-16.523993,177.357712,1.094022,-0.046970,0.393564,0
41,2116705013,-116.062302,-16.078196,177.371582,0.634262,0.381418,-0.259728,0
42,2116721680,-116.137466,-15.624999,177.401672,0.845704,0.687333,-0.362560,0
43,2116738347,-116.122139,-15.059744,177.591492,1.153586,0.564616,-0.974259,0
44,2116755014,-115.964233,-14.536837,177.793259,1.306484,-0.034457,-1.107003,0
45,2116771681,-115.324524,-14.014046,177.914780,0.372948,0.201533,-0.849250,0
46,2116788348,-114.683075,-13.696813,178.084747,-0.577229,0.367794,-0.704538,0
47,2116805015,-114.230736,-13.497890,178.129227,0.410267,-0.008696,-0.298660,0
48,2116821682,-114.041412,-13.259639,178.232132,1.151043,0.127268,0.920974,0
49,2116838349,-113.999191,-13.116494,178.376404,1.320233,-0.446041,0.046193,0
50,2116855016,-114.104950,-13.200361,178.499313,1.705174,0.081680,0.619596,0
51,2116871683,-114.107063,-13.415835,178.657455,1.820890,0.598897,0.225769,0
52,2116888350,-114.281212,-13.628370,178.945435,1.529313,0.968971,-1.353174,0
53,2116905017,-114.612556,-14.064199,179.153351,1.350272,0.841013,-0.126393,0
54,2116921684,-114.806847,-14.505979,179.537476,1.066884,0.628716,-0.085485,0
55,2116938351,-114.969696,-15.158918,179.814255,0.375595,0.160324,-1.351496,0
56,2116955018,-115.279800,-15.956442,179.958389,0.727167,-0.294883,0.187103,0
57,2116971685,-115.614502,-16.505598,-179.938568,0.891635,-0.422410,0.356408,0
58,2116988352,-115.783470,-16.872494,-179.891510,0.883607,-0.681399,0.759374,0
59,2117005019,-115.904526,-17.334358,-179.789993,0.914090,0.500088,-1.724982,0
60,2117021686,-115.705399,-17.874273,-179.550491,0.993760,-0.680521,1.162566,0
61,2117038353,-115.802345,-18.245560,-179.178314,0.490243,-0.133085,-1.376366,0
62,2117055020,-115.856590,-18.514811,-178.823883,0.301213,-0.450058,-0.325581,0
63,2117071687,-115.971611,-18.888498,-178.426636,0.460130,-0.738017,0.893997,0
64,2117088354,-115.805817,-19.276180,-178.005096,0.398529,-1.308905,0.201840,0
65,2117105021,-115.589546,-19.646358,-177.559235,0.093750,-1.197082,-0.776671,0
66,2117121688,-115.647766,-20.150476,-177.231689,0.042721,-0.794737,-1.262441,0
67,2117138355,-115.819946,-20.617468,-176.871552,0.863668,-1.087644,0.483190,0
68,2117155022,-115.613777,-20.837954,-176.589005,0.905775,-1.027196,0.772052,0
69,2117171689,-115.339973,-20.907707,-176.332596,0.407459,-0.635339,-0.564581,0
70,2117188356,-115.255852,-20.952917,-176.062012,-0.021800,-0.791901,-1.311032,0
71,2117205023,-115.437370,-21.048103,-175.773178,0.369596,-0.911286,-0.329333,0
72,2117221690,-115.606201,-21.060116,-175.484604,0.566635,-1.355060,0.608957,0
73,2117238357,-115.564835,-20.868151,-175.263565,0.526222,-1.370929,0.512679,0
74,2117255024,-115.447495,-20.655193,-175.141418,0.328564,-1.425122,-0.416007,0
