sep=,
DeviceTag:,RW2,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.1.0,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
SyncStatus:,Un-synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2024-06-16 16:28:34.083 +0200,,,,,,,,,,,,,,,,,
 2024,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
38, 1462385637, 0.22893445, 0.14521307, -0.5846523, 0.7646472, 1.3255655, 0.24891724, -0.24563313, 0
39, 1462402304, 0.22836873, 0.15082385, -0.5872012, 0.7617718, 0.52660793, -0.45035803, -0.845315, 0
40, 1462418971, 0.22738634, 0.15536585, -0.5906388, 0.758488, 1.1581879, -0.36122835, 0.3654194, 0
41, 1462435638, 0.22523414, 0.15977757, -0.59143025, 0.7575964, 0.9174724, -0.96639246, 0.6087303, 0
42, 1462452305, 0.222836, 0.16337518, -0.59123576, 0.75769, 0.06790927, -0.89169186, -0.5536108, 0
43, 1462468972, 0.22043401, 0.16620077, -0.5912849, 0.75773984, 0.4342527, -0.6810376, -0.6345825, 0
44, 1462485639, 0.21778971, 0.16804403, -0.5930201, 0.75674105, 0.4794989, -0.76683986, -0.6313753, 0
45, 1462502306, 0.21495725, 0.16901502, -0.59682196, 0.75434226, 0.45956364, -0.4455798, -0.34543133, 0
46, 1462518973, 0.21141195, 0.1701067, -0.6000964, 0.7524985, 0.81605047, -0.64328504, -0.14870358, 0
47, 1462535640, 0.20640062, 0.17180963, -0.6017757, 0.7521618, 0.36895922, -1.1816907, -0.483984, 0
48, 1462552307, 0.200667, 0.173345, -0.6031094, 0.7522928, -0.32333273, -2.0300417, -1.1254368, 0
49, 1462568974, 0.19504946, 0.17376491, -0.6056958, 0.75159526, 0.0034208659, -1.7705879, -0.2520752, 0
50, 1462585641, 0.18941465, 0.17390367, -0.6080052, 0.75113946, 0.06953555, -1.1916155, -0.55828285, 0
51, 1462602308, 0.18422891, 0.17338169, -0.61084914, 0.75024194, -0.18528318, -1.5501095, -0.26072502, 0
52, 1462618975, 0.17858903, 0.17315292, -0.61168706, 0.75097555, -0.22515644, -1.4239839, 0.96093464, 0
53, 1462635642, 0.17269526, 0.17292844, -0.611893, 0.75223666, -0.76932603, -1.037216, 0.9714508, 0
54, 1462652309, 0.16713476, 0.17247806, -0.61161286, 0.7538226, -0.7296236, -0.8707016, 1.7479095, 0
55, 1462668976, 0.16203372, 0.17195362, -0.6108109, 0.7557039, -1.2351849, -0.7522387, 1.2907715, 0
56, 1462685643, 0.15746708, 0.17144644, -0.6104334, 0.75708836, -1.3534735, -0.16956498, 1.2539072, 0
57, 1462702310, 0.15370448, 0.17074099, -0.6105192, 0.75795126, -1.5840974, -0.45331618, 0.9920206, 0
58, 1462718977, 0.1511354, 0.1694649, -0.61088645, 0.75845814, -1.5942397, -1.1011314, 1.1194944, 0
59, 1462735644, 0.15041088, 0.16757286, -0.611074, 0.7588713, -2.0368245, -1.5749916, 1.0405273, 0
60, 1462752311, 0.15170802, 0.16505103, -0.61233485, 0.75814915, -2.5121567, -1.0228153, 0.9059324, 0
61, 1462768978, 0.15442897, 0.16222234, -0.61456966, 0.75640017, -2.3710792, 0.30559584, 1.3330555, 0
62, 1462785645, 0.15762156, 0.15973268, -0.61654013, 0.7546659, -1.8862388, 1.2073785, 2.2152443, 0
63, 1462802312, 0.16113664, 0.1572278, -0.6182205, 0.7530732, -2.4542365, 1.3481965, 1.9374399, 0
64, 1462818979, 0.16531609, 0.1542939, -0.6199694, 0.75133425, -2.658856, 1.6438392, 1.7020607, 0
65, 1462835646, 0.16980353, 0.15141416, -0.62085205, 0.7501897, -2.2357068, 2.1340709, 1.8115635, 0
66, 1462852313, 0.17425351, 0.1487103, -0.620855, 0.7497076, -2.2247784, 2.1018498, 0.9033766, 0
67, 1462868980, 0.17844397, 0.14595601, -0.62079805, 0.7493102, -1.5952576, 2.4387054, 0.18465137, 0
68, 1462885647, 0.18201335, 0.14357182, -0.62068033, 0.74900967, -0.96010166, 2.5575747, -0.4976864, 0
69, 1462902314, 0.1852388, 0.14110717, -0.62089384, 0.74851024, -0.4280576, 2.030301, -1.1996422, 0
70, 1462918981, 0.18834548, 0.13843778, -0.62121344, 0.74796796, 0.054896683, 1.7269101, -1.9421439, 0
71, 1462935648, 0.19147816, 0.13561879, -0.6215826, 0.74738216, 0.37629697, 1.669986, -2.0325756, 0
72, 1462952315, 0.19520389, 0.13233007, -0.6222953, 0.7464141, 0.061061617, 0.72926843, -2.2867403, 0
73, 1462968982, 0.20029125, 0.12699938, -0.6253102, 0.74346685, 0.015565107, 0.020157991, -1.2287741, 0
74, 1462985649, 0.20638493, 0.12093561, -0.6260227, 0.7422107, 1.3955556, 0.30937418, -0.2614746, 0
75, 1463002316, 0.21370229, 0.11438033, -0.6245415, 0.7424269, 1.2259858, 0.061843563, -1.5393724, 0
76, 1463018983, 0.22192955, 0.10645661, -0.62458926, 0.7411503, 0.7454112, -0.070526816, -1.4550295, 0
77, 1463035650, 0.23073739, 0.097957954, -0.6250292, 0.73925924, 1.3010643, 1.2686715, -1.6046467, 0
78, 1463052317, 0.23947781, 0.08915934, -0.62504464, 0.73757815, 1.6121368, 1.3182967, -1.6181631, 0
79, 1463068984, 0.24740496, 0.080930896, -0.62462735, 0.73626286, 2.221134, 1.3130926, -0.76664925, 0
80, 1463085651, 0.25459674, 0.073607326, -0.6239242, 0.73517513, 2.189748, 0.95045376, -0.91920376, 0
81, 1463102318, 0.26099557, 0.066721074, -0.62296647, 0.73440015, 2.3612056, 0.7859503, -0.46274853, 0
82, 1463118985, 0.26693588, 0.060268853, -0.6210652, 0.73443335, 2.404216, 1.1389308, -0.5698118, 0
83, 1463135652, 0.27294385, 0.05435918, -0.6200238, 0.7335657, 2.6764405, 1.6820344, -1.2577019, 0
84, 1463152319, 0.27893937, 0.049412917, -0.6198311, 0.731821, 3.511184, 2.5235755, -0.44634056, 0
85, 1463168986, 0.284812, 0.04643288, -0.6191075, 0.73036516, 4.2540236, 2.7971404, 0.76955795, 0
86, 1463185653, 0.29042354, 0.045765232, -0.6166372, 0.7302874, 4.1560593, 2.3724773, 1.7674274, 0
87, 1463202320, 0.2954462, 0.046525963, -0.61293584, 0.7313397, 3.6656375, 1.9588425, 1.8843012, 0
88, 1463218987, 0.29993838, 0.048118085, -0.6092994, 0.73244596, 3.0994713, 1.8034885, 0.94513226, 0
89, 1463235654, 0.30396, 0.04937208, -0.6071558, 0.73248476, 2.5322409, 1.4863813, 0.74270725, 0
90, 1463252321, 0.30676547, 0.050511293, -0.6052022, 0.73285407, 2.62456, 0.98294055, 1.0910282, 0
91, 1463268988, 0.30782294, 0.052127525, -0.6027229, 0.73433936, 2.5376663, 0.4849146, 0.79414845, 0
92, 1463285655, 0.3078083, 0.05299566, -0.6023331, 0.73460305, 2.259057, 1.0664511, 0.13027859, 0
93, 1463302322, 0.30701637, 0.05365393, -0.60334843, 0.7340534, 3.4799957, 1.9985427, 0.87263584, 0
94, 1463318989, 0.3053383, 0.05567029, -0.6037702, 0.7342564, 2.8040311, 2.1608388, -0.30834866, 0
95, 1463335656, 0.30317315, 0.05800358, -0.60563594, 0.73343575, 2.0596616, 1.8557274, -0.7062397, 0
96, 1463352323, 0.30067828, 0.059570063, -0.61068565, 0.73014253, 1.544069, 1.5403019, 0.20265675, 0
97, 1463368990, 0.29778486, 0.061943, -0.6151389, 0.7273874, 1.2932527, 0.59320694, 0.081362724, 0
98, 1463385657, 0.2939191, 0.06425247, -0.62051797, 0.72418344, 1.5359685, 0.83587396, -0.17099094, 0
99, 1463402324, 0.28870633, 0.06821771, -0.6240961, 0.722842, 2.0148034, 1.0322196, -0.33066654, 0
100, 1463418991, 0.28255644, 0.07312575, -0.6264768, 0.72273266, 0.4165756, -0.7401889, -1.0531349, 0
101, 1463435658, 0.27606627, 0.07717963, -0.63098234, 0.72089756, 0.19071075, -0.6650724, -1.5887375, 0
102, 1463452325, 0.26908943, 0.080751956, -0.63643795, 0.71834403, 0.6817372, -0.6404854, -1.1312647, 0
103, 1463468992, 0.26148358, 0.08456848, -0.640674, 0.7169468, 1.1539116, -0.90593845, -0.6820154, 0
104, 1463485659, 0.25321734, 0.08885397, -0.6428797, 0.717421, 0.8604171, -1.7013744, -1.0667238, 0
105, 1463502326, 0.2446895, 0.09266596, -0.6433866, 0.71944094, 0.20521306, -2.7623656, -1.0835514, 0
106, 1463518993, 0.2363728, 0.09529012, -0.64289135, 0.72231543, -0.26888385, -3.584581, -1.0704136, 0
107, 1463535660, 0.22861767, 0.09669089, -0.64088714, 0.7263951, -0.019105552, -3.7981126, -0.81348133, 0
108, 1463552327, 0.22161962, 0.097107925, -0.63755697, 0.73142135, -0.12683935, -3.8534474, -1.1762228, 0
109, 1463568994, 0.216361, 0.09615737, -0.6352405, 0.7351275, -0.97848475, -4.067579, -1.8901448, 0
110, 1463585661, 0.21413004, 0.0935157, -0.634814, 0.73648864, -1.220351, -4.83534, -2.021347, 0
111, 1463602328, 0.21584778, 0.08867564, -0.6355531, 0.73594815, -1.3944893, -5.183392, -1.1986599, 0
112, 1463618995, 0.22140054, 0.082033254, -0.63638484, 0.7343487, -1.4563731, -4.15463, -0.8341141, 0
113, 1463635662, 0.22937432, 0.07439593, -0.6372876, 0.7319279, -1.0331126, -1.7669747, -0.03585148, 0
114, 1463652329, 0.2381645, 0.06696041, -0.63769346, 0.7294808, -0.4989206, 0.054703414, 0.25671005, 0
115, 1463668996, 0.24646161, 0.06033663, -0.63722146, 0.7277131, 0.056107786, 0.78886694, 0.24941826, 0
116, 1463685663, 0.25322512, 0.05435138, -0.63586485, 0.72704905, 0.1768943, 1.3715007, -0.026296616, 0
117, 1463702330, 0.25814602, 0.048634637, -0.6347733, 0.72667694, 0.07568361, 2.6529272, 0.15403938, 0
118, 1463718997, 0.2617367, 0.043844804, -0.6336241, 0.7267003, -0.17991976, 4.2623353, 1.546772, 0
119, 1463735664, 0.2645612, 0.040805757, -0.6330123, 0.7263877, -1.2415266, 5.8765087, 1.7923994, 0
120, 1463752331, 0.26653895, 0.039212212, -0.6338221, 0.725045, -1.3917099, 7.0119834, 3.170989, 0
121, 1463768998, 0.2664216, 0.039919287, -0.6344676, 0.72448474, -1.1218212, 6.8860993, 4.1014347, 0
122, 1463785665, 0.26398143, 0.04246764, -0.6338383, 0.7257828, -1.4678483, 6.037718, 3.8029518, 0
123, 1463802332, 0.259681, 0.04583798, -0.6328294, 0.7280061, -1.9908165, 5.212862, 2.4860487, 0
124, 1463818999, 0.25405645, 0.049972754, -0.63160396, 0.7307776, -1.706683, 4.518725, 1.6453009, 0
125, 1463835666, 0.24781388, 0.0544132, -0.6311703, 0.7329752, -1.3890299, 3.5770326, 0.60292435, 0
126, 1463852333, 0.24176866, 0.05840108, -0.6333814, 0.73278004, -0.78655106, 2.9387493, 0.07120037, 0
127, 1463869000, 0.23600055, 0.062288757, -0.63773876, 0.73055744, -0.4513007, 1.9405551, -0.4940729, 0
128, 1463885667, 0.230333, 0.065899454, -0.6433737, 0.72710073, 0.013316679, 0.96792644, -0.93890953, 0
129, 1463902334, 0.22428516, 0.069492236, -0.64883727, 0.72379446, 0.6848951, 0.20471568, -0.9615364, 0
130, 1463919001, 0.21811284, 0.073252074, -0.6532719, 0.72131675, 1.139997, -0.21808131, -1.1509418, 0
131, 1463935668, 0.2122593, 0.07707092, -0.65652645, 0.71970856, 1.21743, -1.4980823, -1.3394661, 0
132, 1463952335, 0.20714858, 0.080595955, -0.6589672, 0.7185799, 1.2444347, -2.149689, -1.4737167, 0
133, 1463969002, 0.20324206, 0.083544984, -0.66083455, 0.7176432, 1.524475, -2.1266816, -1.212966, 0
134, 1463985669, 0.20082308, 0.08691733, -0.6600085, 0.71868324, 1.612209, -1.860216, -0.83284664, 0
135, 1464002336, 0.19983988, 0.090392664, -0.65722656, 0.721074, 1.442361, -0.91634715, -0.45802307, 0
136, 1464019003, 0.19985187, 0.09573556, -0.6493526, 0.7274864, 1.8317499, -0.7011992, 0.15639114, 0
137, 1464035670, 0.20139769, 0.10144914, -0.6410457, 0.7336272, -1.6650602, -4.39653, -3.3863401, 0
138, 1464052337, 0.20618229, 0.101588465, -0.6453412, 0.72849476, -2.3894324, -6.1986303, -2.978766, 0
139, 1464069004, 0.21335967, 0.09794804, -0.6534071, 0.71968347, 2.166348, -3.733018, -1.1421452, 0
140, 1464085671, 0.22055629, 0.09380786, -0.65870076, 0.71321076, 1.6036963, -1.0267817, -0.5322542, 0
141, 1464102338, 0.22737725, 0.09012703, -0.66042125, 0.709945, 3.3559096, 0.8433144, 1.7886724, 0
142, 1464119005, 0.23329036, 0.08915368, -0.6561553, 0.7121017, 3.1983297, 1.191949, 0.20961285, 0
143, 1464135672, 0.23662731, 0.08937929, -0.65153086, 0.7152117, 1.7592031, 0.7805259, -2.1358447, 0
144, 1464152339, 0.23863454, 0.08896846, -0.6498887, 0.7160894, 1.5009935, 0.4828314, -1.5613642, 0
145, 1464169006, 0.24063738, 0.08665168, -0.65210634, 0.71368337, 1.7170386, 1.2439358, 0.18389606, 0
146, 1464185673, 0.24145392, 0.08583335, -0.6517773, 0.7138068, 3.0337327, 2.875777, 0.58796024, 0
147, 1464202340, 0.2409546, 0.08723262, -0.6493975, 0.71597195, 2.5163634, 3.3254445, -0.9904251, 0
148, 1464219007, 0.2388516, 0.090641014, -0.6447905, 0.7204031, 2.4757268, 1.916966, -0.11652565, 0
149, 1464235674, 0.23615164, 0.09479511, -0.63786626, 0.7268937, 1.4972141, -1.1561115, 0.98656654, 0
150, 1464252341, 0.2331774, 0.10035935, -0.62602973, 0.7373226, 0.9681114, -2.5792477, 1.3347206, 0
151, 1464269008, 0.23048489, 0.10704062, -0.6129202, 0.74816394, 0.18624485, -1.2279662, -1.7185764, 0
152, 1464285675, 0.22981161, 0.11333717, -0.6044477, 0.75431156, 0.10010151, -0.46920875, -1.2296658, 0
153, 1464302342, 0.23012488, 0.12115414, -0.596767, 0.75910145, 0.42345423, 0.08615058, 1.0784321, 0
154, 1464319009, 0.23056003, 0.12951624, -0.59038186, 0.76257366, 0.019358011, -0.16119204, 1.3739853, 0
155, 1464335676, 0.23014827, 0.13732415, -0.58559114, 0.76502204, 0.60555637, 0.22779588, 2.138713, 0
156, 1464352343, 0.22850062, 0.14484808, -0.5804647, 0.76802945, 1.1952528, 0.4452211, 2.2584772, 0
157, 1464369010, 0.225571, 0.15163618, -0.576854, 0.77030224, 1.354213, 0.6259149, 2.1246138, 0
158, 1464385677, 0.22204915, 0.1581156, -0.5744461, 0.77182066, 1.6643767, 0.82332873, 2.52316, 0
159, 1464402344, 0.21881244, 0.16457371, -0.5728175, 0.77260494, 0.63660705, -1.145909, 1.7727528, 0
160, 1464419011, 0.21630986, 0.1694864, -0.57483375, 0.7707477, -0.009455268, -1.2746109, 0.8163595, 0
161, 1464435678, 0.2139926, 0.17364998, -0.57904965, 0.7673044, 0.26258907, -1.194704, 0.322814, 0
162, 1464452345, 0.21166083, 0.17710947, -0.58418477, 0.76325727, 0.349625, -1.7045125, 0.2628994, 0
163, 1464469012, 0.20918636, 0.1802557, -0.5881804, 0.7601278, 0.1536218, -2.5278254, -0.18317604, 0
164, 1464485679, 0.20683815, 0.18227233, -0.59203535, 0.7572915, 0.16547044, -2.9913068, -0.46517086, 0
165, 1464502346, 0.20452313, 0.18336014, -0.59659266, 0.7540746, 0.31510577, -2.3580995, -1.0891256, 0
166, 1464519013, 0.20197807, 0.18432361, -0.60022855, 0.7516362, 1.0300615, -2.0576289, -0.68127346, 0
167, 1464535680, 0.19935428, 0.18502131, -0.6031097, 0.7498569, 0.44264024, -2.5165575, -1.0139008, 0
168, 1464552347, 0.19751169, 0.18480575, -0.6068529, 0.7473736, 0.07043407, -2.165826, -1.657177, 0
169, 1464569014, 0.19588116, 0.18433945, -0.6111137, 0.7444402, 0.67450374, -0.85731053, -1.5822821, 0
170, 1464585681, 0.19388564, 0.18439026, -0.61408347, 0.74250376, 0.88571525, -0.666508, -0.64614296, 0
171, 1464602348, 0.19203418, 0.1844006, -0.61724454, 0.740358, 0.12650174, -0.7840936, -0.6663103, 0
172, 1464619015, 0.19021417, 0.18477257, -0.6202489, 0.73822117, 0.4452994, -0.108048484, -0.29695892, 0
173, 1464635682, 0.1881918, 0.18541768, -0.6242628, 0.7351882, 0.19870146, -0.24838492, -0.6115532, 0
174, 1464652349, 0.18604614, 0.1867732, -0.62759376, 0.7325505, -0.18222497, -1.4616553, 0.13919926, 0
175, 1464669016, 0.1840513, 0.18848671, -0.62777925, 0.7324567, -0.9594298, -2.769041, 0.5332384, 0
176, 1464685683, 0.18131171, 0.19058849, -0.62484473, 0.73510057, -0.46325296, -2.1287148, 0.10193348, 0
177, 1464702350, 0.17841138, 0.19240317, -0.6233248, 0.73662615, -1.2199639, -1.9607196, -1.2883873, 0
178, 1464719017, 0.17535427, 0.19449717, -0.62265, 0.7373807, -0.7087143, -1.212723, -0.39210415, 0
179, 1464735684, 0.17199107, 0.19699772, -0.6220144, 0.73804516, -1.5099887, -1.4651062, -0.93898296, 0
180, 1464752351, 0.16908857, 0.19958149, -0.6225472, 0.73757243, -1.8320527, -1.4209626, -0.77996254, 0
181, 1464769018, 0.16590406, 0.20286408, -0.62181777, 0.73801506, -1.4385458, -0.62447244, 0.11394787, 0
182, 1464785685, 0.16301754, 0.20605838, -0.62101, 0.7384533, -2.2521815, -1.1963418, -1.0373106, 0
183, 1464802352, 0.1615223, 0.20770214, -0.6227584, 0.7368473, -2.7141867, -1.6526915, -0.3533907, 0
184, 1464819019, 0.16088605, 0.20703582, -0.6262975, 0.73416954, -1.537466, -1.5943258, 1.1521435, 0
185, 1464835686, 0.15984696, 0.20419216, -0.62886596, 0.73299646, -0.27338517, -1.7749053, 1.9667053, 0
186, 1464852353, 0.1575869, 0.19946428, -0.6298134, 0.73397344, 0.22235774, -0.8780371, 1.8650627, 0
187, 1464869020, 0.15403168, 0.19378173, -0.62825227, 0.7375796, 0.6746221, 0.105268314, 2.467558, 0
188, 1464885687, 0.14937186, 0.1873354, -0.6246327, 0.7432558, 0.17481641, -0.13531658, 1.8363028, 0
189, 1464902354, 0.14436252, 0.1799272, -0.62131375, 0.74883676, -0.13254519, 0.6612136, 2.176548, 0
190, 1464919021, 0.13943185, 0.17256682, -0.61466706, 0.75694484, -0.10087218, 0.90301436, 2.351656, 0
191, 1464935688, 0.13336866, 0.16610897, -0.6040228, 0.7679706, -0.14418173, 1.3044863, 1.2494078, 0
192, 1464952355, 0.12732656, 0.15897301, -0.5947049, 0.7777167, -0.86821073, 0.38742968, -1.0877972, 0
193, 1464969022, 0.12209198, 0.1508687, -0.5873286, 0.7857346, 0.18069021, -0.43827617, 0.08837986, 0
194, 1464985689, 0.116115026, 0.14293571, -0.57806075, 0.79494286, 0.37724814, -0.4068898, 0.20952988, 0
195, 1465002356, 0.11114078, 0.1346509, -0.57075, 0.8023485, -0.2944961, -1.9770515, -1.467124, 0
196, 1465019023, 0.10718559, 0.12566455, -0.5653212, 0.8081666, 0.7258721, 0.017195271, 0.47032738, 0
197, 1465035690, 0.10300846, 0.118232735, -0.5540091, 0.8176098, 0.77675533, 1.6951426, 1.9364109, 0
198, 1465052357, 0.098840475, 0.11267196, -0.5396132, 0.82846534, 0.9237853, 0.7621645, 0.17468834, 0
199, 1465069024, 0.09493605, 0.10838265, -0.52657485, 0.837831, 0.237815, -0.1825139, -1.258172, 0
200, 1465085691, 0.092073664, 0.10446329, -0.5182001, 0.84384847, 0.18144527, -1.7629106, -1.775238, 0
201, 1465102358, 0.08896239, 0.10142851, -0.51150167, 0.8486257, 0.8617238, -0.33490592, -0.971159, 0
202, 1465119025, 0.08599159, 0.09960131, -0.5040651, 0.8535836, 1.3109865, -0.3352774, -1.2503996, 0
203, 1465135692, 0.08329812, 0.0994753, -0.4942903, 0.85956085, 1.2635614, -0.938013, -1.3385592, 0
204, 1465152359, 0.081788346, 0.09965846, -0.48761126, 0.8634906, 0.50073844, -2.3191957, -1.4979687, 0
205, 1465169026, 0.0814032, 0.100118, -0.48454326, 0.8651991, 0.7919528, -1.7036624, -1.1857977, 0
206, 1465185693, 0.081386365, 0.101034544, -0.48329964, 0.86578935, 0.3015002, -1.4815665, -1.2937813, 0
207, 1465202360, 0.08173771, 0.101730414, -0.48463747, 0.86492664, 0.23643851, -0.5315661, -0.59360695, 0
208, 1465219027, 0.08114028, 0.10299412, -0.48360643, 0.8654103, 0.8771223, 0.53456104, 0.08883762, 0
209, 1465235694, 0.08001163, 0.104628436, -0.4817357, 0.86636204, 0.4236314, -1.4399195, -1.6131878, 0
210, 1465252361, 0.079010524, 0.10579743, -0.48435837, 0.8648485, 0.55324364, -1.9174877, -1.9589949, 0
211, 1465269028, 0.07843732, 0.10681558, -0.49194613, 0.86048156, 0.4158128, -1.2064908, -2.4617648, 0
212, 1465285695, 0.078169785, 0.10762097, -0.5023457, 0.8543756, 0.63071704, -0.002488967, -1.3986902, 0
213, 1465302362, 0.078061774, 0.1088268, -0.5133388, 0.84767216, 0.23850168, -0.23462945, -1.9869242, 0
214, 1465319029, 0.07848022, 0.11025541, -0.5251994, 0.8401498, 0.12801445, -0.55188, -1.3753872, 0
215, 1465335696, 0.079361334, 0.11257259, -0.5356406, 0.8331386, 0.7063392, 0.27172285, -0.66812325, 0
216, 1465352363, 0.081162944, 0.115826145, -0.54381424, 0.82720286, 1.2162621, -0.31434348, -0.795455, 0
217, 1465369030, 0.083936244, 0.11931867, -0.55108476, 0.82159895, 0.8298703, -1.2923416, -1.0885229, 0
218, 1465385697, 0.087826304, 0.122187234, -0.559083, 0.81534344, -0.15937524, -1.6852343, -1.221097, 0
219, 1465402364, 0.09227914, 0.124382585, -0.56675273, 0.8092011, -0.5007551, -1.2120625, -0.29350853, 0
220, 1465419031, 0.09713296, 0.12592836, -0.5746026, 0.80283284, -0.7551721, -1.123713, -0.6359453, 0
221, 1465435698, 0.10244762, 0.12682047, -0.5837566, 0.7953936, -0.4469526, -1.0101469, -0.32871628, 0
222, 1465452365, 0.10778331, 0.12728712, -0.5939288, 0.78703934, -0.12856382, 0.28252664, 0.315979, 0
