sep=,
DeviceTag:,RW2
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Extended(Euler)
StartTime: ,2024-04-30_18:10:39_801 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
1,736393053,-152.938309,4.203476,59.974709,-0.434230,-0.702123,0.765819,0
2,736409720,-152.724564,5.700886,60.442257,-0.451207,-0.842950,0.523875,0
3,736426387,-152.378510,7.201099,60.851147,-0.236831,-0.533702,0.205087,0
4,736443054,-151.921799,8.122481,61.261257,0.140816,-0.905147,-0.057251,0
5,736459721,-151.666748,8.803114,61.644966,0.471708,-0.870111,0.167260,0
6,736476388,-151.508240,9.246680,62.090294,1.035563,-1.894142,0.714296,0
7,736493055,-151.499893,9.730298,62.522957,1.140720,-2.146750,1.471502,0
8,736509722,-151.442169,10.365920,63.034847,1.736928,-2.978253,1.819970,0
9,736526389,-151.340195,11.197042,63.732925,2.215344,-2.941022,1.991397,0
10,736543056,-151.138367,12.056221,64.590263,3.754747,-3.183006,1.424223,0
11,736559723,-151.256256,12.906098,65.607521,5.209149,-3.471667,1.422790,0
12,736576390,-151.736176,13.714206,66.827507,5.613975,-2.963061,1.805242,0
13,736593057,-152.352615,14.452601,68.228600,5.058999,-2.289697,2.282179,0
14,736609724,-152.881577,15.225899,69.897964,4.333355,-2.174457,2.833683,0
15,736626391,-153.200623,16.165771,71.902565,3.725590,-1.508329,3.085141,0
16,736643058,-153.319824,17.273088,74.172386,3.769547,-0.519047,2.867864,0
17,736659725,-153.361389,18.475779,76.620560,4.033654,0.623972,2.429184,0
18,736676392,-153.253143,19.573320,79.138756,3.935201,1.519213,2.295773,0
19,736693059,-153.064636,20.592777,81.709496,3.746176,1.796088,2.096513,0
20,736709726,-152.768143,21.521246,84.235886,2.612751,2.480650,1.926970,0
21,736726393,-152.270554,22.351257,86.686790,2.412004,2.871149,1.444554,0
22,736743060,-151.689102,23.072695,89.068764,2.259005,3.353872,0.825368,0
23,736759727,-151.146805,23.685820,91.398895,2.053391,3.688427,-0.003871,0
24,736776394,-150.684464,24.179811,93.689888,1.588296,4.511904,-0.609457,0
25,736793061,-150.279312,24.545517,95.923431,1.453414,5.282942,-0.552387,0
26,736809728,-149.856247,24.814651,98.206673,0.549621,5.980315,-0.386535,0
27,736826395,-149.400665,25.036837,100.475319,-0.084446,6.341207,-0.357327,0
28,736843062,-148.927673,25.248617,102.779228,-0.518726,7.315958,-0.662617,0
29,736859729,-148.330307,25.287394,105.035782,-1.386706,8.841423,-1.318547,0
30,736876396,-147.840546,25.180477,107.108673,-1.839109,9.511919,-0.963921,0
31,736893063,-147.291016,25.031097,109.013901,-2.794293,9.490051,-0.796945,0
32,736909730,-146.731949,24.885042,110.758102,-3.650645,8.627266,-0.912461,0
33,736926397,-146.133591,24.823353,112.346756,-3.960123,8.173347,-1.330365,0
34,736943064,-145.692276,24.746481,113.876846,-4.025236,8.084558,-2.014963,0
35,736959731,-145.470963,24.609035,115.339355,-4.194039,7.275652,-2.168096,0
36,736976398,-145.353256,24.446499,116.773270,-4.852092,6.375146,-1.948330,0
37,736993065,-145.185547,24.248869,118.179443,-6.072649,5.820592,-2.338855,0
