sep=,
DeviceTag:,RW2
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Extended(Euler)
StartTime: ,2024-06-12_20:05:46_352 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
1,556573001,106.441948,-4.303490,-116.495842,-0.033091,-0.004614,-0.119491,0
2,556589668,106.443039,-4.263751,-116.024796,-0.112200,-0.003405,-0.126894,0
3,556606335,106.370819,-4.252467,-115.614845,-0.215007,0.058166,-0.068087,0
4,556623002,106.199867,-4.215067,-115.237312,-0.216981,0.047995,-0.011843,0
5,556639669,106.006699,-4.165381,-114.821053,-0.142196,-0.007668,-0.044494,0
6,556656336,105.859840,-4.102913,-114.398911,-0.032583,-0.158863,-0.035333,0
7,556673003,105.788200,-4.045229,-114.012878,0.188299,-0.333877,-0.049947,0
8,556689670,105.820282,-3.990667,-113.559273,0.303654,-0.376341,0.010473,0
9,556706337,105.902527,-3.927733,-112.981995,0.318745,-0.213366,0.007639,0
10,556723004,105.989853,-3.829911,-112.330376,0.363969,-0.139988,0.037547,0
11,556739671,106.010323,-3.693264,-111.600395,0.328110,-0.101964,0.140904,0
12,556756338,105.950500,-3.529899,-110.750153,0.313727,-0.107818,0.121604,0
13,556773005,105.846237,-3.355928,-109.810631,0.300765,-0.148612,0.137300,0
14,556789672,105.721863,-3.178517,-108.838066,0.352912,-0.244964,0.192202,0
15,556806339,105.586975,-3.002178,-107.795006,0.430737,-0.362665,0.150777,0
16,556823006,105.452591,-2.830663,-106.669945,0.306758,-0.338720,0.103698,0
17,556839673,105.318642,-2.665392,-105.502518,0.189049,-0.358386,0.039376,0
18,556856340,105.160156,-2.505890,-104.315079,0.133844,-0.409141,0.061222,0
19,556873007,104.965302,-2.349437,-103.062752,0.023865,-0.327297,0.196152,0
20,556889674,104.741539,-2.203293,-101.762810,0.044566,-0.284160,0.194683,0
21,556906341,104.486984,-2.054924,-100.439972,0.182651,-0.433944,0.273803,0
22,556923008,104.228058,-1.911416,-99.049789,0.291115,-0.564973,0.349554,0
23,556939675,103.942085,-1.769503,-97.549255,0.211739,-0.560519,0.449465,0
24,556956342,103.596848,-1.629235,-95.970657,0.131960,-0.408217,0.556896,0
25,556973009,103.223099,-1.494840,-94.353783,0.004921,-0.202740,0.436481,0
26,556989676,102.840515,-1.369273,-92.680023,-0.220091,-0.011282,0.424835,0
27,557006343,102.393715,-1.262331,-91.001099,-0.422946,0.072189,0.520276,0
