sep=,
DeviceTag:,RW2
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Extended(Euler)
StartTime: ,2024-06-26_17:41:31_523 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
1,2062862507,-102.020599,-51.711861,-90.459846,-0.006708,-1.591410,2.505895,0
2,2062879174,-101.694229,-51.088398,-89.408775,-0.014822,-1.235081,1.366781,0
3,2062895841,-101.316856,-50.195423,-88.133484,-0.601697,-0.289908,1.651907,0
4,2062912508,-100.720978,-49.023422,-86.528381,-1.070437,-0.241616,1.928666,0
5,2062929175,-100.118179,-47.729778,-84.691269,-1.227152,-3.743460,0.771397,0
6,2062945842,-100.463890,-46.904140,-82.961861,-0.905454,-6.990242,-1.168549,0
7,2062962509,-101.517761,-46.713470,-81.408981,-1.213283,-3.793495,1.026504,0
8,2062979176,-102.163605,-46.261436,-79.660492,-2.202718,-1.404139,2.178741,0
9,2062995843,-102.346596,-45.395794,-77.527405,-2.409591,-2.065101,2.875920,0
10,2063012510,-102.078644,-44.344154,-75.407227,-1.853552,-4.291287,1.979980,0
11,2063029177,-102.314346,-43.306496,-73.293457,-1.015325,-7.043298,-0.698900,0
12,2063045844,-103.270332,-42.490383,-71.243965,-1.399853,-5.986476,0.972248,0
13,2063062511,-104.062164,-41.631805,-69.183708,-1.745089,-5.636184,2.662250,0
14,2063079178,-104.499725,-40.792694,-67.285599,-1.498055,-6.351562,3.116906,0
15,2063095845,-104.518410,-40.039787,-65.610909,-0.896223,-6.254140,2.593545,0
16,2063112512,-104.624168,-39.260036,-64.030701,-0.258992,-7.475134,0.200710,0
17,2063129179,-105.285454,-38.582676,-62.480637,0.731224,-7.383130,0.146618,0
18,2063145846,-106.061142,-37.997837,-61.019150,0.691118,-5.747624,1.466782,0
19,2063162513,-106.354080,-37.416653,-59.608292,0.776199,-5.086029,2.529181,0
20,2063179180,-105.958511,-36.887943,-58.379150,0.993218,-4.559154,2.537970,0
21,2063195847,-105.169312,-36.339012,-57.310963,2.116426,-5.225282,0.480814,0
22,2063212514,-104.837013,-35.864452,-56.417480,3.102991,-5.744899,-1.929136,0
23,2063229181,-104.940163,-35.475822,-55.578156,2.756150,-4.045655,-1.005995,0
24,2063245848,-104.728149,-35.067680,-54.825268,2.213512,-2.687241,0.196115,0
25,2063262515,-103.962822,-34.662468,-54.226089,2.103298,-2.003749,0.505498,0
26,2063279182,-102.798233,-34.252266,-53.791862,2.140659,-1.918476,-0.453242,0
27,2063295849,-101.719978,-33.873711,-53.477341,2.095582,-1.744644,-1.888550,0
28,2063312516,-100.930031,-33.563747,-53.157562,1.835552,-0.931120,-2.487351,0
29,2063329183,-100.206451,-33.345882,-52.776402,1.571198,0.319919,-1.944690,0
30,2063345850,-99.381920,-33.164471,-52.387619,1.444931,1.067503,-1.682709,0
31,2063362517,-98.548714,-33.007763,-52.052631,1.138102,2.001102,-1.861982,0
32,2063379184,-97.738548,-32.818127,-51.662739,1.087626,3.095591,-1.657216,0
33,2063395851,-97.023041,-32.478344,-51.153835,1.541736,3.803249,-2.375868,0
34,2063412518,-96.491074,-32.052650,-50.467705,1.837155,4.718971,-0.901877,0
35,2063429185,-95.578011,-31.592449,-49.858089,1.669505,4.962859,0.073679,0
36,2063445852,-94.338104,-31.124363,-49.326561,2.021701,4.651252,-0.726643,0
37,2063462519,-93.198586,-30.618864,-48.846706,2.535632,4.560515,-1.877108,0
38,2063479186,-92.144638,-30.020998,-48.441696,2.931007,4.944706,-1.885151,0
39,2063495853,-91.251755,-29.361921,-48.083065,2.482156,5.293585,-1.505807,0
40,2063512520,-90.310135,-28.753769,-47.741951,1.786089,5.252702,-0.812304,0
41,2063529187,-89.236626,-28.204100,-47.390053,1.807090,4.795545,-1.322011,0
42,2063545854,-88.382454,-27.669857,-46.977600,1.999350,4.346255,-1.554683,0
43,2063562521,-87.648804,-27.060795,-46.554668,1.411370,3.981733,-0.358152,0
44,2063579188,-86.756027,-26.300175,-46.163898,1.129680,3.599638,-0.181663,0
45,2063595855,-85.762367,-25.399250,-45.737850,1.182709,3.289962,-0.640921,0
46,2063612522,-84.813126,-24.400869,-45.252815,1.195943,2.703702,-1.171247,0
47,2063629189,-84.015022,-23.441090,-44.673923,0.935013,2.227076,-0.812433,0
48,2063645856,-83.111351,-22.536812,-44.079323,1.028765,1.904660,-0.419593,0
49,2063662523,-82.183655,-21.671904,-43.496788,1.203112,1.523790,-1.127476,0
50,2063679190,-81.472130,-20.848780,-42.915936,1.308862,1.067864,-1.811781,0
51,2063695857,-80.980110,-20.067375,-42.341816,0.902041,0.703852,-1.515478,0
52,2063712524,-80.559158,-19.371861,-41.724396,0.744376,0.479576,-1.214555,0
53,2063729191,-80.231140,-18.801895,-41.099422,0.437747,0.300307,-0.951512,0
54,2063745858,-79.962997,-18.358620,-40.443287,0.407613,0.051541,-0.459260,0
55,2063762525,-79.756454,-17.969776,-39.842911,0.500927,-0.082732,-0.637959,0
56,2063779192,-79.649040,-17.613665,-39.246986,0.072428,-0.024191,-1.052644,0
57,2063795859,-79.642761,-17.309650,-38.546791,-0.144337,-0.417281,-0.828676,0
58,2063812526,-79.645775,-17.060463,-37.814129,-0.003644,-0.725302,-0.832866,0
59,2063829193,-79.709480,-16.904438,-37.055286,0.337346,-1.133292,-0.374459,0
60,2063845860,-79.952408,-16.834269,-36.342030,0.636440,-1.526884,-0.773740,0
61,2063862527,-80.389664,-16.898502,-35.683533,0.146953,-1.957804,0.094312,0
62,2063879194,-80.705353,-17.095726,-34.989822,-0.498996,-2.369405,1.714305,0
63,2063895861,-80.618584,-17.266970,-34.353783,-0.034674,-2.531637,2.009018,0
64,2063912528,-80.388695,-17.307608,-33.715611,1.237368,-2.279833,1.090111,0
65,2063929195,-80.316010,-17.225080,-33.308628,0.840359,-2.205569,0.447356,0
66,2063945862,-80.290817,-17.095530,-33.022858,0.135918,-2.066837,-0.024199,0
67,2063962529,-80.208000,-17.007778,-32.813854,-0.277058,-2.247694,-0.343565,0
68,2063979196,-79.970352,-16.970669,-32.706455,-0.743964,-2.637264,-0.056517,0
69,2063995863,-79.648186,-16.922575,-32.672535,-0.478301,-2.813923,-1.079718,0
70,2064012530,-79.559929,-16.811773,-32.711773,-0.359785,-2.852943,-1.684020,0
71,2064029197,-79.649216,-16.602139,-32.798279,-0.653556,-2.746741,-1.891921,0
72,2064045864,-79.853775,-16.403530,-32.876129,-0.690601,-2.461920,-1.647275,0
73,2064062531,-80.096436,-16.302498,-32.965527,-0.559011,-2.252406,-1.411966,0
74,2064079198,-80.392532,-16.321819,-33.084465,-0.064049,-2.071293,-1.366113,0
75,2064095865,-80.939514,-16.409676,-33.277428,-0.267019,-1.955887,-1.005873,0
76,2064112532,-81.563347,-16.487841,-33.472515,-1.091246,-1.488919,0.404206,0
77,2064129199,-81.973755,-16.574451,-33.599297,-1.053904,-0.715325,1.671963,0
78,2064145866,-82.056145,-16.677177,-33.706581,-0.651735,-0.076544,1.554353,0
79,2064162533,-82.097687,-16.744106,-33.743832,-0.064330,0.549011,0.793351,0
80,2064179200,-82.232567,-16.732880,-33.809231,0.642077,0.886039,0.709370,0
81,2064195867,-82.590324,-16.722950,-33.981735,0.443595,1.257056,1.517126,0
82,2064212534,-82.683151,-16.713682,-34.273136,-0.013409,1.567538,1.529126,0
83,2064229201,-82.589149,-16.714029,-34.522888,-0.041758,1.779412,1.079157,0
84,2064245868,-82.398773,-16.726324,-34.708138,0.436421,2.095863,0.379241,0
85,2064262535,-82.409447,-16.705990,-34.853420,0.523741,2.224489,-0.311963,0
86,2064279202,-82.675583,-16.722929,-34.879459,-0.283483,1.936383,0.568358,0
87,2064295869,-82.660820,-16.743439,-34.880787,-0.399679,1.677840,1.369175,0
88,2064312536,-82.317894,-16.758904,-34.865746,-0.209777,1.738365,0.749361,0
89,2064329203,-81.706230,-16.749479,-34.821613,0.071665,1.694115,0.590874,0
90,2064345870,-80.822731,-16.638020,-34.817459,1.274894,1.832132,-0.687771,0
91,2064362537,-80.342155,-16.493101,-34.935471,1.874657,1.868031,-1.327778,0
92,2064379204,-80.122864,-16.336361,-35.134869,0.821389,1.733608,-1.389840,0
93,2064395871,-80.101707,-16.179079,-35.284859,0.329298,0.963757,-0.358393,0
94,2064412538,-80.215141,-15.872144,-35.480984,0.815270,1.268676,-0.271934,0
95,2064429205,-80.527046,-15.472243,-35.698727,0.424366,1.402828,0.185719,0
96,2064445872,-80.949860,-15.046178,-35.877548,0.004051,1.693073,0.771008,0
97,2064462539,-81.426689,-14.602158,-36.019524,0.457017,1.550985,0.409505,0
98,2064479206,-81.939781,-14.102513,-36.220966,0.123354,1.304874,-0.074265,0
99,2064495873,-82.421219,-13.702135,-36.243874,0.002601,0.271960,0.726419,0
100,2064512540,-82.521431,-13.323004,-36.610901,-1.156887,0.604960,-0.390071,0
101,2064529207,-82.141518,-13.043281,-36.731377,-1.304838,0.845270,1.331051,0
102,2064545874,-81.290184,-12.839706,-36.709206,-0.495410,0.563478,-0.132842,0
103,2064562541,-80.594223,-12.629709,-36.606640,-0.199382,0.124064,-1.715589,0
104,2064579208,-80.320770,-12.464731,-36.473389,-0.414950,0.288251,-2.620372,0
105,2064595875,-80.431297,-12.422857,-36.336796,-0.156151,-0.155221,-1.708832,0
106,2064612542,-80.557983,-12.389303,-36.327679,-0.887208,-0.084707,-0.334476,0
107,2064629209,-80.313942,-12.293459,-36.181911,-1.237662,1.089301,0.860834,0
108,2064645876,-79.822113,-12.216306,-35.897438,0.028836,1.020378,0.755101,0
109,2064662543,-79.172829,-12.175190,-35.743797,0.863816,0.920053,-0.537774,0
110,2064679210,-78.611328,-12.129484,-35.675533,-0.094878,0.551499,-0.723148,0
111,2064695877,-77.960617,-11.929334,-35.610226,-1.371049,-0.193507,-0.110300,0
112,2064712544,-77.092430,-11.706904,-35.489841,-2.106955,0.081259,0.554799,0
113,2064729211,-76.169724,-11.576157,-35.207191,-1.422013,0.788619,-0.332003,0
