"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.447822917E-1,-1.433750727E0,-3.446650037E-1,2.094355246E-2,1.474745315E0
9.547542917E-1,-2.589113177E0,-1.240848451E0,-5.844282543E-1,2.929977527E0
9.647252917E-1,-3.437485696E0,-2.288641722E0,-1.509141655E0,4.396782616E0
9.746972917E-1,-4.397014954E0,-3.040606226E0,-1.603757937E0,5.581314025E0
9.846682917E-1,-5.129068812E0,-3.144520896E0,-9.036415708E-1,6.083742815E0
9.946402917E-1,-5.548197815E0,-3.108077540E0,-1.245389691E-1,6.360672523E0
1.004611292E0,-5.761690768E0,-3.161305621E0,2.494913363E-1,6.576714960E0
1.014583292E0,-5.185579813E0,-3.328815778E0,2.888840282E-1,6.168849687E0
1.024554292E0,-4.246239236E0,-3.235349790E0,6.941688707E-1,5.383298834E0
1.034525292E0,-3.688176881E0,-2.861979927E0,1.240514867E0,4.830367993E0
1.044497292E0,-3.226084292E0,-2.673528845E0,1.443918450E0,4.431735194E0
1.054468292E0,-3.151168011E0,-2.848038411E0,1.266325647E0,4.432241337E0
1.064440292E0,-2.703111663E0,-2.831431442E0,8.543080276E-1,4.006701745E0
1.074411292E0,-1.544299940E0,-2.562499575E0,6.374845004E-1,3.059028091E0
1.084383292E0,-1.041386769E0,-2.371508169E0,6.460021394E-1,2.669429932E0
1.094354292E0,-5.647749585E-1,-2.190408791E0,7.533301216E-1,2.384191204E0
1.104326292E0,8.123361290E-2,-2.032011227E0,7.298716772E-1,2.160643699E0
1.114297292E0,8.424352562E-1,-1.804069512E0,5.154133487E-1,2.056699999E0
1.124269292E0,1.618801069E0,-1.799039152E0,8.094826877E-2,2.421489499E0
1.134240292E0,1.625920054E0,-1.940320162E0,-2.522599930E-1,2.544030946E0
1.144212292E0,1.543477821E0,-1.897349266E0,-4.996656275E-1,2.496382135E0
1.154183292E0,1.913691941E0,-1.912112316E0,-6.460158804E-1,2.781317471E0
1.164155292E0,2.228943404E0,-1.850909218E0,-6.829237980E-1,2.976648878E0
1.174126292E0,2.396060920E0,-1.854216987E0,-6.540867922E-1,3.099525464E0
1.184098292E0,2.585162798E0,-1.840701149E0,-4.838974410E-1,3.210203131E0
1.194069292E0,2.688504733E0,-1.941883415E0,-3.546546793E-1,3.335378365E0
1.204041292E0,2.727784574E0,-1.999895395E0,-1.519185564E-1,3.385774582E0
1.214012292E0,2.619366671E0,-2.154884617E0,-7.115710616E-2,3.392590869E0
1.223984292E0,2.644822524E0,-2.321135576E0,6.837733984E-3,3.518920758E0
1.233955292E0,2.396568459E0,-2.511693995E0,1.811134118E-1,3.476341348E0
1.243927292E0,1.874302758E0,-2.710078913E0,2.648233205E-1,3.305702638E0
1.253898292E0,1.700824056E0,-2.786856947E0,4.172888839E-1,3.291428888E0
1.263870292E0,1.447821466E0,-2.836472034E0,5.983479166E-1,3.240336530E0
1.273841292E0,9.852985221E-1,-2.965048213E0,8.601710308E-1,3.240712620E0
1.283813292E0,7.116353810E-1,-3.209380843E0,9.917018080E-1,3.433660261E0
1.293784292E0,5.331549704E-1,-3.496344938E0,1.124215502E0,3.711137648E0
1.303756292E0,-2.294552672E-1,-4.099523532E0,1.254344702E0,4.293264905E0
1.313727292E0,-1.089104726E0,-4.820063345E0,1.205591787E0,5.086512687E0
1.323698292E0,-2.075992522E0,-5.647384719E0,1.186871926E0,6.132810455E0
1.333670292E0,-3.569329884E0,-6.904851834E0,1.243178274E0,7.871631780E0
1.343641292E0,-6.144778118E0,-9.133294716E0,1.960954986E0,1.118126625E1
1.353613292E0,-1.080577147E1,-1.186524952E1,3.508677886E0,1.642740588E1
1.363584292E0,-1.693308045E1,-1.422259077E1,5.781722744E0,2.285693810E1
1.373556292E0,-2.358096002E1,-1.670248731E1,9.176862904E0,3.031912879E1
1.383527292E0,-3.044026087E1,-1.983198262E1,1.501396814E1,3.931076514E1
1.393499292E0,-3.590831032E1,-2.300100042E1,2.100217419E1,4.753466199E1
1.403470292E0,-3.711705375E1,-2.842568458E1,2.470638765E1,5.287816954E1
1.413442292E0,-3.442346136E1,-3.552483354E1,2.450059840E1,5.520206347E1
1.423413292E0,-2.656159925E1,-3.977709249E1,1.978759523E1,5.176180606E1
1.433385292E0,-1.721752878E1,-3.889782328E1,1.233697949E1,4.429091347E1
1.443356292E0,-9.077419308E0,-3.824644579E1,1.702711537E0,3.934576704E1
1.453328292E0,-3.800134689E0,-3.474630718E1,-5.165840782E0,3.533316852E1
1.463299292E0,-3.792951384E0,-3.008774861E1,-1.175520843E1,3.252451417E1
1.473271292E0,-8.422140561E0,-2.344932282E1,-8.649287932E0,2.637448339E1
1.483242292E0,-1.019292714E1,-1.185004442E1,8.713282199E0,1.789526762E1
1.493214292E0,-9.699323317E0,-9.533019149E0,1.586457897E1,2.089593723E1
1.503185292E0,-1.806683685E1,-2.123497290E1,1.202772727E1,3.036446757E1
1.513157292E0,-2.194027340E1,-3.360602762E1,6.222480013E0,4.061354389E1
1.523128292E0,-1.827110582E1,-4.994888077E1,-3.594913791E0,5.330710462E1
1.533100292E0,-1.947247007E1,-7.000037722E1,-1.572854116E1,7.434121944E1
1.543071292E0,-1.568934493E1,-7.917099120E1,-2.693974102E1,8.508790183E1
1.553043292E0,-9.625971166E0,-7.832764027E1,-3.599494500E1,8.673819584E1
1.563014292E0,1.255563262E0,-6.750335418E1,-5.393701396E1,8.641458638E1
1.572986292E0,1.720241957E1,-3.037922997E1,-5.775204151E1,6.748421409E1
1.582957292E0,2.999537196E1,6.780142418E0,-3.447703588E1,4.619911984E1
1.592929292E0,9.277353737E0,9.596855541E0,-2.218682710E1,2.589255154E1
1.602900292E0,-2.059362689E1,-6.237913154E0,-8.881861519E0,2.327867035E1
1.612872292E0,-2.054867350E1,-9.886540053E0,1.879429012E0,2.288064488E1
1.622843292E0,-4.907306727E0,-1.439458428E1,-1.249490109E1,1.968268958E1
1.632815292E0,1.184464160E1,-1.639039451E1,-2.957093193E1,3.582430156E1
1.642786292E0,2.659081661E1,-1.035429626E1,-3.281378136E1,4.348594286E1
1.652758292E0,3.663912573E1,-3.534440718E0,-3.101928725E1,4.813641020E1
1.662729292E0,3.945484074E1,5.465662904E-1,-2.440015025E1,4.639343191E1
1.672701292E0,3.114960063E1,2.997057041E0,-1.793528385E1,3.606874516E1
1.682672292E0,2.129404849E1,2.463830734E0,-1.262626230E1,2.487829300E1
1.692643292E0,1.336400433E1,5.208291860E-1,-9.656172620E0,1.649574322E1
1.702618917E0,7.092523482E0,9.402372470E-1,-8.968576312E0,1.147271966E1
1.712589917E0,2.833477675E0,7.737724261E-1,-9.517235759E0,9.960175501E0
1.722561917E0,3.893924028E-1,-1.286582887E0,-8.760410757E0,8.862940742E0
1.732532917E0,-1.840119935E0,-1.735964214E0,-7.281049994E0,7.708002474E0
1.742504917E0,-3.575770007E0,2.615082416E-1,-6.767230597E0,7.658324076E0
1.752475917E0,-2.519841213E0,2.290138609E0,-7.007038359E0,7.790566164E0
1.762447917E0,5.186872047E-1,1.828347297E0,-6.874759723E0,7.132616035E0
1.772418917E0,1.799385892E0,3.749212749E-1,-6.112796772E0,6.383152820E0
1.782390917E0,1.269825790E0,-5.083396795E-1,-4.333377952E0,4.544120514E0
1.792361917E0,6.777612913E-1,-1.001586380E0,-2.337546079E0,2.631854349E0
1.802333917E0,3.291923940E-1,-1.459945960E0,-3.512919456E-1,1.537275470E0
1.812304917E0,3.852438033E-2,-2.497801596E0,4.341984469E-1,2.535552254E0
1.822276917E0,-3.011579186E-1,-3.110380758E0,1.467435367E0,3.452322567E0
1.832247917E0,-1.122236220E0,-3.192875031E0,2.307994836E0,4.096425913E0
1.842219917E0,-8.783400840E-1,-2.302002317E0,2.311741732E0,3.378586362E0
1.852190917E0,4.933787012E-1,-1.160599071E0,1.643098589E0,2.071276350E0
1.862162917E0,1.041893722E0,-9.903448154E-1,1.325522858E0,1.955335324E0
1.872133917E0,3.315359581E-1,-9.903414533E-1,1.812081951E0,2.091490685E0
1.882105917E0,-2.586545080E-1,-6.939320585E-1,1.934677014E0,2.071574040E0
1.892076917E0,1.064251721E-1,-2.427525665E-1,1.344128698E0,1.370013534E0
1.902048917E0,6.169946873E-1,-5.043759982E-1,8.603873777E-1,1.172750626E0
1.912019917E0,6.608821338E-1,-1.237711858E0,7.849068403E-1,1.607723417E0
1.921991917E0,4.104651833E-1,-1.782064539E0,9.604192042E-1,2.065584841E0
1.931962917E0,2.861954784E-1,-2.082690653E0,1.073072246E0,2.360294951E0
1.941934917E0,4.700237525E-1,-2.351052270E0,1.166011400E0,2.666074209E0
1.951905917E0,6.758726406E-1,-2.518228551E0,1.032507187E0,2.804344835E0
1.961876917E0,9.966848052E-1,-2.213352973E0,2.770077485E-1,2.443162966E0
1.971848917E0,1.438824940E0,-2.097878942E0,-3.250589973E-1,2.564561681E0
1.981819917E0,9.815785235E-1,-2.277085285E0,-1.337281609E-1,2.483243245E0
1.991791917E0,-3.713373703E-1,-2.525231761E0,4.107481885E-1,2.585227449E0
2.001762917E0,-1.335972417E0,-2.634845420E0,6.608926588E-1,3.027211884E0
2.011734917E0,-1.115501981E0,-2.975335804E0,9.681702733E-2,3.179047240E0
2.021705917E0,-3.192117816E-1,-3.539814894E0,-5.632564366E-1,3.598533515E0
2.031677917E0,9.814785361E-2,-3.703648906E0,-1.254742312E0,3.911652655E0
2.041648917E0,5.186673242E-1,-3.458899077E0,-1.552071474E0,3.826476771E0
2.051620917E0,8.278610712E-1,-3.280519531E0,-1.715277203E0,3.793328120E0
2.061591917E0,8.929610467E-1,-3.202975511E0,-1.538769643E0,3.663910966E0
2.071563917E0,6.912870705E-2,-3.347247663E0,-6.475218308E-1,3.410004431E0
2.081534917E0,-1.517888067E0,-4.284255493E0,2.690502727E-1,4.553154661E0
2.091506917E0,-2.412391609E0,-4.971870512E0,6.107866985E-1,5.559873205E0
2.101477917E0,-2.338795044E0,-5.162871566E0,1.757433289E-1,5.670634072E0
2.111449917E0,-1.631776040E0,-5.125528908E0,-9.685626215E-1,5.465514905E0
2.121420917E0,-7.938413858E-1,-4.618906555E0,-1.202796233E0,4.838512240E0
2.131392917E0,-4.838617730E-1,-3.890429732E0,-9.281186002E-1,4.028767783E0
2.141363917E0,-8.795294076E-1,-3.941578543E0,-5.331391829E-1,4.073555054E0
2.151335917E0,-1.597148244E0,-4.214685321E0,1.726571685E-1,4.510461769E0
2.161306917E0,-2.165413406E0,-4.328489387E0,5.517619801E-1,4.871270561E0
2.171278917E0,-2.283831802E0,-4.943496898E0,4.970776498E-2,5.445780031E0
2.181249917E0,-1.892727042E0,-5.555912046E0,-8.926131374E-1,5.936946398E0
2.191221917E0,-1.071797553E0,-5.363571396E0,-1.138910725E0,5.586928114E0
2.201192917E0,-5.543426487E-1,-4.600510338E0,-4.298457795E-1,4.653682256E0
2.211164917E0,-9.071142322E-1,-4.242161680E0,-3.025057018E-2,4.338168628E0
2.221135917E0,-1.388050789E0,-3.951601548E0,6.159591454E-1,4.233349201E0
2.231107917E0,-1.874457271E0,-3.087009437E0,1.624065317E0,3.959899680E0
2.241078917E0,-2.370830039E0,-2.496150050E0,1.891278394E0,3.927917273E0
2.251050917E0,-2.638577113E0,-1.998806936E0,1.728460336E0,3.734286208E0
2.261021917E0,-2.073787537E0,-1.245915210E0,1.168666620E0,2.686760340E0
2.270992917E0,-5.953925876E-1,-7.801745425E-1,1.988491863E-1,1.001351911E0
2.280964917E0,1.195666285E0,-5.137420683E-1,-8.127384174E-1,1.534305221E0
2.290935917E0,2.790268798E0,-4.611254597E-1,-1.434285747E0,3.171027003E0
2.300907917E0,3.616609885E0,-5.805608328E-1,-1.922461011E0,4.136758910E0
2.310878917E0,3.650283123E0,-1.898582152E-1,-2.000052978E0,4.166632325E0
2.320850917E0,2.595850339E0,8.160739616E-1,-1.277016111E0,3.005858586E0
2.330821917E0,8.394074949E-1,1.509991987E0,4.241394818E-2,1.728143422E0
2.340793917E0,-4.655735097E-1,2.023794428E0,8.673011255E-1,2.250491906E0
2.350764917E0,-1.236867082E0,2.185048356E0,1.163588313E0,2.767347875E0
2.360736917E0,-1.471683807E0,1.504433039E0,5.586149168E-1,2.177434872E0
2.370707917E0,-2.647759581E-1,1.248484330E0,-1.974920475E-1,1.291442038E0
2.380679917E0,1.480530206E0,8.492496014E-1,-1.404738012E0,2.210539178E0
2.390650917E0,2.950858775E0,4.204978359E-1,-2.326541619E0,3.781161441E0
2.400622917E0,4.100855528E0,3.421773058E-1,-2.345946774E0,4.736830970E0
2.410593917E0,3.721511273E0,7.032966667E-1,-1.550898523E0,4.092622458E0
2.420565917E0,2.090521975E0,9.323148546E-1,-4.455619258E-1,2.331955949E0
2.430536917E0,6.190622628E-1,1.565670344E0,5.392454302E-1,1.767865194E0
2.440508917E0,-3.025991111E-1,2.641555392E0,1.386748468E0,2.998741807E0
2.450479917E0,-2.697526695E-1,3.121037601E0,1.944823102E0,3.687272584E0
2.460451917E0,6.218205406E-1,2.518095235E0,1.731868678E0,3.118787186E0
2.470422917E0,1.105301367E0,1.282095587E0,7.965977633E-1,1.870836231E0
2.480394917E0,1.642300297E0,1.066252930E0,1.500149953E-1,1.963810092E0
2.490365917E0,2.254317396E0,1.434887718E0,1.773285091E-2,2.672295668E0
2.500337917E0,2.205328400E0,1.483933870E0,1.873541451E-1,2.664701608E0
2.510308917E0,1.412233412E0,1.406283139E0,6.839453065E-1,2.107087245E0
2.520280917E0,6.314066121E-1,1.748906295E0,9.960913128E-1,2.109394567E0
2.530251917E0,1.722671592E-1,2.176236310E0,1.153746280E0,2.469172114E0
2.540223917E0,2.729743391E-1,2.444837224E0,1.009517689E0,2.659110755E0
2.550194917E0,7.341609022E-1,2.577026105E0,4.904328740E-1,2.724074188E0
2.560166917E0,1.028072951E0,2.621325780E0,1.133734185E-1,2.818002195E0
2.570137917E0,1.344467106E0,2.373800863E0,6.959589958E-2,2.728986245E0
2.580109917E0,1.217593343E0,2.083166763E0,1.999858850E-1,2.421179809E0
2.590080917E0,9.237647635E-1,2.512444193E0,3.001609683E-1,2.693661777E0
2.600052917E0,1.165358266E0,3.406234375E0,2.827731031E-1,3.611156758E0
2.610023917E0,1.462607028E0,3.954981531E0,1.097639322E-1,4.218192308E0
2.619994917E0,1.810906515E0,4.177009372E0,1.828582209E-1,4.556339192E0
2.629966917E0,2.391811164E0,3.876410740E0,2.495036155E-1,4.561751081E0
2.639937917E0,2.823953730E0,3.355410669E0,6.479942858E-2,4.386079615E0
2.649909917E0,2.751530409E0,3.075049250E0,-7.470402718E-2,4.127036246E0
2.659880917E0,2.333818479E0,2.850519969E0,-1.086301571E-1,3.685644218E0
2.669852917E0,1.970930774E0,2.964937701E0,1.452740729E-2,3.560285765E0
2.679823917E0,1.762725897E0,3.178660742E0,7.825504124E-2,3.635548177E0
2.689795917E0,1.676098958E0,3.091704751E0,-1.513803202E-1,3.520065623E0
2.699762667E0,1.750825205E0,2.630072338E0,-4.330564857E-1,3.189076249E0
2.709734667E0,3.472561681E0,2.074011485E0,-1.408997124E0,4.283162519E0
2.719705667E0,4.945528221E0,2.084813631E0,-4.094754835E0,6.750682515E0
2.729677667E0,2.138452041E0,2.600067351E0,-2.515873877E0,4.202731103E0
2.739648667E0,2.041583558E0,1.840925974E0,-3.034611368E-1,2.765711577E0
2.749620667E0,1.021712642E0,2.013125890E0,9.305603975E-1,2.441826207E0
2.759591667E0,-2.697317657E-1,2.159212141E0,1.170681571E0,2.470920403E0
2.769563667E0,3.775140765E-1,1.488804308E0,6.254930305E-1,1.658401845E0
2.779534667E0,5.103604773E-1,1.956133372E0,-1.372470152E-1,2.026268079E0
2.789506667E0,5.135724990E-1,2.139125494E0,-7.216803128E-1,2.315261770E0
2.799477667E0,8.043099484E-1,2.096780835E0,-1.286948776E0,2.588366573E0
2.809449667E0,9.126418975E-1,2.118445354E0,-1.380561529E0,2.688247773E0
2.819420667E0,7.534751326E-1,1.935355875E0,-1.102697749E0,2.351439871E0
2.829392667E0,3.033745980E-1,1.689919291E0,-7.591481012E-1,1.877277070E0
2.839363667E0,1.208789045E-1,1.528788739E0,-3.722530442E-1,1.578093484E0
2.849335667E0,1.841580570E-3,1.221143334E0,2.155751467E-2,1.221334991E0
2.859306667E0,-1.353099789E-1,1.039839011E0,1.913589031E-1,1.065923163E0
2.869278667E0,8.772402227E-2,9.745147946E-1,3.512422442E-3,9.784615098E-1
2.879249667E0,4.260613154E-1,9.878862074E-1,-2.887477881E-1,1.113922209E0
2.889220667E0,6.340808362E-1,9.756146559E-1,-3.805701238E-1,1.224220602E0
2.899192667E0,5.986632277E-1,8.384497941E-1,-4.507618546E-1,1.124536334E0
2.909163667E0,4.647815774E-1,6.677222067E-1,-5.380549371E-1,9.753860648E-1
2.919135667E0,2.752475904E-1,5.696942210E-1,-5.343939954E-1,8.281845711E-1
2.929106667E0,2.361392194E-1,6.038940006E-1,-5.522110462E-1,8.516963864E-1
2.939078667E0,1.515747401E-1,5.670869476E-1,-4.834325874E-1,7.604403819E-1
2.949049667E0,9.366771698E-2,4.519897699E-1,-3.837358063E-1,6.002679089E-1
2.959021667E0,3.239290228E-1,5.080277306E-1,-3.203818095E-1,6.823977511E-1
2.968992667E0,5.198591329E-1,5.341089436E-1,-1.893211484E-1,7.690047978E-1
2.978964667E0,5.788084222E-1,5.775043470E-1,-1.078343511E-1,8.247173502E-1
2.988935667E0,5.149290530E-1,5.194303858E-1,-4.933880568E-2,7.330717381E-1
2.998907667E0,1.361294661E-1,3.014488176E-1,8.238142133E-2,3.408655450E-1
3.008878667E0,-3.174435836E-1,1.035196906E-1,9.072481334E-2,3.460025244E-1
3.018850667E0,-2.979105212E-1,1.251605281E-1,-9.949680626E-2,3.381056801E-1
3.028821667E0,-1.174913201E-1,1.435266325E-1,-2.798196745E-1,3.357129053E-1
3.038793667E0,7.467099041E-2,1.550848237E-1,-4.484258920E-1,4.803257644E-1
3.048764667E0,1.659941201E-1,1.382471815E-1,-5.005011946E-1,5.451309722E-1
3.058736667E0,2.829261540E-1,1.605671731E-1,-4.096646994E-1,5.231196724E-1
3.068707667E0,5.222354414E-1,2.470317051E-1,-3.496453696E-1,6.752824624E-1
3.078679667E0,7.260401429E-1,2.878584266E-1,-3.581314337E-1,8.592176015E-1
3.088650667E0,7.580274823E-1,3.239819402E-1,-2.676206285E-1,8.667126181E-1
3.098622667E0,6.978570020E-1,3.214571124E-1,-4.267373997E-1,8.788878647E-1
3.108593667E0,5.020897369E-1,1.746879065E-1,-4.075947851E-1,6.698831819E-1
3.118565667E0,2.942611277E-2,-3.199274808E-2,-2.876771629E-1,2.909425752E-1
3.128536667E0,-2.605156767E-1,-1.643731257E-1,-1.982954550E-1,3.663441411E-1
3.138507667E0,-3.397809707E-1,-2.326381990E-1,-2.481260115E-1,4.807682989E-1
3.148479667E0,-2.219806252E-1,-1.145484164E-1,-2.965163988E-1,3.877095723E-1
3.158451667E0,7.756185383E-3,-2.647326887E-2,-3.298490363E-1,3.310005727E-1
